ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
437,1770.68,-61.9365,19.3346,1638,132.674,-41.8339,-20.1025,16.7918,2.54282,1638,132.674,-41.8339,-20.1025,16.7918,2.54282
446,1856.79,-62.1436,17.3252,1701.97,154.819,-51.3294,-10.8142,15.5051,1.82012,1701.97,154.819,-51.3294,-10.8142,15.5051,1.82012
455,2045.9,-74.4981,15.4382,1782.19,263.712,-58.1955,-16.3026,14.0916,1.34654,1782.19,263.712,-58.1955,-16.3026,14.0916,1.34654
464,2224.7,-80.0589,14.5813,1873.21,351.494,-62.2888,-17.7701,12.6126,1.96874,1873.21,351.494,-62.2888,-17.7701,12.6126,1.96874
473,2178.24,-75.3658,11.5893,1969.8,208.438,-63.6029,-11.7629,11.1364,0.452836,1969.8,208.438,-63.6029,-11.7629,11.1364,0.452836
482,2323.36,-71.9894,11.4556,2066.56,256.797,-62.2137,-9.77573,9.73183,1.72374,2066.56,256.797,-62.2137,-9.77573,9.73183,1.72374
491,2418.7,-71.1199,10.3049,2158.79,259.905,-58.3106,-12.8093,8.46749,1.83742,2158.79,259.905,-58.3106,-12.8093,8.46749,1.83742
500,2447.25,-59.624,8.30294,2242.3,204.958,-52.1788,-7.44518,7.40743,0.895516,2242.3,204.958,-52.1788,-7.44518,7.40743,0.895516
509,2577.77,-47.175,8.22746,2313.31,264.463,-44.188,-2.98706,6.61065,1.61681,2313.31,264.463,-44.188,-2.98706,6.61065,1.61681
518,2558.51,-42.4169,7.35097,2369.44,189.073,-34.7974,-7.61955,6.12998,1.22098,2369.44,189.073,-34.7974,-7.61955,6.12998,1.22098
527,2579.22,-23.0411,6.50428,2408.49,170.729,-24.5038,1.46266,6.0062,0.498081,2408.49,170.729,-24.5038,1.46266,6.0062,0.498081
536,2523.98,-18.6287,6.71246,2429.36,94.6174,-13.8274,-4.80126,6.26621,0.446256,2429.36,94.6174,-13.8274,-4.80126,6.26621,0.446256
545,2519.15,-1.43395,8.58876,2431.88,87.2712,-3.31198,1.87803,6.9223,1.66645,2431.88,87.2712,-3.31198,1.87803,6.9223,1.66645
554,2566.59,3.55431,8.51755,2416.55,150.034,6.52749,-2.97318,7.97113,0.546415,2416.55,150.034,6.52749,-2.97318,7.97113,0.546415
563,2545.99,11.5793,10.6431,2384.84,161.152,15.1924,-3.6131,9.39516,1.24796,2384.84,161.152,15.1924,-3.6131,9.39516,1.24796
572,2409.8,18.6254,11.8913,2338.74,71.0678,22.2232,-3.59788,11.1646,0.726664,2338.74,71.0678,22.2232,-3.59788,11.1646,0.726664
581,2410.13,26.5374,15.4975,2280.72,129.405,27.2498,-0.712366,13.2345,2.26295,2280.72,129.405,27.2498,-0.712366,13.2345,2.26295
590,2373.46,26.8724,15.2827,2214.11,159.351,29.9842,-3.11183,15.5466,-0.26394,2214.11,159.351,29.9842,-3.11183,15.5466,-0.26394
599,2206.46,28.2947,18.225,2142.18,64.2812,30.2204,-1.92571,18.0314,0.193638,2142.18,64.2812,30.2204,-1.92571,18.0314,0.193638
608,2119.7,32.2515,22.1034,2068.22,51.4751,27.8593,4.39224,20.6105,1.49294,2068.22,51.4751,27.8593,4.39224,20.6105,1.49294
617,2135.45,23.9273,25.8934,1995.69,139.766,22.9031,1.02416,23.2012,2.69221,1995.69,139.766,22.9031,1.02416,23.2012,2.69221
626,1951.2,10.8452,25.9867,1928.06,23.1382,15.4684,-4.62315,25.7221,0.26453,1928.06,23.1382,15.4684,-4.62315,25.7221,0.26453
635,1938.19,7.54114,30.1719,1868.48,69.7072,5.76129,1.77985,28.0908,2.08108,1868.48,69.7072,5.76129,1.77985,28.0908,2.08108
644,1859.9,-5.033,32.9222,1819.65,40.2506,-5.9236,0.890604,30.2277,2.69444,1819.65,40.2506,-5.9236,0.890604,30.2277,2.69444
653,1847.08,-15.3753,32.8238,1783.76,63.3281,-19.2056,3.83031,32.0588,0.765005,1783.76,63.3281,-19.2056,3.83031,32.0588,0.765005
662,1848.18,-29.9359,34.7378,1762.51,85.6756,-33.6342,3.69828,33.5264,1.21138,1762.51,85.6756,-33.6342,3.69828,33.5264,1.21138
671,1814.96,-56.9826,36.3808,1756.95,58.0027,-48.709,-8.2736,34.5806,1.80019,1756.95,58.0027,-48.709,-8.2736,34.5806,1.80019
680,1760.56,-66.7884,36.6042,1767.53,-6.9672,-63.9033,-2.88503,35.1853,1.41883,1767.53,-6.9672,-63.9033,-2.88503,35.1853,1.41883
689,1822.41,-80.806,38.1163,1793.98,28.4248,-78.6698,-2.13612,35.3166,2.79978,1793.98,28.4248,-78.6698,-2.13612,35.3166,2.79978
698,1884.92,-94.2074,38.9399,1835.55,49.37,-92.4886,-1.71883,34.979,3.96097,1835.55,49.37,-92.4886,-1.71883,34.979,3.96097
707,1891,-99.954,36.5131,1890.76,0.23202,-104.853,4.89923,34.188,2.32508,1890.76,0.23202,-104.853,4.89923,34.188,2.32508
716,1908.77,-113.946,36.4293,1957.59,-48.8247,-115.306,1.36047,32.9748,3.45449,1957.59,-48.8247,-115.306,1.36047,32.9748,3.45449
725,1994.29,-122.488,33.4393,2033.49,-39.2003,-123.438,0.949802,31.3806,2.05865,2033.49,-39.2003,-123.438,0.949802,31.3806,2.05865
734,2050.06,-127.683,32.2593,2115.93,-65.8739,-128.956,1.27314,29.4695,2.78981,2115.93,-65.8739,-128.956,1.27314,29.4695,2.78981
743,2184.75,-130.614,27.6853,2201.87,-17.1165,-131.618,1.00468,27.3122,0.37316,2201.87,-17.1165,-131.618,1.00468,27.3122,0.37316
752,2260,-131.217,27.3087,2287.92,-27.9162,-131.284,0.0666868,24.9935,2.31515,2287.92,-27.9162,-131.284,0.0666868,24.9935,2.31515
761,2344.61,-126.704,24.6929,2370.92,-26.3127,-127.932,1.22775,22.6012,2.09174,2370.92,-26.3127,-127.932,1.22775,22.6012,2.09174
770,2348.38,-117.03,21.1035,2448.01,-99.6313,-121.627,4.59749,20.2262,0.877257,2448.01,-99.6313,-121.627,4.59749,20.2262,0.877257
779,2350.93,-109.053,19.3843,2515.84,-164.91,-112.517,3.46365,17.9589,1.4254,2515.84,-164.91,-112.517,3.46365,17.9589,1.4254
788,2481.01,-104.286,19.3659,2572.24,-91.2297,-100.896,-3.38971,15.886,3.47984,2572.24,-91.2297,-100.896,-3.38971,15.886,3.47984
797,2466.93,-89.1184,17.3212,2614.48,-147.545,-87.054,-2.06445,14.0872,3.23399,2614.48,-147.545,-87.054,-2.06445,14.0872,3.23399
806,2493.81,-77.0153,16.1542,2641.08,-147.278,-71.4564,-5.55889,12.6363,3.51791,2641.08,-147.278,-71.4564,-5.55889,12.6363,3.51791
815,2552.73,-64.7342,14.1638,2650.37,-97.6413,-54.5283,-10.2059,11.5925,2.57134,2650.37,-97.6413,-54.5283,-10.2059,11.5925,2.57134
824,2521.81,-49.9835,12.1229,2642.05,-120.239,-36.8126,-13.1708,10.9997,1.12312,2642.05,-120.239,-36.8126,-13.1708,10.9997,1.12312
833,2495.02,-27.9085,11.6282,2615.52,-120.505,-18.8117,-9.09686,10.8885,0.739744,2615.52,-120.505,-18.8117,-9.09686,10.8885,0.739744
842,2505.47,-17.8662,13.3085,2571.29,-65.8222,-1.07933,-16.7868,11.2712,2.03724,2571.29,-65.8222,-1.07933,-16.7868,11.2712,2.03724
851,2383.14,3.01617,13.0309,2510.27,-127.126,15.8567,-12.8405,12.138,0.892913,2510.27,-127.126,15.8567,-12.8405,12.138,0.892913
860,2355.55,13.7369,15.4091,2433.43,-77.8796,31.5236,-17.7867,13.4695,1.93952,2433.43,-77.8796,31.5236,-17.7867,13.4695,1.93952
869,2237.42,27.841,16.3651,2343.22,-105.808,45.4634,-17.6224,15.2237,1.14144,2343.22,-105.808,45.4634,-17.6224,15.2237,1.14144
878,2168.28,41.3423,17.5279,2241.34,-73.0621,57.3122,-15.9699,17.3535,0.17439,2241.34,-73.0621,57.3122,-15.9699,17.3535,0.17439
887,2073.72,49.2007,22.0617,2130.6,-56.8776,66.75,-17.5494,19.7849,2.27677,2130.6,-56.8776,66.75,-17.5494,19.7849,2.27677
896,1948.82,55.0267,24.2907,2013.27,-64.446,73.5066,-18.4799,22.4465,1.84419,2013.27,-64.446,73.5066,-18.4799,22.4465,1.84419
905,1843.37,57.821,23.2827,1892.12,-48.7463,77.4915,-19.6705,25.2457,-1.96294,1892.12,-48.7463,77.4915,-19.6705,25.2457,-1.96294
914,1745.6,67.5475,29.1072,1770.19,-24.5908,78.634,-11.0865,28.0898,1.01734,1770.19,-24.5908,78.634,-11.0865,28.0898,1.01734
923,1619.45,56.6996,31.4781,1650.2,-30.7453,76.9634,-20.2637,30.8927,0.585428,1650.2,-30.7453,76.9634,-20.2637,30.8927,0.585428
932,1562.39,54.4174,35.4116,1534.66,27.7335,72.6228,-18.2054,33.564,1.8476,1534.66,27.7335,72.6228,-18.2054,33.564,1.8476
941,1437.55,50.1516,37.4935,1426.04,11.5054,65.8323,-15.6806,36.0155,1.47801,1426.04,11.5054,65.8323,-15.6806,36.0155,1.47801
950,1342.39,41.3038,37.058,1326.38,16.0048,56.8583,-15.5545,38.1641,-1.10609,1326.38,16.0048,56.8583,-15.5545,38.1641,-1.10609
959,1285.75,33.7705,39.3482,1237.43,48.322,46.04,-12.2695,39.9392,-0.591064,1237.43,48.322,46.04,-12.2695,39.9392,-0.591064
968,1232.84,20.9026,40.3395,1160.54,72.3003,33.7837,-12.8811,41.2874,-0.947881,1160.54,72.3003,33.7837,-12.8811,41.2874,-0.947881
977,1129.03,9.81707,40.4442,1096.61,32.4226,20.5296,-10.7126,42.1682,-1.72407,1096.61,32.4226,20.5296,-10.7126,42.1682,-1.72407
986,1103.57,-0.29649,38.6279,1046.1,57.4789,6.72565,-7.02214,42.5573,-3.92935,1046.1,57.4789,6.72565,-7.02214,42.5573,-3.92935
995,1087.32,-14.7591,42.2792,1009.11,78.209,-7.19962,-7.55943,42.4433,-0.164156,1009.11,78.209,-7.19962,-7.55943,42.4433,-0.164156
1004,1024.83,-37.3546,40.1553,985.432,39.3931,-20.7992,-16.5554,41.8274,-1.67211,985.432,39.3931,-20.7992,-16.5554,41.8274,-1.67211
1013,1079.48,-45.221,46.1332,974.155,105.326,-33.6088,-11.6122,40.7328,5.40044,974.155,105.326,-33.6088,-11.6122,40.7328,5.40044
1022,1032.41,-48.6768,42.9829,974.265,58.1409,-45.3103,-3.36654,39.2083,3.77457,974.265,58.1409,-45.3103,-3.36654,39.2083,3.77457
1031,1040.79,-54.6481,39.2361,984.304,56.4874,-55.5173,0.869269,37.293,1.94307,984.304,56.4874,-55.5173,0.869269,37.293,1.94307
1040,1055.91,-59.1628,36.5526,1002.74,53.1639,-64.0057,4.84285,35.0601,1.49247,1002.74,53.1639,-64.0057,4.84285,35.0601,1.49247
1049,1081.98,-73.5188,35.8932,1027.68,54.2967,-70.5174,-3.00141,32.5786,3.31467,1027.68,54.2967,-70.5174,-3.00141,32.5786,3.31467
1058,1129.81,-82.3317,37.0442,1057.34,72.4697,-74.9497,-7.38204,29.9231,7.12111,1057.34,72.4697,-74.9497,-7.38204,29.9231,7.12111
1067,1122.39,-80.9655,28.6378,1089.72,32.6739,-77.2439,-3.72159,27.1917,1.44613,1089.72,32.6739,-77.2439,-3.72159,27.1917,1.44613
1076,1153.29,-78.7501,25.1823,1122.91,30.376,-77.413,-1.33713,24.4621,0.720241,1122.91,30.376,-77.413,-1.33713,24.4621,0.720241
1085,1217.71,-73.3497,20.9454,1155.05,62.6581,-75.546,2.19628,21.8201,-0.874698,1155.05,62.6581,-75.546,2.19628,21.8201,-0.874698
1094,1216.98,-76.2582,25.9907,1184.4,32.5755,-71.7836,-4.47461,19.3444,6.64628,1184.4,32.5755,-71.7836,-4.47461,19.3444,6.64628
1103,1211.44,-56.3317,16.4541,1209.46,1.97895,-66.3426,10.0108,17.1105,-0.656388,1209.46,1.97895,-66.3426,10.0108,17.1105,-0.656388
1112,1213.36,-55.9813,15.7459,1228.98,-15.6172,-59.4833,3.50191,15.1816,0.564282,1228.98,-15.6172,-59.4833,3.50191,15.1816,0.564282
1121,1246.29,-48.5737,15.3649,1242.02,4.26702,-51.5109,2.93724,13.6096,1.7553,1242.02,4.26702,-51.5109,2.93724,13.6096,1.7553
1130,1237.54,-42.9851,15.5914,1247.87,-10.3288,-42.7519,-0.23324,12.4336,3.15777,1247.87,-10.3288,-42.7519,-0.23324,12.4336,3.15777
1139,1215.83,-47.6841,13.6421,1246.16,-30.3256,-33.5592,-14.1249,11.6801,1.96205,1246.16,-30.3256,-33.5592,-14.1249,11.6801,1.96205
1148,1212.52,-23.673,13.5995,1236.71,-24.1913,-24.2799,0.606955,11.3594,2.24014,1236.71,-24.1913,-24.2799,0.606955,11.3594,2.24014
1157,1220.58,-15.6744,14.5019,1219.66,0.923071,-15.2561,-0.418232,11.467,3.03486,1219.66,0.923071,-15.2561,-0.418232,11.467,3.03486
1166,1159.29,-21.3026,9.18108,1195.55,-36.2633,-6.8099,-14.4927,11.9854,-2.8043,1195.55,-36.2633,-6.8099,-14.4927,11.9854,-2.8043
1175,1143.31,-13.603,10.5746,1165.15,-21.8477,0.770189,-14.3731,12.8837,-2.30909,1165.15,-21.8477,0.770189,-14.3731,12.8837,-2.30909
1184,1136.56,-5.79308,12.8028,1129.4,7.15394,7.23184,-13.0249,14.119,-1.31613,1129.4,7.15394,7.23184,-13.0249,14.119,-1.31613
1193,1086.25,-2.23866,12.7564,1089.33,-3.08062,12.3648,-14.6035,15.6368,-2.8804,1089.33,-3.08062,12.3648,-14.6035,15.6368,-2.8804
1202,1005.41,0.797025,23.1519,1046.14,-40.7364,16.0115,-15.2144,17.3736,5.77832,1046.14,-40.7364,16.0115,-15.2144,17.3736,5.77832
1211,975.189,6.31648,21.2917,1001.11,-25.9219,18.0732,-11.7567,19.2604,2.03132,1001.11,-25.9219,18.0732,-11.7567,19.2604,2.03132
1220,970.73,11.2854,18.0007,955.584,15.1459,18.5181,-7.23269,21.2274,-3.22671,955.584,15.1459,18.5181,-7.23269,21.2274,-3.22671
1229,906.514,0.795071,24.1192,910.868,-4.354,17.3649,-16.5698,23.202,0.917184,910.868,-4.354,17.3649,-16.5698,23.202,0.917184
1238,895.506,-1.70669,26.9876,868.233,27.2731,14.6935,-16.4002,25.1142,1.8734,868.233,27.2731,14.6935,-16.4002,25.1142,1.8734
1247,860.053,6.50815,28.9322,828.789,31.2645,10.6237,-4.11551,26.8938,2.03839,828.789,31.2645,10.6237,-4.11551,26.8938,2.03839
1256,805.618,-5.07351,28.2583,793.509,12.109,5.3198,-10.3933,28.4758,-0.217507,793.509,12.109,5.3198,-10.3933,28.4758,-0.217507
1265,777.489,-10.6252,32.123,763.218,14.2709,-1.00275,-9.62242,29.8085,2.31451,763.218,14.2709,-1.00275,-9.62242,29.8085,2.31451
1274,770.016,-6.18903,28.0386,738.51,31.5056,-8.10062,1.91159,30.8487,-2.81006,738.51,31.5056,-8.10062,1.91159,30.8487,-2.81006
1283,736.545,-25.4341,25.1459,719.8,16.7456,-15.7088,-9.72523,31.564,-6.41814,719.8,16.7456,-15.7088,-9.72523,31.564,-6.41814
1292,758.18,-27.8221,32.7948,707.268,50.9119,-23.5533,-4.26885,31.9296,0.86518,707.268,50.9119,-23.5533,-4.26885,31.9296,0.86518
1301,733.856,-31.3034,32.8301,700.922,32.9346,-31.3543,0.0509,31.9367,0.893333,700.922,32.9346,-31.3543,0.0509,31.9367,0.893333
1310,712.532,-45.6622,32.308,700.531,12.0017,-38.8434,-6.81878,31.5863,0.721667,700.531,12.0017,-38.8434,-6.81878,31.5863,0.721667
1319,718.903,-45.3274,37.0351,705.636,13.267,-45.7687,0.441315,30.8918,6.14323,705.636,13.267,-45.7687,0.441315,30.8918,6.14323
1328,723.408,-52.8192,22.7581,715.613,7.79436,-51.9024,-0.916812,29.882,-7.12396,715.613,7.79436,-51.9024,-0.916812,29.882,-7.12396
1337,757.937,-50.5695,32.7284,729.695,28.2416,-57.0446,6.47505,28.5919,4.13652,729.695,28.2416,-57.0446,6.47505,28.5919,4.13652
1346,737.666,-57.1386,25.6747,747.004,-9.33752,-61.0298,3.89116,27.0653,-1.39054,747.004,-9.33752,-61.0298,3.89116,27.0653,-1.39054
1355,765.134,-65.5484,22.1336,766.569,-1.43457,-63.7286,-1.8198,25.3512,-3.21758,766.569,-1.43457,-63.7286,-1.8198,25.3512,-3.21758
1364,776.923,-62.1891,20.8649,787.405,-10.4817,-65.0726,2.88358,23.5084,-2.64347,787.405,-10.4817,-65.0726,2.88358,23.5084,-2.64347
1373,777.362,-56.4015,13.9711,808.474,-31.1124,-65.036,8.6345,21.5942,-7.62313,808.474,-31.1124,-65.036,8.6345,21.5942,-7.62313
1382,773.981,-47.5995,19.7096,828.754,-54.7725,-63.6379,16.0384,19.6691,0.0405051,828.754,-54.7725,-63.6379,16.0384,19.6691,0.0405051
1391,806.044,-66.4348,18.9034,847.243,-41.199,-60.9318,-5.50304,17.7913,1.11208,847.243,-41.199,-60.9318,-5.50304,17.7913,1.11208
1400,830.177,-61.3485,26.3292,863.067,-32.8903,-57.0208,-4.32768,16.0193,10.3099,863.067,-32.8903,-57.0208,-4.32768,16.0193,10.3099
1409,822.186,-54.6345,5.1988,875.427,-53.2413,-52.0358,-2.59875,14.4044,-9.20559,875.427,-53.2413,-52.0358,-2.59875,14.4044,-9.20559
1418,818.106,-52.4991,20.0139,883.693,-65.5865,-46.1442,-6.35486,12.9902,7.02374,883.693,-65.5865,-46.1442,-6.35486,12.9902,7.02374
1427,796.252,-38.2634,20.0412,887.427,-91.1753,-39.5463,1.28284,11.8143,8.22691,887.427,-91.1753,-39.5463,1.28284,11.8143,8.22691
1436,803.463,-40.2416,13.1922,886.292,-82.8282,-32.4521,-7.78945,10.9049,2.28729,886.292,-82.8282,-32.4521,-7.78945,10.9049,2.28729
1445,798.655,-37.8014,10.43,880.073,-81.4181,-25.0828,-12.7185,10.2816,0.148418,880.073,-81.4181,-25.0828,-12.7185,10.2816,0.148418
1454,773.833,-26.0106,2.1953,868.692,-94.8588,-17.6618,-8.34882,9.95388,-7.75858,868.692,-94.8588,-17.6618,-8.34882,9.95388,-7.75858
1463,762.183,-21.7373,18.35,852.355,-90.1715,-10.4106,-11.3267,9.9215,8.42849,852.355,-90.1715,-10.4106,-11.3267,9.9215,8.42849
1472,749.532,-9.44394,12.4154,831.382,-81.8507,-3.53221,-5.91173,10.1737,2.24171,831.382,-81.8507,-3.53221,-5.91173,10.1737,2.24171
1481,738.185,2.7698,16.5295,806.226,-68.0405,2.78372,-0.013922,10.6909,5.83857,806.226,-68.0405,2.78372,-0.013922,10.6909,5.83857
1490,727.424,-4.9052,14.6158,777.473,-50.0492,8.36847,-13.2737,11.4454,3.17037,777.473,-50.0492,8.36847,-13.2737,11.4454,3.17037
1499,701.642,-1.96257,-1.3298,745.736,-44.0934,13.0783,-15.0408,12.4019,-13.7317,745.736,-44.0934,13.0783,-15.0408,12.4019,-13.7317
