ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
257,5228,71.5358,3.13386,4822.97,405.026,62.4792,9.05653,2.02511,1.10876,4822.97,405.026,62.4792,9.05653,2.02511,1.10876
266,5090.29,86.4306,3.86066,4583.53,506.759,74.6797,11.7509,2.71614,1.14452,4583.53,506.759,74.6797,11.7509,2.71614,1.14452
275,5096.49,106.963,5.31265,4313.96,782.527,85.2282,21.7345,3.54343,1.76922,4313.96,782.527,85.2282,21.7345,3.54343,1.76922
284,4546.18,102.707,5.82483,4021.36,524.827,93.7351,8.97154,4.49254,1.33228,4021.36,524.827,93.7351,8.97154,4.49254,1.33228
293,4371.25,117.073,8.21385,3713.83,657.416,99.8858,17.1869,5.5404,2.67346,3713.83,657.416,99.8858,17.1869,5.5404,2.67346
302,3935.72,117.089,9.31107,3399.42,536.301,103.433,13.6562,6.65469,2.65638,3399.42,536.301,103.433,13.6562,6.65469,2.65638
311,3649.99,119.046,10.9594,3086.17,563.82,104.251,14.7956,7.80026,3.15916,3086.17,563.82,104.251,14.7956,7.80026,3.15916
320,3411.94,112.762,12.6384,2781.32,630.62,102.318,10.4444,8.94313,3.69532,2781.32,630.62,102.318,10.4444,8.94313,3.69532
329,3173.93,117.149,15.1816,2491.57,682.359,97.7201,19.4289,10.0448,5.13677,2491.57,682.359,97.7201,19.4289,10.0448,5.13677
338,2842.13,105.901,16.0657,2223.01,619.119,90.6526,15.2479,11.0635,5.00217,2223.01,619.119,90.6526,15.2479,11.0635,5.00217
347,2498.24,86.2064,16.2208,1980.96,517.28,81.4293,4.77706,11.9572,4.26362,1980.96,517.28,81.4293,4.77706,11.9572,4.26362
356,2358.31,79.8487,18.6902,1769.37,588.939,70.4199,9.42882,12.6834,6.00682,1769.37,588.939,70.4199,9.42882,12.6834,6.00682
365,2186.33,61.0311,18.5056,1591.51,594.82,58.0685,2.96264,13.2145,5.29115,1591.51,594.82,58.0685,2.96264,13.2145,5.29115
374,2038.68,46.4875,21.0827,1448.77,589.904,44.8065,1.68095,13.5274,7.5553,1448.77,589.904,44.8065,1.68095,13.5274,7.5553
383,1891.76,31.557,21.4257,1341.44,550.314,31.1329,0.424061,13.6098,7.81591,1341.44,550.314,31.1329,0.424061,13.6098,7.81591
392,1787.59,19.7448,22.3593,1268.68,518.91,17.5595,2.18529,13.4578,8.9015,1268.68,518.91,17.5595,2.18529,13.4578,8.9015
401,1734.58,-0.544681,21.1747,1228.3,506.278,4.62306,-5.16774,13.0833,8.09135,1228.3,506.278,4.62306,-5.16774,13.0833,8.09135
410,1738.05,-21.8916,21.0336,1217.57,520.484,-7.19096,-14.7006,12.503,8.53064,1217.57,520.484,-7.19096,-14.7006,12.503,8.53064
419,1731.61,-35.0666,19.2941,1232.98,498.631,-17.5068,-17.5598,11.7403,7.55378,1232.98,498.631,-17.5068,-17.5598,11.7403,7.55378
428,1770.01,-48.4463,19.1288,1270.67,499.345,-26.0229,-22.4234,10.8274,8.30144,1270.67,499.345,-26.0229,-22.4234,10.8274,8.30144
437,1770.68,-61.9365,19.3346,1325.82,444.86,-32.5244,-29.412,9.81238,9.5222,1325.82,444.86,-32.5244,-29.412,9.81238,9.5222
446,1856.79,-62.1436,17.3252,1393.46,463.325,-36.8762,-25.2674,8.75236,8.57281,1393.46,463.325,-36.8762,-25.2674,8.75236,8.57281
455,2045.9,-74.4981,15.4382,1468.02,577.88,-39.0404,-35.4577,7.71269,7.7255,1468.02,577.88,-39.0404,-35.4577,7.71269,7.7255
464,2224.7,-80.0589,14.5813,1544.73,679.972,-39.0476,-41.0112,6.74912,7.83219,1544.73,679.972,-39.0476,-41.0112,6.74912,7.83219
473,2178.24,-75.3658,11.5893,1619.89,558.354,-37.0465,-38.3193,5.9117,5.67756,1619.89,558.354,-37.0465,-38.3193,5.9117,5.67756
482,2323.36,-71.9894,11.4556,1689.63,633.724,-33.267,-38.7225,5.25005,6.20552,1689.63,633.724,-33.267,-38.7225,5.25005,6.20552
491,2418.7,-71.1199,10.3049,1750.83,667.869,-28.0527,-43.0672,4.81389,5.49102,1750.83,667.869,-28.0527,-43.0672,4.81389,5.49102
500,2447.25,-59.624,8.30294,1800.82,646.432,-21.8432,-37.7808,4.64825,3.65469,1800.82,646.432,-21.8432,-37.7808,4.64825,3.65469
509,2577.77,-47.175,8.22746,1837.45,740.324,-15.1197,-32.0553,4.78991,3.43755,1837.45,740.324,-15.1197,-32.0553,4.78991,3.43755
518,2558.51,-42.4169,7.35097,1860.1,698.416,-8.2829,-34.134,5.25647,2.0945,1860.1,698.416,-8.2829,-34.134,5.25647,2.0945
527,2579.22,-23.0411,6.50428,1868.4,710.82,-1.7283,-21.3128,6.05028,0.454006,1868.4,710.82,-1.7283,-21.3128,6.05028,0.454006
536,2523.98,-18.6287,6.71246,1863.08,660.896,4.12501,-22.7537,7.15977,-0.447307,1863.08,660.896,4.12501,-22.7537,7.15977,-0.447307
545,2519.15,-1.43395,8.58876,1845.8,673.348,8.8346,-10.2686,8.55881,0.0299522,1845.8,673.348,8.8346,-10.2686,8.55881,0.0299522
554,2566.59,3.55431,8.51755,1818.87,747.717,11.9895,-8.43523,10.2059,-1.68836,1818.87,747.717,11.9895,-8.43523,10.2059,-1.68836
563,2545.99,11.5793,10.6431,1784.78,761.21,13.2849,-1.70557,12.0556,-1.41244,1784.78,761.21,13.2849,-1.70557,12.0556,-1.41244
572,2409.8,18.6254,11.8913,1745.69,664.116,12.5581,6.06725,14.0617,-2.17044,1745.69,664.116,12.5581,6.06725,14.0617,-2.17044
581,2410.13,26.5374,15.4975,1704.17,705.953,9.74184,16.7956,16.1638,-0.666318,1704.17,705.953,9.74184,16.7956,16.1638,-0.666318
590,2373.46,26.8724,15.2827,1663.66,709.8,4.85109,22.0213,18.2879,-3.00522,1663.66,709.8,4.85109,22.0213,18.2879,-3.00522
599,2206.46,28.2947,18.225,1627.53,578.929,-2.01762,30.3123,20.3489,-2.12388,1627.53,578.929,-2.01762,30.3123,20.3489,-2.12388
608,2119.7,32.2515,22.1034,1598.95,520.747,-10.6725,42.924,22.2586,-0.15524,1598.95,520.747,-10.6725,42.924,22.2586,-0.15524
617,2135.45,23.9273,25.8934,1579.93,555.523,-20.8886,44.8159,23.9571,1.93624,1579.93,555.523,-20.8886,44.8159,23.9571,1.93624
626,1951.2,10.8452,25.9867,1572.07,379.131,-32.3504,43.1957,25.397,0.589625,1572.07,379.131,-32.3504,43.1957,25.397,0.589625
635,1938.19,7.54114,30.1719,1576.61,361.577,-44.6525,52.1937,26.5298,3.64207,1576.61,361.577,-44.6525,52.1937,26.5298,3.64207
644,1859.9,-5.033,32.9222,1594.37,265.53,-57.3012,52.2682,27.31,5.61213,1594.37,265.53,-57.3012,52.2682,27.31,5.61213
653,1847.08,-15.3753,32.8238,1625.65,221.44,-69.719,54.3436,27.6977,5.12603,1625.65,221.44,-69.719,54.3436,27.6977,5.12603
662,1848.18,-29.9359,34.7378,1670.21,177.974,-81.3863,51.4504,27.6779,7.05993,1670.21,177.974,-81.3863,51.4504,27.6779,7.05993
671,1814.96,-56.9826,36.3808,1727.12,87.8359,-91.933,34.9504,27.2556,9.12519,1727.12,87.8359,-91.933,34.9504,27.2556,9.12519
680,1760.56,-66.7884,36.6042,1794.82,-34.2539,-100.979,34.191,26.4514,10.1528,1794.82,-34.2539,-100.979,34.191,26.4514,10.1528
689,1822.41,-80.806,38.1163,1871.05,-48.638,-108.125,27.3193,25.2975,12.8189,1871.05,-48.638,-108.125,27.3193,25.2975,12.8189
698,1884.92,-94.2074,38.9399,1953.04,-68.1269,-112.998,18.7903,23.855,15.0849,1953.04,-68.1269,-112.998,18.7903,23.855,15.0849
707,1891,-99.954,36.5131,2037.5,-146.508,-115.256,15.3017,22.1927,14.3204,2037.5,-146.508,-115.256,15.3017,22.1927,14.3204
716,1908.77,-113.946,36.4293,2121.72,-212.951,-114.751,0.804944,20.3708,16.0585,2121.72,-212.951,-114.751,0.804944,20.3708,16.0585
725,1994.29,-122.488,33.4393,2203.05,-208.758,-111.451,-11.0371,18.4478,14.9914,2203.05,-208.758,-111.451,-11.0371,18.4478,14.9914
734,2050.06,-127.683,32.2593,2278.87,-228.809,-105.443,-22.2404,16.5053,15.754,2278.87,-228.809,-105.443,-22.2404,16.5053,15.754
743,2184.75,-130.614,27.6853,2346.03,-161.279,-96.8611,-33.7524,14.6312,13.0541,2346.03,-161.279,-96.8611,-33.7524,14.6312,13.0541
752,2260,-131.217,27.3087,2401.07,-141.063,-85.944,-45.273,12.9278,14.3809,2401.07,-141.063,-85.944,-45.273,12.9278,14.3809
761,2344.61,-126.704,24.6929,2441.33,-96.7229,-73.0078,-53.6962,11.4804,13.2125,2441.33,-96.7229,-73.0078,-53.6962,11.4804,13.2125
770,2348.38,-117.03,21.1035,2465.78,-117.397,-58.3698,-58.6602,10.3375,10.766,2465.78,-117.397,-58.3698,-58.6602,10.3375,10.766
779,2350.93,-109.053,19.3843,2473.03,-122.098,-42.4173,-66.6359,9.54161,9.84266,2473.03,-122.098,-42.4173,-66.6359,9.54161,9.84266
788,2481.01,-104.286,19.3659,2462.89,18.1182,-25.6877,-78.5978,9.13176,10.2341,2462.89,18.1182,-25.6877,-78.5978,9.13176,10.2341
797,2466.93,-89.1184,17.3212,2434.61,32.3225,-8.71189,-80.4065,9.13973,8.18145,2434.61,32.3225,-8.71189,-80.4065,9.13973,8.18145
806,2493.81,-77.0153,16.1542,2388.7,105.109,7.82275,-84.8381,9.59054,6.56366,2388.7,105.109,7.82275,-84.8381,9.59054,6.56366
815,2552.73,-64.7342,14.1638,2325.52,227.206,23.4929,-88.2272,10.4818,3.68199,2325.52,227.206,23.4929,-88.2272,10.4818,3.68199
824,2521.81,-49.9835,12.1229,2246.91,274.895,37.9017,-87.8851,11.7878,0.335031,2246.91,274.895,37.9017,-87.8851,11.7878,0.335031
833,2495.02,-27.9085,11.6282,2154.39,340.628,50.6952,-78.6038,13.4691,-1.84087,2154.39,340.628,50.6952,-78.6038,13.4691,-1.84087
842,2505.47,-17.8662,13.3085,2050.56,454.908,61.4683,-79.3345,15.4683,-2.15984,2050.56,454.908,61.4683,-79.3345,15.4683,-2.15984
851,2383.14,3.01617,13.0309,1938.46,444.686,69.8417,-66.8255,17.7056,-4.67469,1938.46,444.686,69.8417,-66.8255,17.7056,-4.67469
860,2355.55,13.7369,15.4091,1820.75,534.798,75.5486,-61.8116,20.1034,-4.69431,1820.75,534.798,75.5486,-61.8116,20.1034,-4.69431
869,2237.42,27.841,16.3651,1700.41,537.008,78.5018,-50.6608,22.5941,-6.22896,1700.41,537.008,78.5018,-50.6608,22.5941,-6.22896
878,2168.28,41.3423,17.5279,1579.42,588.865,78.7378,-37.3955,25.1114,-7.58345,1579.42,588.865,78.7378,-37.3955,25.1114,-7.58345
887,2073.72,49.2007,22.0617,1460.89,612.833,76.337,-27.1363,27.5616,-5.49991,1460.89,612.833,76.337,-27.1363,27.5616,-5.49991
896,1948.82,55.0267,24.2907,1347.4,601.422,71.4293,-16.4026,29.854,-5.56329,1347.4,601.422,71.4293,-16.4026,29.854,-5.56329
905,1843.37,57.821,23.2827,1241.96,601.409,64.3207,-6.49965,31.8786,-8.59585,1241.96,601.409,64.3207,-6.49965,31.8786,-8.59585
914,1745.6,67.5475,29.1072,1146.86,598.741,55.2632,12.2843,33.5643,-4.45711,1146.86,598.741,55.2632,12.2843,33.5643,-4.45711
923,1619.45,56.6996,31.4781,1063.17,556.281,44.5456,12.154,34.8798,-3.40171,1063.17,556.281,44.5456,12.154,34.8798,-3.40171
932,1562.39,54.4174,35.4116,991.763,570.63,32.5684,21.849,35.7911,-0.37948,991.763,570.63,32.5684,21.849,35.7911,-0.37948
941,1437.55,50.1516,37.4935,933.44,504.105,19.8088,30.3428,36.2659,1.22759,933.44,504.105,19.8088,30.3428,36.2659,1.22759
950,1342.39,41.3038,37.058,888.591,453.797,6.79063,34.5131,36.2773,0.780636,888.591,453.797,6.79063,34.5131,36.2773,0.780636
959,1285.75,33.7705,39.3482,857.265,428.487,-5.95458,39.7251,35.8147,3.53351,857.265,428.487,-5.95458,39.7251,35.8147,3.53351
968,1232.84,20.9026,40.3395,838.993,393.846,-18.0884,38.991,34.8987,5.44082,838.993,393.846,-18.0884,38.991,34.8987,5.44082
977,1129.03,9.81707,40.4442,832.814,296.219,-29.3035,39.1206,33.5672,6.87699,832.814,296.219,-29.3035,39.1206,33.5672,6.87699
986,1103.57,-0.29649,38.6279,837.319,266.256,-39.2849,38.9884,31.8737,6.7542,837.319,266.256,-39.2849,38.9884,31.8737,6.7542
995,1087.32,-14.7591,42.2792,850.758,236.559,-47.7367,32.9776,29.8852,12.394,850.758,236.559,-47.7367,32.9776,29.8852,12.394
1004,1024.83,-37.3546,40.1553,871.077,153.748,-54.3483,16.9937,27.6799,12.4754,871.077,153.748,-54.3483,16.9937,27.6799,12.4754
1013,1079.48,-45.221,46.1332,896.21,183.27,-58.8993,13.6782,25.333,20.8002,896.21,183.27,-58.8993,13.6782,25.333,20.8002
1022,1032.41,-48.6768,42.9829,924.782,107.624,-61.4389,12.7621,22.9165,20.0664,924.782,107.624,-61.4389,12.7621,22.9165,20.0664
1031,1040.79,-54.6481,39.2361,955.012,85.7792,-61.9557,7.30765,20.4906,18.7455,955.012,85.7792,-61.9557,7.30765,20.4906,18.7455
1040,1055.91,-59.1628,36.5526,985.052,70.8532,-60.5999,1.43709,18.1498,18.4028,985.052,70.8532,-60.5999,1.43709,18.1498,18.4028
1049,1081.98,-73.5188,35.8932,1012.68,69.2924,-57.4882,-16.0306,15.9845,19.9088,1012.68,69.2924,-57.4882,-16.0306,15.9845,19.9088
1058,1129.81,-82.3317,37.0442,1036,93.809,-52.8763,-29.4555,14.0813,22.9629,1036,93.809,-52.8763,-29.4555,14.0813,22.9629
1067,1122.39,-80.9655,28.6378,1053.94,68.4502,-46.9732,-33.9923,12.4984,16.1394,1053.94,68.4502,-46.9732,-33.9923,12.4984,16.1394
1076,1153.29,-78.7501,25.1823,1065.92,87.3666,-40.0284,-38.7218,11.2557,13.9266,1065.92,87.3666,-40.0284,-38.7218,11.2557,13.9266
1085,1217.71,-73.3497,20.9454,1071.39,146.324,-32.3671,-40.9826,10.3811,10.5643,1071.39,146.324,-32.3671,-40.9826,10.3811,10.5643
1094,1216.98,-76.2582,25.9907,1069.92,147.06,-24.3664,-51.8918,9.89547,16.0952,1069.92,147.06,-24.3664,-51.8918,9.89547,16.0952
1103,1211.44,-56.3317,16.4541,1061.33,150.108,-16.4772,-39.8546,9.81616,6.63796,1061.33,150.108,-16.4772,-39.8546,9.81616,6.63796
1112,1213.36,-55.9813,15.7459,1045.76,167.604,-9.06014,-46.9212,10.1406,5.60524,1045.76,167.604,-9.06014,-46.9212,10.1406,5.60524
1121,1246.29,-48.5737,15.3649,1023.74,222.548,-2.31362,-46.26,10.843,4.52194,1023.74,222.548,-2.31362,-46.26,10.843,4.52194
1130,1237.54,-42.9851,15.5914,996.043,241.497,3.56071,-46.5458,11.8833,3.70803,996.043,241.497,3.56071,-46.5458,11.8833,3.70803
1139,1215.83,-47.6841,13.6421,963.789,252.044,8.33455,-56.0187,13.2094,0.432772,963.789,252.044,8.33455,-56.0187,13.2094,0.432772
1148,1212.52,-23.673,13.5995,928.288,284.235,11.7856,-35.4586,14.7525,-1.15295,928.288,284.235,11.7856,-35.4586,14.7525,-1.15295
1157,1220.58,-15.6744,14.5019,891.046,329.535,13.7134,-29.3878,16.4338,-1.93191,891.046,329.535,13.7134,-29.3878,16.4338,-1.93191
1166,1159.29,-21.3026,9.18108,853.213,306.078,14.0719,-35.3744,18.197,-9.01592,853.213,306.078,14.0719,-35.3744,18.197,-9.01592
1175,1143.31,-13.603,10.5746,815.745,327.56,12.9125,-26.5155,19.9896,-9.41496,815.745,327.56,12.9125,-26.5155,19.9896,-9.41496
1184,1136.56,-5.79308,12.8028,779.794,356.764,10.3236,-16.1167,21.7469,-8.94408,779.794,356.764,10.3236,-16.1167,21.7469,-8.94408
1193,1086.25,-2.23866,12.7564,746.581,339.666,6.43536,-8.67402,23.393,-10.6366,746.581,339.666,6.43536,-8.67402,23.393,-10.6366
1202,1005.41,0.797025,23.1519,717.529,287.878,1.43034,-0.633316,24.8428,-1.69088,717.529,287.878,1.43034,-0.633316,24.8428,-1.69088
1211,975.189,6.31648,21.2917,693.696,281.493,-4.48799,10.8045,26.0285,-4.73679,693.696,281.493,-4.48799,10.8045,26.0285,-4.73679
1220,970.73,11.2854,18.0007,675.405,295.325,-11.1297,22.4151,26.9291,-8.92846,675.405,295.325,-11.1297,22.4151,26.9291,-8.92846
1229,906.514,0.795071,24.1192,662.819,243.695,-18.2645,19.0596,27.5269,-3.40772,662.819,243.695,-18.2645,19.0596,27.5269,-3.40772
1238,895.506,-1.70669,26.9876,656.072,239.434,-25.6007,23.8941,27.8065,-0.818957,656.072,239.434,-25.6007,23.8941,27.8065,-0.818957
1247,860.053,6.50815,28.9322,655.133,204.92,-32.807,39.3152,27.7527,1.17949,655.133,204.92,-32.807,39.3152,27.7527,1.17949
1256,805.618,-5.07351,28.2583,659.831,145.787,-39.5232,34.4497,27.3561,0.902199,659.831,145.787,-39.5232,34.4497,27.3561,0.902199
1265,777.489,-10.6252,32.123,669.776,107.714,-45.5241,34.8989,26.6321,5.4909,669.776,107.714,-45.5241,34.8989,26.6321,5.4909
1274,770.016,-6.18903,28.0386,684.3,85.7166,-50.6761,44.4871,25.6119,2.42671,684.3,85.7166,-50.6761,44.4871,25.6119,2.42671
1283,736.545,-25.4341,25.1459,702.556,33.9891,-54.8262,29.3922,24.3376,0.808254,702.556,33.9891,-54.8262,29.3922,24.3376,0.808254
1292,758.18,-27.8221,32.7948,723.467,34.7137,-57.8123,29.9901,22.8589,9.93591,723.467,34.7137,-57.8123,29.9901,22.8589,9.93591
1301,733.856,-31.3034,32.8301,745.775,-11.9185,-59.4664,28.1631,21.2414,11.5887,745.775,-11.9185,-59.4664,28.1631,21.2414,11.5887
1310,712.532,-45.6622,32.308,768.236,-55.7037,-59.6764,14.0143,19.5485,12.7595,768.236,-55.7037,-59.6764,14.0143,19.5485,12.7595
1319,718.903,-45.3274,37.0351,790.08,-71.177,-58.4732,13.1458,17.821,19.2141,790.08,-71.177,-58.4732,13.1458,17.821,19.2141
1328,723.408,-52.8192,22.7581,810.497,-87.0897,-55.9343,3.11509,16.1089,6.6492,810.497,-87.0897,-55.9343,3.11509,16.1089,6.6492
1337,757.937,-50.5695,32.7284,828.536,-70.5989,-52.1655,1.59598,14.4683,18.2601,828.536,-70.5989,-52.1655,1.59598,14.4683,18.2601
1346,737.666,-57.1386,25.6747,843.132,-105.466,-47.3068,-9.83178,12.9642,12.7105,843.132,-105.466,-47.3068,-9.83178,12.9642,12.7105
1355,765.134,-65.5484,22.1336,853.164,-88.03,-41.5313,-24.0171,11.665,10.4686,853.164,-88.03,-41.5313,-24.0171,11.665,10.4686
1364,776.923,-62.1891,20.8649,858.075,-81.1522,-35.0176,-27.1715,10.6123,10.2527,858.075,-81.1522,-35.0176,-27.1715,10.6123,10.2527
1373,777.362,-56.4015,13.9711,857.76,-80.3984,-27.9387,-28.4628,9.81535,4.15572,857.76,-80.3984,-27.9387,-28.4628,9.81535,4.15572
1382,773.981,-47.5995,19.7096,852.145,-78.1633,-20.5113,-27.0882,9.28555,10.4241,852.145,-78.1633,-20.5113,-27.0882,9.28555,10.4241
1391,806.044,-66.4348,18.9034,841.177,-35.133,-12.9863,-53.4486,9.03183,9.87155,841.177,-35.133,-12.9863,-53.4486,9.03183,9.87155
1400,830.177,-61.3485,26.3292,824.932,5.24543,-5.66424,-55.6842,9.06365,17.2656,824.932,5.24543,-5.66424,-55.6842,9.06365,17.2656
1409,822.186,-54.6345,5.1988,803.582,18.6042,1.17316,-55.8077,9.37989,-4.18109,803.582,18.6042,1.17316,-55.8077,9.37989,-4.18109
1418,818.106,-52.4991,20.0139,777.565,40.5407,7.39384,-59.8929,9.95927,10.0546,777.565,40.5407,7.39384,-59.8929,9.95927,10.0546
1427,796.252,-38.2634,20.0412,747.538,48.714,12.8797,-51.1432,10.7713,9.26984,747.538,48.714,12.8797,-51.1432,10.7713,9.26984
1436,803.463,-40.2416,13.1922,714.252,89.2115,17.5027,-57.7443,11.7762,1.41599,714.252,89.2115,17.5027,-57.7443,11.7762,1.41599
1445,798.655,-37.8014,10.43,678.586,120.069,21.1237,-58.9251,12.9253,-2.49529,678.586,120.069,21.1237,-58.9251,12.9253,-2.49529
1454,773.833,-26.0106,2.1953,641.541,132.292,23.6039,-49.6146,14.1608,-11.9655,641.541,132.292,23.6039,-49.6146,14.1608,-11.9655
1463,762.183,-21.7373,18.35,604.026,158.157,24.8837,-46.621,15.4355,2.91445,604.026,158.157,24.8837,-46.621,15.4355,2.91445
1472,749.532,-9.44394,12.4154,566.633,182.899,25.0113,-34.4552,16.7159,-4.30048,566.633,182.899,25.0113,-34.4552,16.7159,-4.30048
1481,738.185,2.7698,16.5295,530.057,208.128,24.0531,-21.2833,17.9605,-1.43109,530.057,208.128,24.0531,-21.2833,17.9605,-1.43109
1490,727.424,-4.9052,14.6158,495.134,232.29,22.0966,-27.0018,19.1202,-4.50446,495.134,232.29,22.0966,-27.0018,19.1202,-4.50446
1499,701.642,-1.96257,-1.3298,462.718,238.924,19.2542,-21.2168,20.1379,-21.4677,462.718,238.924,19.2542,-21.2168,20.1379,-21.4677
1512,655.678,7.47919,21.9852,421.863,233.815,13.8524,-6.37321,21.2536,0.731628,421.863,233.815,13.8524,-6.37321,21.2536,0.731628
1529,588.39,9.37829,16.3364,380.127,208.263,5.08993,4.28836,22.0244,-5.68804,380.127,208.263,5.08993,4.28836,22.0244,-5.68804
1546,547.01,10.0139,17.2441,352.294,194.716,-4.50554,14.5194,21.9712,-4.72709,352.294,194.716,-4.50554,14.5194,21.9712,-4.72709
1563,503.657,-0.414165,16.8062,338.432,165.225,-13.5031,13.0889,21.0601,-4.25395,338.432,165.225,-13.5031,13.0889,21.0601,-4.25395
