Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
2008Q,0.00722,32.3312,0.373843,32.355516,-0.024316138,32.355516,-0.024316138
2008Q,0.00722,32.2998,0.396652,32.355516,-0.055716138,32.355516,-0.055716138
2017erp,0.00727,32.1729,0.371125,32.370587,-0.19768666,32.370587,-0.19768666
2017erp,0.00727,32.2048,0.34795,32.370587,-0.16578666,32.370587,-0.16578666
2017erp,0.00727,32.1951,0.34053,32.370587,-0.17548666,32.370587,-0.17548666
1991M,0.00758,33.2138,0.462834,32.461784,0.75201587,32.461784,0.75201587
2003kf,0.00769,32.6418,0.362719,32.493255,0.1485445,32.493255,0.1485445
1998dh,0.00769,32.6151,0.317457,32.493255,0.1218445,32.493255,0.1218445
1998dh,0.00769,32.7164,0.317031,32.493255,0.2231445,32.493255,0.2231445
ASASSN-15so,0.00773,32.7527,0.26758,32.504589,0.24811121,32.504589,0.24811121
2013gh,0.00775,32.6922,0.484865,32.510234,0.18196641,32.510234,0.18196641
2013gh,0.00775,32.521,0.465611,32.510234,0.01076641,32.510234,0.01076641
1995D,0.0078,32.484,0.342662,32.524282,-0.040282483,32.524282,-0.040282483
2012hr,0.00788,32.7092,0.367554,32.546576,0.16262443,32.546576,0.16262443
2001bg,0.00796,32.6928,0.359218,32.568645,0.12415518,32.568645,0.12415518
2009ig,0.00801,32.6707,0.286975,32.582326,0.088373573,32.582326,0.088373573
1997br,0.00801,31.7321,0.531169,32.582326,-0.85022643,32.582326,-0.85022643
2009ig,0.00801,32.7434,0.280148,32.582326,0.16107357,32.582326,0.16107357
2009ig,0.00801,32.3711,0.371926,32.582326,-0.21122643,32.582326,-0.21122643
1996X,0.00812,31.9733,0.415464,32.61213,-0.63882958,32.61213,-0.63882958
PSNJ0717457,0.00812,32.7223,0.383433,32.61213,0.11017042,32.61213,0.11017042
2019ein,0.00837,32.8616,0.327035,32.678398,0.18320161,32.678398,0.18320161
2005am,0.00841,32.335,0.337879,32.688819,-0.35381853,32.688819,-0.35381853
2005am,0.00841,32.3945,0.331296,32.688819,-0.29431853,32.688819,-0.29431853
2005am,0.00841,32.3744,0.338325,32.688819,-0.31441853,32.688819,-0.31441853
2002er,0.00853,32.799,0.368859,32.719786,0.079213957,32.719786,0.079213957
2002er,0.00853,32.7498,0.409525,32.719786,0.030013957,32.719786,0.030013957
2005W,0.00861,32.852,0.318032,32.740192,0.11180849,32.740192,0.11180849
1996Z,0.00867,32.4455,0.490787,32.755372,-0.30987239,32.755372,-0.30987239
PTF10icb,0.009,33.4753,0.372879,32.837046,0.63825443,32.837046,0.63825443
2009an,0.00921,33.2253,0.299086,32.887485,0.33781506,32.887485,0.33781506
2009an,0.00921,33.3378,0.306294,32.887485,0.45031506,32.887485,0.45031506
1997bp,0.00931,32.4198,0.425219,32.911104,-0.49130361,32.911104,-0.49130361
1998es,0.00957,32.9165,0.372831,32.971353,-0.054852669,32.971353,-0.054852669
1998es,0.00957,32.8029,0.35789,32.971353,-0.16845267,32.971353,-0.16845267
2021hpr,0.00958,33.0869,0.343916,32.973637,0.11326264,32.973637,0.11326264
2006D,0.00966,32.8914,0.286425,32.99183,-0.10043011,32.99183,-0.10043011
2006D,0.00966,32.9159,0.285505,32.99183,-0.075930111,32.99183,-0.075930111
2006D,0.00966,32.8973,0.282867,32.99183,-0.094530111,32.99183,-0.094530111
1999ac,0.00979,32.9674,0.341878,33.021077,-0.053676735,33.021077,-0.053676735
1999ac,0.00979,32.9182,0.365223,33.021077,-0.10287673,33.021077,-0.10287673
2004S,0.0098,33.1236,0.317227,33.02331,0.10028952,33.02331,0.10028952
1997bq,0.00993,33.0683,0.324016,33.052145,0.016154901,33.052145,0.016154901
2008fv_comb,0.00993,33.1809,0.377969,33.052145,0.1287549,33.052145,0.1287549
2002cr,0.00998,33.2469,0.254885,33.063136,0.18376431,33.063136,0.18376431
1999cp,0.00998,33.0399,0.268981,33.063136,-0.023235688,33.063136,-0.023235688
1999cp,0.00998,33.2135,0.253629,33.063136,0.15036431,33.063136,0.15036431
2002cr,0.00998,33.2309,0.251906,33.063136,0.16776431,33.063136,0.16776431
2013cs,0.01029,32.3353,0.401367,33.130081,-0.79478129,33.130081,-0.79478129
ASASSN-16jf,0.0104,33.5709,0.314858,33.153356,0.41754392,33.153356,0.41754392
2006bh,0.01042,33.2788,0.247952,33.157562,0.12123839,33.157562,0.12123839
2013E,0.01042,32.7794,0.348547,33.157562,-0.37816161,33.157562,-0.37816161
1997do,0.01048,33.1081,0.364668,33.17013,-0.062030303,33.17013,-0.062030303
2002dp,0.01049,33.2931,0.27457,33.172218,0.12088186,33.172218,0.12088186
2002dp,0.01049,33.3806,0.309009,33.172218,0.20838186,33.172218,0.20838186
2009Y,0.0105,32.7458,0.360296,33.174304,-0.42850401,33.174304,-0.42850401
2009Y,0.0105,32.9015,0.334006,33.174304,-0.27280401,33.174304,-0.27280401
2009Y,0.0105,32.6457,0.409088,33.174304,-0.52860401,33.174304,-0.52860401
2002dj,0.01051,32.901,0.309548,33.176388,-0.27538791,33.176388,-0.27538791
2002dj,0.01051,32.8654,0.334488,33.176388,-0.31098791,33.176388,-0.31098791
2010ko,0.01096,33.8347,0.353909,33.268183,0.56651664,33.268183,0.56651664
2013ex,0.01096,33.4947,0.325172,33.268183,0.22651664,33.268183,0.22651664
2013ex,0.01096,33.4336,0.283424,33.268183,0.16541664,33.268183,0.16541664
2010Y,0.01142,33.7403,0.254135,33.358234,0.38206634,33.358234,0.38206634
2011ao,0.01168,33.4974,0.301502,33.407554,0.089846206,33.407554,0.089846206
2009ab,0.01189,33.5833,0.281169,33.446601,0.13669876,33.446601,0.13669876
2002ha,0.0122,33.708,0.24076,33.503011,0.20498889,33.503011,0.20498889
2002ha,0.0122,33.7246,0.250097,33.503011,0.22158889,33.503011,0.22158889
AT2017cfd,0.01222,33.5752,0.292564,33.506602,0.068598475,33.506602,0.068598475
2017cfd,0.01222,33.5673,0.284786,33.506602,0.060698475,33.506602,0.060698475
iPTF13ebh,0.01238,33.7337,0.342487,33.535117,0.198583,33.535117,0.198583
iPTF13ebh,0.01238,33.6369,0.29522,33.535117,0.101783,33.535117,0.101783
2009kk,0.01244,33.7023,0.266666,33.545716,0.15658373,33.545716,0.15658373
2009kq,0.01247,33.5178,0.26619,33.550997,-0.033196928,33.550997,-0.033196928
2009kq,0.01247,33.5874,0.26006,33.550997,0.036403072,33.550997,0.036403072
2008R,0.0126,33.8286,0.265115,33.573735,0.25486471,33.573735,0.25486471
2001cz,0.01275,33.8783,0.346381,33.599685,0.27861513,33.599685,0.27861513
2007hj,0.01288,33.9846,0.299399,33.621931,0.36266892,33.621931,0.36266892
2007hj,0.01288,33.9682,0.303693,33.621931,0.34626892,33.621931,0.34626892
2007hj,0.01288,33.9247,0.304606,33.621931,0.30276892,33.621931,0.30276892
2001ep,0.01306,33.6365,0.287379,33.652369,-0.015869171,33.652369,-0.015869171
2001ep,0.01306,33.5028,0.331124,33.652369,-0.14956917,33.652369,-0.14956917
2013gy,0.01309,33.7355,0.239783,33.657402,0.078098234,33.657402,0.078098234
2013gy,0.01309,33.7607,0.28722,33.657402,0.10329823,33.657402,0.10329823
1997E,0.01314,33.7649,0.288791,33.665764,0.099135902,33.665764,0.099135902
1999dq,0.01334,33.52,0.273536,33.698901,-0.17890132,33.698901,-0.17890132
1999dq,0.01334,33.4717,0.261601,33.698901,-0.22720132,33.698901,-0.22720132
2008hv,0.0136,33.797,0.277855,33.741252,0.055748069,33.741252,0.055748069
2008hv,0.0136,33.772,0.235755,33.741252,0.030748069,33.741252,0.030748069
2008hv,0.0136,33.7683,0.232778,33.741252,0.027048069,33.741252,0.027048069
2007cv,0.01361,33.6741,0.345367,33.742865,-0.068764751,33.742865,-0.068764751
2005kc,0.01386,34.0249,0.352338,33.782809,0.2420914,33.782809,0.2420914
2005kc,0.01386,34.0187,0.307194,33.782809,0.2358914,33.782809,0.2358914
1999dk,0.014,33.8053,0.288803,33.804867,0.00043318327,33.804867,0.00043318327
1999dk,0.014,33.6651,0.296207,33.804867,-0.13976682,33.804867,-0.13976682
2011df,0.01402,33.8524,0.277558,33.808,0.044399841,33.808,0.044399841
ASASSN-16dn,0.01406,33.8206,0.250873,33.814254,0.0063464044,33.814254,0.0063464044
2001bt,0.01407,33.7492,0.416658,33.815814,-0.066614204,33.815814,-0.066614204
2006N,0.01416,33.9078,0.240515,33.82981,0.077989504,33.82981,0.077989504
2004eo,0.0142,33.8826,0.249316,33.836003,0.046597161,33.836003,0.046597161
2003gt,0.01422,33.9253,0.243928,33.839093,0.086207458,33.839093,0.086207458
ASASSN-16la,0.01424,33.8444,0.265489,33.842178,0.002222052,33.842178,0.002222052
2013fa,0.01429,33.7894,0.397352,33.849873,-0.060472745,33.849873,-0.060472745
1992al,0.01434,33.6968,0.233531,33.857541,-0.16074095,33.857541,-0.16074095
2001fe,0.01448,33.8916,0.240694,33.878872,0.012727966,33.878872,0.012727966
PSNJ2043531,0.01449,34.1902,0.372674,33.880388,0.30981213,33.880388,0.30981213
2013gq,0.01457,33.7526,0.2163,33.892477,-0.13987741,33.892477,-0.13987741
2000dm,0.01472,34.0109,0.270222,33.914969,0.095930641,33.914969,0.095930641
2005el,0.01483,33.974,0.229564,33.93132,0.042680153,33.93132,0.042680153
2005el,0.01483,33.9261,0.231708,33.93132,-0.0052198475,33.93132,-0.0052198475
2011im,0.01493,34.2732,0.34036,33.94608,0.32711982,33.94608,0.32711982
2005de,0.01495,34.1793,0.26677,33.949021,0.23027949,33.949021,0.23027949
2005bo,0.01503,33.7553,0.390506,33.960743,-0.20544307,33.960743,-0.20544307
2005bo,0.01503,33.7189,0.39282,33.960743,-0.24184307,33.960743,-0.24184307
2006td,0.01504,34.1727,0.365029,33.962204,0.21049595,33.962204,0.21049595
2008ec,0.01506,34.1302,0.33431,33.965123,0.16507687,33.965123,0.16507687
2008ec,0.01506,34.1732,0.264363,33.965123,0.20807687,33.965123,0.20807687
2007ca,0.01509,34.3366,0.370715,33.969495,0.36710543,33.969495,0.36710543
2007ca,0.01509,34.1781,0.396908,33.969495,0.20860543,33.969495,0.20860543
2001cn,0.01509,33.8877,0.294985,33.969495,-0.081794572,33.969495,-0.081794572
2007ca,0.01509,34.252,0.397235,33.969495,0.28250543,33.969495,0.28250543
ATLAS16cxr,0.01518,34.3426,0.372888,33.982558,0.36004248,33.982558,0.36004248
ASASSN-16ad,0.01522,34.0334,0.344305,33.988339,0.045061286,33.988339,0.045061286
2009nq,0.01527,34.1657,0.28688,33.995544,0.17015588,33.995544,0.17015588
SN2017jl,0.01529,33.7706,0.30219,33.99842,-0.22781975,33.99842,-0.22781975
1999ej,0.01534,34.2581,0.272528,34.005593,0.25250741,34.005593,0.25250741
1999ej,0.01534,34.2112,0.258071,34.005593,0.20560741,34.005593,0.20560741
2001en,0.01534,33.9994,0.28632,34.005593,-0.0061925945,34.005593,-0.0061925945
2001en,0.01534,33.8852,0.313932,34.005593,-0.12039259,34.005593,-0.12039259
2002cs,0.01538,34.0329,0.272511,34.011314,0.021585753,34.011314,0.021585753
2008eo,0.01539,34.3317,0.278713,34.012742,0.31895764,34.012742,0.31895764
2001bf,0.01556,33.9004,0.218994,34.036881,-0.13648097,34.036881,-0.13648097
2001bf,0.01556,33.9926,0.239289,34.036881,-0.044280967,34.036881,-0.044280967
iPTF16auf,0.01566,34.0744,0.314862,34.050959,0.023441334,34.050959,0.023441334
2013fw,0.0157,34.1608,0.218117,34.056565,0.10423512,34.056565,0.10423512
2008bc,0.01572,34.0331,0.226465,34.059363,-0.026262699,34.059363,-0.026262699
1999aa,0.01579,34.1323,0.209471,34.069127,0.063172573,34.069127,0.063172573
ASASSN-15oh,0.01579,34.3916,0.270341,34.069127,0.32247257,34.069127,0.32247257
1999aa,0.01579,34.1663,0.242893,34.069127,0.097172573,34.069127,0.097172573
iPTF13dge,0.01581,34.2793,0.261916,34.071909,0.20739051,34.071909,0.20739051
2001V,0.01592,33.7902,0.290577,34.087149,-0.29694895,34.087149,-0.29694895
2001V,0.01592,33.8072,0.290395,34.087149,-0.27994895,34.087149,-0.27994895
2010kg,0.01595,33.9999,0.334729,34.091287,-0.091387112,34.091287,-0.091387112
PSNJ0107203,0.01601,33.9673,0.284408,34.09954,-0.1322404,34.09954,-0.1322404
1998ef,0.0161,33.841,0.289311,34.111863,-0.27086322,34.111863,-0.27086322
1998ef,0.0161,33.8975,0.264562,34.111863,-0.21436322,34.111863,-0.21436322
2013Q,0.01612,33.9726,0.41528,34.114592,-0.14199237,34.114592,-0.14199237
1994S,0.01619,34.0287,0.224824,34.124118,-0.095418149,34.124118,-0.095418149
2007ss,0.01619,34.4137,0.34637,34.124118,0.28958185,34.124118,0.28958185
2013hn,0.01629,34.0697,0.290382,34.137656,-0.067956048,34.137656,-0.067956048
2005al,0.01629,33.9986,0.219937,34.137656,-0.13905605,34.137656,-0.13905605
SN2016gfr,0.0163,33.8985,0.245383,34.139005,-0.24050532,34.139005,-0.24050532
ASASSN-16ip,0.01632,34.1679,0.246475,34.141701,0.02619859,34.141701,0.02619859
2007fs,0.01633,34.3408,0.198023,34.143048,0.19775177,34.143048,0.19775177
iPTF14bdn,0.01636,34.1062,0.281582,34.147084,-0.040883814,34.147084,-0.040883814
2007A,0.01646,34.5341,0.341619,34.160483,0.37361685,34.160483,0.37361685
2007A,0.01646,34.4649,0.358327,34.160483,0.30441685,34.160483,0.30441685
2004fz,0.01646,33.7799,0.330633,34.160483,-0.38058315,34.160483,-0.38058315
2000dk,0.01649,34.1517,0.257136,34.164487,-0.012787275,34.164487,-0.012787275
2000dk,0.01649,34.1436,0.28269,34.164487,-0.020887275,34.164487,-0.020887275
2001da,0.01658,34.2003,0.325329,34.176457,0.023843387,34.176457,0.023843387
2001da,0.01658,34.022,0.308995,34.176457,-0.15445661,34.176457,-0.15445661
1997Y,0.01661,34.1973,0.214463,34.180432,0.016867865,34.180432,0.016867865
ASASSN-15ti,0.01671,34.4894,0.310314,34.193633,0.29576716,34.193633,0.29576716
1996bv,0.01673,34.0755,0.297815,34.196264,-0.12076362,34.196264,-0.12076362
ASASSN-15od,0.01678,34.3409,0.228387,34.202827,0.138073,34.202827,0.138073
2007fb,0.0168,34.4009,0.221698,34.205447,0.19545306,34.205447,0.19545306
2007fb,0.0168,34.5101,0.231239,34.205447,0.30465306,34.205447,0.30465306
2006ef,0.01694,34.361,0.220285,34.223701,0.13729924,34.223701,0.13729924
ASASSN-15kx,0.01697,34.6084,0.219814,34.227593,0.3808071,34.227593,0.3808071
2008C,0.01709,34.2669,0.262425,34.243094,0.023806157,34.243094,0.023806157
2008C,0.01709,34.31,0.263557,34.243094,0.066906157,34.243094,0.066906157
1998V,0.01718,34.1465,0.231417,34.254649,-0.10814918,34.254649,-0.10814918
2008L,0.01734,34.3364,0.210115,34.275045,0.06135479,34.275045,0.06135479
2008L,0.01734,34.2464,0.213428,34.275045,-0.02864521,34.275045,-0.02864521
2009le,0.01739,34.2939,0.246602,34.281381,0.01251912,34.281381,0.01251912
2009le,0.01739,34.2418,0.22287,34.281381,-0.03958088,34.281381,-0.03958088
2013gs,0.01748,34.2221,0.320412,34.29274,-0.070639901,34.29274,-0.070639901
2000dr,0.01765,34.2975,0.318912,34.314039,-0.016539191,34.314039,-0.016539191
2006ax,0.01774,34.3133,0.19782,34.325233,-0.011933453,34.325233,-0.011933453
2006ax,0.01774,34.3228,0.200241,34.325233,-0.0024334534,34.325233,-0.0024334534
2007as,0.01791,34.2661,0.234211,34.346226,-0.080126082,34.346226,-0.080126082
ASASSN-17co,0.01791,34.2005,0.280568,34.346226,-0.14572608,34.346226,-0.14572608
PS15coh,0.01796,34.4393,0.226901,34.352363,0.086937029,34.352363,0.086937029
1992bo,0.01805,34.6078,0.20147,34.363367,0.24443299,34.363367,0.24443299
2011fs,0.01822,34.5466,0.215514,34.384005,0.16259451,34.384005,0.16259451
2011fs,0.01822,34.4866,0.321023,34.384005,0.10259451,34.384005,0.10259451
2008hs,0.01835,34.7394,0.433516,34.39966,0.33973994,34.39966,0.33973994
2008hs,0.01835,34.757,0.466611,34.39966,0.35733994,34.39966,0.35733994
ASASSN-16cs,0.01839,34.4286,0.281407,34.404455,0.024145149,34.404455,0.024145149
ATLAS16cpu,0.01851,34.5716,0.239989,34.418778,0.15282227,34.418778,0.15282227
2016ffh,0.01851,34.6171,0.238984,34.418778,0.19832227,34.418778,0.19832227
2016W,0.01855,34.3648,0.295725,34.423532,-0.058731669,34.423532,-0.058731669
2002jy,0.0187,34.9988,0.187715,34.441269,0.55753065,34.441269,0.55753065
2000cu,0.01902,34.6066,0.277471,34.478645,0.12795463,34.478645,0.12795463
2010ai,0.01918,34.9792,0.21848,34.497101,0.48209853,34.497101,0.48209853
2009gf,0.01925,34.492,0.255362,34.505128,-0.013128333,34.505128,-0.013128333
2009gf,0.01925,34.576,0.296243,34.505128,0.070871667,34.505128,0.070871667
2006ej,0.01926,34.5995,0.188309,34.506273,0.093227323,34.506273,0.093227323
2006ej,0.01926,34.6482,0.187832,34.506273,0.14192732,34.506273,0.14192732
2006ej,0.01926,34.5012,0.295566,34.506273,-0.0050726768,34.506273,-0.0050726768
2006ej,0.01926,34.576,0.189903,34.506273,0.069727323,34.506273,0.069727323
2002kf,0.01948,34.6854,0.204275,34.531301,0.15409885,34.531301,0.15409885
2006kf,0.01955,34.8085,0.195531,34.539206,0.26929365,34.539206,0.26929365
2006kf,0.01955,34.7747,0.195403,34.539206,0.23549365,34.539206,0.23549365
1992bc,0.01976,34.5121,0.199486,34.562756,-0.050655634,34.562756,-0.050655634
SN2016ajf,0.01978,34.7627,0.339971,34.564986,0.19771446,34.564986,0.19771446
2001dl,0.01983,35.1263,0.375783,34.570551,0.55574939,34.570551,0.55574939
2007au,0.01992,34.6865,0.406241,34.580533,0.10596703,34.580533,0.10596703
AT2016eoa,0.01993,34.6693,0.230687,34.581639,0.087660622,34.581639,0.087660622
ASASSN-16lc,0.02001,34.6956,0.216494,34.590471,0.10512901,34.590471,0.10512901
ASASSN-17bs,0.02014,34.5647,0.249505,34.604748,-0.040048412,34.604748,-0.040048412
2018fop,0.02017,34.5899,0.199177,34.60803,-0.018130306,34.60803,-0.018130306
ATLAS16dqf,0.02019,34.5749,0.375822,34.610216,-0.035315564,34.610216,-0.035315564
2016hpw,0.02019,34.8165,0.241825,34.610216,0.20628444,34.610216,0.20628444
2009ds,0.02033,34.5072,0.233893,34.625453,-0.11825292,34.625453,-0.11825292
2009ds,0.02033,34.702,0.19246,34.625453,0.076547081,34.625453,0.076547081
PSNJ1602512,0.02039,34.556,0.333904,34.631952,-0.075951592,34.631952,-0.075951592
2001br,0.02046,34.8118,0.300223,34.63951,0.17229039,34.63951,0.17229039
2007st,0.02061,34.4168,0.217156,34.65562,-0.23881996,34.65562,-0.23881996
2005ki,0.02066,34.5709,0.187708,34.660964,-0.090064414,34.660964,-0.090064414
2005ki,0.02066,34.4931,0.19075,34.660964,-0.16786441,34.660964,-0.16786441
2005ki,0.02066,34.5656,0.177716,34.660964,-0.095364414,34.660964,-0.095364414
2010A,0.02079,34.4863,0.330445,34.674801,-0.18850061,34.674801,-0.18850061
2003W,0.02087,34.6349,0.254511,34.683273,-0.048372903,34.683273,-0.048372903
2003W,0.02087,34.674,0.230899,34.683273,-0.0092729032,34.683273,-0.0092729032
ASASSN-16lg,0.02093,34.375,0.203089,34.689606,-0.31460616,34.689606,-0.31460616
ASASSN-15uv,0.02104,34.6114,0.393324,34.701171,-0.089770834,34.701171,-0.089770834
ASASSN-15lg,0.02121,34.6552,0.214591,34.718927,-0.063726929,34.718927,-0.063726929
2006et,0.0214,34.7742,0.253646,34.738607,0.035593089,34.738607,0.035593089
2006et,0.0214,34.7583,0.283448,34.738607,0.019693089,34.738607,0.019693089
2008Z,0.02146,35.118,0.310686,34.744786,0.37321408,34.744786,0.37321408
2008Z,0.02146,35.2056,0.304103,34.744786,0.46081408,34.744786,0.46081408
ASASSN-18da,0.02157,34.7709,0.195863,34.75607,0.014829947,34.75607,0.014829947
2006dm,0.02161,34.8059,0.18018,34.760159,0.045740664,34.760159,0.045740664
2006dm,0.02161,34.8234,0.25811,34.760159,0.063240664,34.760159,0.063240664
2009dc,0.02179,34.3468,0.19901,34.778469,-0.43166939,34.778469,-0.43166939
2000fa,0.02181,34.759,0.288719,34.780495,-0.021494644,34.780495,-0.021494644
2000fa,0.02181,34.7997,0.25527,34.780495,0.019205356,34.780495,0.019205356
2007bc,0.02187,34.7344,0.177177,34.786559,-0.052159457,34.786559,-0.052159457
2007bc,0.02187,34.7419,0.187753,34.786559,-0.044659457,34.786559,-0.044659457
2007bc,0.02187,34.7561,0.180584,34.786559,-0.030459457,34.786559,-0.030459457
1995ak,0.02193,34.6739,0.247785,34.792608,-0.11870792,34.792608,-0.11870792
ASASSN-18iu,0.02202,34.8847,0.186029,34.80165,0.083049859,34.80165,0.083049859
2004bw,0.02207,34.8194,0.196425,34.806658,0.012742103,34.806658,0.012742103
2009na,0.02209,34.7477,0.199095,34.808658,-0.060957874,34.808658,-0.060957874
2004bg,0.02214,34.8704,0.204479,34.81365,0.056749967,34.81365,0.056749967
2004bg,0.02214,34.7727,0.199004,34.81365,-0.040950033,34.81365,-0.040950033
2002cu,0.02217,34.7814,0.224663,34.81664,-0.035240006,34.81664,-0.035240006
ASASSN-15tz,0.0222,34.9543,0.274039,34.819626,0.134674,34.819626,0.134674
PS15cku,0.02222,35.0537,0.229702,34.821614,0.23208554,34.821614,0.23208554
2002ef,0.02224,34.6849,0.358325,34.823601,-0.13870116,34.823601,-0.13870116
2006bq,0.02226,34.8693,0.2033,34.825586,0.043713902,34.825586,0.043713902
ATLAS16dpb,0.02238,35.0481,0.288632,34.837459,0.21064098,34.837459,0.21064098
2001cp,0.02245,34.9654,0.216973,34.844356,0.12104399,34.844356,0.12104399
ASASSN-17aj,0.02253,34.7306,0.243141,34.852212,-0.12161241,34.852212,-0.12161241
ASASSN-16bn,0.02253,35.0392,0.214526,34.852212,0.18698759,34.852212,0.18698759
