ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
707,1891,-99.954,36.5131,1909.24,-18.2486,50.2143,-150.168,15.8589,20.6542,1909.24,-18.2486,50.2143,-150.168,15.8589,20.6542
716,1908.77,-113.946,36.4293,1772.84,135.927,58.0312,-171.977,18.6195,17.8098,1772.84,135.927,58.0312,-171.977,18.6195,17.8098
725,1994.29,-122.488,33.4393,1634.05,360.242,62.4611,-184.949,21.5995,11.8398,1634.05,360.242,62.4611,-184.949,21.5995,11.8398
734,2050.06,-127.683,32.2593,1497.74,552.314,63.5617,-191.245,24.6322,7.62712,1497.74,552.314,63.5617,-191.245,24.6322,7.62712
743,2184.75,-130.614,27.6853,1368.28,816.474,61.341,-191.955,27.5575,0.127781,1368.28,816.474,61.341,-191.955,27.5575,0.127781
752,2260,-131.217,27.3087,1249.66,1010.34,55.7068,-186.924,30.2299,-2.9212,1249.66,1010.34,55.7068,-186.924,30.2299,-2.9212
761,2344.61,-126.704,24.6929,1144.92,1199.68,46.8185,-173.522,32.5278,-7.83483,1144.92,1199.68,46.8185,-173.522,32.5278,-7.83483
770,2348.38,-117.03,21.1035,1054.84,1293.54,35.5274,-152.557,34.3785,-13.275,1054.84,1293.54,35.5274,-152.557,34.3785,-13.275
779,2350.93,-109.053,19.3843,979.38,1371.55,22.7017,-131.755,35.7143,-16.33,979.38,1371.55,22.7017,-131.755,35.7143,-16.33
788,2481.01,-104.286,19.3659,919.714,1561.3,9.05954,-113.345,36.464,-17.0981,919.714,1561.3,9.05954,-113.345,36.464,-17.0981
797,2466.93,-89.1184,17.3212,876.426,1590.51,-4.67431,-84.4441,36.549,-19.2278,876.426,1590.51,-4.67431,-84.4441,36.549,-19.2278
806,2493.81,-77.0153,16.1542,851.067,1642.74,-17.9552,-59.0601,35.8978,-19.7436,851.067,1642.74,-17.9552,-59.0601,35.8978,-19.7436
815,2552.73,-64.7342,14.1638,841.347,1711.38,-30.2485,-34.4858,34.5719,-20.4081,841.347,1711.38,-30.2485,-34.4858,34.5719,-20.4081
824,2521.81,-49.9835,12.1229,844.053,1677.75,-41.1695,-8.81392,32.7126,-20.5897,844.053,1677.75,-41.1695,-8.81392,32.7126,-20.5897
833,2495.02,-27.9085,11.6282,855.627,1639.39,-50.2939,22.3853,30.4493,-18.8211,855.627,1639.39,-50.2939,22.3853,30.4493,-18.8211
842,2505.47,-17.8662,13.3085,873.596,1631.87,-57.2484,39.3822,27.8936,-14.5852,873.596,1631.87,-57.2484,39.3822,27.8936,-14.5852
851,2383.14,3.01617,13.0309,895.91,1487.23,-61.634,64.6502,25.1346,-12.1036,895.91,1487.23,-61.634,64.6502,25.1346,-12.1036
860,2355.55,13.7369,15.4091,920.229,1435.32,-63.2275,76.9644,22.275,-6.8659,920.229,1435.32,-63.2275,76.9644,22.275,-6.8659
869,2237.42,27.841,16.3651,944.721,1292.69,-62.4539,90.2948,19.4615,-3.09642,944.721,1292.69,-62.4539,90.2948,19.4615,-3.09642
878,2168.28,41.3423,17.5279,966.603,1201.68,-59.7627,101.105,16.8481,0.679839,966.603,1201.68,-59.7627,101.105,16.8481,0.679839
887,2073.72,49.2007,22.0617,984.216,1089.5,-55.5596,104.76,14.5611,7.50058,984.216,1089.5,-55.5596,104.76,14.5611,7.50058
896,1948.82,55.0267,24.2907,995.378,953.446,-50.2004,105.227,12.73,11.5607,995.378,953.446,-50.2004,105.227,12.73,11.5607
905,1843.37,57.821,23.2827,998.459,844.909,-43.8779,101.699,11.4587,11.824,998.459,844.909,-43.8779,101.699,11.4587,11.824
914,1745.6,67.5475,29.1072,993.681,751.923,-37.0628,104.61,10.7767,18.3305,993.681,751.923,-37.0628,104.61,10.7767,18.3305
923,1619.45,56.6996,31.4781,982.223,637.229,-30.3836,87.0832,10.6551,20.823,982.223,637.229,-30.3836,87.0832,10.6551,20.823
932,1562.39,54.4174,35.4116,965.156,597.237,-24.3631,78.7805,11.0595,24.3521,965.156,597.237,-24.3631,78.7805,11.0595,24.3521
941,1437.55,50.1516,37.4935,943.475,494.07,-19.4477,69.5993,11.9568,25.5367,943.475,494.07,-19.4477,69.5993,11.9568,25.5367
950,1342.39,41.3038,37.058,917.76,424.628,-16.037,57.3408,13.3195,23.7385,917.76,424.628,-16.037,57.3408,13.3195,23.7385
959,1285.75,33.7705,39.3482,888.746,397.006,-14.405,48.1755,15.1049,24.2433,888.746,397.006,-14.405,48.1755,15.1049,24.2433
968,1232.84,20.9026,40.3395,858.626,374.213,-14.5466,35.4492,17.1759,23.1637,858.626,374.213,-14.5466,35.4492,17.1759,23.1637
977,1129.03,9.81707,40.4442,829.594,299.439,-16.3695,26.1866,19.381,21.0631,829.594,299.439,-16.3695,26.1866,19.381,21.0631
986,1103.57,-0.29649,38.6279,803.397,300.178,-19.7739,19.4774,21.5848,17.0431,803.397,300.178,-19.7739,19.4774,21.5848,17.0431
995,1087.32,-14.7591,42.2792,781.44,305.878,-24.6793,9.92024,23.6649,18.6143,781.44,305.878,-24.6793,9.92024,23.6649,18.6143
1004,1024.83,-37.3546,40.1553,764.802,260.023,-30.9791,-6.37556,25.5111,14.6442,764.802,260.023,-30.9791,-6.37556,25.5111,14.6442
1013,1079.48,-45.221,46.1332,753.89,325.59,-38.3193,-6.9017,27.0388,19.0944,753.89,325.59,-38.3193,-6.9017,27.0388,19.0944
1022,1032.41,-48.6768,42.9829,749.039,283.368,-46.2262,-2.45064,28.192,14.7909,749.039,283.368,-46.2262,-2.45064,28.192,14.7909
1031,1040.79,-54.6481,39.2361,750.133,290.658,-54.1428,-0.505234,28.9053,10.3308,750.133,290.658,-54.1428,-0.505234,28.9053,10.3308
1040,1055.91,-59.1628,36.5526,756.994,298.912,-61.6744,2.51163,29.1472,7.40535,756.994,298.912,-61.6744,2.51163,29.1472,7.40535
1049,1081.98,-73.5188,35.8932,769.068,312.91,-68.3926,-5.12619,28.8824,7.01083,769.068,312.91,-68.3926,-5.12619,28.8824,7.01083
1058,1129.81,-82.3317,37.0442,785.79,344.018,-74.0149,-8.31677,28.094,8.95022,785.79,344.018,-74.0149,-8.31677,28.094,8.95022
1067,1122.39,-80.9655,28.6378,805.648,316.743,-78.2527,-2.71275,26.8614,1.77641,805.648,316.743,-78.2527,-2.71275,26.8614,1.77641
1076,1153.29,-78.7501,25.1823,826.968,326.319,-80.8713,2.12118,25.2692,-0.0868584,826.968,326.319,-80.8713,2.12118,25.2692,-0.0868584
1085,1217.71,-73.3497,20.9454,848.114,369.597,-81.712,8.36231,23.4099,-2.46456,848.114,369.597,-81.712,8.36231,23.4099,-2.46456
1094,1216.98,-76.2582,25.9907,867.576,349.4,-80.668,4.40975,21.3692,4.62147,867.576,349.4,-80.668,4.40975,21.3692,4.62147
1103,1211.44,-56.3317,16.4541,884.086,327.351,-77.7096,21.3779,19.2296,-2.77547,884.086,327.351,-77.7096,21.3779,19.2296,-2.77547
1112,1213.36,-55.9813,15.7459,896.475,316.886,-72.9345,16.9531,17.0802,-1.33436,896.475,316.886,-72.9345,16.9531,17.0802,-1.33436
1121,1246.29,-48.5737,15.3649,903.644,342.647,-66.6144,18.0407,15.0282,0.336679,903.644,342.647,-66.6144,18.0407,15.0282,0.336679
1130,1237.54,-42.9851,15.5914,904.687,332.853,-59.0533,16.0682,13.1703,2.42109,904.687,332.853,-59.0533,16.0682,13.1703,2.42109
1139,1215.83,-47.6841,13.6421,899.068,316.765,-50.5819,2.89779,11.5906,2.05156,899.068,316.765,-50.5819,2.89779,11.5906,2.05156
1148,1212.52,-23.673,13.5995,886.429,326.094,-41.5249,17.8519,10.3571,3.24245,886.429,326.094,-41.5249,17.8519,10.3571,3.24245
1157,1220.58,-15.6744,14.5019,866.724,353.857,-32.2096,16.5352,9.51993,4.98196,866.724,353.857,-32.2096,16.5352,9.51993,4.98196
1166,1159.29,-21.3026,9.18108,840.459,318.832,-23.0039,1.70134,9.09197,0.0891096,840.459,318.832,-23.0039,1.70134,9.09197,0.0891096
1175,1143.31,-13.603,10.5746,808.376,334.929,-14.2711,0.668131,9.06139,1.51321,808.376,334.929,-14.2711,0.668131,9.06139,1.51321
