ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
185,5373.97,-30.3906,0.835251,5107.33,266.644,-37.4335,7.0429,0.806934,0.0283166,10429.6,-5055.58,-76.6752,46.2846,1.27952,-0.444272
194,5542.7,-18.1436,0.793541,5244.74,297.956,-28.9833,10.8397,0.688569,0.104972,10936.2,-5393.51,-77.8178,59.6742,1.27616,-0.482621
203,5446.22,-7.21464,0.694054,5334.91,111.311,-18.6329,11.4183,0.604945,0.0891093,11424.2,-5977.97,-77.2044,69.9898,1.24642,-0.552365
212,5636.34,2.53847,0.877642,5373.86,262.478,-6.66975,9.20822,0.579534,0.298109,11888.3,-6251.99,-74.6814,77.2199,1.19509,-0.317445
221,5816.48,17.9047,0.874199,5361.47,455.011,6.53936,11.3653,0.634681,0.239518,12323.2,-6506.75,-70.0721,87.9768,1.13405,-0.25985
230,5684.66,26.6053,1.23818,5297.92,386.737,20.5603,6.04496,0.791304,0.446878,12723.5,-7038.8,-63.2582,89.8634,1.07446,0.163722
239,5776.16,46.2991,1.78071,5184.77,591.387,34.9074,11.3917,1.0673,0.713412,13084.9,-7308.76,-54.1729,100.472,1.02446,0.75625
248,5435.47,50.6637,2.10983,5024.95,410.516,49.0579,1.60584,1.47609,0.63374,13404.9,-7969.45,-42.7869,93.4506,0.987721,1.12211
257,5228,71.5358,3.13386,4822.73,405.264,62.4792,9.05657,2.02524,1.10862,13681.8,-8453.77,-29.1091,100.645,0.965702,2.16816
266,5090.29,86.4306,3.86066,4583.31,506.985,74.679,11.7516,2.71632,1.14434,13912.1,-8821.78,-13.3381,99.7687,0.982973,2.87769
275,5096.49,106.963,5.31265,4313.75,782.738,85.2269,21.7358,3.54364,1.76901,14093.1,-8996.58,4.27967,102.683,1.07074,4.24191
284,4546.18,102.707,5.82483,4021.16,525.023,93.7332,8.97345,4.49279,1.33203,14222,-9675.83,23.5381,79.1685,1.25154,4.57328
293,4371.25,117.073,8.21385,3713.65,657.594,99.8832,17.1894,5.54069,2.67317,14297.2,-9925.94,44.306,72.7666,1.53926,6.6746
302,3935.72,117.089,9.31107,3399.26,536.461,103.43,13.6594,6.65502,2.65605,14316.8,-10381.1,66.5186,50.5709,1.93858,7.37248
311,3649.99,119.046,10.9594,3086.03,563.96,104.247,14.7993,7.80063,3.15879,14280.5,-10630.5,90.0039,29.0425,2.45775,8.50167
320,3411.94,112.762,12.6384,2781.2,630.74,102.314,10.4486,8.94353,3.69491,14190.5,-10778.6,114.219,-1.45729,3.11951,9.51893
329,3173.93,117.149,15.1816,2491.47,682.459,97.7153,19.4337,10.0452,5.13633,14048.7,-10874.8,138.669,-21.5202,3.94381,11.2377
338,2842.13,105.901,16.0657,2222.93,619.199,90.6474,15.2531,11.064,5.0017,13856.5,-11014.3,162.966,-57.066,4.94736,11.1183
347,2498.24,86.2064,16.2208,1980.9,517.34,81.4238,4.78265,11.9577,4.26313,13614.4,-11116.1,186.843,-100.637,6.14646,10.0743
356,2358.31,79.8487,18.6902,1769.33,588.98,70.414,9.4347,12.6839,6.00632,13322.1,-10963.8,210.072,-130.223,7.55447,11.1357
365,2186.33,61.0311,18.5056,1591.49,594.843,58.0624,2.96873,13.215,5.29064,12984.2,-10797.9,232.322,-171.291,9.16823,9.33737
374,2038.68,46.4875,21.0827,1448.77,589.91,44.8003,1.68717,13.5279,7.55478,12607,-10568.3,253.135,-206.647,10.9691,10.1136
383,1891.76,31.557,21.4257,1341.45,550.305,31.1267,0.430316,13.6103,7.81539,12195.7,-10303.9,272.118,-240.561,12.9486,8.47702
392,1787.59,19.7448,22.3593,1268.7,518.886,17.5533,2.1915,13.4583,8.901,11754.3,-9966.73,288.892,-269.147,15.1071,7.25215
401,1734.58,-0.544681,21.1747,1228.34,506.241,4.61697,-5.16165,13.0838,8.09087,11285.7,-9551.17,303.102,-303.646,17.4604,3.71425
410,1738.05,-21.8916,21.0336,1217.62,520.435,-7.19684,-14.6947,12.5034,8.53017,10793.4,-9055.34,314.46,-336.352,20.0105,1.02309
419,1731.61,-35.0666,19.2941,1233.03,498.572,-17.5124,-17.5542,11.7407,7.55334,10283.6,-8551.97,322.913,-357.98,22.713,-3.4189
428,1770.01,-48.4463,19.1288,1270.73,499.278,-26.0281,-22.4182,10.8278,8.30104,9762.92,-7992.9,328.393,-376.84,25.5223,-6.39346
437,1770.68,-61.9365,19.3346,1325.89,444.787,-32.5293,-29.4072,9.81275,9.52183,9237.07,-7466.39,330.745,-392.682,28.409,-9.07445
446,1856.79,-62.1436,17.3252,1393.54,463.246,-36.8806,-25.263,8.7527,8.57248,8711.55,-6854.76,329.736,-391.88,31.3527,-14.0275
455,2045.9,-74.4981,15.4382,1468.1,577.797,-39.0443,-35.4538,7.71299,7.7252,8191.16,-6145.26,325.059,-399.557,34.3406,-18.9024
464,2224.7,-80.0589,14.5813,1544.81,679.887,-39.051,-41.0079,6.74939,7.83193,7680.2,-5455.5,316.773,-396.832,37.3423,-22.7609
473,2178.24,-75.3658,11.5893,1619.97,558.268,-37.0494,-38.3164,5.91194,5.67733,7182.85,-5004.61,305.2,-380.566,40.3143,-28.725
482,2323.36,-71.9894,11.4556,1689.72,633.638,-33.2693,-38.7202,5.25027,6.20531,6703.09,-4379.73,290.59,-362.58,43.2126,-31.7571
491,2418.7,-71.1199,10.3049,1750.91,667.784,-28.0545,-43.0654,4.81409,5.49082,6245.62,-3826.93,273.081,-344.201,45.9935,-35.6885
500,2447.25,-59.624,8.30294,1800.9,646.348,-21.8445,-37.7795,4.64844,3.6545,5815.65,-3368.4,252.713,-312.337,48.6081,-40.3052
509,2577.77,-47.175,8.22746,1837.53,740.243,-15.1205,-32.0545,4.79011,3.43735,5417.65,-2839.87,229.547,-276.723,51.0124,-42.785
518,2558.51,-42.4169,7.35097,1860.18,698.338,-8.28327,-34.1337,5.25669,2.09428,5052.84,-2494.32,203.968,-246.385,53.1941,-45.8431
527,2579.22,-23.0411,6.50428,1868.47,710.745,-1.72827,-21.3128,6.05052,0.453763,4721.49,-2142.27,176.426,-199.467,55.138,-48.6337
536,2523.98,-18.6287,6.71246,1863.15,660.825,4.12537,-22.7541,7.16005,-0.44759,4424.99,-1901.01,147.345,-165.974,56.8153,-50.1029
545,2519.15,-1.43395,8.58876,1845.87,673.281,8.83524,-10.2692,8.55914,0.0296181,4165.6,-1646.46,117.131,-118.565,58.1827,-49.5939
554,2566.59,3.55431,8.51755,1818.93,747.654,11.9904,-8.43607,10.2063,-1.68876,3946.23,-1379.64,86.2105,-82.6562,59.1825,-50.665
563,2545.99,11.5793,10.6431,1784.84,761.152,13.2858,-1.70654,12.056,-1.41291,3767.59,-1221.6,54.9439,-43.3646,59.7933,-49.1502
572,2409.8,18.6254,11.8913,1745.74,664.063,12.5591,6.06623,14.0623,-2.17099,3627.39,-1217.59,23.6299,-5.00453,60.0389,-48.1477
581,2410.13,26.5374,15.4975,1704.22,705.903,9.74285,16.7946,16.1644,-0.666959,3523.62,-1113.5,-7.34874,33.8862,59.9314,-44.434
590,2373.46,26.8724,15.2827,1663.7,709.755,4.852,22.0204,18.2886,-3.00595,3455.11,-1081.65,-37.5268,64.3992,59.4695,-44.1868
599,2206.46,28.2947,18.225,1627.58,578.889,-2.01686,30.3115,20.3497,-2.12471,3420.64,-1214.17,-66.3576,94.6523,58.6406,-40.4156
608,2119.7,32.2515,22.1034,1598.99,520.711,-10.672,42.9235,22.2596,-0.156158,3418.78,-1299.08,-93.2733,125.525,57.4304,-35.3271
617,2135.45,23.9273,25.8934,1579.96,555.49,-20.8884,44.8157,23.9581,1.93523,3447.01,-1311.56,-118.088,142.016,55.8597,-29.9663
626,1951.2,10.8452,25.9867,1572.1,379.102,-32.3505,43.1957,25.3981,0.588536,3502.42,-1551.22,-140.671,151.516,53.9642,-27.9775
635,1938.19,7.54114,30.1719,1576.64,361.551,-44.653,52.1941,26.531,3.6409,3581.73,-1643.55,-160.799,168.34,51.7784,-21.6066
644,1859.9,-5.033,32.9222,1594.39,265.507,-57.3021,52.2691,27.3113,5.6109,3681.24,-1821.34,-178.163,173.13,49.3402,-16.4181
653,1847.08,-15.3753,32.8238,1625.66,221.42,-69.7202,54.3449,27.699,5.12475,3796.75,-1949.67,-192.371,176.996,46.6923,-13.8685
662,1848.18,-29.9359,34.7378,1670.22,177.958,-81.3881,51.4521,27.6792,7.05863,3924.68,-2076.5,-203.177,173.241,43.8774,-9.13963
671,1814.96,-56.9826,36.3808,1727.13,87.8221,-91.9352,34.9526,27.2569,9.12388,4062.51,-2247.56,-210.623,153.64,40.9201,-4.53925
680,1760.56,-66.7884,36.6042,1794.83,-34.2651,-100.982,34.1937,26.4527,10.1515,4207.27,-2446.71,-214.751,147.963,37.8566,-1.25241
689,1822.41,-80.806,38.1163,1871.05,-48.6468,-108.128,27.3224,25.2988,12.8176,4355.27,-2532.86,-215.587,134.781,34.7353,3.38106
698,1884.92,-94.2074,38.9399,1953.05,-68.1335,-113.001,18.7938,23.8563,15.0837,4502.33,-2617.41,-213.179,118.972,31.6332,7.30672
707,1891,-99.954,36.5131,2037.51,-146.512,-115.26,15.3055,22.1939,14.3192,4643.89,-2752.89,-207.591,107.637,28.6306,7.88246
716,1908.77,-113.946,36.4293,2121.72,-212.954,-114.755,0.809166,20.3719,16.0574,4777.33,-2868.57,-198.924,84.9777,25.7634,10.6659
725,1994.29,-122.488,33.4393,2203.05,-208.759,-111.456,-11.0326,18.4489,14.9904,4900.75,-2906.46,-187.319,64.8307,23.049,10.3903
734,2050.06,-127.683,32.2593,2278.86,-228.808,-105.448,-22.2356,16.5063,15.7531,5012.24,-2962.18,-173.038,45.3547,20.5274,11.7319
743,2184.75,-130.614,27.6853,2346.03,-161.277,-96.8661,-33.7474,14.6321,13.0532,5109.4,-2924.65,-156.39,25.7765,18.2454,9.43993
752,2260,-131.217,27.3087,2401.06,-141.06,-85.9491,-45.2678,12.9285,14.3802,5189.48,-2929.48,-137.787,6.57006,16.2637,11.045
761,2344.61,-126.704,24.6929,2441.32,-96.7197,-73.0131,-53.6909,11.481,13.2119,5250.45,-2905.85,-117.629,-9.07499,14.631,10.062
770,2348.38,-117.03,21.1035,2465.77,-117.393,-58.3751,-58.6548,10.3381,10.7654,5291.63,-2943.25,-96.1279,-20.9021,13.368,7.73548
779,2350.93,-109.053,19.3843,2473.02,-122.094,-42.4226,-66.6305,9.54205,9.84223,5311.93,-2961,-73.5421,-35.511,12.4909,6.89336
788,2481.01,-104.286,19.3659,2462.89,18.122,-25.693,-78.5925,9.1321,10.2338,5311.5,-2830.49,-50.2802,-54.0054,12.0124,7.35345
797,2466.93,-89.1184,17.3212,2434.61,32.3259,-8.71715,-80.4013,9.13999,8.18119,5289.89,-2822.95,-26.7438,-62.3746,11.9379,5.38333
806,2493.81,-77.0153,16.1542,2388.69,105.112,7.81758,-84.8329,9.59073,6.56347,5247.87,-2754.06,-3.49378,-73.5216,12.2686,3.88556
815,2552.73,-64.7342,14.1638,2325.52,227.208,23.4879,-88.2221,10.4819,3.68185,5185.4,-2632.67,19.1484,-83.8827,13.0109,1.15285
824,2521.81,-49.9835,12.1229,2246.91,274.896,37.8968,-87.8802,11.7879,0.334921,5103.45,-2581.65,40.8713,-90.8547,14.1684,-2.04551
833,2495.02,-27.9085,11.6282,2154.39,340.627,50.6905,-78.599,13.4692,-1.84097,5002.68,-2507.67,61.4062,-89.3147,15.7311,-4.10283
842,2505.47,-17.8662,13.3085,2050.56,454.906,61.4637,-79.3299,15.4684,-2.15993,4884.83,-2379.37,80.4331,-98.2993,17.6713,-4.36288
851,2383.14,3.01617,13.0309,1938.46,444.682,69.8373,-66.8211,17.7057,-4.67481,4752.08,-2368.93,97.6579,-94.6418,19.939,-6.90813
860,2355.55,13.7369,15.4091,1820.76,534.792,75.5444,-61.8075,20.1035,-4.69447,4606.26,-2250.72,112.832,-99.0946,22.4892,-7.08018
869,2237.42,27.841,16.3651,1700.42,536.999,78.4979,-50.6569,22.5943,-6.22918,4449.71,-2212.29,125.69,-97.8489,25.2959,-8.9308
878,2168.28,41.3423,17.5279,1579.43,588.853,78.734,-37.3917,25.1117,-7.58374,4283.76,-2115.48,136.058,-94.7158,28.3358,-10.8079
887,2073.72,49.2007,22.0617,1460.9,612.819,76.3334,-27.1327,27.5619,-5.50028,4110.89,-2037.17,143.805,-94.6045,31.5583,-9.49668
896,1948.82,55.0267,24.2907,1347.42,601.406,71.4259,-16.3991,29.8544,-5.56375,3933.05,-1984.23,148.85,-93.8229,34.9159,-10.6252
905,1843.37,57.821,23.2827,1241.98,601.39,64.3173,-6.49625,31.8792,-8.59641,3752.65,-1909.28,151.282,-93.4612,38.3398,-15.0571
914,1745.6,67.5475,29.1072,1146.88,598.721,55.2598,12.2877,33.565,-4.45776,3572.34,-1826.74,151.075,-83.528,41.77,-12.6628
923,1619.45,56.6996,31.4781,1063.19,556.26,44.5422,12.1574,34.8806,-3.40245,3394.32,-1774.87,148.182,-91.4827,45.1596,-13.6815
932,1562.39,54.4174,35.4116,991.785,570.608,32.5649,21.8525,35.7919,-0.380312,3220.64,-1658.25,142.666,-88.2481,48.4584,-13.0468
941,1437.55,50.1516,37.4935,933.464,504.081,19.8052,30.3464,36.2668,1.22667,3053.28,-1615.73,134.665,-84.5132,51.6178,-14.1243
950,1342.39,41.3038,37.058,888.616,453.772,6.787,34.5167,36.2783,0.779651,2893.79,-1551.4,124.367,-83.0628,54.5947,-17.5367
959,1285.75,33.7705,39.3482,857.291,428.461,-5.95827,39.7288,35.8157,3.53247,2743.61,-1457.86,112.011,-78.2409,57.3501,-18.0019
968,1232.84,20.9026,40.3395,839.02,393.819,-18.0922,38.9948,34.8998,5.43974,2604.51,-1371.67,97.8348,-76.9322,59.83,-19.4905
977,1129.03,9.81707,40.4442,832.842,296.191,-29.3073,39.1244,33.5683,6.87587,2478,-1348.97,82.088,-72.271,61.9852,-21.5411
986,1103.57,-0.29649,38.6279,837.348,266.227,-39.2887,38.9922,31.8748,6.75307,2365.12,-1261.55,65.0299,-65.3264,63.7827,-25.1548
995,1087.32,-14.7591,42.2792,850.788,236.529,-47.7405,32.9815,29.8863,12.3928,2266.59,-1179.27,46.9001,-61.6592,65.2025,-22.9233
1004,1024.83,-37.3546,40.1553,871.108,153.717,-54.3522,16.9976,27.681,12.4743,2182.79,-1157.96,27.9596,-65.3142,66.2361,-26.0808
1013,1079.48,-45.221,46.1332,896.241,183.239,-58.9031,13.6821,25.3341,20.7991,2113.73,-1034.25,8.57451,-53.7955,66.8743,-20.7411
1022,1032.41,-48.6768,42.9829,924.813,107.593,-61.4428,12.766,22.9175,20.0654,2059.68,-1027.28,-10.9329,-37.7439,67.1068,-24.1239
1031,1040.79,-54.6481,39.2361,955.043,85.7482,-61.9596,7.31154,20.4916,18.7446,2020.48,-979.686,-30.1669,-24.4811,66.912,-27.6759
1040,1055.91,-59.1628,36.5526,985.083,70.8225,-60.6038,1.44095,18.1507,18.4019,1995.89,-939.981,-48.8937,-10.2691,66.3022,-29.7497
1049,1081.98,-73.5188,35.8932,1012.72,69.262,-57.492,-16.0268,15.9852,19.908,1985.31,-903.33,-66.8457,-6.67307,65.286,-29.3928
1058,1129.81,-82.3317,37.0442,1036.03,93.779,-52.88,-29.4518,14.082,22.9622,1988.16,-858.356,-83.8759,1.54419,63.8787,-26.8344
1067,1122.39,-80.9655,28.6378,1053.97,68.4208,-46.9768,-33.9887,12.499,16.1388,2003.17,-880.774,-99.6869,18.7214,62.1258,-33.488
1076,1153.29,-78.7501,25.1823,1065.95,87.3378,-40.0318,-38.7183,11.2562,13.9261,2028.94,-875.649,-113.985,35.2353,60.0555,-34.8731
1085,1217.71,-73.3497,20.9454,1071.42,146.295,-32.3704,-40.9793,10.3815,10.5638,2064.14,-846.43,-126.554,53.2043,57.7036,-36.7583
1094,1216.98,-76.2582,25.9907,1069.94,147.032,-24.3695,-51.8887,9.89582,16.0949,2107.57,-890.593,-137.227,60.969,55.0994,-29.1087
1103,1211.44,-56.3317,16.4541,1061.36,150.082,-16.4801,-39.8516,9.81644,6.63767,2158.25,-946.809,-145.915,89.5833,52.2687,-35.8146
1112,1213.36,-55.9813,15.7459,1045.78,167.578,-9.06286,-46.9185,10.1408,5.60501,2214.82,-1001.46,-152.552,96.5709,49.2528,-33.5069
1121,1246.29,-48.5737,15.3649,1023.77,222.523,-2.31614,-46.2575,10.8432,4.52175,2275.3,-1029.01,-157.089,108.516,46.1233,-30.7584
1130,1237.54,-42.9851,15.5914,996.068,241.473,3.55841,-46.5435,11.8835,3.70787,2337.82,-1100.28,-159.495,116.51,42.943,-27.3516
1139,1215.83,-47.6841,13.6421,963.812,252.02,8.33247,-56.0166,13.2095,0.432623,2400.87,-1185.03,-159.765,112.081,39.7618,-26.1197
1148,1212.52,-23.673,13.5995,928.311,284.212,11.7837,-35.4567,14.7526,-1.1531,2463.12,-1250.6,-157.889,134.216,36.6136,-23.014
1157,1220.58,-15.6744,14.5019,891.068,329.513,13.7117,-29.3861,16.434,-1.93209,2523.49,-1302.91,-153.874,138.2,33.5227,-19.0208
1166,1159.29,-21.3026,9.18108,853.234,306.057,14.0703,-35.3729,18.1972,-9.01613,2580.68,-1421.39,-147.889,126.586,30.5425,-21.3614
1175,1143.31,-13.603,10.5746,815.765,327.54,12.9112,-26.5141,19.9898,-9.41522,2633.27,-1489.97,-140.154,126.551,27.7335,-17.1588
1184,1136.56,-5.79308,12.8028,779.814,356.745,10.3224,-16.1154,21.7472,-8.9444,2680.07,-1543.51,-130.855,125.062,25.1438,-12.341
1193,1086.25,-2.23866,12.7564,746.599,339.647,6.43422,-8.67288,23.3934,-10.637,2719.92,-1633.67,-120.134,117.895,22.8105,-10.0541
1202,1005.41,0.797025,23.1519,717.546,287.861,1.42926,-0.632234,24.8433,-1.69134,2751.89,-1746.48,-108.083,108.88,20.7611,2.39089
1211,975.189,6.31648,21.2917,693.712,281.477,-4.48905,10.8055,26.029,-4.73733,2775.27,-1800.08,-94.8523,101.169,19.0163,2.27544
1220,970.73,11.2854,18.0007,675.42,295.31,-11.1308,22.4162,26.9297,-8.92908,2789.85,-1819.12,-80.77,92.0554,17.5929,0.407789
1229,906.514,0.795071,24.1192,662.833,243.681,-18.2656,19.0607,27.5276,-3.40841,2795.43,-1888.91,-66.1463,66.9413,16.5043,7.61485
1238,895.506,-1.70669,26.9876,656.085,239.422,-25.6019,23.8952,27.8073,-0.819726,2791.75,-1896.25,-51.2297,49.523,15.7666,11.221
1247,860.053,6.50815,28.9322,655.145,204.909,-32.8083,39.3165,27.7535,1.17866,2778.42,-1918.37,-36.2289,42.7371,15.3957,13.5365
1256,805.618,-5.07351,28.2583,659.841,145.777,-39.5247,34.4512,27.357,0.901311,2754.99,-1949.38,-21.3158,16.2423,15.4087,12.8496
1265,777.489,-10.6252,32.123,669.784,107.705,-45.5257,34.9005,26.633,5.48997,2721.93,-1944.44,-6.70105,-3.92412,15.7905,16.3325
1274,770.016,-6.18903,28.0386,684.307,85.7089,-50.6779,44.4888,25.6129,2.42576,2680.15,-1910.13,7.37445,-13.5635,16.5056,11.5331
1283,736.545,-25.4341,25.1459,702.563,33.9827,-54.8282,29.3941,24.3386,0.807281,2630.41,-1893.86,20.6905,-46.1246,17.5283,7.6176
1292,758.18,-27.8221,32.7948,723.472,34.7084,-57.8145,29.9923,22.8599,9.93494,2573.23,-1815.05,33.0361,-60.8582,18.8408,13.954
1301,733.856,-31.3034,32.8301,745.779,-11.9227,-59.4689,28.1655,21.2424,11.5877,2508.97,-1775.11,44.2057,-75.5091,20.4413,12.3888
1310,712.532,-45.6622,32.308,768.239,-55.7068,-59.6791,14.0169,19.5494,12.7586,2438.07,-1725.54,54.0309,-99.6931,22.3178,9.99023
1319,718.903,-45.3274,37.0351,790.082,-71.1792,-58.4761,13.1486,17.8219,19.2132,2361.77,-1642.86,62.465,-107.792,24.4139,12.6211
1328,723.408,-52.8192,22.7581,810.499,-87.091,-55.9374,3.11818,16.1097,6.64839,2281.3,-1557.89,69.4622,-122.281,26.6785,-3.92046
1337,757.937,-50.5695,32.7284,828.536,-70.5996,-52.1688,1.59927,14.469,18.2594,2197.77,-1439.84,74.9485,-125.518,29.0666,3.66183
1346,737.666,-57.1386,25.6747,843.133,-105.466,-47.3103,-9.82832,12.9649,12.7098,2112.17,-1374.5,78.8156,-135.954,31.5419,-5.86723
1355,765.134,-65.5484,22.1336,853.164,-88.0296,-41.535,-24.0134,11.6656,10.4681,2025.39,-1260.25,80.9306,-146.479,34.073,-11.9394
1364,776.923,-62.1891,20.8649,858.074,-81.1515,-35.0213,-27.1677,10.6127,10.2522,1938.37,-1161.45,81.3041,-143.493,36.6259,-15.761
1373,777.362,-56.4015,13.9711,857.759,-80.3975,-27.9425,-28.459,9.81571,4.15536,1852.07,-1074.7,80.0806,-136.482,39.155,-25.1839
1382,773.981,-47.5995,19.7096,852.144,-78.1624,-20.5152,-27.0843,9.28581,10.4238,1767.43,-993.452,77.3659,-124.965,41.6175,-21.9078
1391,806.044,-66.4348,18.9034,841.176,-35.1322,-12.9902,-53.4446,9.03199,9.87138,1685.46,-879.412,73.2312,-139.666,43.9682,-25.0648
1400,830.177,-61.3485,26.3292,824.931,5.24597,-5.66816,-55.6803,9.06372,17.2655,1607.24,-777.066,67.698,-129.047,46.1624,-19.8332
1409,822.186,-54.6345,5.1988,803.582,18.6043,1.16929,-55.8038,9.37988,-4.18108,1533.78,-711.589,60.8053,-115.44,48.1571,-42.9583
1418,818.106,-52.4991,20.0139,777.566,40.5404,7.39004,-59.8891,9.95919,10.0547,1465.39,-647.286,52.7347,-105.234,49.9377,-29.9238
1427,796.252,-38.2634,20.0412,747.539,48.7131,12.876,-51.1395,10.7712,9.26999,1402.42,-606.172,43.6801,-81.9436,51.4927,-31.4515
1436,803.463,-40.2416,13.1922,714.253,89.21,17.4991,-57.7407,11.776,1.41618,1345.3,-541.835,33.8257,-74.0673,52.8011,-39.6089
1445,798.655,-37.8014,10.43,678.588,120.066,21.1203,-58.9216,12.925,-2.49506,1294.57,-495.913,23.3444,-61.1457,53.8332,-43.4033
1454,773.833,-26.0106,2.1953,641.544,132.289,23.6007,-49.6113,14.1605,-11.9652,1250.9,-477.067,12.4064,-38.417,54.5508,-52.3555
1463,762.183,-21.7373,18.35,604.03,158.153,24.8807,-46.618,15.4353,2.9147,1214.59,-452.406,1.16732,-22.9046,54.9416,-36.5916
1472,749.532,-9.44394,12.4154,566.637,182.894,25.0084,-34.4523,16.7156,-4.30023,1185.28,-435.752,-10.2177,0.773743,55.0253,-42.6099
1481,738.185,2.7698,16.5295,530.062,208.123,24.0504,-21.2806,17.9603,-1.43087,1162.72,-424.536,-21.5813,24.3511,54.8147,-38.2853
1490,727.424,-4.9052,14.6158,495.139,232.285,22.0941,-26.9993,19.12,-4.50427,1146.78,-419.353,-32.7351,27.8299,54.3148,-39.699
1499,701.642,-1.96257,-1.3298,462.724,238.918,19.252,-21.2145,20.1377,-21.4675,1137.35,-435.706,-43.4659,41.5033,53.5227,-54.8525
1512,655.678,7.47919,21.9852,421.87,233.808,13.8504,-6.37122,21.2535,0.731705,1134.92,-479.244,-57.8182,65.2974,51.8625,-29.8773
1529,588.39,9.37829,16.3364,380.134,208.255,5.08824,4.29006,22.0244,-5.68808,1149.32,-560.934,-74.1839,83.5622,48.8944,-32.5581
