ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
428,1770.01,-48.4463,19.1288,1354.02,415.992,-30.5958,-17.8505,12.0066,7.12219,1354.02,415.992,-30.5958,-17.8505,12.0066,7.12219
437,1770.68,-61.9365,19.3346,1412.75,357.925,-37.5141,-24.4223,10.939,8.39557,1412.75,357.925,-37.5141,-24.4223,10.939,8.39557
446,1856.79,-62.1436,17.3252,1484.2,372.587,-42.192,-19.9516,9.80666,7.51852,1484.2,372.587,-42.192,-19.9516,9.80666,7.51852
455,2045.9,-74.4981,15.4382,1562.8,483.102,-44.5691,-29.929,8.67495,6.76323,1562.8,483.102,-44.5691,-29.929,8.67495,6.76323
464,2224.7,-80.0589,14.5813,1643.71,580.992,-44.6605,-35.3984,7.60208,6.97924,1643.71,580.992,-44.6605,-35.3984,7.60208,6.97924
473,2178.24,-75.3658,11.5893,1723.08,455.165,-42.6055,-32.7603,6.6426,4.94666,1723.08,455.165,-42.6055,-32.7603,6.6426,4.94666
482,2323.36,-71.9894,11.4556,1796.88,526.482,-38.6249,-33.3646,5.85075,5.60483,1796.88,526.482,-38.6249,-33.3646,5.85075,5.60483
491,2418.7,-71.1199,10.3049,1861.81,556.888,-33.0532,-38.0667,5.28084,5.02407,1861.81,556.888,-33.0532,-38.0667,5.28084,5.02407
500,2447.25,-59.624,8.30294,1915.07,532.187,-26.3207,-33.3033,4.98251,3.32043,1915.07,532.187,-26.3207,-33.3033,4.98251,3.32043
509,2577.77,-47.175,8.22746,1954.32,623.449,-18.9055,-28.2696,4.99728,3.23018,1954.32,623.449,-18.9055,-28.2696,4.99728,3.23018
518,2558.51,-42.4169,7.35097,1978.81,579.706,-11.2291,-31.1878,5.34807,2.00289,1978.81,579.706,-11.2291,-31.1878,5.34807,2.00289
527,2579.22,-23.0411,6.50428,1987.99,591.228,-3.71396,-19.3272,6.04272,0.461567,1987.99,591.228,-3.71396,-19.3272,6.04272,0.461567
536,2523.98,-18.6287,6.71246,1982.45,541.534,3.194,-21.8227,7.07512,-0.362655,1982.45,541.534,3.194,-21.8227,7.07512,-0.362655
545,2519.15,-1.43395,8.58876,1963.66,555.488,9.02552,-10.4595,8.42461,0.164148,1963.66,555.488,9.02552,-10.4595,8.42461,0.164148
554,2566.59,3.55431,8.51755,1933.8,632.787,13.3425,-9.78821,10.0551,-1.53755,1933.8,632.787,13.3425,-9.78821,10.0551,-1.53755
563,2545.99,11.5793,10.6431,1895.31,650.684,15.8053,-4.22599,11.9238,-1.28065,1895.31,650.684,15.8053,-4.22599,11.9238,-1.28065
572,2409.8,18.6254,11.8913,1850.41,559.389,16.2078,2.4176,13.9842,-2.09287,1850.41,559.389,16.2078,2.4176,13.9842,-2.09287
581,2410.13,26.5374,15.4975,1801.79,608.334,14.4384,12.099,16.1751,-0.677605,1801.79,608.334,14.4384,12.099,16.1751,-0.677605
590,2373.46,26.8724,15.2827,1752.95,620.513,10.4682,16.4042,18.4221,-3.1394,1752.95,620.513,10.4682,16.4042,18.4221,-3.1394
599,2206.46,28.2947,18.225,1707.35,499.113,4.34952,23.9451,20.6394,-2.41441,1707.35,499.113,4.34952,23.9451,20.6394,-2.41441
608,2119.7,32.2515,22.1034,1668.27,451.425,-3.76634,36.0179,22.7375,-0.634124,1668.27,451.425,-3.76634,36.0179,22.7375,-0.634124
617,2135.45,23.9273,25.8934,1637.99,497.46,-13.6751,37.6024,24.6501,1.24328,1637.99,497.46,-13.6751,37.6024,24.6501,1.24328
626,1951.2,10.8452,25.9867,1618.42,332.78,-25.0748,35.92,26.3219,-0.335187,1618.42,332.78,-25.0748,35.92,26.3219,-0.335187
635,1938.19,7.54114,30.1719,1611.11,327.079,-37.5736,45.1148,27.6963,2.4756,1611.11,327.079,-37.5736,45.1148,27.6963,2.4756
644,1859.9,-5.033,32.9222,1617.19,242.712,-50.6918,45.6588,28.72,4.20215,1617.19,242.712,-50.6918,45.6588,28.72,4.20215
653,1847.08,-15.3753,32.8238,1637.26,209.821,-63.8649,48.4896,29.3451,3.47866,1637.26,209.821,-63.8649,48.4896,29.3451,3.47866
662,1848.18,-29.9359,34.7378,1671.4,176.781,-76.5675,46.6316,29.5486,5.18921,1671.4,176.781,-76.5675,46.6316,29.5486,5.18921
671,1814.96,-56.9826,36.3808,1718.91,96.0425,-88.393,31.4104,29.3278,7.05304,1718.91,96.0425,-88.393,31.4104,29.3278,7.05304
680,1760.56,-66.7884,36.6042,1778.49,-17.9262,-98.9229,32.1345,28.6951,7.90904,1778.49,-17.9262,-98.9229,32.1345,28.6951,7.90904
689,1822.41,-80.806,38.1163,1848.13,-25.7189,-107.718,26.912,27.6751,10.4412,1848.13,-25.7189,-107.718,26.912,27.6751,10.4412
698,1884.92,-94.2074,38.9399,1925.31,-40.3978,-114.367,20.1592,26.321,12.6189,1925.31,-40.3978,-114.367,20.1592,26.321,12.6189
707,1891,-99.954,36.5131,2006.97,-115.975,-118.487,18.533,24.6943,11.8188,2006.97,-115.975,-118.487,18.533,24.6943,11.8188
716,1908.77,-113.946,36.4293,2090.4,-181.636,-119.877,5.93104,22.8539,13.5754,2090.4,-181.636,-119.877,5.93104,22.8539,13.5754
725,1994.29,-122.488,33.4393,2172.89,-178.595,-118.444,-4.04461,20.86,12.5792,2172.89,-178.595,-118.444,-4.04461,20.86,12.5792
734,2050.06,-127.683,32.2593,2251.71,-201.648,-114.213,-13.4704,18.7955,13.4638,2251.71,-201.648,-114.213,-13.4704,18.7955,13.4638
743,2184.75,-130.614,27.6853,2323.64,-138.884,-107.259,-23.3544,16.75,10.9354,2323.64,-138.884,-107.259,-23.3544,16.75,10.9354
752,2260,-131.217,27.3087,2385.11,-125.109,-97.76,-33.4569,14.827,12.4816,2385.11,-125.109,-97.76,-33.4569,14.827,12.4816
761,2344.61,-126.704,24.6929,2433.33,-88.7296,-85.9842,-40.7198,13.1167,11.5763,2433.33,-88.7296,-85.9842,-40.7198,13.1167,11.5763
770,2348.38,-117.03,21.1035,2466.96,-118.576,-72.2278,-44.8022,11.6777,9.4258,2466.96,-118.576,-72.2278,-44.8022,11.6777,9.4258
779,2350.93,-109.053,19.3843,2484.27,-133.337,-56.8607,-52.1925,10.5638,8.82046,2484.27,-133.337,-56.8607,-52.1925,10.5638,8.82046
788,2481.01,-104.286,19.3659,2484.76,-3.74349,-40.4028,-63.8828,9.82539,9.54046,2484.76,-3.74349,-40.4028,-63.8828,9.82539,9.54046
797,2466.93,-89.1184,17.3212,2467.33,-0.39889,-23.3673,-65.7511,9.50541,7.81577,2467.33,-0.39889,-23.3673,-65.7511,9.50541,7.81577
806,2493.81,-77.0153,16.1542,2432.19,61.6131,-6.42702,-70.5883,9.64003,6.51417,2432.19,61.6131,-6.42702,-70.5883,9.64003,6.51417
815,2552.73,-64.7342,14.1638,2379.42,173.31,9.97537,-74.7096,10.2371,3.92674,2379.42,173.31,9.97537,-74.7096,10.2371,3.92674
824,2521.81,-49.9835,12.1229,2310.56,211.242,25.4017,-75.3851,11.2803,0.842519,2310.56,211.242,25.4017,-75.3851,11.2803,0.842519
833,2495.02,-27.9085,11.6282,2226.89,268.129,39.4565,-67.365,12.7399,-1.11169,2226.89,268.129,39.4565,-67.365,12.7399,-1.11169
842,2505.47,-17.8662,13.3085,2130.72,374.744,51.6929,-69.5591,14.568,-1.25956,2130.72,374.744,51.6929,-69.5591,14.568,-1.25956
851,2383.14,3.01617,13.0309,2024.84,358.305,61.69,-58.6739,16.6944,-3.66344,2024.84,358.305,61.69,-58.6739,16.6944,-3.66344
860,2355.55,13.7369,15.4091,1911.7,443.846,69.135,-55.398,19.0481,-3.63906,1911.7,443.846,69.135,-55.398,19.0481,-3.63906
869,2237.42,27.841,16.3651,1794.28,443.133,73.8812,-46.0402,21.5608,-5.19567,1794.28,443.133,73.8812,-46.0402,21.5608,-5.19567
878,2168.28,41.3423,17.5279,1674.6,493.679,75.9034,-34.5611,24.1636,-6.63571,1674.6,493.679,75.9034,-34.5611,24.1636,-6.63571
887,2073.72,49.2007,22.0617,1555.81,517.913,75.2205,-26.0199,26.7606,-4.69892,1555.81,517.913,75.2205,-26.0199,26.7606,-4.69892
896,1948.82,55.0267,24.2907,1440.52,508.308,71.9008,-16.8741,29.2585,-4.96785,1440.52,508.308,71.9008,-16.8741,29.2585,-4.96785
905,1843.37,57.821,23.2827,1331.77,511.601,66.1897,-8.36868,31.5448,-8.2621,1331.77,511.601,66.1897,-8.36868,31.5448,-8.2621
914,1745.6,67.5475,29.1072,1232.03,513.575,58.3002,9.24729,33.5403,-4.43309,1232.03,513.575,58.3002,9.24729,33.5403,-4.43309
923,1619.45,56.6996,31.4781,1142.63,476.825,48.5004,8.1992,35.2009,-3.72275,1142.63,476.825,48.5004,8.1992,35.2009,-3.72275
932,1562.39,54.4174,35.4116,1064.71,497.679,37.1708,17.2467,36.4796,-1.068,1064.71,497.679,37.1708,17.2467,36.4796,-1.068
941,1437.55,50.1516,37.4935,999.362,438.184,24.7685,25.3831,37.3315,0.162028,999.362,438.184,24.7685,25.3831,37.3315,0.162028
950,1342.39,41.3038,37.058,947.231,395.157,11.7974,29.5063,37.7166,-0.658617,947.231,395.157,11.7974,29.5063,37.7166,-0.658617
959,1285.75,33.7705,39.3482,908.634,377.118,-1.22095,34.9915,37.6118,1.7364,908.634,377.118,-1.22095,34.9915,37.6118,1.7364
968,1232.84,20.9026,40.3395,883.333,349.507,-13.918,34.8206,37.0269,3.3126,883.333,349.507,-13.918,34.8206,37.0269,3.3126
977,1129.03,9.81707,40.4442,870.587,258.446,-25.946,35.7631,35.9892,4.45494,870.587,258.446,-25.946,35.7631,35.9892,4.45494
986,1103.57,-0.29649,38.6279,869.211,234.364,-36.9497,36.6532,34.5418,4.08613,869.211,234.364,-36.9497,36.6532,34.5418,4.08613
995,1087.32,-14.7591,42.2792,877.676,209.641,-46.5931,31.834,32.741,9.5382,877.676,209.641,-46.5931,31.834,32.741,9.5382
1004,1024.83,-37.3546,40.1553,894.147,130.678,-54.5249,17.1703,30.6547,9.50063,894.147,130.678,-54.5249,17.1703,30.6547,9.50063
1013,1079.48,-45.221,46.1332,916.657,162.823,-60.4764,15.2553,28.3538,17.7794,916.657,162.823,-60.4764,15.2553,28.3538,17.7794
1022,1032.41,-48.6768,42.9829,943.798,88.6079,-64.4396,15.7628,25.9126,17.0703,943.798,88.6079,-64.4396,15.7628,25.9126,17.0703
1031,1040.79,-54.6481,39.2361,973.747,67.0441,-66.3452,11.6971,23.3942,15.8419,973.747,67.0441,-66.3452,11.6971,23.3942,15.8419
1040,1055.91,-59.1628,36.5526,1004.61,51.2919,-66.2856,7.12274,20.8959,15.6566,1004.61,51.2919,-66.2856,7.12274,20.8959,15.6566
1049,1081.98,-73.5188,35.8932,1034.14,47.8395,-64.3197,-9.1991,18.5109,17.3823,1034.14,47.8395,-64.3197,-9.1991,18.5109,17.3823
1058,1129.81,-82.3317,37.0442,1060.35,69.4637,-60.6504,-21.6814,16.3299,20.7143,1060.35,69.4637,-60.6504,-21.6814,16.3299,20.7143
1067,1122.39,-80.9655,28.6378,1081.99,40.4027,-55.4618,-25.5037,14.4222,14.2156,1081.99,40.4027,-55.4618,-25.5037,14.4222,14.2156
1076,1153.29,-78.7501,25.1823,1098.25,55.0418,-48.9881,-29.762,12.8213,12.361,1098.25,55.0418,-48.9881,-29.762,12.8213,12.361
1085,1217.71,-73.3497,20.9454,1108.33,109.381,-41.5394,-31.8103,11.5686,9.37681,1108.33,109.381,-41.5394,-31.8103,11.5686,9.37681
1094,1216.98,-76.2582,25.9907,1111.58,105.394,-33.4775,-42.7807,10.6984,15.2923,1111.58,105.394,-33.4775,-42.7807,10.6984,15.2923
1103,1211.44,-56.3317,16.4541,1107.59,103.849,-25.2384,-31.0933,10.2418,6.2123,1107.59,103.849,-25.2384,-31.0933,10.2418,6.2123
1112,1213.36,-55.9813,15.7459,1096.27,117.088,-17.1889,-38.7925,10.2086,5.5373,1096.27,117.088,-17.1889,-38.7925,10.2086,5.5373
1121,1246.29,-48.5737,15.3649,1078.01,168.286,-9.56598,-39.0077,10.5834,4.78156,1078.01,168.286,-9.56598,-39.0077,10.5834,4.78156
1130,1237.54,-42.9851,15.5914,1053.38,184.164,-2.61279,-40.3723,11.3367,4.25463,1053.38,184.164,-2.61279,-40.3723,11.3367,4.25463
1139,1215.83,-47.6841,13.6421,1023.35,192.483,3.40096,-51.0851,12.4268,1.21533,1023.35,192.483,3.40096,-51.0851,12.4268,1.21533
1148,1212.52,-23.673,13.5995,989.065,223.458,8.21152,-31.8845,13.7954,-0.195886,989.065,223.458,8.21152,-31.8845,13.7954,-0.195886
1157,1220.58,-15.6744,14.5019,951.88,268.701,11.576,-27.2504,15.373,-0.871147,951.88,268.701,11.576,-27.2504,15.373,-0.871147
1166,1159.29,-21.3026,9.18108,912.943,246.348,13.3985,-34.701,17.1042,-7.92308,912.943,246.348,13.3985,-34.701,17.1042,-7.92308
1175,1143.31,-13.603,10.5746,873.277,270.029,13.6767,-27.2797,18.9331,-8.35847,873.277,270.029,13.6767,-27.2797,18.9331,-8.35847
1184,1136.56,-5.79308,12.8028,834.102,302.457,12.4455,-18.2386,20.7919,-7.98907,834.102,302.457,12.4455,-18.2386,20.7919,-7.98907
1193,1086.25,-2.23866,12.7564,796.707,289.539,9.78136,-12.02,22.6014,-9.845,796.707,289.539,9.78136,-12.02,22.6014,-9.845
1202,1005.41,0.797025,23.1519,762.587,242.821,5.81338,-5.01636,24.2732,-1.12127,762.587,242.821,5.81338,-5.01636,24.2732,-1.12127
1211,975.189,6.31648,21.2917,732.909,242.279,0.704072,5.61241,25.7332,-4.44154,732.909,242.279,0.704072,5.61241,25.7332,-4.44154
1220,970.73,11.2854,18.0007,708.207,262.524,-5.37125,16.6566,26.948,-8.94738,708.207,262.524,-5.37125,16.6566,26.948,-8.94738
1229,906.514,0.795071,24.1192,688.862,217.651,-12.1935,12.9886,27.8865,-3.76729,688.862,217.651,-12.1935,12.9886,27.8865,-3.76729
1238,895.506,-1.70669,26.9876,675.229,220.277,-19.4823,17.7756,28.5199,-1.53232,675.229,220.277,-19.4823,17.7756,28.5199,-1.53232
1247,860.053,6.50815,28.9322,667.496,192.558,-26.9175,33.4256,28.8197,0.112519,667.496,192.558,-26.9175,33.4256,28.8197,0.112519
1256,805.618,-5.07351,28.2583,665.707,139.91,-34.1477,29.0742,28.7633,-0.505043,665.707,139.91,-34.1477,29.0742,28.7633,-0.505043
1265,777.489,-10.6252,32.123,669.648,107.841,-40.9269,30.3017,28.3552,3.76782,669.648,107.841,-40.9269,30.3017,28.3552,3.76782
1274,770.016,-6.18903,28.0386,678.795,91.2209,-47.0818,40.8928,27.6167,0.421976,678.795,91.2209,-47.0818,40.8928,27.6167,0.421976
1283,736.545,-25.4341,25.1459,692.448,44.0968,-52.4192,26.9851,26.5801,-1.43423,692.448,44.0968,-52.4192,26.9851,26.5801,-1.43423
1292,758.18,-27.8221,32.7948,709.674,48.5058,-56.7367,28.9145,25.2855,7.50934,709.674,48.5058,-56.7367,28.9145,25.2855,7.50934
1301,733.856,-31.3034,32.8301,729.362,4.49368,-59.8265,28.5231,23.7887,9.04137,729.362,4.49368,-59.8265,28.5231,23.7887,9.04137
1310,712.532,-45.6622,32.308,750.367,-37.8345,-61.534,15.8718,22.1464,10.1616,750.367,-37.8345,-61.534,15.8718,22.1464,10.1616
1319,718.903,-45.3274,37.0351,771.881,-52.9781,-61.8416,16.5142,20.4012,16.6339,771.881,-52.9781,-61.8416,16.5142,20.4012,16.6339
1328,723.408,-52.8192,22.7581,793.036,-69.6279,-60.7775,7.95832,18.6065,4.15159,793.036,-69.6279,-60.7775,7.95832,18.6065,4.15159
1337,757.937,-50.5695,32.7284,812.818,-54.8814,-58.3979,7.82835,16.8217,15.9067,812.818,-54.8814,-58.3979,7.82835,16.8217,15.9067
1346,737.666,-57.1386,25.6747,830.106,-92.4396,-54.7932,-2.34546,15.1154,10.5593,830.106,-92.4396,-54.7932,-2.34546,15.1154,10.5593
1355,765.134,-65.5484,22.1336,843.712,-78.5778,-50.088,-15.4604,13.5593,8.57431,843.712,-78.5778,-50.088,-15.4604,13.5593,8.57431
1364,776.923,-62.1891,20.8649,852.951,-76.0276,-44.432,-17.757,12.2035,8.66138,852.951,-76.0276,-44.432,-17.757,12.2035,8.66138
1373,777.362,-56.4015,13.9711,857.53,-80.1679,-37.9866,-18.415,11.0697,2.90136,857.53,-80.1679,-37.9866,-18.415,11.0697,2.90136
1382,773.981,-47.5995,19.7096,857.186,-83.2049,-30.9567,-16.6428,10.1817,9.52797,857.186,-83.2049,-30.9567,-16.6428,10.1817,9.52797
1391,806.044,-66.4348,18.9034,851.68,-45.6357,-23.5822,-42.8526,9.56085,9.34252,851.68,-45.6357,-23.5822,-42.8526,9.56085,9.34252
1400,830.177,-61.3485,26.3292,840.896,-10.7188,-16.1521,-45.1964,9.22925,17.0999,840.896,-10.7188,-16.1521,-45.1964,9.22925,17.0999
1409,822.186,-54.6345,5.1988,824.829,-2.64294,-8.94421,-45.6903,9.19765,-3.99885,824.829,-2.64294,-8.94421,-45.6903,9.19765,-3.99885
1418,818.106,-52.4991,20.0139,803.776,14.33,-2.11688,-50.3822,9.45438,10.5595,803.776,14.33,-2.11688,-50.3822,9.45438,10.5595
1427,796.252,-38.2634,20.0412,778.262,17.9899,4.17814,-42.4416,9.97797,10.0632,778.262,17.9899,4.17814,-42.4416,9.97797,10.0632
1436,803.463,-40.2416,13.1922,748.908,54.5552,9.77904,-50.0206,10.7376,2.45461,748.908,54.5552,9.77904,-50.0206,10.7376,2.45461
1445,798.655,-37.8014,10.43,716.462,82.1923,14.5131,-52.3145,11.6936,-1.26363,716.462,82.1923,14.5131,-52.3145,11.6936,-1.26363
1454,773.833,-26.0106,2.1953,681.797,92.0365,18.2077,-44.2183,12.7971,-10.6018,681.797,92.0365,18.2077,-44.2183,12.7971,-10.6018
1463,762.183,-21.7373,18.35,645.766,116.417,20.7652,-42.5025,14.0046,4.3454,645.766,116.417,20.7652,-42.5025,14.0046,4.3454
1472,749.532,-9.44394,12.4154,608.992,140.54,22.1915,-31.6354,15.2798,-2.86437,608.992,140.54,22.1915,-31.6354,15.2798,-2.86437
1481,738.185,2.7698,16.5295,572.206,165.979,22.5103,-19.7405,16.5787,-0.0492151,572.206,165.979,22.5103,-19.7405,16.5787,-0.0492151
1490,727.424,-4.9052,14.6158,536.278,191.146,21.7665,-26.6717,17.8491,-3.23336,536.278,191.146,21.7665,-26.6717,17.8491,-3.23336
1499,701.642,-1.96257,-1.3298,502.099,199.543,20.0296,-21.9922,19.0313,-20.3611,502.099,199.543,20.0296,-21.9922,19.0313,-20.3611
1512,655.678,7.47919,21.9852,457.472,198.205,15.9613,-8.48213,20.4705,1.51466,457.472,198.205,15.9613,-8.48213,20.4705,1.51466
1529,588.39,9.37829,16.3364,409.207,179.183,8.40315,0.975136,21.7725,-5.43613,409.207,179.183,8.40315,0.975136,21.7725,-5.43613
1546,547.01,10.0139,17.2441,373.92,173.09,-0.670011,10.6839,22.3044,-5.06034,373.92,173.09,-0.670011,10.6839,22.3044,-5.06034
1563,503.657,-0.414165,16.8062,352.625,151.032,-9.8849,9.47073,21.9598,-5.15365,352.625,151.032,-9.8849,9.47073,21.9598,-5.15365
