ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
509,2577.77,-47.175,8.22746,1837.52,740.252,-15.12,-32.055,4.7901,3.43736,4231.62,-1653.85,138.487,-185.662,55.5058,-47.2783
518,2558.51,-42.4169,7.35097,1860.17,698.348,-8.28285,-34.1341,5.2567,2.09426,3974.63,-1416.12,106.267,-148.684,56.6454,-49.2944
527,2579.22,-23.0411,6.50428,1868.46,710.756,-1.72798,-21.3131,6.05056,0.453723,3760.48,-1181.27,73.373,-96.4141,57.4248,-50.9205
536,2523.98,-18.6287,6.71246,1863.14,660.837,4.12551,-22.7542,7.16011,-0.447649,3588.52,-1064.54,40.3681,-58.9968,57.8302,-51.1177
545,2519.15,-1.43395,8.58876,1845.86,673.293,8.83521,-10.2692,8.55921,0.0295439,3458.97,-939.817,7.79206,-9.22601,57.8333,-49.2445
554,2566.59,3.55431,8.51755,1818.92,747.666,11.9902,-8.43586,10.2064,-1.68884,3372.66,-806.071,-23.792,27.3463,57.3918,-48.8743
563,2545.99,11.5793,10.6431,1784.83,761.164,13.2854,-1.70613,12.0561,-1.413,3328.23,-782.238,-53.963,65.5423,56.5056,-45.8625
572,2409.8,18.6254,11.8913,1745.73,664.074,12.5585,6.06683,14.0624,-2.17108,3321.24,-911.436,-82.4434,101.069,55.227,-43.3357
581,2410.13,26.5374,15.4975,1704.21,705.914,9.74206,16.7954,16.1645,-0.667045,3347.52,-937.399,-108.877,135.414,53.5968,-38.0993
590,2373.46,26.8724,15.2827,1663.7,709.764,4.85104,22.0214,18.2887,-3.00603,3403.76,-1030.3,-132.825,159.697,51.6425,-36.3598
599,2206.46,28.2947,18.225,1627.57,578.897,-2.01798,30.3126,20.3498,-2.12477,3486.58,-1280.12,-153.767,182.062,49.3804,-31.1553
608,2119.7,32.2515,22.1034,1598.98,520.717,-10.6732,42.9247,22.2596,-0.156195,3592.52,-1472.82,-171.182,203.433,46.8245,-24.7211
617,2135.45,23.9273,25.8934,1579.96,555.496,-20.8897,44.817,23.9581,1.93522,3717.63,-1582.18,-185.042,208.97,44.0225,-18.1291
626,1951.2,10.8452,25.9867,1572.09,379.105,-32.3519,43.1971,25.3981,0.588557,3857.79,-1906.59,-195.416,206.261,41.0363,-15.0496
635,1938.19,7.54114,30.1719,1576.63,361.553,-44.6543,52.1955,26.5309,3.64096,4008.52,-2070.33,-202.279,209.82,37.9265,-7.75463
644,1859.9,-5.033,32.9222,1594.39,265.507,-57.3034,52.2704,27.3112,5.61099,4164.89,-2304.99,-205.519,200.486,34.7571,-1.83496
653,1847.08,-15.3753,32.8238,1625.67,221.419,-69.7215,54.3462,27.6989,5.12488,4321.51,-2474.43,-204.944,189.569,31.5969,1.22688
662,1848.18,-29.9359,34.7378,1670.23,177.955,-81.3892,51.4532,27.679,7.05879,4474.17,-2625.99,-200.533,170.597,28.5069,6.23085
671,1814.96,-56.9826,36.3808,1727.14,87.8181,-91.9361,34.9535,27.2567,9.12407,4620.6,-2805.65,-192.593,135.611,25.5183,10.8625
680,1760.56,-66.7884,36.6042,1794.83,-34.2702,-100.983,34.1944,26.4525,10.1517,4758.15,-2997.58,-181.439,114.651,22.6728,13.9314
689,1822.41,-80.806,38.1163,1871.06,-48.6526,-108.129,27.3228,25.2985,12.8178,4883.45,-3061.04,-167.363,86.557,20.0242,18.0922
698,1884.92,-94.2074,38.9399,1953.05,-68.1397,-113.001,18.794,23.856,15.084,4992.66,-3107.74,-150.686,56.4782,17.655,21.285
707,1891,-99.954,36.5131,2037.52,-146.519,-115.259,15.3054,22.1936,14.3194,5081.63,-3190.64,-131.734,31.7796,15.6487,20.8644
716,1908.77,-113.946,36.4293,2121.73,-212.96,-114.755,0.808762,20.3716,16.0577,5149,-3240.23,-110.824,-3.12219,14.0271,22.4023
725,1994.29,-122.488,33.4393,2203.05,-208.764,-111.455,-11.0333,18.4486,14.9907,5194.47,-3200.18,-88.2926,-34.1958,12.7846,20.6546
734,2050.06,-127.683,32.2593,2278.87,-228.813,-105.447,-22.2366,16.506,15.7533,5217.8,-3167.74,-64.594,-63.0892,11.9388,20.3205
743,2184.75,-130.614,27.6853,2346.03,-161.28,-96.8649,-33.7487,14.6318,13.0535,5218.19,-3033.44,-40.2316,-90.3819,11.5136,16.1717
752,2260,-131.217,27.3087,2401.06,-141.062,-85.9477,-45.2693,12.9283,14.3804,5194.55,-2934.55,-15.8102,-115.407,11.547,15.7617
761,2344.61,-126.704,24.6929,2441.33,-96.7198,-73.0114,-53.6925,11.4809,13.2121,5146.58,-2801.98,8.13284,-134.837,12.0593,12.6337
770,2348.38,-117.03,21.1035,2465.77,-117.391,-58.3733,-58.6566,10.3379,10.7656,5075.61,-2727.23,31.3658,-148.396,13.0315,8.07195
779,2350.93,-109.053,19.3843,2473.02,-122.09,-42.4207,-66.6324,9.54194,9.84233,4982.61,-2631.68,53.6253,-162.678,14.4386,4.94568
788,2481.01,-104.286,19.3659,2462.88,18.128,-25.6911,-78.5944,9.13205,10.2338,4869.74,-2388.73,74.4979,-178.783,16.2519,3.11393
797,2466.93,-89.1184,17.3212,2434.6,32.3341,-8.71527,-80.4031,9.13998,8.1812,4738.59,-2271.66,93.5769,-182.695,18.4356,-1.11445
806,2493.81,-77.0153,16.1542,2388.68,105.122,7.81939,-84.8347,9.59077,6.56343,4591.96,-2098.15,110.306,-187.322,20.95,-4.79584
815,2552.73,-64.7342,14.1638,2325.51,227.22,23.4896,-88.2238,10.482,3.68177,4431.42,-1878.69,124.483,-189.217,23.7624,-9.59858
824,2521.81,-49.9835,12.1229,2246.9,274.909,37.8983,-87.8817,11.7881,0.334797,4259.33,-1737.52,135.986,-185.969,26.8387,-14.7158
833,2495.02,-27.9085,11.6282,2154.37,340.642,50.6918,-78.6003,13.4694,-1.84113,4077.74,-1582.73,144.739,-172.648,30.1316,-18.5033
842,2505.47,-17.8662,13.3085,2050.55,454.922,61.4647,-79.3309,15.4686,-2.16012,3889.79,-1384.32,150.615,-168.481,33.5758,-20.2673
851,2383.14,3.01617,13.0309,1938.44,444.7,69.8379,-66.8218,17.7059,-4.67501,3699.03,-1315.88,153.511,-150.495,37.0837,-24.0528
860,2355.55,13.7369,15.4091,1820.74,534.811,75.5447,-61.8078,20.1038,-4.69468,3508.41,-1152.86,153.394,-139.657,40.5787,-25.1696
869,2237.42,27.841,16.3651,1700.4,537.018,78.4978,-50.6568,22.5945,-6.22939,3320.51,-1083.1,150.276,-122.435,44.0204,-27.6553
