ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
464,2224.7,-80.0589,14.5813,1867.43,357.269,-53.6063,-26.4526,9.4599,5.12141,1867.43,357.269,-53.6063,-26.4526,9.4599,5.12141
473,2178.24,-75.3658,11.5893,1960.25,217.989,-52.0077,-23.3582,8.25659,3.33268,1960.25,217.989,-52.0077,-23.3582,8.25659,3.33268
482,2323.36,-71.9894,11.4556,2048.25,275.111,-48.0799,-23.9096,7.21774,4.23784,2048.25,275.111,-48.0799,-23.9096,7.21774,4.23784
491,2418.7,-71.1199,10.3049,2127.32,291.38,-42.1604,-28.9595,6.40824,3.89667,2127.32,291.38,-42.1604,-28.9595,6.40824,3.89667
500,2447.25,-59.624,8.30294,2193.85,253.401,-34.6823,-24.9417,5.8883,2.41464,2193.85,253.401,-34.6823,-24.9417,5.8883,2.41464
509,2577.77,-47.175,8.22746,2244.81,332.962,-26.1394,-21.0357,5.70948,2.51798,2244.81,332.962,-26.1394,-21.0357,5.70948,2.51798
518,2558.51,-42.4169,7.35097,2279.04,279.479,-17.0201,-25.3969,5.90255,1.44842,2279.04,279.479,-17.0201,-25.3969,5.90255,1.44842
527,2579.22,-23.0411,6.50428,2295.69,283.523,-7.8265,-15.2146,6.48259,0.0216937,2295.69,283.523,-7.8265,-15.2146,6.48259,0.0216937
536,2523.98,-18.6287,6.71246,2295.06,228.916,0.915679,-19.5444,7.45081,-0.738351,2295.06,228.916,0.915679,-19.5444,7.45081,-0.738351
545,2519.15,-1.43395,8.58876,2278.33,240.824,8.65746,-10.0914,8.79383,-0.205077,2278.33,240.824,8.65746,-10.0914,8.79383,-0.205077
554,2566.59,3.55431,8.51755,2247.35,319.233,14.8811,-11.3268,10.4827,-1.96511,2247.35,319.233,14.8811,-11.3268,10.4827,-1.96511
563,2545.99,11.5793,10.6431,2204.61,341.383,19.1699,-7.59061,12.4759,-1.83281,2204.61,341.383,19.1699,-7.59061,12.4759,-1.83281
572,2409.8,18.6254,11.8913,2152.69,257.113,21.2435,-2.61815,14.7221,-2.83083,2152.69,257.113,21.2435,-2.61815,14.7221,-2.83083
581,2410.13,26.5374,15.4975,2094.66,315.464,20.9164,5.62098,17.1546,-1.65715,2094.66,315.464,20.9164,5.62098,17.1546,-1.65715
590,2373.46,26.8724,15.2827,2034.42,339.041,18.0856,8.78683,19.6936,-4.4109,2034.42,339.041,18.0856,8.78683,19.6936,-4.4109
599,2206.46,28.2947,18.225,1975.82,230.64,12.7294,15.5653,22.2478,-4.02279,1975.82,230.64,12.7294,15.5653,22.2478,-4.02279
608,2119.7,32.2515,22.1034,1922.56,197.137,4.93497,27.3166,24.7213,-2.61787,1922.56,197.137,4.93497,27.3166,24.7213,-2.61787
617,2135.45,23.9273,25.8934,1877.48,257.97,-5.10257,29.0299,27.0355,-1.14213,1877.48,257.97,-5.10257,29.0299,27.0355,-1.14213
626,1951.2,10.8452,25.9867,1843.12,108.079,-17.0713,27.9165,29.121,-3.13435,1843.12,108.079,-17.0713,27.9165,29.121,-3.13435
635,1938.19,7.54114,30.1719,1821.65,116.537,-30.5695,38.1107,30.9071,-0.735234,1821.65,116.537,-30.5695,38.1107,30.9071,-0.735234
644,1859.9,-5.033,32.9222,1814.82,45.0747,-45.1073,40.0743,32.3262,0.595942,1814.82,45.0747,-45.1073,40.0743,32.3262,0.595942
653,1847.08,-15.3753,32.8238,1823.87,23.2131,-60.1098,44.7345,33.3162,-0.492487,1823.87,23.2131,-60.1098,44.7345,33.3162,-0.492487
662,1848.18,-29.9359,34.7378,1849.3,-1.12333,-75.0102,45.0742,33.842,0.89582,1849.3,-1.12333,-75.0102,45.0742,33.842,0.89582
671,1814.96,-56.9826,36.3808,1890.64,-75.6802,-89.3126,32.3299,33.8914,2.48937,1890.64,-75.6802,-89.3126,32.3299,33.8914,2.48937
680,1760.56,-66.7884,36.6042,1946.72,-186.159,-102.505,35.7167,33.4681,3.13604,1946.72,-186.159,-102.505,35.7167,33.4681,3.13604
689,1822.41,-80.806,38.1163,2015.73,-193.325,-114.055,33.2493,32.5875,5.52884,2015.73,-193.325,-114.055,33.2493,32.5875,5.52884
698,1884.92,-94.2074,38.9399,2095.33,-210.413,-123.458,29.2507,31.2937,7.64621,2095.33,-210.413,-123.458,29.2507,31.2937,7.64621
707,1891,-99.954,36.5131,2182.56,-291.559,-130.24,30.2856,29.6407,6.87234,2182.56,-291.559,-130.24,30.2856,29.6407,6.87234
716,1908.77,-113.946,36.4293,2274.47,-365.706,-134.115,20.1692,27.69,8.7393,2274.47,-365.706,-134.115,20.1692,27.69,8.7393
725,1994.29,-122.488,33.4393,2367.94,-373.652,-134.914,12.4257,25.5092,7.93005,2367.94,-373.652,-134.914,12.4257,25.5092,7.93005
734,2050.06,-127.683,32.2593,2459.83,-409.773,-132.584,4.90089,23.1889,9.07041,2459.83,-409.773,-132.584,4.90089,23.1889,9.07041
743,2184.75,-130.614,27.6853,2546.49,-361.738,-127.122,-3.49121,20.8262,6.85913,2546.49,-361.738,-127.122,-3.49121,20.8262,6.85913
752,2260,-131.217,27.3087,2623.94,-363.938,-118.628,-12.5885,18.5324,8.77629,2623.94,-363.938,-118.628,-12.5885,18.5324,8.77629
761,2344.61,-126.704,24.6929,2688.91,-344.305,-107.32,-19.3835,16.4078,8.28511,2688.91,-344.305,-107.32,-19.3835,16.4078,8.28511
770,2348.38,-117.03,21.1035,2739.47,-391.092,-93.5001,-23.5298,14.5279,6.57557,2739.47,-391.092,-93.5001,-23.5298,14.5279,6.57557
779,2350.93,-109.053,19.3843,2773.33,-422.394,-77.5501,-31.5031,12.9636,6.42069,2773.33,-422.394,-77.5501,-31.5031,12.9636,6.42069
788,2481.01,-104.286,19.3659,2789.36,-308.35,-60.003,-44.2825,11.7825,7.58339,2789.36,-308.35,-60.003,-44.2825,11.7825,7.58339
797,2466.93,-89.1184,17.3212,2785.9,-318.969,-41.3849,-47.7335,11.0448,6.2764,2785.9,-318.969,-41.3849,-47.7335,11.0448,6.2764
806,2493.81,-77.0153,16.1542,2762.57,-268.763,-22.3853,-54.63,10.8036,5.35058,2762.57,-268.763,-22.3853,-54.63,10.8036,5.35058
815,2552.73,-64.7342,14.1638,2719.09,-166.364,-3.51066,-61.2236,11.0794,3.08443,2719.09,-166.364,-3.51066,-61.2236,11.0794,3.08443
824,2521.81,-49.9835,12.1229,2656.82,-135.018,14.7069,-64.6903,11.8657,0.257118,2656.82,-135.018,14.7069,-64.6903,11.8657,0.257118
833,2495.02,-27.9085,11.6282,2576.82,-81.8028,31.7774,-59.6859,13.1426,-1.51437,2576.82,-81.8028,31.7774,-59.6859,13.1426,-1.51437
842,2505.47,-17.8662,13.3085,2481.21,24.2546,47.1594,-65.0256,14.872,-1.56349,2481.21,24.2546,47.1594,-65.0256,14.872,-1.56349
851,2383.14,3.01617,13.0309,2372.57,10.5747,60.3376,-57.3215,16.9933,-3.96242,2372.57,10.5747,60.3376,-57.3215,16.9933,-3.96242
860,2355.55,13.7369,15.4091,2253.28,102.268,70.9067,-57.1698,19.4416,-4.03251,2253.28,102.268,70.9067,-57.1698,19.4416,-4.03251
869,2237.42,27.841,16.3651,2126.61,110.808,78.6334,-50.7924,22.1418,-5.77669,2126.61,110.808,78.6334,-50.7924,22.1418,-5.77669
878,2168.28,41.3423,17.5279,1994.93,173.355,83.4069,-42.0646,25.0169,-7.48893,1994.93,173.355,83.4069,-42.0646,25.0169,-7.48893
887,2073.72,49.2007,22.0617,1861.74,211.983,85.1604,-35.9598,27.9621,-5.90048,1861.74,211.983,85.1604,-35.9598,27.9621,-5.90048
896,1948.82,55.0267,24.2907,1730.01,218.812,83.8768,-28.8501,30.8761,-6.58543,1730.01,218.812,83.8768,-28.8501,30.8761,-6.58543
905,1843.37,57.821,23.2827,1603.15,240.215,79.7183,-21.8973,33.6373,-10.3546,1603.15,240.215,79.7183,-21.8973,33.6373,-10.3546
914,1745.6,67.5475,29.1072,1484.09,261.517,72.8614,-5.31387,36.1523,-7.04513,1484.09,261.517,72.8614,-5.31387,36.1523,-7.04513
923,1619.45,56.6996,31.4781,1374.69,244.762,63.5774,-6.87775,38.358,-6.87992,1374.69,244.762,63.5774,-6.87775,38.358,-6.87992
932,1562.39,54.4174,35.4116,1276.67,285.725,52.2514,2.16599,40.1884,-4.77675,1276.67,285.725,52.2514,2.16599,40.1884,-4.77675
941,1437.55,50.1516,37.4935,1191.65,245.899,39.3455,10.8061,41.579,-4.08555,1191.65,245.899,39.3455,10.8061,41.579,-4.08555
950,1342.39,41.3038,37.058,1120.84,221.551,25.368,15.9357,42.4711,-5.4131,1120.84,221.551,25.368,15.9357,42.4711,-5.4131
959,1285.75,33.7705,39.3482,1065.05,220.701,10.8589,22.9116,42.8234,-3.47527,1065.05,220.701,10.8589,22.9116,42.8234,-3.47527
968,1232.84,20.9026,40.3395,1024.34,208.5,-3.74004,24.6426,42.6338,-2.29423,1024.34,208.5,-3.74004,24.6426,42.6338,-2.29423
977,1129.03,9.81707,40.4442,998.194,130.839,-17.9943,27.8113,41.9183,-1.47413,998.194,130.839,-17.9943,27.8113,41.9183,-1.47413
986,1103.57,-0.29649,38.6279,985.663,117.912,-31.4616,31.1651,40.7092,-2.08132,985.663,117.912,-31.4616,31.1651,40.7092,-2.08132
995,1087.32,-14.7591,42.2792,985.452,101.866,-43.719,28.96,39.052,3.22717,985.452,101.866,-43.719,28.96,39.052,3.22717
1004,1024.83,-37.3546,40.1553,995.951,28.8736,-54.3287,16.9741,37.0039,3.15142,995.951,28.8736,-54.3287,16.9741,37.0039,3.15142
1013,1079.48,-45.221,46.1332,1015.21,64.2734,-62.9372,17.7161,34.6337,11.4995,1015.21,64.2734,-62.9372,17.7161,34.6337,11.4995
1022,1032.41,-48.6768,42.9829,1041.57,-9.16613,-69.4547,20.7779,32.0235,10.9594,1041.57,-9.16613,-69.4547,20.7779,32.0235,10.9594
1031,1040.79,-54.6481,39.2361,1072.97,-32.1818,-73.7302,19.0822,29.2449,9.99117,1072.97,-32.1818,-73.7302,19.0822,29.2449,9.99117
1040,1055.91,-59.1628,36.5526,1107.27,-51.3621,-75.7744,16.6116,26.4036,10.149,1107.27,-51.3621,-75.7744,16.6116,26.4036,10.149
1049,1081.98,-73.5188,35.8932,1141.94,-59.9675,-75.5645,2.04568,23.601,12.2922,1141.94,-59.9675,-75.5645,2.04568,23.601,12.2922
1058,1129.81,-82.3317,37.0442,1174.76,-44.9482,-73.2311,-9.10062,20.9377,16.1065,1174.76,-44.9482,-73.2311,-9.10062,20.9377,16.1065
1067,1122.39,-80.9655,28.6378,1204.06,-81.6723,-68.9404,-12.025,18.4999,10.1379,1204.06,-81.6723,-68.9404,-12.025,18.4999,10.1379
1076,1153.29,-78.7501,25.1823,1228.61,-75.3185,-62.9274,-15.8227,16.3406,8.84171,1228.61,-75.3185,-62.9274,-15.8227,16.3406,8.84171
1085,1217.71,-73.3497,20.9454,1247.16,-29.4511,-55.5027,-17.847,14.5208,6.42459,1247.16,-29.4511,-55.5027,-17.847,14.5208,6.42459
1094,1216.98,-76.2582,25.9907,1258.64,-41.6603,-47.029,-29.2292,13.0944,12.8963,1258.64,-41.6603,-47.029,-29.2292,13.0944,12.8963
1103,1211.44,-56.3317,16.4541,1262.18,-50.7447,-37.9434,-18.3883,12.1118,4.34235,1262.18,-50.7447,-37.9434,-18.3883,12.1118,4.34235
1112,1213.36,-55.9813,15.7459,1257.38,-44.018,-28.6417,-27.3397,11.5992,4.14662,1257.38,-44.018,-28.6417,-27.3397,11.5992,4.14662
1121,1246.29,-48.5737,15.3649,1244.4,1.89422,-19.4328,-29.1409,11.5533,3.81165,1244.4,1.89422,-19.4328,-29.1409,11.5533,3.81165
1130,1237.54,-42.9851,15.5914,1223.64,13.9017,-10.6355,-32.3496,11.9557,3.63567,1223.64,13.9017,-10.6355,-32.3496,11.9557,3.63567
1139,1215.83,-47.6841,13.6421,1195.88,19.9541,-2.59528,-45.0889,12.776,0.866122,1195.88,19.9541,-2.59528,-45.0889,12.776,0.866122
1148,1212.52,-23.673,13.5995,1162.07,50.4537,4.34857,-28.0216,13.9674,-0.367864,1162.07,50.4537,4.34857,-28.0216,13.9674,-0.367864
1157,1220.58,-15.6744,14.5019,1123.41,97.1716,9.87782,-25.5522,15.4702,-0.968294,1123.41,97.1716,9.87782,-25.5522,15.4702,-0.968294
1166,1159.29,-21.3026,9.18108,1081.13,78.161,13.8237,-35.1263,17.2269,-8.04586,1081.13,78.161,13.8237,-35.1263,17.2269,-8.04586
1175,1143.31,-13.603,10.5746,1036.45,106.855,16.1128,-29.7158,19.1744,-8.59979,1036.45,106.855,16.1128,-29.7158,19.1744,-8.59979
1184,1136.56,-5.79308,12.8028,990.79,145.769,16.7083,-22.5014,21.2371,-8.43424,990.79,145.769,16.7083,-22.5014,21.2371,-8.43424
1193,1086.25,-2.23866,12.7564,945.635,140.612,15.6154,-17.8541,23.3282,-10.5717,945.635,140.612,15.6154,-17.8541,23.3282,-10.5717
1202,1005.41,0.797025,23.1519,902.676,102.732,12.8918,-12.0948,25.3516,-2.19967,902.676,102.732,12.8918,-12.0948,25.3516,-2.19967
1211,975.189,6.31648,21.2917,863.324,111.865,8.65027,-2.3338,27.2226,-5.93093,863.324,111.865,8.65027,-2.3338,27.2226,-5.93093
1220,970.73,11.2854,18.0007,828.442,142.288,3.06122,8.22416,28.8903,-10.8896,828.442,142.288,3.06122,8.22416,28.8903,-10.8896
1229,906.514,0.795071,24.1192,798.757,107.757,-3.65541,4.45048,30.3051,-6.18588,798.757,107.757,-3.65541,4.45048,30.3051,-6.18588
1238,895.506,-1.70669,26.9876,774.963,120.543,-11.2184,9.51175,31.4201,-4.43254,774.963,120.543,-11.2184,9.51175,31.4201,-4.43254
1247,860.053,6.50815,28.9322,757.594,102.459,-19.3069,25.8151,32.1884,-3.25626,757.594,102.459,-19.3069,25.8151,32.1884,-3.25626
1256,805.618,-5.07351,28.2583,747.026,58.592,-27.5654,22.4919,32.5697,-4.31139,747.026,58.592,-27.5654,22.4919,32.5697,-4.31139
1265,777.489,-10.6252,32.123,743.263,34.2266,-35.7063,25.0811,32.5545,-0.431503,743.263,34.2266,-35.7063,25.0811,32.5545,-0.431503
1274,770.016,-6.18903,28.0386,745.929,24.0873,-43.4907,37.3016,32.1536,-4.11493,745.929,24.0873,-43.4907,37.3016,32.1536,-4.11493
1283,736.545,-25.4341,25.1459,754.468,-17.923,-50.6593,25.2252,31.3885,-6.24256,754.468,-17.923,-50.6593,25.2252,31.3885,-6.24256
1292,758.18,-27.8221,32.7948,768.093,-9.91238,-56.9436,29.1215,30.2883,2.50647,768.093,-9.91238,-56.9436,29.1215,30.2883,2.50647
1301,733.856,-31.3034,32.8301,785.836,-51.9801,-62.0698,30.7664,28.8984,3.93163,785.836,-51.9801,-62.0698,30.7664,28.8984,3.93163
1310,712.532,-45.6622,32.308,806.627,-94.0949,-65.8177,20.1556,27.2685,5.03945,806.627,-94.0949,-65.8177,20.1556,27.2685,5.03945
1319,718.903,-45.3274,37.0351,829.529,-110.626,-68.1064,22.779,25.446,11.5891,829.529,-110.626,-68.1064,22.779,25.446,11.5891
1328,723.408,-52.8192,22.7581,853.504,-130.097,-68.9008,16.0816,23.4907,-0.732596,853.504,-130.097,-68.9008,16.0816,23.4907,-0.732596
1337,757.937,-50.5695,32.7284,877.375,-119.438,-68.1937,17.6242,21.4689,11.2595,877.375,-119.438,-68.1937,17.6242,21.4689,11.2595
1346,737.666,-57.1386,25.6747,899.851,-162.184,-66.0125,8.87392,19.4556,6.21912,899.851,-162.184,-66.0125,8.87392,19.4556,6.21912
1355,765.134,-65.5484,22.1336,919.574,-154.44,-62.4204,-3.128,17.5297,4.60394,919.574,-154.44,-62.4204,-3.128,17.5297,4.60394
1364,776.923,-62.1891,20.8649,935.626,-158.703,-57.5372,-4.65185,15.7532,5.11174,935.626,-158.703,-57.5372,-4.65185,15.7532,5.11174
1373,777.362,-56.4015,13.9711,947.426,-170.064,-51.5218,-4.87977,14.1641,-0.192998,947.426,-170.064,-51.5218,-4.87977,14.1641,-0.192998
1382,773.981,-47.5995,19.7096,954.421,-180.439,-44.5777,-3.02175,12.8027,6.90694,954.421,-180.439,-44.5777,-3.02175,12.8027,6.90694
1391,806.044,-66.4348,18.9034,956.08,-150.036,-36.9432,-29.4916,11.707,7.19634,956.08,-150.036,-36.9432,-29.4916,11.707,7.19634
1400,830.177,-61.3485,26.3292,951.998,-121.821,-28.9058,-32.4426,10.9156,15.4136,951.998,-121.821,-28.9058,-32.4426,10.9156,15.4136
1409,822.186,-54.6345,5.1988,941.907,-119.721,-20.7514,-33.8831,10.4545,-5.25568,941.907,-119.721,-20.7514,-33.8831,10.4545,-5.25568
1418,818.106,-52.4991,20.0139,925.94,-107.834,-12.6843,-39.8148,10.3232,9.69071,925.94,-107.834,-12.6843,-39.8148,10.3232,9.69071
1427,796.252,-38.2634,20.0412,904.488,-108.237,-4.91173,-33.3517,10.5102,9.53093,904.488,-108.237,-4.91173,-33.3517,10.5102,9.53093
1436,803.463,-40.2416,13.1922,878.037,-74.5734,2.34885,-42.5904,10.9948,2.19743,878.037,-74.5734,2.34885,-42.5904,10.9948,2.19743
1445,798.655,-37.8014,10.43,847.198,-48.543,8.86918,-46.6705,11.7471,-1.31714,847.198,-48.543,8.86918,-46.6705,11.7471,-1.31714
1454,773.833,-26.0106,2.1953,812.712,-38.8781,14.421,-40.4317,12.7282,-10.5329,812.712,-38.8781,14.421,-40.4317,12.7282,-10.5329
1463,762.183,-21.7373,18.35,775.414,-13.2308,18.8513,-40.5886,13.8973,4.4527,775.414,-13.2308,18.8513,-40.5886,13.8973,4.4527
1472,749.532,-9.44394,12.4154,736.04,13.4911,22.1099,-31.5539,15.2133,-2.79791,736.04,13.4911,22.1099,-31.5539,15.2133,-2.79791
1481,738.185,2.7698,16.5295,695.443,42.7424,24.1651,-21.3953,16.6268,-0.0973332,695.443,42.7424,24.1651,-21.3953,16.6268,-0.0973332
1490,727.424,-4.9052,14.6158,654.611,72.8135,25.0057,-29.9109,18.0802,-3.46442,654.611,72.8135,25.0057,-29.9109,18.0802,-3.46442
1499,701.642,-1.96257,-1.3298,614.556,87.0867,24.6457,-26.6083,19.5083,-20.8381,614.556,87.0867,24.6457,-26.6083,19.5083,-20.8381
1512,655.678,7.47919,21.9852,560.013,95.6645,22.1068,-14.6276,21.3993,0.585883,560.013,95.6645,22.1068,-14.6276,21.3993,0.585883
