ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
158,4778.71,-49.241,1.07943,4553.06,225.645,-49.1354,-0.105577,1.13027,-0.0508444,9297.65,-4518.94,-68.1815,18.9406,1.18258,-0.103146
167,4844.8,-45.9645,0.855441,4811.44,33.3565,-47.1025,1.13803,1.03595,-0.180505,9849.46,-5004.66,-72.5729,26.6084,1.23118,-0.375743
176,5120.63,-43.3901,0.96559,5039.24,81.3887,-42.8589,-0.531192,0.919706,0.0458839,10388.5,-5267.84,-75.5144,32.1243,1.25489,-0.289304
185,5373.97,-30.3906,0.835251,5230.24,143.735,-36.3929,6.0023,0.797954,0.037297,10910.3,-5536.36,-76.7822,46.3916,1.25485,-0.419603
194,5542.7,-18.1436,0.793541,5378.92,163.783,-27.7956,9.65203,0.690727,0.102814,11410.7,-5867.96,-76.1249,57.9813,1.22987,-0.436327
203,5446.22,-7.21464,0.694054,5480.8,-34.5766,-17.2591,10.0444,0.620959,0.0730949,11885.9,-6439.71,-73.3678,66.1532,1.18066,-0.486606
212,5636.34,2.53847,0.877642,5531.74,104.605,-5.06403,7.6025,0.6128,0.264842,12330.6,-6694.24,-68.3752,70.9137,1.11483,-0.237183
221,5816.48,17.9047,0.874199,5531.28,285.203,8.42416,9.48052,0.689847,0.184352,12739,-6922.55,-61.0182,78.9229,1.04817,-0.173967
230,5684.66,26.6053,1.23818,5479.28,205.377,22.7724,3.83289,0.874315,0.363867,13105.7,-7421.05,-51.2292,77.8344,0.995862,0.24232
239,5776.16,46.2991,1.78071,5376.96,399.192,37.4959,8.80317,1.18541,0.595307,13426.4,-7650.23,-38.9921,85.2912,0.970072,0.81064
248,5435.47,50.6637,2.10983,5226.93,208.536,52.0729,-1.4092,1.63784,0.471994,13698.2,-8262.77,-24.328,74.9917,0.978482,1.13135
257,5228,71.5358,3.13386,5033.13,194.87,65.97,5.5658,2.24047,0.893397,13919.5,-8691.48,-7.29982,78.8356,1.02651,2.10736
266,5090.29,86.4306,3.86066,4800.53,289.763,78.6785,7.75213,2.99605,0.864609,14087.2,-8996.87,11.8147,74.6159,1.14212,2.71854
275,5096.49,106.963,5.31265,4536.04,560.442,89.7444,17.2183,3.90007,1.41258,14199.2,-9102.69,32.678,74.2847,1.35964,3.95301
284,4546.18,102.707,5.82483,4246.61,299.573,98.7544,3.95217,4.93925,0.885573,14253.5,-9707.27,54.9926,47.714,1.70477,4.12006
293,4371.25,117.073,8.21385,3940.17,431.077,105.371,11.7022,6.09166,2.12219,14248.9,-9877.68,78.5361,38.5366,2.1945,6.01936
302,3935.72,117.089,9.31107,3624.59,311.13,109.322,7.76753,7.32615,1.98492,14184.5,-10248.8,103.152,13.9372,2.83665,6.47442
311,3649.99,119.046,10.9594,3307.89,342.095,110.457,8.58891,8.60746,2.35196,14060.7,-10410.7,128.585,-9.53819,3.64084,7.31858
320,3411.94,112.762,12.6384,2997.58,414.361,108.73,4.03216,9.89895,2.73949,13880.8,-10468.9,154.22,-41.4582,4.62761,8.01083
329,3173.93,117.149,15.1816,2700.64,473.289,104.198,12.9505,11.1591,4.02241,13648.1,-10474.2,179.495,-62.3459,5.81419,9.36736
338,2842.13,105.901,16.0657,2423.47,418.664,97.0312,8.86933,12.3433,3.72235,13365.3,-10523.1,203.953,-98.0524,7.21463,8.85105
347,2498.24,86.2064,16.2208,2171.67,326.569,87.5152,-1.30879,13.4064,2.81439,13034,-10535.8,227.258,-141.051,8.84252,7.37827
356,2358.31,79.8487,18.6902,1949.51,408.797,75.9956,3.85307,14.3028,4.38739,12655.4,-10297.1,249.117,-169.269,10.7082,7.98201
365,2186.33,61.0311,18.5056,1760.67,425.656,62.9189,-1.88779,14.9998,3.50581,12235.2,-10048.9,269.183,-208.152,12.8015,5.70415
374,2038.68,46.4875,21.0827,1607.03,431.647,48.7358,-2.2483,15.468,5.6147,11780.9,-9742.19,287.008,-240.521,15.094,5.98868
383,1891.76,31.557,21.4257,1489.35,402.405,33.9648,-2.40777,15.6886,5.73707,11298.8,-9407.09,302.213,-270.656,17.5678,3.85789
392,1787.59,19.7448,22.3593,1407.28,380.307,19.1373,0.607473,15.6515,6.70782,10794.5,-9006.87,314.429,-294.684,20.2133,2.14596
401,1734.58,-0.544681,21.1747,1359.13,375.455,4.8099,-5.35458,15.3621,5.81259,10271.7,-8537.09,323.315,-323.86,23.0369,-1.86218
410,1738.05,-21.8916,21.0336,1342.53,395.528,-8.50253,-13.389,14.8316,6.20202,9734.98,-7996.93,328.617,-350.509,26.0302,-4.99663
419,1731.61,-35.0666,19.2941,1354.09,377.521,-20.3664,-14.7003,14.0807,5.21337,9191.24,-7459.64,330.374,-365.441,29.1376,-9.84351
428,1770.01,-48.4463,19.1288,1390.01,380.001,-30.417,-18.0293,13.1391,5.98968,8647.5,-6877.49,328.623,-377.069,32.3017,-13.1729
437,1770.68,-61.9365,19.3346,1445.53,325.147,-38.3768,-23.5597,12.0527,7.28189,8109.84,-6339.17,323.312,-385.249,35.4816,-16.147
446,1856.79,-62.1436,17.3252,1515.74,341.046,-44.0474,-18.0962,10.8761,6.44913,7584.21,-5727.42,314.313,-376.457,38.6449,-21.3198
455,2045.9,-74.4981,15.4382,1595.1,450.799,-47.329,-27.1691,9.67251,5.76568,7075.83,-5029.93,301.424,-375.922,41.7677,-26.3295
464,2224.7,-80.0589,14.5813,1678.6,546.098,-48.2022,-31.8567,8.50117,6.08014,6588.87,-4364.17,284.835,-364.894,44.8112,-30.2299
473,2178.24,-75.3658,11.5893,1762.05,416.188,-46.7764,-28.5894,7.4201,4.16917,6126.98,-3948.74,265.014,-340.38,47.7272,-36.1379
482,2323.36,-71.9894,11.4556,1841.09,482.27,-43.243,-28.7464,6.4871,4.96848,5693.56,-3370.21,242.364,-314.354,50.4667,-39.0111
491,2418.7,-71.1199,10.3049,1912.07,506.631,-37.9069,-33.213,5.76005,4.54486,5292.76,-2874.06,217.172,-288.292,52.9808,-42.6759
500,2447.25,-59.624,8.30294,1971.84,475.417,-31.1688,-28.4552,5.29218,3.01076,4929.2,-2481.95,189.629,-249.253,55.216,-46.9131
509,2577.77,-47.175,8.22746,2017.73,560.041,-23.4858,-23.6893,5.1292,3.09826,4606.65,-2028.88,159.94,-207.115,57.1254,-48.8979
518,2558.51,-42.4169,7.35097,2048.63,509.889,-15.2931,-27.1238,5.30076,2.05021,4325.09,-1766.57,128.603,-171.02,58.7024,-51.3515
527,2579.22,-23.0411,6.50428,2063.63,515.585,-7.03536,-16.0058,5.82199,0.682295,4083.36,-1504.14,96.1758,-119.217,59.9401,-53.4358
536,2523.98,-18.6287,6.71246,2062.98,461.004,0.819233,-19.4479,6.69413,0.0183289,3881.44,-1357.46,63.1936,-81.8223,60.8176,-54.1051
545,2519.15,-1.43395,8.58876,2047.78,471.365,7.77913,-9.21308,7.90386,0.684901,3720.2,-1201.05,30.167,-31.601,61.2994,-52.7106
554,2566.59,3.55431,8.51755,2019.87,546.714,13.3835,-9.82917,9.42233,-0.904776,3601.13,-1034.54,-2.36877,5.92309,61.3362,-52.8187
563,2545.99,11.5793,10.6431,1981.5,564.493,17.2531,-5.67383,11.2119,-0.568822,3523.5,-977.51,-33.9976,45.5769,60.9197,-50.2766
572,2409.8,18.6254,11.8913,1934.89,474.909,19.1234,-0.498023,13.2291,-1.33784,3483.53,-1073.73,-64.4205,83.0458,60.0928,-48.2015
581,2410.13,26.5374,15.4975,1882.74,527.383,18.823,7.71437,15.4154,0.0820565,3477.72,-1067.59,-93.258,119.795,58.8868,-43.3893
590,2373.46,26.8724,15.2827,1828.56,544.898,16.2633,10.6091,17.6991,-2.41643,3503.39,-1129.93,-120.048,146.921,57.3197,-42.037
599,2206.46,28.2947,18.225,1775.84,430.627,11.437,16.8576,19.9972,-1.77219,3557.84,-1351.38,-144.248,172.543,55.3983,-37.1733
608,2119.7,32.2515,22.1034,1727.89,391.807,4.43843,27.8131,22.2217,-0.11834,3638.22,-1518.52,-165.308,197.559,53.1277,-31.0243
617,2135.45,23.9273,25.8934,1687.32,448.132,-4.56947,28.4967,24.3019,1.59146,3740.98,-1605.53,-183.138,207.066,50.5488,-24.6554
626,1951.2,10.8452,25.9867,1656.44,294.761,-15.3207,26.1659,26.1758,-0.189091,3862.34,-1911.14,-197.734,208.579,47.7177,-21.731
635,1938.19,7.54114,30.1719,1637.2,300.984,-27.4593,35.0005,27.7801,2.3918,3998.15,-2059.96,-208.999,216.54,44.6893,-14.5175
644,1859.9,-5.033,32.9222,1631.15,228.754,-40.5415,35.5085,29.0548,3.86733,4143.82,-2283.92,-216.75,211.717,41.5218,-8.59964
653,1847.08,-15.3753,32.8238,1639.28,207.806,-54.0382,38.6629,29.9454,2.87838,4294.28,-2447.19,-220.719,205.343,38.2781,-5.45437
662,1848.18,-29.9359,34.7378,1662.05,186.134,-67.4324,37.4965,30.4205,4.31731,4445.46,-2597.28,-220.81,190.874,35.017,-0.279202
671,1814.96,-56.9826,36.3808,1699.12,115.833,-80.2837,23.3011,30.4668,5.91401,4594.97,-2780.02,-217.253,160.27,31.7719,4.60887
680,1760.56,-66.7884,36.6042,1749.54,11.0203,-92.1362,25.3479,30.086,6.51821,4739.98,-2979.41,-210.278,143.489,28.5878,8.01639
689,1822.41,-80.806,38.1163,1811.66,10.7502,-102.513,21.7075,29.2916,8.82478,4876.96,-3054.55,-200.098,119.292,25.5213,12.595
698,1884.92,-94.2074,38.9399,1883.31,1.6093,-110.966,16.7589,28.1259,10.814,5001.9,-3116.99,-186.953,92.7459,22.658,16.2819
707,1891,-99.954,36.5131,1961.73,-70.735,-117.073,17.1189,26.6405,9.87255,5110.48,-3219.48,-171.092,71.1384,20.0851,16.4279
716,1908.77,-113.946,36.4293,2044.31,-135.54,-120.569,6.62282,24.8894,11.5399,5200.87,-3292.1,-152.779,38.8332,17.8334,18.5959
725,1994.29,-122.488,33.4393,2128.27,-133.975,-121.288,-1.2,22.9305,10.5088,5272.26,-3277.96,-132.308,9.81975,15.9093,17.53
734,2050.06,-127.683,32.2593,2210.85,-160.789,-119.184,-8.4988,20.8445,11.4148,5323.82,-3273.77,-110.092,-17.5914,14.3419,17.9174
743,2184.75,-130.614,27.6853,2288.77,-104.023,-114.259,-16.3545,18.7189,8.96648,5354.25,-3169.5,-86.5922,-44.0213,13.1669,14.5185
752,2260,-131.217,27.3087,2358.44,-98.4385,-106.617,-24.6002,16.655,10.6537,5361.87,-3101.87,-62.3727,-68.8443,12.4341,14.8746
761,2344.61,-126.704,24.6929,2416.89,-72.2808,-96.4635,-30.2404,14.7443,9.94865,5345.85,-3001.24,-37.9492,-88.7547,12.1766,12.5164
770,2348.38,-117.03,21.1035,2462.37,-113.989,-84.0539,-32.976,13.0546,8.04891,5306.89,-2958.51,-13.5741,-103.456,12.3897,8.71374
779,2350.93,-109.053,19.3843,2492.76,-141.829,-69.7187,-39.3345,11.6495,7.7348,5245.35,-2894.42,10.4634,-119.517,13.0631,6.32113
788,2481.01,-104.286,19.3659,2507.12,-26.1103,-53.9385,-50.347,10.5893,8.77657,5162.81,-2681.8,33.724,-138.01,14.1829,5.18292
797,2466.93,-89.1184,17.3212,2503.95,-37.0142,-37.1877,-51.9307,9.92691,7.39427,5060.24,-2593.31,55.775,-144.893,15.7279,1.59327
806,2493.81,-77.0153,16.1542,2483.01,10.7956,-20.1037,-56.9117,9.70861,6.44559,4939.84,-2446.03,76.032,-153.047,17.6728,-1.51864
815,2552.73,-64.7342,14.1638,2443.99,108.734,-3.13874,-61.5955,9.95396,4.20983,4802.74,-2250.02,94.2304,-158.965,19.9961,-5.8323
824,2521.81,-49.9835,12.1229,2388.07,133.733,13.2305,-63.2139,10.6597,1.46314,4651,-2129.19,110.168,-160.152,22.6728,-10.55
833,2495.02,-27.9085,11.6282,2316.12,178.895,28.5696,-56.4782,11.8088,-0.180615,4486.31,-1991.29,123.687,-151.595,25.6647,-14.0364
842,2505.47,-17.8662,13.3085,2230.09,275.375,42.3929,-60.2591,13.3665,-0.0579901,4311.48,-1806.01,134.576,-152.442,28.9155,-15.607
851,2383.14,3.01617,13.0309,2132.37,250.772,54.2404,-51.2243,15.2752,-2.24427,4129.74,-1746.6,142.653,-139.636,32.3466,-19.3157
860,2355.55,13.7369,15.4091,2025.13,330.414,63.7512,-50.0143,17.4746,-2.06557,3943.81,-1588.27,147.797,-134.06,35.8878,-20.4787
869,2237.42,27.841,16.3651,1911.33,326.089,70.7036,-42.8627,19.8995,-3.53439,3756.32,-1518.9,149.93,-122.089,39.4973,-23.1322
878,2168.28,41.3423,17.5279,1792.99,375.292,74.993,-33.6507,22.483,-4.95509,3568.82,-1400.53,149.073,-107.73,43.1375,-25.6096
887,2073.72,49.2007,22.0617,1673.29,400.432,76.5584,-27.3577,25.131,-3.06935,3384,-1310.28,145.289,-96.0887,46.7436,-24.682
896,1948.82,55.0267,24.2907,1554.86,393.962,75.3884,-20.3617,27.7523,-3.46167,3204.02,-1255.2,138.694,-83.6672,50.2539,-25.9632
905,1843.37,57.821,23.2827,1440.78,402.586,71.65,-13.829,30.2359,-6.95316,3031.49,-1188.13,129.572,-71.7511,53.5861,-30.3034
914,1745.6,67.5475,29.1072,1333.73,411.876,65.4981,2.04944,32.4967,-3.38954,2868.79,-1123.18,118.084,-50.536,56.6786,-27.5714
923,1619.45,56.6996,31.4781,1235.4,384.052,57.1602,-0.460557,34.4788,-3.00067,2717.44,-1097.99,104.361,-47.6616,59.4936,-28.0155
932,1562.39,54.4174,35.4116,1147.33,415.063,46.9768,7.44057,36.1229,-0.711278,2578.82,-1016.43,88.6482,-34.2308,61.9901,-26.5785
941,1437.55,50.1516,37.4935,1070.97,366.576,35.3654,14.7862,37.3717,0.121756,2454.22,-1016.68,71.264,-21.1123,64.129,-26.6355
950,1342.39,41.3038,37.058,1007.36,335.032,22.7897,18.514,38.1733,-1.1153,2344.52,-1002.14,52.5748,-11.2711,65.8763,-28.8183
959,1285.75,33.7705,39.3482,957.174,328.578,9.74464,24.0259,38.4917,0.856466,2250.4,-964.649,32.9836,0.78692,67.2058,-27.8576
968,1232.84,20.9026,40.3395,920.532,312.307,-3.37502,24.2776,38.323,2.01658,2172.53,-939.693,12.8155,8.08709,68.0893,-27.7497
977,1129.03,9.81707,40.4442,897.027,232.006,-16.1822,25.9993,37.6799,2.76431,2111.24,-982.209,-7.60624,17.4233,68.5068,-28.0626
986,1103.57,-0.29649,38.6279,885.812,217.763,-28.2821,27.9857,36.5912,2.03671,2066.4,-962.828,-27.9508,27.6543,68.4544,-29.8265
995,1087.32,-14.7591,42.2792,885.697,201.621,-39.2994,24.5403,35.099,7.18015,2037.55,-950.231,-47.9067,33.1476,67.9414,-25.6622
1004,1024.83,-37.3546,40.1553,895.177,129.648,-48.8428,11.4882,33.2571,6.89825,2023.9,-999.073,-67.1431,29.7884,66.9886,-26.8333
1013,1079.48,-45.221,46.1332,912.464,167.017,-56.5875,11.3665,31.1278,15.0054,2024.33,-944.854,-85.2869,40.0659,65.6182,-19.485
1022,1032.41,-48.6768,42.9829,936.136,96.2702,-62.4509,13.7742,28.7836,14.1993,2038.06,-1005.66,-102.082,53.4054,63.8541,-20.8712
1031,1040.79,-54.6481,39.2361,964.351,76.4398,-66.288,11.6399,26.2861,12.95,2063.86,-1023.07,-117.203,62.5553,61.709,-22.4729
1040,1055.91,-59.1628,36.5526,995.2,60.7059,-68.1153,8.95246,23.7311,12.8214,2100.43,-1044.52,-130.487,71.3238,59.2298,-22.6772
1049,1081.98,-73.5188,35.8932,1026.4,55.5769,-67.9161,-5.60272,21.2104,14.6828,2146.12,-1064.14,-141.735,68.2159,56.459,-20.5658
1058,1129.81,-82.3317,37.0442,1055.92,73.8839,-65.8223,-16.5094,18.815,18.2293,2199.37,-1069.56,-150.883,68.5512,53.4449,-16.4006
1067,1122.39,-80.9655,28.6378,1082.28,40.1104,-61.9748,-18.9906,16.6238,12.014,2258.29,-1135.9,-157.785,76.8195,50.2572,-21.6194
1076,1153.29,-78.7501,25.1823,1104.33,48.9533,-56.5738,-22.1763,14.6838,10.4986,2321.07,-1167.79,-162.323,83.5724,46.9454,-21.7631
1085,1217.71,-73.3497,20.9454,1120.99,96.7245,-49.8955,-23.4542,13.0494,7.896,2385.93,-1168.22,-164.453,91.1033,43.5665,-22.6212
1094,1216.98,-76.2582,25.9907,1131.27,85.7094,-42.2679,-33.9903,11.7684,14.2223,2451.21,-1234.24,-164.186,87.9276,40.171,-14.1803
1103,1211.44,-56.3317,16.4541,1134.45,76.9867,-34.0934,-22.2383,10.8848,5.5693,2515.5,-1304.06,-161.606,105.274,36.8058,-20.3517
1112,1213.36,-55.9813,15.7459,1130.17,83.1923,-25.7328,-30.2485,10.4223,5.3236,2577.28,-1363.92,-156.828,100.847,33.524,-17.7781
1121,1246.29,-48.5737,15.3649,1118.53,127.763,-17.4591,-31.1146,10.3797,4.98523,2634.84,-1388.55,-149.989,101.415,30.395,-15.0301
1130,1237.54,-42.9851,15.5914,1099.86,137.679,-9.5549,-33.4302,10.742,4.84937,2686.62,-1449.08,-141.244,98.2592,27.4777,-11.8863
1139,1215.83,-47.6841,13.6421,1074.87,140.963,-2.32977,-45.3544,11.4817,2.16046,2731.44,-1515.6,-130.778,83.094,24.8185,-11.1764
1148,1212.52,-23.673,13.5995,1044.43,168.088,3.91296,-27.5859,12.5549,1.0446,2768.28,-1555.75,-118.767,95.0938,22.4476,-8.84805
1157,1220.58,-15.6744,14.5019,1009.68,210.905,8.88847,-24.5628,13.9055,0.596354,2796.4,-1575.81,-105.399,89.7244,20.3839,-5.88197
1166,1159.29,-21.3026,9.18108,971.695,187.596,12.4406,-33.7431,15.4829,-6.30185,2815.2,-1655.91,-90.9739,69.6713,18.6609,-9.47987
1175,1143.31,-13.603,10.5746,931.554,211.752,14.4984,-28.1013,17.2323,-6.65771,2824.13,-1680.83,-75.8207,62.2178,17.3126,-6.73799
1184,1136.56,-5.79308,12.8028,890.516,246.043,15.0276,-20.8207,19.0867,-6.28391,2822.85,-1686.29,-60.232,54.4389,16.3604,-3.55756
1193,1086.25,-2.23866,12.7564,849.911,236.335,14.036,-16.2747,20.9679,-8.21143,2811.07,-1724.82,-44.4584,42.2197,15.8146,-3.05815
1202,1005.41,0.797025,23.1519,811.275,194.132,11.5838,-10.7868,22.7881,0.363795,2788.72,-1783.31,-28.6986,29.4956,15.6761,7.47589
1211,975.189,6.31648,21.2917,775.887,199.301,7.77691,-1.46044,24.4703,-3.1786,2755.96,-1780.77,-13.1709,19.4874,15.9361,5.35564
1220,970.73,11.2854,18.0007,744.532,226.198,2.75947,8.52591,25.9689,-7.96823,2713.56,-1742.83,1.80778,9.4776,16.576,1.42466
1229,906.514,0.795071,24.1192,717.862,188.651,-3.27734,4.07241,27.2397,-3.12052,2662.27,-1755.76,15.9503,-15.1552,17.5732,6.54595
1238,895.506,-1.70669,26.9876,696.502,199.004,-10.0811,8.37439,28.241,-1.25347,2602.81,-1707.3,29.0307,-30.7374,18.9076,8.07993
1247,860.053,6.50815,28.9322,680.911,179.142,-17.3596,23.8677,28.9312,0.000987178,2535.73,-1675.68,40.8629,-34.3548,20.5591,8.3731
1256,805.618,-5.07351,28.2583,671.401,134.217,-24.786,19.7125,29.2747,-1.01635,2461.54,-1655.92,51.3033,-56.3768,22.509,5.74929
1265,777.489,-10.6252,32.123,667.992,109.497,-32.1014,21.4762,29.2624,2.86063,2381.42,-1603.93,60.2324,-70.8576,24.7117,7.4113
1274,770.016,-6.18903,28.0386,670.378,99.6382,-39.095,32.906,28.9024,-0.863786,2296.87,-1526.86,67.5416,-73.7307,27.1039,0.934712
1283,736.545,-25.4341,25.1459,678.071,58.4739,-45.5359,20.1019,28.2137,-3.06784,2209.23,-1472.68,73.1438,-98.5778,29.6328,-4.48686
1292,758.18,-27.8221,32.7948,690.354,67.826,-51.184,23.3618,27.2228,5.57202,2119.58,-1361.4,76.9608,-104.783,32.2528,0.542006
1301,733.856,-31.3034,32.8301,706.331,27.5256,-55.7935,24.4902,25.9722,6.8579,2028.84,-1294.99,78.9201,-110.223,34.9348,-2.10471
1310,712.532,-45.6622,32.308,725.011,-12.4786,-59.1666,13.5044,24.508,7.80002,1937.93,-1225.4,78.996,-124.658,37.6445,-5.33655
1319,718.903,-45.3274,37.0351,745.577,-26.6741,-61.2262,15.8988,22.8709,14.1641,1848.11,-1129.21,77.3127,-122.64,40.3185,-3.28344
1328,723.408,-52.8192,22.7581,767.118,-43.7106,-61.9383,9.1191,21.1139,1.64416,1760.62,-1037.21,74.0002,-126.819,42.9009,-20.1428
1337,757.937,-50.5695,32.7284,788.581,-30.6437,-61.2967,10.7271,19.296,13.4324,1676.54,-918.604,69.1606,-119.73,45.3422,-12.6138
1346,737.666,-57.1386,25.6747,808.8,-71.1331,-59.3295,2.1909,17.4851,8.18962,1596.85,-859.18,62.8613,-120,47.6018,-21.9271
1355,765.134,-65.5484,22.1336,826.541,-61.4069,-56.1002,-9.44816,15.753,6.38061,1522.41,-757.272,55.144,-120.692,49.6443,-27.5106
1364,776.923,-62.1891,20.8649,840.974,-64.0513,-51.7162,-10.4728,14.1562,6.70869,1453.86,-676.933,46.1697,-108.359,51.4443,-30.5794
1373,777.362,-56.4015,13.9711,851.576,-74.2146,-46.3128,-10.0887,12.7284,1.24268,1391.59,-614.226,36.2134,-92.6149,52.9762,-39.0051
1382,773.981,-47.5995,19.7096,857.851,-83.8694,-40.0698,-7.52974,11.5056,8.20407,1336,-562.021,25.5097,-73.1092,54.2171,-34.5074
1391,806.044,-66.4348,18.9034,859.324,-53.2795,-33.2013,-33.2335,10.5214,8.38195,1287.52,-481.478,14.2593,-80.6941,55.1418,-36.2385
1400,830.177,-61.3485,26.3292,855.647,-25.4698,-25.9712,-35.3773,9.81016,16.519,1246.7,-416.521,2.61302,-63.9615,55.7259,-29.3967
1409,822.186,-54.6345,5.1988,846.589,-24.4031,-18.6414,-35.9931,9.3948,-4.19601,1213.91,-391.728,-9.27868,-45.3558,55.9484,-50.7496
1418,818.106,-52.4991,20.0139,832.251,-14.1451,-11.3928,-41.1062,9.27587,10.738,1188.77,-370.665,-21.193,-31.306,55.8263,-35.8124
1427,796.252,-38.2634,20.0412,812.969,-16.7174,-4.4092,-33.8543,9.44413,10.597,1170.83,-374.575,-32.9126,-5.35087,55.3817,-35.3405
1436,803.463,-40.2416,13.1922,789.176,14.2872,2.11563,-42.3572,9.88098,3.31125,1159.73,-356.268,-44.2299,3.98833,54.6274,-41.4351
1445,798.655,-37.8014,10.43,761.431,37.2237,7.97686,-45.7782,10.5589,-0.128943,1155.27,-356.611,-54.9485,17.1472,53.5672,-43.1372
1454,773.833,-26.0106,2.1953,730.421,43.4129,12.9695,-38.9801,11.4412,-9.24589,1157.32,-383.491,-64.8764,38.8658,52.1967,-50.0014
1463,762.183,-21.7373,18.35,696.907,65.2763,16.954,-38.6913,12.491,5.85898,1165.5,-403.315,-73.8836,52.1463,50.5361,-32.1861
1472,749.532,-9.44394,12.4154,661.528,88.0032,19.8832,-29.3272,13.6729,-1.25755,1178.82,-429.291,-81.8955,72.4516,48.6358,-36.2204
1481,738.185,2.7698,16.5295,625.039,113.146,21.7274,-18.9576,14.9434,1.58601,1196.42,-458.237,-88.8285,91.5983,46.5397,-30.0102
1490,727.424,-4.9052,14.6158,588.33,139.094,22.4778,-27.383,16.2508,-1.63501,1217.56,-490.136,-94.5777,89.6725,44.2835,-29.6677
1499,701.642,-1.96257,-1.3298,552.315,149.327,22.1503,-24.1129,17.5356,-18.8654,1241.52,-539.878,-99.0136,97.0511,41.8953,-43.2251
1512,655.678,7.47919,21.9852,503.282,152.395,19.8718,-12.3926,19.2355,2.74966,1279.73,-624.053,-102.896,110.375,38.2678,-16.2826
