Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
SDSS16116,0.1486,39.644156,0.112448,39.596855,0.047301416,39.742747,-0.098590484
SDSS13736,0.14901,39.511831,0.112283,39.603408,-0.09157699,39.749108,-0.23727721
SDSS16206,0.15065,39.371489,0.113842,39.629455,-0.25796558,39.77439,-0.40290065
SDSS2031,0.15186,39.453621,0.112035,39.648503,-0.19488197,39.792875,-0.33925415
SDSS15132,0.15295,39.624165,0.111718,39.665542,-0.041376797,39.809408,-0.18524309
SDSS19353,0.15322,39.521424,0.113617,39.669745,-0.14832161,39.813486,-0.29206277
SDSS18323,0.15363,39.69794,0.115274,39.676115,0.021824648,39.819666,-0.12172661
SDSS17253,0.15463,39.621754,0.1715,39.691584,-0.069830022,39.834673,-0.21291879
SDSS5550,0.15473,39.583086,0.111655,39.693126,-0.11003996,39.836169,-0.25308254
SDSS18030,0.15506,39.762277,0.118308,39.698208,0.064069367,39.841098,-0.078820821
SDSS18740,0.15575,39.392103,0.111931,39.7088,-0.31669655,39.851372,-0.45926845
SDSS16165,0.15596,39.593466,0.112725,39.712015,-0.11854925,39.85449,-0.26102437
SDSS13354,0.15653,39.470949,0.113012,39.720722,-0.24977303,39.862934,-0.39198565
SDSS17171,0.15895,39.623116,0.145393,39.757362,-0.13424515,39.898463,-0.27534674
SDSS15425,0.15935,39.362701,0.111983,39.763368,-0.40066633,39.904286,-0.54158481
SDSS17825,0.15999,39.670906,0.113136,39.772949,-0.10204273,39.913575,-0.24266853
SDSS3317,0.15999,39.513772,0.113095,39.772949,-0.25917715,39.913575,-0.39980295
SDSS2689,0.16035,39.498811,0.114045,39.778322,-0.27951108,39.918784,-0.41997242
SDSS5103,0.1605,39.577501,0.113217,39.780558,-0.20305742,39.920951,-0.34345027
SDSS13411,0.1618,39.817103,0.120879,39.799854,0.017248958,39.939654,-0.12255118
SDSS20430,0.16284,39.809749,0.114429,39.815187,-0.0054376892,39.954514,-0.14476479
SDSS19174,0.16357,39.537404,0.114386,39.825895,-0.28849144,39.964891,-0.42748711
SDSS20764,0.16387,39.705099,0.113522,39.830283,-0.12518359,39.969143,-0.2640432
SDSS3087,0.1644,39.614567,0.11306,39.838017,-0.22344924,39.976636,-0.36206867
SDSS19616,0.16455,39.637488,0.113442,39.840201,-0.202713,39.978753,-0.34126451
SDSS12843,0.16565,39.453303,0.118455,39.856166,-0.4028622,39.99422,-0.54091621
SDSS12853,0.16817,39.584249,0.116716,39.892371,-0.3081217,40.029289,-0.44504019
SDSS15897,0.16869,39.796918,0.116161,39.899779,-0.10286114,40.036464,-0.23954605
05D3ne,0.169455,39.832052,0.088415,39.91064,-0.07858744,40.046981,-0.21492916
SDSS12856,0.17028,39.833327,0.112043,39.922301,-0.088973612,40.058273,-0.22494582
SDSS12855,0.17063,39.687683,0.114853,39.927233,-0.2395494,40.063048,-0.37536504
SDSS17220,0.17066,39.646053,0.115012,39.927655,-0.28160151,40.063457,-0.41740373
SDSS17389,0.1707,40.057622,0.115438,39.928218,0.12940421,40.064002,-0.0063801315
SDSS15453,0.17373,40.085507,0.114314,39.970507,0.11499972,40.104941,-0.01943402
SDSS3080,0.17374,39.713598,0.112831,39.970645,-0.25704734,40.105075,-0.39147663
SDSS15648,0.17383,39.776759,0.122163,39.971891,-0.19513148,40.10628,-0.32952078
SDSS14421,0.17386,39.951083,0.112491,39.972306,-0.021222857,40.106682,-0.15559884
SDSS12927,0.17415,39.609482,0.118918,39.976315,-0.36683322,40.110562,-0.5010804
SDSS19969,0.1742,39.764467,0.113041,39.977005,-0.21253819,40.11123,-0.34676318
SDSS19282,0.17558,39.88391,0.113152,39.995993,-0.11208267,40.129606,-0.24569589
SDSS18807,0.17625,39.995197,0.113139,40.005161,-0.0099645428,40.138478,-0.14328137
SDSS14979,0.17653,39.875133,0.11256,40.008984,-0.13385014,40.142177,-0.26704322
SDSS18604,0.17656,40.065594,0.113509,40.009393,0.056201541,40.142573,-0.076978288
SDSS15365,0.17656,40.035173,0.113446,40.009393,0.025779781,40.142573,-0.10740005
SDSS17274,0.17658,40.394839,0.1635,40.009666,0.38517333,40.142837,0.25200233
SDSS15583,0.17706,39.916428,0.113873,40.016203,-0.099774875,40.149162,-0.23273392
SDSS17218,0.17757,39.884758,0.114576,40.023131,-0.13837348,40.155865,-0.27110755
SDSS14451,0.17789,39.824578,0.112906,40.027469,-0.20289116,40.160062,-0.3354842
SDSS5635,0.1781,40.302405,0.117139,40.030312,0.27209304,40.162812,0.13959251
SDSS15461,0.17865,39.947284,0.113319,40.037742,-0.09045765,40.170001,-0.2227161
SDSS2372,0.17962,39.812569,0.113572,40.050795,-0.23822614,40.182628,-0.37005831
SDSS6936,0.17969,39.936916,0.113497,40.051735,-0.11481879,40.183536,-0.24662023
SDSS13254,0.17981,40.23075,0.120493,40.053345,0.17740564,40.185093,0.045656877
SDSS14284,0.18037,39.698001,0.112763,40.060844,-0.36284235,40.192347,-0.4943455
SDSS13045,0.18055,39.793481,0.118342,40.063249,-0.26976792,40.194674,-0.40119217
SDSS20048,0.18056,40.04413,0.117002,40.063383,-0.01925287,40.194803,-0.15067274
SDSS17215,0.18079,39.871011,0.117616,40.066454,-0.19544308,40.197773,-0.32676219
SDSS15443,0.18122,39.838453,0.112167,40.072185,-0.23373235,40.203316,-0.36486321
SDSS17332,0.18204,39.834302,0.115898,40.083079,-0.2487774,40.213852,-0.37954974
SDSS6422,0.18255,40.01337,0.112208,40.089832,-0.07646248,40.220382,-0.20701214
SDSS16281,0.18255,39.87841,0.114391,40.089832,-0.21142266,40.220382,-0.34197232
SDSS17168,0.18257,40.092058,0.115147,40.090097,0.0019610709,40.220638,-0.12857986
SDSS14984,0.1828,40.083279,0.115225,40.093136,-0.0098568972,40.223577,-0.14029748
SDSS1580,0.18322,39.815183,0.114206,40.098678,-0.2834948,40.228935,-0.41375227
SDSS8213,0.18327,39.819882,0.117564,40.099336,-0.27945431,40.229572,-0.40968999
SDSS15421,0.18435,40.1016,0.112927,40.113528,-0.011928541,40.243294,-0.14169413
05D2ah,0.185371,40.044651,0.085522,40.126874,-0.08222294,40.256196,-0.21154507
SDSS19101,0.18563,39.908877,0.11449,40.130249,-0.22137158,40.259458,-0.35058137
SDSS5994,0.18581,40.075031,0.114889,40.132591,-0.057559945,40.261723,-0.18669168
SDSS21861,0.18655,39.874252,0.121972,40.142201,-0.26794933,40.271012,-0.39676053
SDSS18749,0.18667,39.972053,0.114334,40.143756,-0.17170266,40.272515,-0.30046193
SDSS20687,0.18772,39.871486,0.118492,40.157323,-0.28583668,40.285628,-0.41414207
SDSS6304,0.18965,39.962528,0.113593,40.182078,-0.2195501,40.309552,-0.34702379
SDSS762,0.1901,40.210589,0.114249,40.187816,0.022772938,40.315097,-0.1045073
SDSS18804,0.19084,39.999776,0.112617,40.197226,-0.19745004,40.324188,-0.32441256
SDSS16276,0.19176,40.120262,0.114367,40.208877,-0.088615663,40.335446,-0.21518385
SDSS18787,0.19191,40.411807,0.114568,40.210772,0.20103512,40.337276,0.074531157
SDSS16618,0.19198,39.956519,0.114573,40.211656,-0.25513667,40.33813,-0.38161067
SDSS2440,0.19215,40.268783,0.114217,40.213801,0.054981805,40.340202,-0.071419443
