Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
sn2002de,0.027748,35.731784,0.141846,35.26733,0.46445366,35.26733,0.46445366
sn2003u,0.028561,35.591369,0.14269,35.331253,0.260116,35.331253,0.260116
sn2005eq,0.029086,35.858819,0.141059,35.371589,0.48723024,35.371589,0.48723024
sn2006qo,0.029526,35.686443,0.142005,35.404848,0.28159483,35.404848,0.28159483
sn1990o,0.030325,35.747254,0.143169,35.464019,0.28323509,35.464019,0.28323509
sn2001ba,0.030381,35.918942,0.142175,35.468108,0.4508337,35.468108,0.4508337
sn2003ch,0.030416,35.941299,0.140939,35.47066,0.47063883,35.47066,0.47063883
sn1997dg,0.030482,36.197901,0.1417,35.475465,0.72243582,35.475465,0.72243582
sn1996c,0.030721,35.839872,0.142617,35.49278,0.34709147,35.49278,0.34709147
sn2006bt,0.031484,36.053917,0.140272,35.547187,0.50673,35.547187,0.50673
sn2006az,0.031485,35.938196,0.140346,35.547258,0.39093794,35.547258,0.39093794
sn2007bd,0.031638,35.835702,0.14121,35.558012,0.27769011,35.558012,0.27769011
sn1999cc,0.031764,35.884859,0.140686,35.566829,0.31803002,35.566829,0.31803002
sn2004as,0.032538,36.129874,0.14043,35.620256,0.50961809,35.620256,0.50961809
sn2004l,0.033173,35.996675,0.143111,35.663167,0.33350758,35.663167,0.33350758
sn2006s,0.033255,36.21217,0.139885,35.66865,0.54352039,35.66865,0.54352039
sn2006gr,0.033614,36.162256,0.139809,35.692497,0.46975814,35.692497,0.46975814
sn2005iq,0.034074,36.263162,0.138969,35.722693,0.5404689,35.722693,0.5404689
sn2005eu,0.034781,36.150741,0.141596,35.768333,0.38240835,35.768333,0.38240835
sn1996bl,0.034854,35.992803,0.141007,35.772994,0.21980965,35.772994,0.21980965
sn2003iv,0.034971,36.260244,0.140126,35.780444,0.47980075,35.780444,0.47980075
sn1992bg,0.035218,36.134253,0.14465,35.796092,0.33816131,35.796092,0.33816131
sn2002hd,0.035755,35.942565,0.142258,35.829745,0.11281972,35.829745,0.11281972
SDSS17784,0.03652,36.331548,0.115396,35.876843,0.45470537,35.876843,0.45470537
sn2000cf,0.036934,36.375857,0.140956,35.901931,0.47392608,35.901931,0.47392608
sn2006nz,0.03695,36.320147,0.114021,35.902895,0.41725177,35.902895,0.41725177
sn2006mo,0.036969,36.387901,0.141722,35.904039,0.4838617,35.904039,0.4838617
sn2001eh,0.037075,36.277857,0.139296,35.910413,0.36744469,35.910413,0.36744469
sn2002hu,0.038086,36.296658,0.138952,35.970321,0.32633642,35.970321,0.32633642
sn1999aw,0.039083,36.509804,0.139901,36.027899,0.48190489,36.027899,0.48190489
sn2003fa,0.039219,36.406044,0.138984,36.035641,0.37040291,36.035641,0.37040291
sn2001az,0.040259,36.605765,0.142119,36.093999,0.51176565,36.093999,0.51176565
sn2005lz,0.040689,36.527676,0.139014,36.117699,0.40997698,36.117699,0.40997698
sn1992bh,0.041657,36.777361,0.141016,36.17017,0.60719079,36.17017,0.60719079
sn1992bl,0.0424,36.547697,0.142756,36.209645,0.33805195,36.209645,0.33805195
SDSS10805,0.04413,36.522649,0.11486,36.299009,0.22364016,36.299009,0.22364016
SDSS14279,0.04428,36.542955,0.113705,36.306596,0.23635902,36.306596,0.23635902
sn2005hc,0.04492,36.813793,0.111373,36.338688,0.47510443,36.338688,0.47510443
sn2004gu,0.046856,36.696633,0.137271,36.433128,0.26350576,36.433128,0.26350576
sn1995ac,0.048984,36.599681,0.139079,36.532654,0.067026178,36.532654,0.067026178
sn1993ag,0.049325,36.840252,0.140167,36.548211,0.29204011,36.548211,0.29204011
sn1990af,0.049519,36.896049,0.139446,36.557016,0.33903294,36.557016,0.33903294
sn1993o,0.053126,37.097132,0.139575,36.714888,0.38224482,36.714888,0.38224482
sn1998dx,0.05386,37.0011,0.140685,36.745738,0.25536226,36.745738,0.25536226
sn1999ao,0.054931,37.291241,0.143919,36.790029,0.50121191,36.790029,0.50121191
SDSS19968,0.05499,37.155275,0.112893,36.792444,0.36283029,36.792444,0.36283029
SDSS6558,0.05634,37.255335,0.112867,36.847042,0.40829361,36.847042,0.40829361
SDSS14318,0.05654,37.11319,0.122398,36.855022,0.25816789,36.855022,0.25816789
SDSS17745,0.05874,37.467552,0.114585,36.941051,0.52650102,36.941051,0.52650102
sn2006ob,0.059289,37.302212,0.111086,36.962034,0.34017771,36.962034,0.34017771
sn2006oa,0.060959,37.39072,0.11093,37.024726,0.36599442,37.024726,0.36599442
SDSS3901,0.062818,37.378504,0.112357,37.092592,0.28591278,37.092592,0.28591278
sn2007ae,0.062961,37.387267,0.140212,37.097732,0.28953542,37.097732,0.28953542
sn1992bs,0.063345,37.666991,0.141293,37.111478,0.55551283,37.111478,0.55551283
SDSS10028,0.064229,37.448507,0.112975,37.142822,0.30568542,37.142822,0.30568542
sn2006an,0.065193,37.623736,0.139912,37.176531,0.44720441,37.176531,0.44720441
SDSS6057,0.06651,37.545335,0.112612,37.221816,0.32351847,37.221816,0.32351847
sn2006al,0.069122,37.86837,0.145157,37.309131,0.55923878,37.309131,0.55923878
sn2006on,0.069751,37.544255,0.111409,37.329683,0.21457206,37.329683,0.21457206
sn1993b,0.070153,37.633652,0.146379,37.342725,0.2909264,37.342725,0.2909264
SDSS17240,0.07153,37.643365,0.157968,37.38686,0.25650463,37.38686,0.25650463
SDSS17880,0.07195,37.593299,0.112772,37.400159,0.1931399,37.400159,0.1931399
sn1992ae,0.074579,37.735149,0.141947,37.48175,0.25339941,37.48175,0.25339941
sn2005ir,0.07487,37.849941,0.110074,37.490611,0.35933035,37.490611,0.35933035
SDSS19155,0.07592,38.018827,0.112389,37.52231,0.49651739,37.52231,0.49651739
sn1999bp,0.078317,37.975452,0.138307,37.593128,0.38232401,37.593128,0.38232401
SDSS17186,0.07849,38.285205,0.113854,37.598159,0.68704652,37.598159,0.68704652
sn1992bp,0.07884,37.792706,0.138584,37.608304,0.18440196,37.608304,0.18440196
SDSS12779,0.07891,38.072741,0.117766,37.610328,0.46241327,37.610328,0.46241327
SDSS12898,0.07997,38.092961,0.112109,37.640765,0.45219589,37.640765,0.45219589
sn2005ag,0.080103,37.91689,0.136253,37.644557,0.27233242,37.644557,0.27233242
SDSS12950,0.08133,38.185733,0.111814,37.679257,0.50647612,37.679257,0.50647612
SDSS12781,0.08304,38.317541,0.115125,37.726789,0.59075154,37.726789,0.59075154
SDSS722,0.08522,38.220612,0.128423,37.786047,0.43456557,37.786047,0.43456557
SDSS3592,0.08528,38.178483,0.111932,37.787657,0.39082583,37.787657,0.39082583
SDSS21502,0.08784,38.239802,0.112907,37.855377,0.38442507,37.855377,0.38442507
SDSS1241,0.08889,38.186699,0.11251,37.882609,0.30408993,37.882609,0.30408993
SDSS19899,0.09007,38.270945,0.111899,37.912849,0.3580957,37.912849,0.3580957
SDSS17258,0.0901,38.078707,0.124187,37.913613,0.16509387,37.913613,0.16509387
SDSS774,0.09243,38.409607,0.122156,37.972211,0.43739598,37.972211,0.43739598
SDSS18241,0.09391,38.584293,0.11374,38.008706,0.57558701,38.008706,0.57558701
SDSS2102,0.09401,38.461071,0.112725,38.011152,0.44991908,38.011152,0.44991908
SDSS16185,0.09582,38.533308,0.112716,38.055002,0.47830577,38.055002,0.47830577
SDSS13038,0.10264,38.777015,0.113322,38.213437,0.56357831,38.213437,0.56357831
SDSS10434,0.10289,38.727198,0.114221,38.219053,0.50814561,38.219053,0.50814561
SDSS13135,0.10337,38.651728,0.111598,38.229798,0.42192941,38.229798,0.42192941
SDSS20064,0.10391,38.506897,0.112416,38.241831,0.26506592,38.241831,0.26506592
SDSS14816,0.10589,38.51032,0.112285,38.285448,0.22487278,38.285448,0.22487278
SDSS18697,0.10602,38.638175,0.111682,38.288284,0.34989061,38.288284,0.34989061
SDSS20625,0.10667,38.779541,0.112607,38.302418,0.47712329,38.302418,0.47712329
SDSS18375,0.10725,38.455458,0.111743,38.314961,0.14049696,38.314961,0.14049696
SDSS21034,0.10751,38.794085,0.112402,38.320562,0.47352291,38.320562,0.47352291
SDSS7147,0.10924,38.800044,0.112096,38.357512,0.44253214,38.357512,0.44253214
SDSS18650,0.11271,38.964234,0.112009,38.429981,0.53425308,38.429981,0.53425308
SDSS11067,0.11304,38.881139,0.112246,38.436762,0.44437664,38.436762,0.44437664
SDSS18612,0.11368,38.685221,0.111953,38.449861,0.23536028,38.449861,0.23536028
SDSS16641,0.11389,39.043562,0.113093,38.454144,0.58941861,38.454144,0.58941861
SDSS16619,0.11402,38.712592,0.11346,38.456791,0.25580043,38.456791,0.25580043
SDSS5395,0.11635,38.978748,0.111949,38.503764,0.47498338,38.503764,0.47498338
SDSS8719,0.11651,38.922422,0.113022,38.506957,0.41546516,38.506957,0.41546516
SDSS2561,0.11741,38.950183,0.112518,38.52484,0.42534337,38.52484,0.42534337
SDSS19953,0.11767,38.990858,0.111671,38.529982,0.46087598,38.529982,0.46087598
SDSS16259,0.11771,38.891708,0.113079,38.530772,0.36093539,38.530772,0.36093539
SDSS1371,0.11771,38.777081,0.11196,38.530772,0.24630833,38.530772,0.24630833
SDSS14871,0.11845,39.061558,0.111824,38.545344,0.51621376,38.545344,0.51621376
SDSS18298,0.11863,38.669532,0.127194,38.548876,0.12065689,38.548876,0.12065689
SDSS13894,0.11966,39.209273,0.113363,38.568987,0.64028603,38.568987,0.64028603
SDSS13044,0.11967,39.087358,0.112171,38.569181,0.5181765,38.569181,0.5181765
SDSS5549,0.11967,38.967698,0.111976,38.569181,0.39851708,38.569181,0.39851708
SDSS12860,0.12044,39.030567,0.113463,38.584108,0.44645889,38.584108,0.44645889
SDSS19543,0.12164,39.196958,0.112462,38.607191,0.58976699,38.607191,0.58976699
SDSS18835,0.12262,38.956586,0.11183,38.625884,0.33070161,38.625884,0.33070161
SDSS16021,0.12276,38.987525,0.112478,38.628543,0.35898243,38.628543,0.35898243
SDSS21669,0.12281,38.913864,0.129766,38.629492,0.28437216,38.629492,0.28437216
SDSS2916,0.12303,38.972486,0.119632,38.633662,0.33882308,38.633662,0.33882308
SDSS6406,0.12376,38.936366,0.111795,38.647452,0.28891432,38.647452,0.28891432
SDSS20470,0.1244,39.208689,0.113068,38.659478,0.5492117,38.659478,0.5492117
06D2fb,0.125298,39.06277,0.085713,38.676254,0.38651568,38.676254,0.38651568
SDSS13005,0.12593,39.181814,0.157613,38.687993,0.49382084,38.687993,0.49382084
SDSS2992,0.12608,38.877179,0.113495,38.690771,0.18640872,38.690771,0.18640872
SDSS744,0.12649,39.083386,0.118731,38.698348,0.38503824,38.698348,0.38503824
SDSS18855,0.12715,39.121925,0.111895,38.710497,0.41142816,38.710497,0.41142816
SDSS16069,0.12739,39.041874,0.113191,38.7149,0.32697396,38.7149,0.32697396
SDSS18809,0.12837,39.121917,0.112485,38.732798,0.38911891,38.732798,0.38911891
SDSS22075,0.12893,39.091935,0.113756,38.742968,0.34896669,38.742968,0.34896669
SDSS1032,0.12903,39.12637,0.115931,38.74478,0.38159027,38.74478,0.38159027
SDSS5751,0.12953,39.057113,0.112137,38.753818,0.30329463,38.753818,0.30329463
SDSS20084,0.12961,39.391752,0.113865,38.755261,0.63649114,38.755261,0.63649114
SDSS18415,0.12961,39.207549,0.113841,38.755261,0.45228776,38.755261,0.45228776
SDSS17280,0.13045,39.449672,0.147057,38.770363,0.67930845,38.770363,0.67930845
SDSS14108,0.13243,39.484723,0.112393,38.805602,0.67912117,38.805602,0.67912117
SDSS18602,0.13362,39.326815,0.113865,38.826542,0.50027283,38.826542,0.50027283
SDSS15508,0.13392,39.215092,0.111798,38.831794,0.38329794,38.831794,0.38329794
SDSS15234,0.13508,39.491549,0.113196,38.851996,0.63955366,38.851996,0.63955366
SDSS17629,0.13588,39.123799,0.113673,38.865833,0.25796616,38.865833,0.25796616
SDSS19775,0.13668,39.246318,0.113428,38.879594,0.36672386,38.879594,0.36672386
SDSS17366,0.13811,39.230733,0.112284,38.904003,0.32672926,38.904003,0.32672926
SDSS15171,0.13818,39.297665,0.11186,38.905192,0.39247249,38.905192,0.39247249
SDSS17208,0.13864,39.611275,0.119461,38.91299,0.69828453,38.91299,0.69828453
SDSS12928,0.13868,39.317355,0.116765,38.913667,0.40368785,38.913667,0.40368785
SDSS1794,0.14139,39.449513,0.113002,38.959106,0.4904066,38.959106,0.4904066
SDSS14437,0.14265,39.385841,0.112226,38.979955,0.40588646,38.979955,0.40588646
SDSS2635,0.1431,39.388173,0.112072,38.987359,0.40081409,38.987359,0.40081409
SDSS13796,0.1436,39.307355,0.111766,38.99556,0.3117951,38.99556,0.3117951
SDSS17497,0.14382,39.356151,0.111949,38.99916,0.35699164,38.99916,0.35699164
SDSS8921,0.14401,39.387021,0.114616,39.002264,0.38475642,39.002264,0.38475642
SDSS16073,0.14468,39.679811,0.112388,39.013183,0.66662869,39.013183,0.66662869
SDSS14024,0.14478,39.380007,0.114439,39.014808,0.36519844,39.014808,0.36519844
SDSS17605,0.14533,39.41477,0.119235,39.02373,0.39104041,39.02373,0.39104041
SDSS11300,0.14547,39.125438,0.113737,39.025995,0.099442321,39.025995,0.099442321
SDSS21062,0.14564,39.731821,0.114307,39.028744,0.7030773,39.028744,0.7030773
SDSS19940,0.14582,39.261311,0.112189,39.031651,0.22966004,39.031651,0.22966004
SDSS12930,0.14607,39.559066,0.117074,39.035683,0.52338331,39.035683,0.52338331
SDSS2308,0.148,39.554178,0.111944,39.066594,0.48758471,39.066594,0.48758471
SDSS21510,0.14839,39.404046,0.11378,39.072794,0.33125202,39.072794,0.33125202
SDSS16116,0.1486,39.644156,0.112448,39.076126,0.56803054,39.076126,0.56803054
SDSS13736,0.14901,39.511831,0.112283,39.082619,0.42921234,39.082619,0.42921234
SDSS16206,0.15065,39.371489,0.113842,39.108425,0.26306446,39.108425,0.26306446
SDSS2031,0.15186,39.453621,0.112035,39.127296,0.32632555,39.127296,0.32632555
SDSS15132,0.15295,39.624165,0.111718,39.144175,0.47999053,39.144175,0.47999053
SDSS19353,0.15322,39.521424,0.113617,39.148338,0.37308529,39.148338,0.37308529
SDSS18323,0.15363,39.69794,0.115274,39.154648,0.54329163,39.154648,0.54329163
SDSS17253,0.15463,39.621754,0.1715,39.169971,0.45178346,39.169971,0.45178346
SDSS5550,0.15473,39.583086,0.111655,39.171498,0.41158816,39.171498,0.41158816
SDSS18030,0.15506,39.762277,0.118308,39.176531,0.58574582,39.176531,0.58574582
SDSS18740,0.15575,39.392103,0.111931,39.187022,0.20508093,39.187022,0.20508093
SDSS16165,0.15596,39.593466,0.112725,39.190207,0.40325897,39.190207,0.40325897
SDSS13354,0.15653,39.470949,0.113012,39.19883,0.27211862,39.19883,0.27211862
SDSS17171,0.15895,39.623116,0.145393,39.235116,0.38800044,39.235116,0.38800044
SDSS15425,0.15935,39.362701,0.111983,39.241064,0.12163773,39.241064,0.12163773
SDSS17825,0.15999,39.670906,0.113136,39.250551,0.42035486,39.250551,0.42035486
SDSS3317,0.15999,39.513772,0.113095,39.250551,0.26322044,39.250551,0.26322044
SDSS2689,0.16035,39.498811,0.114045,39.255872,0.2429391,39.255872,0.2429391
SDSS5103,0.1605,39.577501,0.113217,39.258086,0.31941467,39.258086,0.31941467
SDSS13411,0.1618,39.817103,0.120879,39.277192,0.5399109,39.277192,0.5399109
SDSS20430,0.16284,39.809749,0.114429,39.292373,0.51737605,39.292373,0.51737605
SDSS19174,0.16357,39.537404,0.114386,39.302975,0.2344288,39.302975,0.2344288
SDSS20764,0.16387,39.705099,0.113522,39.307319,0.39778041,39.307319,0.39778041
SDSS3087,0.1644,39.614567,0.11306,39.314975,0.29959206,39.314975,0.29959206
SDSS19616,0.16455,39.637488,0.113442,39.317138,0.32035016,39.317138,0.32035016
SDSS12843,0.16565,39.453303,0.118455,39.332942,0.12036131,39.332942,0.12036131
SDSS12853,0.16817,39.584249,0.116716,39.36878,0.21546885,39.36878,0.21546885
SDSS15897,0.16869,39.796918,0.116161,39.376113,0.42080509,39.376113,0.42080509
05D3ne,0.169455,39.832052,0.088415,39.386862,0.4451901,39.386862,0.4451901
SDSS12856,0.17028,39.833327,0.112043,39.398404,0.43492392,39.398404,0.43492392
SDSS12855,0.17063,39.687683,0.114853,39.403284,0.28439902,39.403284,0.28439902
SDSS17220,0.17066,39.646053,0.115012,39.403702,0.24235128,39.403702,0.24235128
SDSS17389,0.1707,40.057622,0.115438,39.404259,0.65336281,39.404259,0.65336281
SDSS15453,0.17373,40.085507,0.114314,39.446108,0.63939854,39.446108,0.63939854
SDSS3080,0.17374,39.713598,0.112831,39.446245,0.26735294,39.446245,0.26735294
SDSS15648,0.17383,39.776759,0.122163,39.447478,0.32928186,39.447478,0.32928186
SDSS14421,0.17386,39.951083,0.112491,39.447888,0.50319484,39.447888,0.50319484
SDSS12927,0.17415,39.609482,0.118918,39.451855,0.15762658,39.451855,0.15762658
SDSS19969,0.1742,39.764467,0.113041,39.452538,0.31192886,39.452538,0.31192886
SDSS19282,0.17558,39.88391,0.113152,39.471325,0.41258463,39.471325,0.41258463
SDSS18807,0.17625,39.995197,0.113139,39.480397,0.51479992,39.480397,0.51479992
SDSS14979,0.17653,39.875133,0.11256,39.484179,0.39095493,39.484179,0.39095493
SDSS18604,0.17656,40.065594,0.113509,39.484583,0.58101095,39.484583,0.58101095
SDSS15365,0.17656,40.035173,0.113446,39.484583,0.55058919,39.484583,0.55058919
SDSS17274,0.17658,40.394839,0.1635,39.484853,0.90998564,39.484853,0.90998564
SDSS15583,0.17706,39.916428,0.113873,39.491321,0.42510702,39.491321,0.42510702
SDSS17218,0.17757,39.884758,0.114576,39.498175,0.38658234,39.498175,0.38658234
SDSS14451,0.17789,39.824578,0.112906,39.502467,0.32211102,39.502467,0.32211102
SDSS5635,0.1781,40.302405,0.117139,39.505279,0.79712565,39.505279,0.79712565
SDSS15461,0.17865,39.947284,0.113319,39.51263,0.43465463,39.51263,0.43465463
SDSS2372,0.17962,39.812569,0.113572,39.525543,0.2870266,39.525543,0.2870266
SDSS6936,0.17969,39.936916,0.113497,39.526472,0.41044409,39.526472,0.41044409
SDSS13254,0.17981,40.23075,0.120493,39.528064,0.70268589,39.528064,0.70268589
SDSS14284,0.18037,39.698001,0.112763,39.535482,0.16251895,39.535482,0.16251895
SDSS13045,0.18055,39.793481,0.118342,39.537862,0.25561943,39.537862,0.25561943
SDSS20048,0.18056,40.04413,0.117002,39.537994,0.50613593,39.537994,0.50613593
SDSS17215,0.18079,39.871011,0.117616,39.541032,0.329979,39.541032,0.329979
SDSS15443,0.18122,39.838453,0.112167,39.546701,0.29175194,39.546701,0.29175194
SDSS17332,0.18204,39.834302,0.115898,39.557477,0.27682548,39.557477,0.27682548
SDSS6422,0.18255,40.01337,0.112208,39.564156,0.44921414,39.564156,0.44921414
SDSS16281,0.18255,39.87841,0.114391,39.564156,0.31425396,39.564156,0.31425396
SDSS17168,0.18257,40.092058,0.115147,39.564417,0.52764058,39.564417,0.52764058
SDSS14984,0.1828,40.083279,0.115225,39.567424,0.51585586,39.567424,0.51585586
SDSS1580,0.18322,39.815183,0.114206,39.572904,0.24227866,39.572904,0.24227866
SDSS8213,0.18327,39.819882,0.117564,39.573556,0.24632638,39.573556,0.24632638
SDSS15421,0.18435,40.1016,0.112927,39.587591,0.51400818,39.587591,0.51400818
05D2ah,0.185371,40.044651,0.085522,39.60079,0.44386122,39.60079,0.44386122
SDSS19101,0.18563,39.908877,0.11449,39.604127,0.30474996,39.604127,0.30474996
SDSS5994,0.18581,40.075031,0.114889,39.606444,0.46858758,39.606444,0.46858758
SDSS21861,0.18655,39.874252,0.121972,39.615947,0.25830499,39.615947,0.25830499
SDSS18749,0.18667,39.972053,0.114334,39.617484,0.35456897,39.617484,0.35456897
SDSS20687,0.18772,39.871486,0.118492,39.6309,0.2405864,39.6309,0.2405864
SDSS6304,0.18965,39.962528,0.113593,39.655377,0.30715114,39.655377,0.30715114
SDSS762,0.1901,40.210589,0.114249,39.66105,0.549539,39.66105,0.549539
SDSS18804,0.19084,39.999776,0.112617,39.670353,0.32942258,39.670353,0.32942258
SDSS16276,0.19176,40.120262,0.114367,39.681872,0.43838938,39.681872,0.43838938
SDSS18787,0.19191,40.411807,0.114568,39.683745,0.72806175,39.683745,0.72806175
SDSS16618,0.19198,39.956519,0.114573,39.684619,0.27190003,39.684619,0.27190003
SDSS2440,0.19215,40.268783,0.114217,39.68674,0.58204297,39.68674,0.58204297
SDSS16100,0.19392,40.150249,0.117691,39.708716,0.44153352,39.708716,0.44153352
SDSS2246,0.19422,40.109546,0.11684,39.712422,0.39712448,39.712422,0.39712448
SDSS20575,0.19465,39.838415,0.114454,39.717725,0.12068969,39.717725,0.12068969
SDSS19149,0.19494,39.799909,0.11376,39.721295,0.078613902,39.721295,0.078613902
SDSS16099,0.1958,40.216343,0.113084,39.731854,0.4844897,39.731854,0.4844897
SDSS15674,0.19654,40.256476,0.117701,39.740904,0.51557174,39.740904,0.51557174
SDSS18768,0.19671,40.330112,0.118689,39.742979,0.58713296,39.742979,0.58713296
SDSS15129,0.19699,40.094767,0.114008,39.746393,0.34837409,39.746393,0.34837409
SDSS13070,0.19709,40.229783,0.116183,39.747611,0.48217274,39.747611,0.48217274
SDSS15901,0.19794,40.204956,0.114551,39.757941,0.4470155,39.757941,0.4470155
SDSS15222,0.19801,40.027113,0.115064,39.75879,0.26832309,39.75879,0.26832309
SDSS19658,0.19863,40.272157,0.116081,39.766296,0.50586081,39.766296,0.50586081
SDSS17811,0.19867,40.236809,0.114249,39.76678,0.47002911,39.76678,0.47002911
