Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
05D3lc,0.461564,42.062843,0.087413,42.145505,-0.082662777,41.113778,0.94906403
03D4au,0.466414,42.51309,0.09035,42.172623,0.34046735,41.139846,1.3732447
04D4jr,0.468406,42.095314,0.087451,42.183685,-0.08837151,41.15048,0.94483375
04D4ju,0.470398,42.396229,0.088446,42.194704,0.20152539,41.161073,1.2351564
05D3mx,0.470573,42.080709,0.088704,42.19567,-0.11496095,41.162001,0.9187074
04D3df,0.470586,41.962434,0.087988,42.195741,-0.23330775,41.16207,0.80036337
05D2bv,0.475707,42.086819,0.087947,42.22386,-0.13704034,41.189104,0.89771529
05D3dd,0.480568,42.060041,0.088055,42.250292,-0.19025118,41.214519,0.84552123
05D2ac,0.480704,42.047102,0.087736,42.251028,-0.20392526,41.215227,0.83187542
05D1ix,0.4888,42.207458,0.08839,42.294492,-0.087033839,41.257026,0.95043267
03D1ax,0.494795,42.21649,0.08811,42.326248,-0.1097578,41.287569,0.92892069
05D4af,0.497379,42.25339,0.088758,42.339825,-0.086435273,41.30063,0.95276003
06D2bk,0.500728,42.376417,0.089131,42.357324,0.019092387,41.317464,1.0589525
03D1au,0.503084,42.269525,0.088031,42.36957,-0.10004529,41.329245,0.9402792
05D4av,0.507371,42.213205,0.089015,42.391716,-0.17851097,41.350553,0.86265142
05D2dy,0.511746,42.495409,0.088554,42.414137,0.081272684,41.372129,1.1232808
04D1pg,0.513793,42.442246,0.090087,42.424566,0.017680431,41.382165,1.0600811
04D4in,0.514353,42.363951,0.088897,42.427412,-0.063461763,41.384905,0.97904594
04D2mj,0.514746,42.560964,0.090306,42.429408,0.13155634,41.386825,1.1741391
05D3ci,0.515587,42.452603,0.106833,42.433674,0.018928769,41.390931,1.0616718
06D3el,0.519611,42.471136,0.088502,42.453998,0.017138238,41.410493,1.0606434
04D2gc,0.522762,42.482671,0.089115,42.46981,0.012860787,41.425713,1.0569574
06D2ca,0.532765,42.392305,0.08987,42.519422,-0.1271175,41.47348,0.91882515
06D2cc,0.533766,42.173706,0.09473,42.524339,-0.35063357,41.478214,0.69549122
05D4ek,0.534335,42.165507,0.090128,42.52713,-0.36162315,41.480902,0.68460496
05D4be,0.535327,42.500563,0.08873,42.531989,-0.031426409,41.485581,1.0149815
05D2eb,0.535771,42.338122,0.091256,42.534161,-0.19603969,41.487673,0.85044851
04D4bq,0.548325,42.164539,0.09145,42.594892,-0.43035303,41.546171,0.61836823
06D4bo,0.550315,42.509848,0.089299,42.604399,-0.094550716,41.55533,0.95451788
04D3hn,0.552605,42.229237,0.089654,42.615299,-0.38606225,41.565833,0.66340382
06D2ck,0.553797,42.561602,0.091857,42.620956,-0.059354712,41.571284,0.99031731
05D1ee,0.557743,42.486901,0.090291,42.639603,-0.15270239,41.589254,0.89764685
05D1kl,0.558743,42.87907,0.092898,42.644309,0.23476117,41.593789,1.2852809
04D1hx,0.558746,42.443857,0.089573,42.644323,-0.20046545,41.593803,0.85005481
05D1cc,0.562751,42.563852,0.090329,42.663091,-0.099238774,41.611892,0.95195991
05D1dn,0.564741,42.574373,0.089709,42.672369,-0.097996036,41.620836,0.95353709
05D2dt,0.575823,42.622597,0.091807,42.723486,-0.10088943,41.670123,0.9524743
06D3et,0.576612,42.548631,0.090075,42.72709,-0.17845944,41.673598,0.87503259
03D4gf,0.578292,42.558,0.090072,42.734749,-0.17674945,41.680985,0.87701485
05D1dx,0.578745,42.561135,0.089343,42.736811,-0.17567511,41.682973,0.8781624
05D3jq,0.5796,42.549007,0.08931,42.740697,-0.19169017,41.686722,0.86228527
05D3gp,0.580604,42.693325,0.09835,42.745255,-0.051929451,41.691118,1.0022076
03D1aw,0.580724,42.83908,0.090132,42.745799,0.093281669,41.691643,1.147438
04D1jg,0.582932,42.685053,0.09012,42.755793,-0.070739778,41.701283,0.9837702
05D4ej,0.58329,42.873994,0.090793,42.75741,0.11658343,41.702843,1.1711506
04D1kj,0.583743,42.611188,0.089495,42.759455,-0.14826759,41.704816,0.90637178
04D1sa,0.583743,42.757778,0.091595,42.759455,-0.001677292,41.704816,1.0529621
05D1hm,0.585743,42.833794,0.092677,42.768466,0.065327912,41.713508,1.1202852
05D4bf,0.587285,42.693483,0.091452,42.775393,-0.081910213,41.720192,0.97329095
04D1oh,0.588721,42.650725,0.091211,42.781829,-0.13110387,41.726401,0.92432354
03D4gg,0.59028,42.586162,0.092935,42.788799,-0.20263698,41.733127,0.85303507
04D2mh,0.591835,42.589256,0.090444,42.795734,-0.20647796,41.739819,0.84943708
05D3lr,0.600603,42.592308,0.094433,42.83452,-0.24221198,41.777254,0.81505425
05D4ef,0.603272,42.864607,0.092267,42.846221,0.018385717,41.78855,1.0760569
03D4dy,0.608261,42.760878,0.090819,42.867962,-0.10708399,41.809542,0.95133633
05D2he,0.60986,42.798854,0.091831,42.874895,-0.07604128,41.816237,0.98261699
04D3do,0.610643,42.861051,0.090588,42.878283,-0.01723262,41.819509,1.0415418
03D1dt,0.610712,42.465879,0.092877,42.878582,-0.41270296,41.819797,0.64608167
04D4an,0.611252,42.951574,0.095195,42.880916,0.070658127,41.822051,1.1295227
05D1ck,0.615698,42.769514,0.092238,42.900061,-0.13054673,41.840543,0.92897149
04D3co,0.620632,42.825478,0.093091,42.921155,-0.095677216,41.860921,0.9645571
04D2an,0.621874,42.72454,0.092366,42.92644,-0.20190074,41.866027,0.8585123
03D4dh,0.625233,42.729026,0.091453,42.940684,-0.21165753,41.87979,0.84923582
04D4fx,0.627239,42.802545,0.092195,42.949155,-0.1466099,41.887977,0.91456815
05D1cb,0.630699,42.711701,0.091576,42.963707,-0.2520064,41.902042,0.80965901
05D2ci,0.631882,42.281286,0.097524,42.968666,-0.68737959,41.906835,0.37445137
03D4at,0.632234,42.975281,0.093125,42.970139,0.0051418335,41.908259,1.067022
04D1pu,0.637701,42.503968,0.100758,42.992927,-0.48895864,41.93029,0.57367874
05D4ag,0.638234,42.708074,0.097915,42.995139,-0.28706435,41.932428,0.77564623
05D2ec,0.641893,43.018975,0.093291,43.010275,0.0087000169,41.947065,1.0719102
05D3ax,0.643642,42.943933,0.098759,43.017482,-0.073548935,41.954034,0.98989828
04D3cy,0.643646,42.892942,0.094148,43.017498,-0.12455593,41.95405,0.93889183
05D3lb,0.647639,42.890834,0.09193,43.033881,-0.14304668,41.969897,0.92093779
05D3kt,0.64864,42.786103,0.092708,43.037973,-0.2518697,41.973855,0.81224837
04D1sk,0.662058,42.92459,0.093186,43.092254,-0.16766415,42.026381,0.89820848
05D3hs,0.664638,43.18447,0.094448,43.102571,0.081898766,42.036369,1.1481011
05D3mh,0.670654,43.026774,0.095777,43.126481,-0.099707042,42.05952,0.96725462
03D1co,0.677662,43.337486,0.098356,43.154079,0.18340723,42.086249,1.2512369
05D2bt,0.681942,43.093016,0.094158,43.1708,-0.077783861,42.102449,0.99056723
06D3cc,0.683659,43.203449,0.115261,43.17748,0.025968783,42.108922,1.0945272
04D4ic,0.685179,43.080358,0.0983,43.18338,-0.10302238,42.114639,0.96571875
05D1ke,0.688656,43.020028,0.092298,43.19683,-0.17680206,42.127674,0.89235392
06D3em,0.690652,42.857798,0.095502,43.204522,-0.34672403,42.13513,0.72266818
03D4cz,0.693165,43.071513,0.100242,43.214176,-0.14266295,42.144489,0.92702469
04D4ib,0.697164,43.20406,0.093324,43.229471,-0.025410853,42.159317,1.0447424
06D4ba,0.698167,43.179661,0.101565,43.233294,-0.05363217,42.163024,1.016637
05D4bj,0.699166,42.995502,0.094894,43.237096,-0.24159412,42.166712,0.82879014
05D4cq,0.699169,43.258556,0.094016,43.237107,0.021448511,42.166723,1.0918331
05D2ck,0.69996,43.115842,0.097048,43.240114,-0.12427268,42.169639,0.94620282
04D1si,0.700631,42.962963,0.094362,43.242663,-0.27970014,42.17211,0.7908523
04D4hu,0.701158,43.307463,0.094504,43.244663,0.062800907,42.17405,1.1334137
04D2iu,0.701965,42.881871,0.100028,43.247722,-0.36585082,42.177017,0.70485412
05D2le,0.701969,43.120664,0.095463,43.247737,-0.1270732,42.177032,0.94363219
05D3gv,0.715652,43.128067,0.096706,43.299108,-0.17104072,42.226873,0.90119397
05D3jh,0.71868,43.114277,0.094949,43.310349,-0.19607215,42.237784,0.87649247
04D1aj,0.719626,43.107985,0.095665,43.313851,-0.20586659,42.241184,0.86680048
05D4ev,0.72014,43.215209,0.098164,43.315753,-0.10054358,42.24303,0.97217903
06D3gh,0.72068,43.216773,0.098773,43.317749,-0.10097544,42.244968,0.97180542
06D3do,0.726679,43.257374,0.094974,43.339828,-0.082453724,42.266406,0.99096789
06D3bz,0.727675,43.215658,0.099419,43.343476,-0.1278182,42.26995,0.94570864
06D4bw,0.730128,43.012407,0.096543,43.352443,-0.34003539,42.278658,0.73374927
04D1pp,0.733609,43.208172,0.094433,43.365117,-0.15694486,42.29097,0.91720231
04D2gp,0.733996,43.50824,0.1029,43.366522,0.14171722,42.292335,1.2159044
05D2fq,0.734996,43.403144,0.095665,43.370151,0.03299309,42.29586,1.1072836
05D1eo,0.735608,43.304036,0.096764,43.372369,-0.06833338,42.298016,1.0060202
05D2ct,0.736007,43.172548,0.104933,43.373814,-0.20126613,42.29942,0.87312848
05D3jk,0.73669,43.259919,0.093659,43.376287,-0.11636767,42.301822,0.95809709
04D2ja,0.742008,43.820507,0.103483,43.395462,0.42504483,42.320456,1.5000506
04D3fq,0.742697,43.211895,0.097111,43.397936,-0.18604134,42.322861,0.88903387
05D3jb,0.745665,43.297634,0.094967,43.408571,-0.11093738,42.333199,0.96443523
04D2kr,0.746118,43.093092,0.095641,43.410191,-0.31709949,42.334773,0.75831826
04D4im,0.7491,42.910163,0.096075,43.420829,-0.51066618,42.345116,0.56504716
