Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
1999dk,0.014,33.6651,0.296207,33.839676,-0.17457563,33.839676,-0.17457563
2011df,0.01402,33.8524,0.277558,33.842806,0.0095941363,33.842806,0.0095941363
ASASSN-16dn,0.01406,33.8206,0.250873,33.849053,-0.028453076,33.849053,-0.028453076
2001bt,0.01407,33.7492,0.416658,33.850612,-0.10141213,33.850612,-0.10141213
2006N,0.01416,33.9078,0.240515,33.864594,0.043205584,33.864594,0.043205584
2004eo,0.0142,33.8826,0.249316,33.870781,0.011819464,33.870781,0.011819464
2003gt,0.01422,33.9253,0.243928,33.873867,0.051432874,33.873867,0.051432874
ASASSN-16la,0.01424,33.8444,0.265489,33.876949,-0.03254942,33.876949,-0.03254942
2013fa,0.01429,33.7894,0.397352,33.884636,-0.095236438,33.884636,-0.095236438
1992al,0.01434,33.6968,0.233531,33.892297,-0.19549686,33.892297,-0.19549686
2001fe,0.01448,33.8916,0.240694,33.913606,-0.022006164,33.913606,-0.022006164
PSNJ2043531,0.01449,34.1902,0.372674,33.91512,0.27507956,33.91512,0.27507956
2013gq,0.01457,33.7526,0.2163,33.927198,-0.17459753,33.927198,-0.17459753
2000dm,0.01472,34.0109,0.270222,33.949666,0.061233853,33.949666,0.061233853
2005el,0.01483,33.974,0.229564,33.966,0.0080004781,33.966,0.0080004781
2005el,0.01483,33.9261,0.231708,33.966,-0.039899522,33.966,-0.039899522
2011im,0.01493,34.2732,0.34036,33.980744,0.2924557,33.980744,0.2924557
2005de,0.01495,34.1793,0.26677,33.983682,0.19561848,33.983682,0.19561848
2005bo,0.01503,33.7553,0.390506,33.995392,-0.24009163,33.995392,-0.24009163
2005bo,0.01503,33.7189,0.39282,33.995392,-0.27649163,33.995392,-0.27649163
2006td,0.01504,34.1727,0.365029,33.996851,0.17584895,33.996851,0.17584895
2008ec,0.01506,34.1302,0.33431,33.999767,0.13043298,33.999767,0.13043298
2008ec,0.01506,34.1732,0.264363,33.999767,0.17343298,33.999767,0.17343298
2007ca,0.01509,34.3366,0.370715,34.004134,0.3324662,34.004134,0.3324662
2007ca,0.01509,34.1781,0.396908,34.004134,0.1739662,34.004134,0.1739662
2001cn,0.01509,33.8877,0.294985,34.004134,-0.1164338,34.004134,-0.1164338
2007ca,0.01509,34.252,0.397235,34.004134,0.2478662,34.004134,0.2478662
ATLAS16cxr,0.01518,34.3426,0.372888,34.017183,0.32541726,34.017183,0.32541726
ASASSN-16ad,0.01522,34.0334,0.344305,34.022958,0.010442285,34.022958,0.010442285
2009nq,0.01527,34.1657,0.28688,34.030155,0.13554466,34.030155,0.13554466
SN2017jl,0.01529,33.7706,0.30219,34.033028,-0.26242786,34.033028,-0.26242786
1999ej,0.01534,34.2581,0.272528,34.040193,0.21790707,34.040193,0.21790707
1999ej,0.01534,34.2112,0.258071,34.040193,0.17100707,34.040193,0.17100707
2001en,0.01534,33.9994,0.28632,34.040193,-0.040792927,34.040193,-0.040792927
2001en,0.01534,33.8852,0.313932,34.040193,-0.15499293,34.040193,-0.15499293
2002cs,0.01538,34.0329,0.272511,34.045908,-0.013008357,34.045908,-0.013008357
2008eo,0.01539,34.3317,0.278713,34.047335,0.28436508,34.047335,0.28436508
2001bf,0.01556,33.9004,0.218994,34.071447,-0.17104708,34.071447,-0.17104708
2001bf,0.01556,33.9926,0.239289,34.071447,-0.078847076,34.071447,-0.078847076
iPTF16auf,0.01566,34.0744,0.314862,34.085509,-0.011109219,34.085509,-0.011109219
2013fw,0.0157,34.1608,0.218117,34.091109,0.069690787,34.091109,0.069690787
2008bc,0.01572,34.0331,0.226465,34.093904,-0.060803919,34.093904,-0.060803919
1999aa,0.01579,34.1323,0.209471,34.103658,0.028642241,34.103658,0.028642241
ASASSN-15oh,0.01579,34.3916,0.270341,34.103658,0.28794224,34.103658,0.28794224
1999aa,0.01579,34.1663,0.242893,34.103658,0.062642241,34.103658,0.062642241
iPTF13dge,0.01581,34.2793,0.261916,34.106437,0.17286329,34.106437,0.17286329
2001V,0.01592,33.7902,0.290577,34.121659,-0.33145906,34.121659,-0.33145906
2001V,0.01592,33.8072,0.290395,34.121659,-0.31445906,34.121659,-0.31445906
2010kg,0.01595,33.9999,0.334729,34.125793,-0.12589256,34.125793,-0.12589256
PSNJ0107203,0.01601,33.9673,0.284408,34.134037,-0.16673652,34.134037,-0.16673652
1998ef,0.0161,33.841,0.289311,34.146345,-0.30534533,34.146345,-0.30534533
1998ef,0.0161,33.8975,0.264562,34.146345,-0.24884533,34.146345,-0.24884533
2013Q,0.01612,33.9726,0.41528,34.149071,-0.17647137,34.149071,-0.17647137
1994S,0.01619,34.0287,0.224824,34.158586,-0.12988626,34.158586,-0.12988626
2007ss,0.01619,34.4137,0.34637,34.158586,0.25511374,34.158586,0.25511374
2013hn,0.01629,34.0697,0.290382,34.172109,-0.10240861,34.172109,-0.10240861
2005al,0.01629,33.9986,0.219937,34.172109,-0.17350861,34.172109,-0.17350861
SN2016gfr,0.0163,33.8985,0.245383,34.173456,-0.27495632,34.173456,-0.27495632
ASASSN-16ip,0.01632,34.1679,0.246475,34.176149,-0.0082493039,34.176149,-0.0082493039
2007fs,0.01633,34.3408,0.198023,34.177495,0.16330543,34.177495,0.16330543
iPTF14bdn,0.01636,34.1062,0.281582,34.181525,-0.075325486,34.181525,-0.075325486
2007A,0.01646,34.5341,0.341619,34.194909,0.33919073,34.194909,0.33919073
2007A,0.01646,34.4649,0.358327,34.194909,0.26999073,34.194909,0.26999073
2004fz,0.01646,33.7799,0.330633,34.194909,-0.41500927,34.194909,-0.41500927
2000dk,0.01649,34.1517,0.257136,34.198909,-0.047208728,34.198909,-0.047208728
2000dk,0.01649,34.1436,0.28269,34.198909,-0.055308728,34.198909,-0.055308728
2001da,0.01658,34.2003,0.325329,34.210864,-0.010564069,34.210864,-0.010564069
2001da,0.01658,34.022,0.308995,34.210864,-0.18886407,34.210864,-0.18886407
1997Y,0.01661,34.1973,0.214463,34.214835,-0.017534925,34.214835,-0.017534925
ASASSN-15ti,0.01671,34.4894,0.310314,34.22802,0.26137992,34.22802,0.26137992
1996bv,0.01673,34.0755,0.297815,34.230648,-0.15514775,34.230648,-0.15514775
ASASSN-15od,0.01678,34.3409,0.228387,34.237203,0.10369665,34.237203,0.10369665
2007fb,0.0168,34.4009,0.221698,34.23982,0.16107982,34.23982,0.16107982
2007fb,0.0168,34.5101,0.231239,34.23982,0.27027982,34.23982,0.27027982
2006ef,0.01694,34.361,0.220285,34.258052,0.10294777,34.258052,0.10294777
ASASSN-15kx,0.01697,34.6084,0.219814,34.26194,0.34646029,34.26194,0.34646029
2008C,0.01709,34.2669,0.262425,34.277422,-0.010521984,34.277422,-0.010521984
2008C,0.01709,34.31,0.263557,34.277422,0.032578016,34.277422,0.032578016
1998V,0.01718,34.1465,0.231417,34.288963,-0.14246333,34.288963,-0.14246333
2008L,0.01734,34.3364,0.210115,34.309334,0.027065525,34.309334,0.027065525
2008L,0.01734,34.2464,0.213428,34.309334,-0.062934475,34.309334,-0.062934475
2009le,0.01739,34.2939,0.246602,34.315662,-0.021762369,34.315662,-0.021762369
2009le,0.01739,34.2418,0.22287,34.315662,-0.073862369,34.315662,-0.073862369
2013gs,0.01748,34.2221,0.320412,34.327007,-0.1049074,34.327007,-0.1049074
2000dr,0.01765,34.2975,0.318912,34.34828,-0.050780252,34.34828,-0.050780252
2006ax,0.01774,34.3133,0.19782,34.359461,-0.04616052,34.359461,-0.04616052
2006ax,0.01774,34.3228,0.200241,34.359461,-0.03666052,34.359461,-0.03666052
2007as,0.01791,34.2661,0.234211,34.380427,-0.11432672,34.380427,-0.11432672
ASASSN-17co,0.01791,34.2005,0.280568,34.380427,-0.17992672,34.380427,-0.17992672
PS15coh,0.01796,34.4393,0.226901,34.386556,0.05274417,34.386556,0.05274417
1992bo,0.01805,34.6078,0.20147,34.397546,0.21025413,34.397546,0.21025413
2011fs,0.01822,34.5466,0.215514,34.418158,0.12844208,34.418158,0.12844208
2011fs,0.01822,34.4866,0.321023,34.418158,0.068442077,34.418158,0.068442077
2008hs,0.01835,34.7394,0.433516,34.433792,0.30560771,34.433792,0.30560771
2008hs,0.01835,34.757,0.466611,34.433792,0.32320771,34.433792,0.32320771
ASASSN-16cs,0.01839,34.4286,0.281407,34.438581,-0.0099808564,34.438581,-0.0099808564
ATLAS16cpu,0.01851,34.5716,0.239989,34.452885,0.11871493,34.452885,0.11871493
2016ffh,0.01851,34.6171,0.238984,34.452885,0.16421493,34.452885,0.16421493
2016W,0.01855,34.3648,0.295725,34.457633,-0.0928328,34.457633,-0.0928328
2002jy,0.0187,34.9988,0.187715,34.475347,0.52345284,34.475347,0.52345284
2000cu,0.01902,34.6066,0.277471,34.512673,0.093926563,34.512673,0.093926563
2010ai,0.01918,34.9792,0.21848,34.531105,0.44809533,34.531105,0.44809533
2009gf,0.01925,34.492,0.255362,34.539121,-0.047120647,34.539121,-0.047120647
2009gf,0.01925,34.576,0.296243,34.539121,0.036879353,34.539121,0.036879353
2006ej,0.01926,34.5995,0.188309,34.540263,0.059236564,34.540263,0.059236564
2006ej,0.01926,34.6482,0.187832,34.540263,0.10793656,34.540263,0.10793656
2006ej,0.01926,34.5012,0.295566,34.540263,-0.039063436,34.540263,-0.039063436
2006ej,0.01926,34.576,0.189903,34.540263,0.035736564,34.540263,0.035736564
2002kf,0.01948,34.6854,0.204275,34.565258,0.12014228,34.565258,0.12014228
2006kf,0.01955,34.8085,0.195531,34.573152,0.23534796,34.573152,0.23534796
2006kf,0.01955,34.7747,0.195403,34.573152,0.20154796,34.573152,0.20154796
1992bc,0.01976,34.5121,0.199486,34.596669,-0.084568678,34.596669,-0.084568678
SN2016ajf,0.01978,34.7627,0.339971,34.598895,0.16380452,34.598895,0.16380452
2001dl,0.01983,35.1263,0.375783,34.604453,0.52184723,34.604453,0.52184723
2007au,0.01992,34.6865,0.406241,34.614421,0.072078853,34.614421,0.072078853
AT2016eoa,0.01993,34.6693,0.230687,34.615526,0.053774001,34.615526,0.053774001
ASASSN-16lc,0.02001,34.6956,0.216494,34.624345,0.071254825,34.624345,0.071254825
ASASSN-17bs,0.02014,34.5647,0.249505,34.638602,-0.073902397,34.638602,-0.073902397
2018fop,0.02017,34.5899,0.199177,34.64188,-0.051979628,34.64188,-0.051979628
ATLAS16dqf,0.02019,34.5749,0.375822,34.644062,-0.069161778,34.644062,-0.069161778
2016hpw,0.02019,34.8165,0.241825,34.644062,0.17243822,34.644062,0.17243822
2009ds,0.02033,34.5072,0.233893,34.659277,-0.15207738,34.659277,-0.15207738
2009ds,0.02033,34.702,0.19246,34.659277,0.042722625,34.659277,0.042722625
PSNJ1602512,0.02039,34.556,0.333904,34.665767,-0.10976672,34.665767,-0.10976672
2001br,0.02046,34.8118,0.300223,34.673314,0.13848614,34.673314,0.13848614
2007st,0.02061,34.4168,0.217156,34.689401,-0.2726009,34.689401,-0.2726009
2005ki,0.02066,34.5709,0.187708,34.694738,-0.12383759,34.694738,-0.12383759
2005ki,0.02066,34.4931,0.19075,34.694738,-0.20163759,34.694738,-0.20163759
2005ki,0.02066,34.5656,0.177716,34.694738,-0.12913759,34.694738,-0.12913759
2010A,0.02079,34.4863,0.330445,34.708554,-0.22225358,34.708554,-0.22225358
2003W,0.02087,34.6349,0.254511,34.717013,-0.082113445,34.717013,-0.082113445
2003W,0.02087,34.674,0.230899,34.717013,-0.043013445,34.717013,-0.043013445
ASASSN-16lg,0.02093,34.375,0.203089,34.723337,-0.34833738,34.723337,-0.34833738
ASASSN-15uv,0.02104,34.6114,0.393324,34.734885,-0.12348496,34.734885,-0.12348496
ASASSN-15lg,0.02121,34.6552,0.214591,34.752615,-0.097414641,34.752615,-0.097414641
2006et,0.0214,34.7742,0.253646,34.772265,0.0019348981,34.772265,0.0019348981
2006et,0.0214,34.7583,0.283448,34.772265,-0.013965102,34.772265,-0.013965102
2008Z,0.02146,35.118,0.310686,34.778435,0.33956521,34.778435,0.33956521
2008Z,0.02146,35.2056,0.304103,34.778435,0.42716521,34.778435,0.42716521
ASASSN-18da,0.02157,34.7709,0.195863,34.789702,-0.018801831,34.789702,-0.018801831
2006dm,0.02161,34.8059,0.18018,34.793785,0.0121151,34.793785,0.0121151
2006dm,0.02161,34.8234,0.25811,34.793785,0.0296151,34.793785,0.0296151
2009dc,0.02179,34.3468,0.19901,34.812067,-0.46526699,34.812067,-0.46526699
2000fa,0.02181,34.759,0.288719,34.814089,-0.055089136,34.814089,-0.055089136
2000fa,0.02181,34.7997,0.25527,34.814089,-0.014389136,34.814089,-0.014389136
2007bc,0.02187,34.7344,0.177177,34.820145,-0.085744627,34.820145,-0.085744627
2007bc,0.02187,34.7419,0.187753,34.820145,-0.078244627,34.820145,-0.078244627
2007bc,0.02187,34.7561,0.180584,34.820145,-0.064044627,34.820145,-0.064044627
1995ak,0.02193,34.6739,0.247785,34.826184,-0.15228377,34.826184,-0.15228377
ASASSN-18iu,0.02202,34.8847,0.186029,34.835212,0.049487992,34.835212,0.049487992
2004bw,0.02207,34.8194,0.196425,34.840212,-0.020811997,34.840212,-0.020811997
2009na,0.02209,34.7477,0.199095,34.842209,-0.094508867,34.842209,-0.094508867
2004bg,0.02214,34.8704,0.204479,34.847193,0.023206741,34.847193,0.023206741
2004bg,0.02214,34.7727,0.199004,34.847193,-0.074493259,34.847193,-0.074493259
2002cu,0.02217,34.7814,0.224663,34.850179,-0.068778571,34.850179,-0.068778571
ASASSN-15tz,0.0222,34.9543,0.274039,34.85316,0.10114009,34.85316,0.10114009
PS15cku,0.02222,35.0537,0.229702,34.855145,0.19855474,34.855145,0.19855474
2002ef,0.02224,34.6849,0.358325,34.857129,-0.17222885,34.857129,-0.17222885
2006bq,0.02226,34.8693,0.2033,34.859111,0.010189317,34.859111,0.010189317
ATLAS16dpb,0.02238,35.0481,0.288632,34.870965,0.17713503,34.870965,0.17713503
2001cp,0.02245,34.9654,0.216973,34.877851,0.087548925,34.877851,0.087548925
ASASSN-17aj,0.02253,34.7306,0.243141,34.885695,-0.15509506,34.885695,-0.15509506
