Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
05D2dt,0.575823,42.622597,0.091807,42.573716,0.04888113,42.587693,0.034903853
06D3et,0.576612,42.548631,0.090075,42.577414,-0.028782789,42.591378,-0.042746799
03D4gf,0.578292,42.558,0.090072,42.585272,-0.027272628,42.599208,-0.041208406
05D1dx,0.578745,42.561135,0.089343,42.587388,-0.026252126,42.601316,-0.040180296
05D3jq,0.5796,42.549007,0.08931,42.591376,-0.04236878,42.60529,-0.056282594
05D3gp,0.580604,42.693325,0.09835,42.596052,0.097272718,42.609949,0.083375755
03D1aw,0.580724,42.83908,0.090132,42.596611,0.24246959,42.610506,0.22857464
04D1jg,0.582932,42.685053,0.09012,42.606867,0.078186233,42.620725,0.06432831
05D4ej,0.58329,42.873994,0.090793,42.608527,0.265467,42.622379,0.25161508
04D1sa,0.583743,42.757778,0.091595,42.610625,0.14715261,42.62447,0.13330827
04D1kj,0.583743,42.611188,0.089495,42.610625,0.00056231303,42.62447,-0.01328202
05D1hm,0.585743,42.833794,0.092677,42.619873,0.213921,42.633683,0.20011016
05D4bf,0.587285,42.693483,0.091452,42.626982,0.066500494,42.640767,0.052715451
04D1oh,0.588721,42.650725,0.091211,42.633588,0.017137157,42.647349,0.0033761226
03D4gg,0.59028,42.586162,0.092935,42.640742,-0.054580009,42.654477,-0.068314997
04D2mh,0.591835,42.589256,0.090444,42.647861,-0.058604375,42.66157,-0.072313405
05D3lr,0.600603,42.592308,0.094433,42.687678,-0.095369135,42.701241,-0.10893217
05D4ef,0.603272,42.864607,0.092267,42.699691,0.16491593,42.71321,0.15139722
03D4dy,0.608261,42.760878,0.090819,42.722015,0.038863266,42.735451,0.02542723
05D2he,0.60986,42.798854,0.091831,42.729134,0.069719532,42.742544,0.05630995
04D3do,0.610643,42.861051,0.090588,42.732614,0.12843696,42.74601,0.11504033
03D1dt,0.610712,42.465879,0.092877,42.73292,-0.26704141,42.746316,-0.28043691
04D4an,0.611252,42.951574,0.095195,42.735317,0.21625678,42.748704,0.20287021
05D1ck,0.615698,42.769514,0.092238,42.754979,0.014534974,42.768293,0.0012217958
04D3co,0.620632,42.825478,0.093091,42.776646,0.048832524,42.789878,0.035600598
04D2an,0.621874,42.72454,0.092366,42.782074,-0.057534693,42.795286,-0.070746198
03D4dh,0.625233,42.729026,0.091453,42.796706,-0.067679499,42.809862,-0.080835843
04D4fx,0.627239,42.802545,0.092195,42.805409,-0.002863204,42.818532,-0.015986651
05D1cb,0.630699,42.711701,0.091576,42.820359,-0.108658,42.833426,-0.12172478
05D2ci,0.631882,42.281286,0.097524,42.825453,-0.54416716,42.838501,-0.55721459
03D4at,0.632234,42.975281,0.093125,42.826967,0.14831383,42.840009,0.13527215
04D1pu,0.637701,42.503968,0.100758,42.850382,-0.3464135,42.863334,-0.35936594
05D4ag,0.638234,42.708074,0.097915,42.852655,-0.14458021,42.865598,-0.15752396
05D2ec,0.641893,43.018975,0.093291,42.868209,0.15076601,42.881093,0.13788183
05D3ax,0.643642,42.943933,0.098759,42.875615,0.068317541,42.888471,0.055461796
04D3cy,0.643646,42.892942,0.094148,42.875632,0.017310093,42.888488,0.0044544131
05D3lb,0.647639,42.890834,0.09193,42.89247,-0.0016353029,42.90526,-0.014426167
05D3kt,0.64864,42.786103,0.092708,42.896675,-0.11057211,42.90945,-0.12334674
04D1sk,0.662058,42.92459,0.093186,42.952474,-0.02788448,42.965032,-0.040442446
05D3hs,0.664638,43.18447,0.094448,42.963082,0.22138813,42.975598,0.20887164
05D3mh,0.670654,43.026774,0.095777,42.987667,0.039107342,43.000087,0.026687354
03D1co,0.677662,43.337486,0.098356,43.016047,0.32143879,43.028355,0.30913081
05D2bt,0.681942,43.093016,0.094158,43.033245,0.059771447,43.045485,0.047531653
06D3cc,0.683659,43.203449,0.115261,43.040115,0.16333342,43.052328,0.15112094
04D4ic,0.685179,43.080358,0.0983,43.046184,0.034173652,43.058373,0.021985323
05D1ke,0.688656,43.020028,0.092298,43.060019,-0.039991056,43.072152,-0.052124209
06D3em,0.690652,42.857798,0.095502,43.067932,-0.21013364,43.080033,-0.22223517
03D4cz,0.693165,43.071513,0.100242,43.077863,-0.0063498906,43.089925,-0.018411651
04D4ib,0.697164,43.20406,0.093324,43.093598,0.11046188,43.105597,0.09846328
06D4ba,0.698167,43.179661,0.101565,43.097531,0.082130306,43.109514,0.070147531
05D4bj,0.699166,42.995502,0.094894,43.101443,-0.10594138,43.11341,-0.11790841
05D4cq,0.699169,43.258556,0.094016,43.101455,0.15710092,43.113422,0.14513394
05D2ck,0.69996,43.115842,0.097048,43.104549,0.011292898,43.116503,-0.00066161838
04D1si,0.700631,42.962963,0.094362,43.107171,-0.14420818,43.119115,-0.15615213
04D4hu,0.701158,43.307463,0.094504,43.109228,0.19823507,43.121164,0.18629941
04D2iu,0.701965,42.881871,0.100028,43.112376,-0.23050513,43.124299,-0.24242808
05D2le,0.701969,43.120664,0.095463,43.112392,0.0082720522,43.124315,-0.0036508371
05D3gv,0.715652,43.128067,0.096706,43.165255,-0.037187931,43.176963,-0.048896375
05D3jh,0.71868,43.114277,0.094949,43.176824,-0.062547721,43.188485,-0.074208939
04D1aj,0.719626,43.107985,0.095665,43.180429,-0.072444605,43.192076,-0.084091085
05D4ev,0.72014,43.215209,0.098164,43.182386,0.03282277,43.194025,0.021184295
06D3gh,0.72068,43.216773,0.098773,43.184441,0.032332482,43.196071,0.020702413
06D3do,0.726679,43.257374,0.094974,43.207167,0.050206637,43.218704,0.038669778
06D3bz,0.727675,43.215658,0.099419,43.210923,0.0047349049,43.222445,-0.00678651
06D4bw,0.730128,43.012407,0.096543,43.220153,-0.2077461,43.231637,-0.21922952
04D1pp,0.733609,43.208172,0.094433,43.233201,-0.02502916,43.244631,-0.036458752
04D2gp,0.733996,43.50824,0.1029,43.234648,0.27359143,43.246072,0.26216782
05D2fq,0.734996,43.403144,0.095665,43.238384,0.16476018,43.249792,0.15335201
05D1eo,0.735608,43.304036,0.096764,43.240668,0.063368186,43.252066,0.051969456
05D2ct,0.736007,43.172548,0.104933,43.242156,-0.069607268,43.253548,-0.080999843
05D3jk,0.73669,43.259919,0.093659,43.244701,0.015218128,43.256083,0.0038360856
04D2ja,0.742008,43.820507,0.103483,43.264444,0.55606289,43.275744,0.54476272
04D3fq,0.742697,43.211895,0.097111,43.266992,-0.055096683,43.278281,-0.066386267
05D3jb,0.745665,43.297634,0.094967,43.277942,0.019691509,43.289187,0.0084474855
04D2kr,0.746118,43.093092,0.095641,43.27961,-0.18651874,43.290847,-0.19775582
04D4im,0.7491,42.910163,0.096075,43.290565,-0.38040191,43.301756,-0.3915933
04D3ks,0.750681,43.04048,0.099406,43.296356,-0.25587641,43.307523,-0.26704362
04D3oe,0.756687,43.727246,0.095935,43.318251,0.4089955,43.329327,0.39791997
05D2nt,0.75903,43.411082,0.09556,43.326748,0.084334588,43.337788,0.073294722
06D3gx,0.760691,43.435126,0.101218,43.332756,0.10236989,43.343771,0.091355285
05D3mn,0.760698,43.193176,0.094664,43.332782,-0.13960555,43.343796,-0.15062005
05D4cn,0.761089,43.332429,0.09585,43.334194,-0.0017647264,43.345203,-0.012773287
05D1if,0.76158,43.291607,0.096723,43.335967,-0.044359798,43.346968,-0.055360899
04D1qd,0.765588,43.282321,0.09633,43.350398,-0.068077511,43.361339,-0.079017802
04D1de,0.76659,43.678049,0.096641,43.353995,0.3240545,43.36492,0.31312939
05D3hh,0.766684,43.427868,0.103932,43.354332,0.073535648,43.365256,0.06261196
04D4id,0.767075,43.882533,0.101187,43.355734,0.52679857,43.366652,0.5158808
04D1pc,0.768587,43.284981,0.097274,43.36115,-0.076168911,43.372045,-0.087063798
05D4bi,0.773081,43.681452,0.098805,43.377186,0.30426569,43.388013,0.29343869
04D1jd,0.776594,43.159032,0.098366,43.389661,-0.23062885,43.400435,-0.24140292
05D4cs,0.78806,43.561544,0.096033,43.430005,0.1315392,43.440607,0.12093711
03D4fd,0.789054,43.514773,0.099608,43.433476,0.081296906,43.444063,0.070709667
04D1ks,0.796552,42.985147,0.098413,43.459526,-0.47437919,43.470002,-0.48485469
03D1fq,0.798566,43.584978,0.101777,43.466483,0.11849425,43.476929,0.10804867
05D3dh,0.800697,42.89614,0.098997,43.473827,-0.57768674,43.484241,-0.5881007
05D3ha,0.805695,43.141352,0.106396,43.490976,-0.3496246,43.501316,-0.35996456
05D3cx,0.805696,43.54754,0.09721,43.49098,0.056560591,43.50132,0.046220642
05D4gw,0.806041,43.404381,0.105158,43.49216,-0.087779191,43.502495,-0.09811404
05D4dy,0.808048,43.991993,0.101592,43.499015,0.49297791,43.50932,0.4826727
04D4dm,0.809032,43.398908,0.101626,43.50237,-0.10346265,43.512661,-0.11375334
04D3ny,0.81072,43.319459,0.105587,43.508117,-0.18865723,43.518382,-0.19892303
04D3mk,0.813696,43.764969,0.099177,43.51822,0.24674889,43.528442,0.2365269
