Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
sn2001cz,0.015554,34.244148,0.153417,48.359131,-14.114983,48.359131,-14.114983
sn1999aa,0.015573,34.45074,0.153276,48.361801,-13.911061,48.361801,-13.911061
sn1994s,0.015664,34.311808,0.154751,48.374544,-14.062736,48.374544,-14.062736
sn2004ey,0.015678,34.409554,0.151905,48.376498,-13.966944,48.376498,-13.966944
sn2001v,0.015791,34.104592,0.152742,48.392206,-14.287615,48.392206,-14.287615
sn2006td,0.015999,34.554597,0.153171,48.420831,-13.866234,48.420831,-13.866234
sn1996bv,0.016966,34.25655,0.153258,48.549232,-14.292681,48.549232,-14.292681
sn2006ax,0.017387,34.645289,0.148936,48.602879,-13.957589,48.602879,-13.957589
sn1998v,0.01745,34.396806,0.150702,48.610795,-14.21399,48.610795,-14.21399
sn2000dk,0.017483,34.451815,0.150122,48.614931,-14.163116,48.614931,-14.163116
sn1998ef,0.017672,34.225012,0.150611,48.638469,-14.413457,48.638469,-14.413457
sn2007ci,0.018599,34.728819,0.149282,48.750413,-14.021594,48.750413,-14.021594
sn1992bo,0.018902,34.934901,0.149087,48.785806,-13.850905,48.785806,-13.850905
sn2002kf,0.019581,34.993089,0.147459,48.863118,-13.870029,48.863118,-13.870029
sn2006ej,0.02039,34.999875,0.147727,48.951834,-13.951959,48.951834,-13.951959
sn2005ki,0.020396,34.947831,0.145393,48.952479,-14.004648,48.952479,-14.004648
sn1992bc,0.020792,34.860895,0.14683,48.994629,-14.133733,48.994629,-14.133733
sn2003w,0.020997,34.869301,0.145587,49.016137,-14.146836,49.016137,-14.146836
sn2002jy,0.021541,35.292985,0.145405,49.07222,-13.779235,49.07222,-13.779235
sn2007bc,0.021706,35.074451,0.146331,49.088953,-14.014502,49.088953,-14.014502
sn2006bq,0.021956,35.14196,0.145024,49.114068,-13.972108,49.114068,-13.972108
sn2008bf,0.022068,35.197767,0.144685,49.125228,-13.927461,49.125228,-13.927461
sn1995ak,0.022399,34.937705,0.149213,49.157884,-14.220179,49.157884,-14.220179
sn2006et,0.022466,35.024709,0.145994,49.164436,-14.139728,49.164436,-14.139728
sn2006mp,0.022629,35.41183,0.145184,49.180296,-13.768466,49.180296,-13.768466
sn2006ar,0.02298,35.353004,0.145076,49.214066,-13.861062,49.214066,-13.861062
sn2006cp,0.023321,35.074581,0.144025,49.246389,-14.171808,49.246389,-14.171808
sn2000ca,0.02336,35.249377,0.144317,49.250056,-14.000679,49.250056,-14.000679
sn2006ac,0.023471,35.263038,0.143695,49.26046,-13.997421,49.26046,-13.997421
sn2000cn,0.023552,35.232154,0.144309,49.268021,-14.035867,49.268021,-14.035867
sn2007f,0.02381,35.453902,0.144315,49.291934,-13.838031,49.291934,-13.838031
sn2007qe,0.023867,35.312976,0.14435,49.297182,-13.984206,49.297182,-13.984206
sn1993h,0.023909,35.350353,0.145547,49.301041,-13.950689,49.301041,-13.950689
sn2006sr,0.024159,35.27495,0.14338,49.323876,-14.048926,49.323876,-14.048926
sn2005bg,0.024586,35.322909,0.142334,49.362342,-14.039433,49.362342,-14.039433
sn2002he,0.024725,35.445406,0.145176,49.374721,-13.929315,49.374721,-13.929315
sn2002bf,0.024746,35.070075,0.147523,49.376585,-14.306511,49.376585,-14.306511
sn1994m,0.024951,35.222116,0.145319,49.394702,-14.172587,49.394702,-14.172587
sn1992ag,0.025198,35.242843,0.148276,49.416336,-14.173493,49.416336,-14.173493
sn2007cq,0.025468,35.194232,0.143429,49.439746,-14.245514,49.439746,-14.245514
sn2005ms,0.026567,35.627234,0.142099,49.532566,-13.905332,49.532566,-13.905332
sn1999gp,0.026677,35.602201,0.142999,49.541646,-13.939445,49.541646,-13.939445
sn2005na,0.026881,35.524407,0.141195,49.558389,-14.033982,49.558389,-14.033982
sn2007co,0.027064,35.45832,0.141685,49.573301,-14.114981,49.573301,-14.114981
sn2004gs,0.027499,35.806141,0.140928,49.608353,-13.802212,49.608353,-13.802212
sn1992p,0.027637,35.761539,0.144083,49.619358,-13.85782,49.619358,-13.85782
sn1998ab,0.027688,35.240115,0.143171,49.623412,-14.383297,49.623412,-14.383297
sn2002de,0.027748,35.731784,0.141846,49.628171,-13.896387,49.628171,-13.896387
sn2003u,0.028561,35.591369,0.14269,49.691677,-14.100308,49.691677,-14.100308
sn2005eq,0.029086,35.858819,0.141059,49.731743,-13.872924,49.731743,-13.872924
sn2006qo,0.029526,35.686443,0.142005,49.764777,-14.078334,49.764777,-14.078334
sn1990o,0.030325,35.747254,0.143169,49.823538,-14.076285,49.823538,-14.076285
sn2001ba,0.030381,35.918942,0.142175,49.827599,-13.908658,49.827599,-13.908658
sn2003ch,0.030416,35.941299,0.140939,49.830134,-13.888835,49.830134,-13.888835
sn1997dg,0.030482,36.197901,0.1417,49.834905,-13.637004,49.834905,-13.637004
sn1996c,0.030721,35.839872,0.142617,49.852098,-14.012226,49.852098,-14.012226
sn2006bt,0.031484,36.053917,0.140272,49.906114,-13.852197,49.906114,-13.852197
sn2006az,0.031485,35.938196,0.140346,49.906184,-13.967989,49.906184,-13.967989
sn2007bd,0.031638,35.835702,0.14121,49.91686,-14.081158,49.91686,-14.081158
sn1999cc,0.031764,35.884859,0.140686,49.925613,-14.040754,49.925613,-14.040754
sn2004as,0.032538,36.129874,0.14043,49.978645,-13.848771,49.978645,-13.848771
sn2004l,0.033173,35.996675,0.143111,50.021232,-14.024557,50.021232,-14.024557
sn2006s,0.033255,36.21217,0.139885,50.026672,-13.814502,50.026672,-13.814502
sn2006gr,0.033614,36.162256,0.139809,50.050337,-13.888082,50.050337,-13.888082
sn2005iq,0.034074,36.263162,0.138969,50.080298,-13.817136,50.080298,-13.817136
sn2005eu,0.034781,36.150741,0.141596,50.125578,-13.974837,50.125578,-13.974837
sn1996bl,0.034854,35.992803,0.141007,50.130201,-14.137398,50.130201,-14.137398
sn2003iv,0.034971,36.260244,0.140126,50.137592,-13.877347,50.137592,-13.877347
sn1992bg,0.035218,36.134253,0.14465,50.153114,-14.018861,50.153114,-14.018861
sn2002hd,0.035755,35.942565,0.142258,50.186494,-14.243929,50.186494,-14.243929
SDSS17784,0.03652,36.331548,0.115396,50.233203,-13.901655,50.233203,-13.901655
sn2000cf,0.036934,36.375857,0.140956,50.258081,-13.882224,50.258081,-13.882224
sn2006nz,0.03695,36.320147,0.114021,50.259037,-13.93889,50.259037,-13.93889
sn2006mo,0.036969,36.387901,0.141722,50.260171,-13.87227,50.260171,-13.87227
sn2001eh,0.037075,36.277857,0.139296,50.266491,-13.988634,50.266491,-13.988634
sn2002hu,0.038086,36.296658,0.138952,50.325886,-14.029229,50.325886,-14.029229
sn1999aw,0.039083,36.509804,0.139901,50.382958,-13.873155,50.382958,-13.873155
sn2003fa,0.039219,36.406044,0.138984,50.390632,-13.984588,50.390632,-13.984588
sn2001az,0.040259,36.605765,0.142119,50.448463,-13.842698,50.448463,-13.842698
sn2005lz,0.040689,36.527676,0.139014,50.471945,-13.944269,50.471945,-13.944269
sn1992bh,0.041657,36.777361,0.141016,50.523927,-13.746566,50.523927,-13.746566
sn1992bl,0.0424,36.547697,0.142756,50.563027,-14.01533,50.563027,-14.01533
SDSS10805,0.04413,36.522649,0.11486,50.651518,-14.128869,50.651518,-14.128869
SDSS14279,0.04428,36.542955,0.113705,50.659029,-14.116074,50.659029,-14.116074
sn2005hc,0.04492,36.813793,0.111373,50.690799,-13.877007,50.690799,-13.877007
sn2004gu,0.046856,36.696633,0.137271,50.784265,-14.087632,50.784265,-14.087632
sn1995ac,0.048984,36.599681,0.139079,50.882724,-14.283044,50.882724,-14.283044
sn1993ag,0.049325,36.840252,0.140167,50.89811,-14.057859,50.89811,-14.057859
sn1990af,0.049519,36.896049,0.139446,50.906817,-14.010769,50.906817,-14.010769
sn1993o,0.053126,37.097132,0.139575,51.062887,-13.965754,51.062887,-13.965754
sn1998dx,0.05386,37.0011,0.140685,51.093371,-14.092271,51.093371,-14.092271
sn1999ao,0.054931,37.291241,0.143919,51.137129,-13.845888,51.137129,-13.845888
SDSS19968,0.05499,37.155275,0.112893,51.139515,-13.98424,51.139515,-13.98424
SDSS6558,0.05634,37.255335,0.112867,51.193441,-13.938106,51.193441,-13.938106
SDSS14318,0.05654,37.11319,0.122398,51.201322,-14.088132,51.201322,-14.088132
SDSS17745,0.05874,37.467552,0.114585,51.28626,-13.818708,51.28626,-13.818708
sn2006ob,0.059289,37.302212,0.111086,51.306971,-14.004759,51.306971,-14.004759
sn2006oa,0.060959,37.39072,0.11093,51.368836,-13.978116,51.368836,-13.978116
SDSS3901,0.062818,37.378504,0.112357,51.435784,-14.05728,51.435784,-14.05728
sn2007ae,0.062961,37.387267,0.140212,51.440854,-14.053587,51.440854,-14.053587
sn1992bs,0.063345,37.666991,0.141293,51.454411,-13.78742,51.454411,-13.78742
SDSS10028,0.064229,37.448507,0.112975,51.485319,-14.036812,51.485319,-14.036812
sn2006an,0.065193,37.623736,0.139912,51.518554,-13.894819,51.518554,-13.894819
SDSS6057,0.06651,37.545335,0.112612,51.563192,-14.017858,51.563192,-14.017858
sn2006al,0.069122,37.86837,0.145157,51.649227,-13.780857,51.649227,-13.780857
sn2006on,0.069751,37.544255,0.111409,51.669471,-14.125216,51.669471,-14.125216
sn1993b,0.070153,37.633652,0.146379,51.682316,-14.048665,51.682316,-14.048665
SDSS17240,0.07153,37.643365,0.157968,51.725778,-14.082414,51.725778,-14.082414
SDSS17880,0.07195,37.593299,0.112772,51.738872,-14.145573,51.738872,-14.145573
sn1992ae,0.074579,37.735149,0.141947,51.819182,-14.084033,51.819182,-14.084033
sn2005ir,0.07487,37.849941,0.110074,51.827902,-13.977961,51.827902,-13.977961
SDSS19155,0.07592,38.018827,0.112389,51.859091,-13.840263,51.859091,-13.840263
sn1999bp,0.078317,37.975452,0.138307,51.928747,-13.953294,51.928747,-13.953294
SDSS17186,0.07849,38.285205,0.113854,51.933693,-13.648488,51.933693,-13.648488
sn1992bp,0.07884,37.792706,0.138584,51.943669,-14.150963,51.943669,-14.150963
SDSS12779,0.07891,38.072741,0.117766,51.945659,-13.872918,51.945659,-13.872918
SDSS12898,0.07997,38.092961,0.112109,51.975584,-13.882623,51.975584,-13.882623
sn2005ag,0.080103,37.91689,0.136253,51.979311,-14.062422,51.979311,-14.062422
SDSS12950,0.08133,38.185733,0.111814,52.013419,-13.827686,52.013419,-13.827686
SDSS12781,0.08304,38.317541,0.115125,52.060127,-13.742586,52.060127,-13.742586
SDSS722,0.08522,38.220612,0.128423,52.118336,-13.897723,52.118336,-13.897723
SDSS3592,0.08528,38.178483,0.111932,52.119917,-13.941434,52.119917,-13.941434
SDSS21502,0.08784,38.239802,0.112907,52.18641,-13.946607,52.18641,-13.946607
SDSS1241,0.08889,38.186699,0.11251,52.213139,-14.02644,52.213139,-14.02644
SDSS19899,0.09007,38.270945,0.111899,52.242815,-13.97187,52.242815,-13.97187
SDSS17258,0.0901,38.078707,0.124187,52.243565,-14.164858,52.243565,-14.164858
SDSS774,0.09243,38.409607,0.122156,52.301052,-13.891445,52.301052,-13.891445
SDSS18241,0.09391,38.584293,0.11374,52.336842,-13.752549,52.336842,-13.752549
SDSS2102,0.09401,38.461071,0.112725,52.339241,-13.87817,52.339241,-13.87817
SDSS16185,0.09582,38.533308,0.112716,52.382232,-13.848924,52.382232,-13.848924
SDSS13038,0.10264,38.777015,0.113322,52.537445,-13.76043,52.537445,-13.76043
SDSS10434,0.10289,38.727198,0.114221,52.542943,-13.815745,52.542943,-13.815745
SDSS13135,0.10337,38.651728,0.111598,52.553463,-13.901735,52.553463,-13.901735
SDSS20064,0.10391,38.506897,0.112416,52.565242,-14.058345,52.565242,-14.058345
SDSS14816,0.10589,38.51032,0.112285,52.60793,-14.097609,52.60793,-14.097609
SDSS18697,0.10602,38.638175,0.111682,52.610705,-13.97253,52.610705,-13.97253
SDSS20625,0.10667,38.779541,0.112607,52.624535,-13.844993,52.624535,-13.844993
SDSS18375,0.10725,38.455458,0.111743,52.636806,-14.181348,52.636806,-14.181348
SDSS21034,0.10751,38.794085,0.112402,52.642286,-13.848201,52.642286,-13.848201
SDSS7147,0.10924,38.800044,0.112096,52.678427,-13.878383,52.678427,-13.878383
SDSS18650,0.11271,38.964234,0.112009,52.74928,-13.785046,52.74928,-13.785046
SDSS11067,0.11304,38.881139,0.112246,52.755908,-13.874769,52.755908,-13.874769
SDSS18612,0.11368,38.685221,0.111953,52.768709,-14.083488,52.768709,-14.083488
SDSS16641,0.11389,39.043562,0.113093,52.772895,-13.729333,52.772895,-13.729333
SDSS16619,0.11402,38.712592,0.11346,52.775482,-14.06289,52.775482,-14.06289
SDSS5395,0.11635,38.978748,0.111949,52.821375,-13.842628,52.821375,-13.842628
SDSS8719,0.11651,38.922422,0.113022,52.824494,-13.902072,52.824494,-13.902072
SDSS2561,0.11741,38.950183,0.112518,52.841961,-13.891778,52.841961,-13.891778
SDSS19953,0.11767,38.990858,0.111671,52.846983,-13.856125,52.846983,-13.856125
SDSS16259,0.11771,38.891708,0.113079,52.847755,-13.956047,52.847755,-13.956047
SDSS1371,0.11771,38.777081,0.11196,52.847755,-14.070674,52.847755,-14.070674
SDSS14871,0.11845,39.061558,0.111824,52.861985,-13.800427,52.861985,-13.800427
SDSS18298,0.11863,38.669532,0.127194,52.865433,-14.195901,52.865433,-14.195901
SDSS13894,0.11966,39.209273,0.113363,52.885069,-13.675797,52.885069,-13.675797
SDSS13044,0.11967,39.087358,0.112171,52.885259,-13.797902,52.885259,-13.797902
SDSS5549,0.11967,38.967698,0.111976,52.885259,-13.917561,52.885259,-13.917561
SDSS12860,0.12044,39.030567,0.113463,52.899831,-13.869264,52.899831,-13.869264
SDSS19543,0.12164,39.196958,0.112462,52.922363,-13.725404,52.922363,-13.725404
SDSS18835,0.12262,38.956586,0.11183,52.940605,-13.984019,52.940605,-13.984019
SDSS16021,0.12276,38.987525,0.112478,52.943199,-13.955674,52.943199,-13.955674
SDSS21669,0.12281,38.913864,0.129766,52.944125,-14.030262,52.944125,-14.030262
SDSS2916,0.12303,38.972486,0.119632,52.948195,-13.97571,52.948195,-13.97571
SDSS6406,0.12376,38.936366,0.111795,52.96165,-14.025284,52.96165,-14.025284
SDSS20470,0.1244,39.208689,0.113068,52.973382,-13.764693,52.973382,-13.764693
06D2fb,0.125298,39.06277,0.085713,52.989747,-13.926978,52.989747,-13.926978
SDSS13005,0.12593,39.181814,0.157613,53.001197,-13.819383,53.001197,-13.819383
SDSS2992,0.12608,38.877179,0.113495,53.003906,-14.126727,53.003906,-14.126727
SDSS744,0.12649,39.083386,0.118731,53.011296,-13.92791,53.011296,-13.92791
SDSS18855,0.12715,39.121925,0.111895,53.023143,-13.901218,53.023143,-13.901218
SDSS16069,0.12739,39.041874,0.113191,53.027437,-13.985563,53.027437,-13.985563
SDSS18809,0.12837,39.121917,0.112485,53.044888,-13.922971,53.044888,-13.922971
SDSS22075,0.12893,39.091935,0.113756,53.054803,-13.962868,53.054803,-13.962868
SDSS1032,0.12903,39.12637,0.115931,53.056569,-13.930199,53.056569,-13.930199
SDSS5751,0.12953,39.057113,0.112137,53.06538,-14.008267,53.06538,-14.008267
SDSS20084,0.12961,39.391752,0.113865,53.066786,-13.675034,53.066786,-13.675034
SDSS18415,0.12961,39.207549,0.113841,53.066786,-13.859237,53.066786,-13.859237
SDSS17280,0.13045,39.449672,0.147057,53.081506,-13.631834,53.081506,-13.631834
SDSS14108,0.13243,39.484723,0.112393,53.115845,-13.631122,53.115845,-13.631122
SDSS18602,0.13362,39.326815,0.113865,53.136246,-13.809431,53.136246,-13.809431
SDSS15508,0.13392,39.215092,0.111798,53.141361,-13.92627,53.141361,-13.92627
SDSS15234,0.13508,39.491549,0.113196,53.161038,-13.669489,53.161038,-13.669489
SDSS17629,0.13588,39.123799,0.113673,53.174514,-14.050715,53.174514,-14.050715
SDSS19775,0.13668,39.246318,0.113428,53.187914,-13.941596,53.187914,-13.941596
SDSS17366,0.13811,39.230733,0.112284,53.211678,-13.980946,53.211678,-13.980946
SDSS15171,0.13818,39.297665,0.11186,53.212836,-13.915171,53.212836,-13.915171
SDSS17208,0.13864,39.611275,0.119461,53.220426,-13.609152,53.220426,-13.609152
SDSS12928,0.13868,39.317355,0.116765,53.221085,-13.90373,53.221085,-13.90373
SDSS1794,0.14139,39.449513,0.113002,53.265306,-13.815794,53.265306,-13.815794
SDSS14437,0.14265,39.385841,0.112226,53.28559,-13.899749,53.28559,-13.899749
SDSS2635,0.1431,39.388173,0.112072,53.292792,-13.904619,53.292792,-13.904619
SDSS13796,0.1436,39.307355,0.111766,53.300769,-13.993415,53.300769,-13.993415
SDSS17497,0.14382,39.356151,0.111949,53.304271,-13.94812,53.304271,-13.94812
SDSS8921,0.14401,39.387021,0.114616,53.307291,-13.92027,53.307291,-13.92027
SDSS16073,0.14468,39.679811,0.112388,53.317909,-13.638098,53.317909,-13.638098
SDSS14024,0.14478,39.380007,0.114439,53.31949,-13.939484,53.31949,-13.939484
SDSS17605,0.14533,39.41477,0.119235,53.328166,-13.913396,53.328166,-13.913396
SDSS11300,0.14547,39.125438,0.113737,53.330369,-14.204932,53.330369,-14.204932
SDSS21062,0.14564,39.731821,0.114307,53.333042,-13.601221,53.333042,-13.601221
SDSS19940,0.14582,39.261311,0.112189,53.335869,-14.074558,53.335869,-14.074558
SDSS12930,0.14607,39.559066,0.117074,53.339789,-13.780723,53.339789,-13.780723
SDSS2308,0.148,39.554178,0.111944,53.369839,-13.815661,53.369839,-13.815661
SDSS21510,0.14839,39.404046,0.11378,53.375866,-13.97182,53.375866,-13.97182
SDSS16116,0.1486,39.644156,0.112448,53.379105,-13.734948,53.379105,-13.734948
SDSS13736,0.14901,39.511831,0.112283,53.385416,-13.873584,53.385416,-13.873584
SDSS16206,0.15065,39.371489,0.113842,53.410493,-14.039004,53.410493,-14.039004
SDSS2031,0.15186,39.453621,0.112035,53.428828,-13.975206,53.428828,-13.975206
SDSS15132,0.15295,39.624165,0.111718,53.445224,-13.821059,53.445224,-13.821059
SDSS19353,0.15322,39.521424,0.113617,53.449268,-13.927845,53.449268,-13.927845
SDSS18323,0.15363,39.69794,0.115274,53.455397,-13.757457,53.455397,-13.757457
SDSS17253,0.15463,39.621754,0.1715,53.470278,-13.848524,53.470278,-13.848524
SDSS5550,0.15473,39.583086,0.111655,53.471761,-13.888675,53.471761,-13.888675
SDSS18030,0.15506,39.762277,0.118308,53.476648,-13.714371,53.476648,-13.714371
SDSS18740,0.15575,39.392103,0.111931,53.486835,-14.094732,53.486835,-14.094732
SDSS16165,0.15596,39.593466,0.112725,53.489927,-13.896461,53.489927,-13.896461
SDSS13354,0.15653,39.470949,0.113012,53.498299,-14.027351,53.498299,-14.027351
SDSS17171,0.15895,39.623116,0.145393,53.533521,-13.910405,53.533521,-13.910405
SDSS15425,0.15935,39.362701,0.111983,53.539293,-14.176592,53.539293,-14.176592
SDSS17825,0.15999,39.670906,0.113136,53.5485,-13.877594,53.5485,-13.877594
SDSS3317,0.15999,39.513772,0.113095,53.5485,-14.034728,53.5485,-14.034728
SDSS2689,0.16035,39.498811,0.114045,53.553663,-14.054852,53.553663,-14.054852
SDSS5103,0.1605,39.577501,0.113217,53.555811,-13.978311,53.555811,-13.978311
SDSS13411,0.1618,39.817103,0.120879,53.574348,-13.757245,53.574348,-13.757245
SDSS20430,0.16284,39.809749,0.114429,53.589074,-13.779325,53.589074,-13.779325
SDSS19174,0.16357,39.537404,0.114386,53.599357,-14.061954,53.599357,-14.061954
SDSS20764,0.16387,39.705099,0.113522,53.60357,-13.898471,53.60357,-13.898471
SDSS3087,0.1644,39.614567,0.11306,53.610996,-13.996428,53.610996,-13.996428
SDSS19616,0.16455,39.637488,0.113442,53.613093,-13.975605,53.613093,-13.975605
SDSS12843,0.16565,39.453303,0.118455,53.628418,-14.175114,53.628418,-14.175114
SDSS12853,0.16817,39.584249,0.116716,53.66316,-14.078911,53.66316,-14.078911
SDSS15897,0.16869,39.796918,0.116161,53.670267,-13.873349,53.670267,-13.873349
05D3ne,0.169455,39.832052,0.088415,53.680685,-13.848632,53.680685,-13.848632
SDSS12856,0.17028,39.833327,0.112043,53.691869,-13.858541,53.691869,-13.858541
SDSS12855,0.17063,39.687683,0.114853,53.696598,-14.008915,53.696598,-14.008915
SDSS17220,0.17066,39.646053,0.115012,53.697003,-14.05095,53.697003,-14.05095
SDSS17389,0.1707,40.057622,0.115438,53.697543,-13.639921,53.697543,-13.639921
SDSS15453,0.17373,40.085507,0.114314,53.738083,-13.652576,53.738083,-13.652576
SDSS3080,0.17374,39.713598,0.112831,53.738216,-14.024618,53.738216,-14.024618
SDSS15648,0.17383,39.776759,0.122163,53.739409,-13.96265,53.739409,-13.96265
SDSS14421,0.17386,39.951083,0.112491,53.739807,-13.788724,53.739807,-13.788724
SDSS12927,0.17415,39.609482,0.118918,53.743649,-14.134167,53.743649,-14.134167
SDSS19969,0.1742,39.764467,0.113041,53.744311,-13.979844,53.744311,-13.979844
SDSS19282,0.17558,39.88391,0.113152,53.762504,-13.878594,53.762504,-13.878594
SDSS18807,0.17625,39.995197,0.113139,53.771287,-13.77609,53.771287,-13.77609
SDSS14979,0.17653,39.875133,0.11256,53.774949,-13.899815,53.774949,-13.899815
SDSS18604,0.17656,40.065594,0.113509,53.775341,-13.709746,53.775341,-13.709746
SDSS15365,0.17656,40.035173,0.113446,53.775341,-13.740168,53.775341,-13.740168
SDSS17274,0.17658,40.394839,0.1635,53.775602,-13.380763,53.775602,-13.380763
SDSS15583,0.17706,39.916428,0.113873,53.781864,-13.865435,53.781864,-13.865435
SDSS17218,0.17757,39.884758,0.114576,53.788499,-13.903741,53.788499,-13.903741
SDSS14451,0.17789,39.824578,0.112906,53.792653,-13.968075,53.792653,-13.968075
SDSS5635,0.1781,40.302405,0.117139,53.795375,-13.492971,53.795375,-13.492971
SDSS15461,0.17865,39.947284,0.113319,53.802491,-13.855206,53.802491,-13.855206
SDSS2372,0.17962,39.812569,0.113572,53.814988,-14.002419,53.814988,-14.002419
SDSS6936,0.17969,39.936916,0.113497,53.815887,-13.878971,53.815887,-13.878971
SDSS13254,0.17981,40.23075,0.120493,53.817428,-13.586678,53.817428,-13.586678
SDSS14284,0.18037,39.698001,0.112763,53.824607,-14.126606,53.824607,-14.126606
SDSS13045,0.18055,39.793481,0.118342,53.82691,-14.033428,53.82691,-14.033428
SDSS20048,0.18056,40.04413,0.117002,53.827038,-13.782908,53.827038,-13.782908
SDSS17215,0.18079,39.871011,0.117616,53.829977,-13.958966,53.829977,-13.958966
SDSS15443,0.18122,39.838453,0.112167,53.835462,-13.99701,53.835462,-13.99701
SDSS17332,0.18204,39.834302,0.115898,53.845888,-14.011586,53.845888,-14.011586
SDSS6422,0.18255,40.01337,0.112208,53.85235,-13.83898,53.85235,-13.83898
SDSS16281,0.18255,39.87841,0.114391,53.85235,-13.97394,53.85235,-13.97394
SDSS17168,0.18257,40.092058,0.115147,53.852603,-13.760545,53.852603,-13.760545
SDSS14984,0.1828,40.083279,0.115225,53.855511,-13.772232,53.855511,-13.772232
SDSS1580,0.18322,39.815183,0.114206,53.860813,-14.04563,53.860813,-14.04563
SDSS8213,0.18327,39.819882,0.117564,53.861443,-14.041561,53.861443,-14.041561
SDSS15421,0.18435,40.1016,0.112927,53.875019,-13.773419,53.875019,-13.773419
05D2ah,0.185371,40.044651,0.085522,53.887783,-13.843132,53.887783,-13.843132
SDSS19101,0.18563,39.908877,0.11449,53.891011,-13.982134,53.891011,-13.982134
SDSS5994,0.18581,40.075031,0.114889,53.893251,-13.81822,53.893251,-13.81822
SDSS21861,0.18655,39.874252,0.121972,53.90244,-14.028188,53.90244,-14.028188
SDSS18749,0.18667,39.972053,0.114334,53.903926,-13.931873,53.903926,-13.931873
SDSS20687,0.18772,39.871486,0.118492,53.916897,-14.045411,53.916897,-14.045411
SDSS6304,0.18965,39.962528,0.113593,53.940558,-13.97803,53.940558,-13.97803
SDSS762,0.1901,40.210589,0.114249,53.946041,-13.735452,53.946041,-13.735452
SDSS18804,0.19084,39.999776,0.112617,53.955032,-13.955256,53.955032,-13.955256
SDSS16276,0.19176,40.120262,0.114367,53.966163,-13.845901,53.966163,-13.845901
SDSS18787,0.19191,40.411807,0.114568,53.967973,-13.556166,53.967973,-13.556166
SDSS16618,0.19198,39.956519,0.114573,53.968817,-14.012298,53.968817,-14.012298
SDSS2440,0.19215,40.268783,0.114217,53.970866,-13.702083,53.970866,-13.702083
SDSS16100,0.19392,40.150249,0.117691,53.992097,-13.841848,53.992097,-13.841848
SDSS2246,0.19422,40.109546,0.11684,53.995678,-13.886131,53.995678,-13.886131
SDSS20575,0.19465,39.838415,0.114454,54.0008,-14.162385,54.0008,-14.162385
SDSS19149,0.19494,39.799909,0.11376,54.004248,-14.204339,54.004248,-14.204339
SDSS16099,0.1958,40.216343,0.113084,54.014446,-13.798103,54.014446,-13.798103
SDSS15674,0.19654,40.256476,0.117701,54.023187,-13.766711,54.023187,-13.766711
SDSS18768,0.19671,40.330112,0.118689,54.02519,-13.695078,54.02519,-13.695078
SDSS15129,0.19699,40.094767,0.114008,54.028487,-13.93372,54.028487,-13.93372
SDSS13070,0.19709,40.229783,0.116183,54.029663,-13.799879,54.029663,-13.799879
SDSS15901,0.19794,40.204956,0.114551,54.039637,-13.834681,54.039637,-13.834681
SDSS15222,0.19801,40.027113,0.115064,54.040457,-14.013344,54.040457,-14.013344
SDSS19658,0.19863,40.272157,0.116081,54.047704,-13.775548,54.047704,-13.775548
SDSS17811,0.19867,40.236809,0.114249,54.048171,-13.811362,54.048171,-13.811362
