Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
sn1992bh,0.041657,36.777361,0.141016,35.551271,1.2260904,35.526705,1.2506565
sn1992bl,0.0424,36.547697,0.142756,35.590849,0.9568487,35.565863,0.98183457
SDSS10805,0.04413,36.522649,0.11486,35.680452,0.84219749,35.654491,0.86815832
SDSS14279,0.04428,36.542955,0.113705,35.688059,0.85489559,35.662014,0.88094079
sn2005hc,0.04492,36.813793,0.111373,35.72024,1.0935525,35.693835,1.1199574
sn2004gu,0.046856,36.696633,0.137271,35.814947,0.88168605,35.787457,0.90917624
sn1995ac,0.048984,36.599681,0.139079,35.914768,0.68491233,35.88609,0.71359055
sn1993ag,0.049325,36.840252,0.140167,35.930372,0.90987914,35.901504,0.93874726
sn1990af,0.049519,36.896049,0.139446,35.939203,0.95684516,35.910227,0.98582126
sn1993o,0.053126,37.097132,0.139575,36.097574,0.99955893,36.066598,1.030535
sn1998dx,0.05386,37.0011,0.140685,36.128525,0.87257507,36.097144,0.90395629
sn1999ao,0.054931,37.291241,0.143919,36.172964,1.1182769,36.140992,1.1502483
SDSS19968,0.05499,37.155275,0.112893,36.175388,0.97988718,36.143384,1.011891
SDSS6558,0.05634,37.255335,0.112867,36.230171,1.0251643,36.197425,1.0579101
SDSS14318,0.05654,37.11319,0.122398,36.238179,0.87501099,36.205324,0.90786655
SDSS17745,0.05874,37.467552,0.114585,36.324512,1.1430408,36.290452,1.1771007
sn2006ob,0.059289,37.302212,0.111086,36.34557,0.95664187,36.31121,0.99100144
sn2006oa,0.060959,37.39072,0.11093,36.408492,0.98222854,36.373222,1.0174977
SDSS3901,0.062818,37.378504,0.112357,36.476614,0.90189094,36.440335,0.93816901
sn2007ae,0.062961,37.387267,0.140212,36.481773,0.9054939,36.445418,0.94184942
sn1992bs,0.063345,37.666991,0.141293,36.495573,1.1714185,36.459009,1.2079818
SDSS10028,0.064229,37.448507,0.112975,36.527038,0.92146939,36.489996,0.9585107
sn2006an,0.065193,37.623736,0.139912,36.56088,1.0628558,36.523318,1.1004173
SDSS6057,0.06651,37.545335,0.112612,36.606346,0.93898871,36.568075,0.97725925
sn2006al,0.069122,37.86837,0.145157,36.69402,1.17435,36.654349,1.2140212
sn2006on,0.069751,37.544255,0.111409,36.714658,0.82959689,36.674651,0.86960424
sn1993b,0.070153,37.633652,0.146379,36.727755,0.90589602,36.687534,0.946118
SDSS17240,0.07153,37.643365,0.157968,36.772079,0.87128517,36.731124,0.91224101
SDSS17880,0.07195,37.593299,0.112772,36.785436,0.80786278,36.744257,0.84904205
sn1992ae,0.074579,37.735149,0.141947,36.867388,0.86776157,36.824814,0.91033505
sn2005ir,0.07487,37.849941,0.110074,36.876288,0.97365261,36.833561,1.0163799
SDSS19155,0.07592,38.018827,0.112389,36.908132,1.1106957,36.86485,1.1539774
sn1999bp,0.078317,37.975452,0.138307,36.979278,0.99617381,36.934735,1.0407168
SDSS17186,0.07849,38.285205,0.113854,36.984333,1.3008726,36.939699,1.3455064
sn1992bp,0.07884,37.792706,0.138584,36.994526,0.79818012,36.949708,0.8429975
SDSS12779,0.07891,38.072741,0.117766,36.996559,1.0761818,36.951705,1.1210359
SDSS12898,0.07997,38.092961,0.112109,37.027142,1.0658193,36.981733,1.1112285
sn2005ag,0.080103,37.91689,0.136253,37.030952,0.88593763,36.985473,0.93141639
SDSS12950,0.08133,38.185733,0.111814,37.06582,1.1199134,37.0197,1.166033
SDSS12781,0.08304,38.317541,0.115125,37.113586,1.2039549,37.066576,1.250965
SDSS722,0.08522,38.220612,0.128423,37.173141,1.0474708,37.125001,1.0956118
SDSS3592,0.08528,38.178483,0.111932,37.17476,1.0037229,37.126588,1.0518949
SDSS21502,0.08784,38.239802,0.112907,37.24283,0.9969724,37.193336,1.0464657
SDSS1241,0.08889,38.186699,0.11251,37.270205,0.91649392,37.220172,0.96652718
SDSS19899,0.09007,38.270945,0.111899,37.300606,0.97033865,37.249967,1.0209773
SDSS17258,0.0901,38.078707,0.124187,37.301374,0.77733272,37.25072,0.82798677
SDSS774,0.09243,38.409607,0.122156,37.36029,1.049317,37.308445,1.1011622
SDSS18241,0.09391,38.584293,0.11374,37.396987,1.1873064,37.344388,1.2399051
SDSS2102,0.09401,38.461071,0.112725,37.399446,1.0616248,37.346797,1.1142744
SDSS16185,0.09582,38.533308,0.112716,37.443543,1.089765,37.389975,1.1433329
SDSS13038,0.10264,38.777015,0.113322,37.602905,1.17411,37.545907,1.2311079
SDSS10434,0.10289,38.727198,0.114221,37.608555,1.1186433,37.551432,1.1757661
SDSS13135,0.10337,38.651728,0.111598,37.619366,1.0323619,37.562004,1.0897242
SDSS20064,0.10391,38.506897,0.112416,37.631472,0.87542515,37.57384,0.93305652
SDSS14816,0.10589,38.51032,0.112285,37.675357,0.83496329,37.616742,0.89357893
SDSS18697,0.10602,38.638175,0.111682,37.678211,0.95996348,37.619531,1.0186436
SDSS20625,0.10667,38.779541,0.112607,37.692433,1.087108,37.633431,1.1461103
SDSS18375,0.10725,38.455458,0.111743,37.705055,0.75040302,37.645765,0.80969241
SDSS21034,0.10751,38.794085,0.112402,37.710692,1.0833937,37.651274,1.1428117
SDSS7147,0.10924,38.800044,0.112096,37.747875,1.0521685,37.687603,1.1124403
SDSS18650,0.11271,38.964234,0.112009,37.820814,1.1434196,37.758839,1.205395
SDSS11067,0.11304,38.881139,0.112246,37.82764,1.0534985,37.765504,1.1156353
SDSS18612,0.11368,38.685221,0.111953,37.840826,0.84439556,37.778376,0.90684498
SDSS16641,0.11389,39.043562,0.113093,37.845137,1.1984255,37.782585,1.2609774
SDSS16619,0.11402,38.712592,0.11346,37.847802,0.86478973,37.785186,0.92740508
SDSS5395,0.11635,38.978748,0.111949,37.89509,1.0836577,37.83134,1.1474071
SDSS8719,0.11651,38.922422,0.113022,37.898304,1.0241179,37.834477,1.0879449
SDSS2561,0.11741,38.950183,0.112518,37.916309,1.0338745,37.852045,1.098138
SDSS19953,0.11767,38.990858,0.111671,37.921486,1.069372,37.857097,1.1337614
SDSS16259,0.11771,38.891708,0.113079,37.922282,0.96942602,37.857873,1.0338348
SDSS1371,0.11771,38.777081,0.11196,37.922282,0.85479896,37.857873,0.9192077
SDSS14871,0.11845,39.061558,0.111824,37.936953,1.1246045,37.872187,1.1893712
SDSS18298,0.11863,38.669532,0.127194,37.940509,0.72902331,37.875655,0.79387706
SDSS13894,0.11966,39.209273,0.113363,37.960759,1.2485134,37.895408,1.3138644
SDSS13044,0.11967,39.087358,0.112171,37.960955,1.1264026,37.895599,1.1917584
SDSS5549,0.11967,38.967698,0.111976,37.960955,1.0067431,37.895599,1.0720989
SDSS12860,0.12044,39.030567,0.113463,37.975986,1.0545811,37.910259,1.1203079
SDSS19543,0.12164,39.196958,0.112462,37.999231,1.1977273,37.932927,1.2640312
SDSS18835,0.12262,38.956586,0.11183,38.018056,0.93852986,37.951282,1.0053038
SDSS16021,0.12276,38.987525,0.112478,38.020733,0.96679181,37.953892,1.0336329
SDSS21669,0.12281,38.913864,0.129766,38.021689,0.8921748,37.954824,0.95903983
SDSS2916,0.12303,38.972486,0.119632,38.025889,0.94659607,37.958919,1.0135665
SDSS6406,0.12376,38.936366,0.111795,38.039777,0.89658896,37.972457,0.96390869
SDSS20470,0.1244,39.208689,0.113068,38.051889,1.1568001,37.984264,1.2244257
06D2fb,0.125298,39.06277,0.085713,38.068786,0.99398321,38.000732,1.0620372
SDSS13005,0.12593,39.181814,0.157613,38.08061,1.1012033,38.012255,1.1695583
SDSS2992,0.12608,38.877179,0.113495,38.083408,0.79377099,38.014982,0.86219738
SDSS744,0.12649,39.083386,0.118731,38.091041,0.99234533,38.022419,1.0609668
SDSS18855,0.12715,39.121925,0.111895,38.103279,1.0186465,38.034344,1.0875815
SDSS16069,0.12739,39.041874,0.113191,38.107714,0.93415998,38.038665,1.0032089
SDSS18809,0.12837,39.121917,0.112485,38.125744,0.99617314,38.05623,1.0656867
SDSS22075,0.12893,39.091935,0.113756,38.135989,0.95594564,38.066211,1.0257243
SDSS1032,0.12903,39.12637,0.115931,38.137814,0.98855578,38.067988,1.0583817
SDSS5751,0.12953,39.057113,0.112137,38.14692,0.91019293,38.076858,0.98025523
SDSS20084,0.12961,39.391752,0.113865,38.148374,1.2433787,38.078274,1.3134788
SDSS18415,0.12961,39.207549,0.113841,38.148374,1.0591753,38.078274,1.1292754
SDSS17280,0.13045,39.449672,0.147057,38.163589,1.2860831,38.093092,1.3565797
SDSS14108,0.13243,39.484723,0.112393,38.199093,1.28563,38.127665,1.3570584
SDSS18602,0.13362,39.326815,0.113865,38.220193,1.106622,38.148207,1.1786086
SDSS15508,0.13392,39.215092,0.111798,38.225485,0.98960684,38.153358,1.0617339
SDSS15234,0.13508,39.491549,0.113196,38.245842,1.245707,38.173173,1.3183766
SDSS17629,0.13588,39.123799,0.113673,38.259787,0.86401226,38.186744,0.93705517
SDSS19775,0.13668,39.246318,0.113428,38.273655,0.97266276,38.200239,1.0460784
SDSS17366,0.13811,39.230733,0.112284,38.298256,0.93247663,38.224176,1.006557
SDSS15171,0.13818,39.297665,0.11186,38.299454,0.99821049,38.225341,1.0723233
SDSS17208,0.13864,39.611275,0.119461,38.307314,1.3039609,38.232987,1.3782872
SDSS12928,0.13868,39.317355,0.116765,38.307996,1.0093589,38.233651,1.0837037
SDSS1794,0.14139,39.449513,0.113002,38.353798,1.0957151,38.2782,1.1713127
SDSS14437,0.14265,39.385841,0.112226,38.374815,1.0110266,38.298637,1.0872043
SDSS2635,0.1431,39.388173,0.112072,38.382279,1.0058941,38.305894,1.0822786
SDSS13796,0.1436,39.307355,0.111766,38.390546,0.91680829,38.313932,0.99342237
SDSS17497,0.14382,39.356151,0.111949,38.394176,0.96197544,38.317461,1.0386905
SDSS8921,0.14401,39.387021,0.114616,38.397306,0.98971484,38.320504,1.066517
SDSS16073,0.14468,39.679811,0.112388,38.408314,1.2714977,38.331204,1.3486068
SDSS14024,0.14478,39.380007,0.114439,38.409952,0.97005406,38.332798,1.047209
SDSS17605,0.14533,39.41477,0.119235,38.418947,0.99582261,38.341541,1.0732291
SDSS11300,0.14547,39.125438,0.113737,38.421232,0.70420584,38.343761,0.78167637
SDSS21062,0.14564,39.731821,0.114307,38.424003,1.3078181,38.346455,1.3853664
SDSS19940,0.14582,39.261311,0.112189,38.426934,0.83437685,38.349304,0.91200731
SDSS12930,0.14607,39.559066,0.117074,38.431,1.1280668,38.353255,1.2058114
SDSS2308,0.148,39.554178,0.111944,38.462167,1.0920108,38.383543,1.1706347
SDSS21510,0.14839,39.404046,0.11378,38.46842,0.93562609,38.389618,1.0144273
SDSS16116,0.1486,39.644156,0.112448,38.47178,1.1723766,38.392883,1.2512732
SDSS13736,0.14901,39.511831,0.112283,38.478327,1.0335038,38.399245,1.1125865
SDSS16206,0.15065,39.371489,0.113842,38.504352,0.86713747,38.424526,0.94696307
SDSS2031,0.15186,39.453621,0.112035,38.523384,0.9302375,38.443012,1.0106096
SDSS15132,0.15295,39.624165,0.111718,38.540408,1.0837575,38.459545,1.1646206
SDSS19353,0.15322,39.521424,0.113617,38.544607,0.97681631,38.463623,1.057801
SDSS18323,0.15363,39.69794,0.115274,38.550971,1.1469681,38.469802,1.2281371
SDSS17253,0.15463,39.621754,0.1715,38.566427,1.055327,38.484809,1.1369449
SDSS5550,0.15473,39.583086,0.111655,38.567968,1.0151184,38.486305,1.0967812
SDSS18030,0.15506,39.762277,0.118308,38.573045,1.1892323,38.491234,1.2710429
SDSS18740,0.15575,39.392103,0.111931,38.583628,0.80847569,38.501508,0.89059528
SDSS16165,0.15596,39.593466,0.112725,38.58684,1.0066258,38.504627,1.0888394
SDSS13354,0.15653,39.470949,0.113012,38.595539,0.87540979,38.513071,0.95787807
SDSS17171,0.15895,39.623116,0.145393,38.632146,0.99097046,38.548599,1.074517
SDSS15425,0.15935,39.362701,0.111983,38.638147,0.7245547,38.554423,0.80827892
SDSS17825,0.15999,39.670906,0.113136,38.647719,1.023187,38.563711,1.1071952
SDSS3317,0.15999,39.513772,0.113095,38.647719,0.86605255,38.563711,0.95006078
SDSS2689,0.16035,39.498811,0.114045,38.653088,0.84572349,38.56892,0.9298913
SDSS5103,0.1605,39.577501,0.113217,38.655322,0.92217918,38.571087,1.0064135
SDSS13411,0.1618,39.817103,0.120879,38.674599,1.1425032,38.58979,1.2273125
SDSS20430,0.16284,39.809749,0.114429,38.689918,1.1198306,38.60465,1.2050989
SDSS19174,0.16357,39.537404,0.114386,38.700617,0.83678671,38.615027,0.92237661
SDSS20764,0.16387,39.705099,0.113522,38.705001,1.0000986,38.619279,1.0858205
SDSS3087,0.1644,39.614567,0.11306,38.712727,0.90184015,38.626772,0.98779506
SDSS19616,0.16455,39.637488,0.113442,38.71491,0.92257841,38.628889,1.0085992
SDSS12843,0.16565,39.453303,0.118455,38.730859,0.72244409,38.644356,0.80894752
SDSS12853,0.16817,39.584249,0.116716,38.767031,0.81721865,38.679426,0.90482353
SDSS15897,0.16869,39.796918,0.116161,38.774432,1.0224862,38.6866,1.1103177
05D3ne,0.169455,39.832052,0.088415,38.785282,1.0467703,38.697118,1.1349346
SDSS12856,0.17028,39.833327,0.112043,38.796932,1.0363952,38.70841,1.1249179
SDSS12855,0.17063,39.687683,0.114853,38.801859,0.88582418,38.713184,0.97449868
SDSS17220,0.17066,39.646053,0.115012,38.802281,0.84377248,38.713593,0.93246
SDSS17389,0.1707,40.057622,0.115438,38.802843,1.2547787,38.714138,1.3434836
SDSS15453,0.17373,40.085507,0.114314,38.845092,1.2404151,38.755077,1.3304297
SDSS3080,0.17374,39.713598,0.112831,38.84523,0.86836822,38.755211,0.95838709
SDSS15648,0.17383,39.776759,0.122163,38.846474,0.9302853,38.756417,1.0203429
SDSS14421,0.17386,39.951083,0.112491,38.846889,1.1041943,38.756818,1.1942649
SDSS12927,0.17415,39.609482,0.118918,38.850894,0.75858788,38.760698,0.84878332
SDSS19969,0.1742,39.764467,0.113041,38.851584,0.91288358,38.761367,1.0031005
SDSS19282,0.17558,39.88391,0.113152,38.870552,1.0133577,38.779742,1.1041678
SDSS18807,0.17625,39.995197,0.113139,38.879712,1.1154849,38.788615,1.2065824
SDSS14979,0.17653,39.875133,0.11256,38.88353,0.99160305,38.792313,1.0828205
SDSS18604,0.17656,40.065594,0.113509,38.883939,1.1816551,38.792709,1.2728854
SDSS15365,0.17656,40.035173,0.113446,38.883939,1.1512334,38.792709,1.2424637
SDSS17274,0.17658,40.394839,0.1635,38.884212,1.5106272,38.792973,1.6018661
SDSS15583,0.17706,39.916428,0.113873,38.890743,1.0256855,38.799298,1.1171298
SDSS17218,0.17757,39.884758,0.114576,38.897664,0.98709373,38.806002,1.0787562
SDSS14451,0.17789,39.824578,0.112906,38.901997,0.92258036,38.810198,1.0143795
SDSS5635,0.1781,40.302405,0.117139,38.904837,1.3975674,38.812948,1.4894562
SDSS15461,0.17865,39.947284,0.113319,38.91226,1.0350241,38.820137,1.1271476
SDSS2372,0.17962,39.812569,0.113572,38.925301,0.88726868,38.832764,0.97980542
SDSS6936,0.17969,39.936916,0.113497,38.926239,1.010677,38.833673,1.1032435
SDSS13254,0.17981,40.23075,0.120493,38.927847,1.302903,38.83523,1.3955206
SDSS14284,0.18037,39.698001,0.112763,38.935339,0.76266257,38.842483,0.85551823
SDSS13045,0.18055,39.793481,0.118342,38.937742,0.85573942,38.84481,0.94867155
SDSS20048,0.18056,40.04413,0.117002,38.937875,1.1062546,38.844939,1.199191
SDSS17215,0.18079,39.871011,0.117616,38.940943,0.9300675,38.847909,1.0231015
SDSS15443,0.18122,39.838453,0.112167,38.946669,0.89178401,38.853452,0.98500051
SDSS17332,0.18204,39.834302,0.115898,38.957552,0.87674999,38.863988,0.97031398
SDSS6422,0.18255,40.01337,0.112208,38.964298,1.0490718,38.870518,1.1428516
SDSS16281,0.18255,39.87841,0.114391,38.964298,0.9141116,38.870518,1.0078914
SDSS17168,0.18257,40.092058,0.115147,38.964562,1.1274956,38.870774,1.2212839
SDSS14984,0.1828,40.083279,0.115225,38.967599,1.1156807,38.873713,1.2095662
SDSS1580,0.18322,39.815183,0.114206,38.973134,0.84204847,38.879071,0.93611145
SDSS8213,0.18327,39.819882,0.117564,38.973793,0.84608964,38.879708,0.94017373
SDSS15421,0.18435,40.1016,0.112927,38.98797,1.1136299,38.89343,1.2081696
05D2ah,0.185371,40.044651,0.085522,39.001302,1.0433493,38.906332,1.1383187
SDSS19101,0.18563,39.908877,0.11449,39.004673,0.9042041,38.909595,0.99928236
SDSS5994,0.18581,40.075031,0.114889,39.007013,1.0680182,38.911859,1.163172
SDSS21861,0.18655,39.874252,0.121972,39.016613,0.85763872,38.921148,0.9531032
SDSS18749,0.18667,39.972053,0.114334,39.018166,0.953887,38.922651,1.0494018
SDSS20687,0.18772,39.871486,0.118492,39.031719,0.83976709,38.935764,0.93572165
SDSS6304,0.18965,39.962528,0.113593,39.056448,0.90607959,38.959688,1.0028399
SDSS762,0.1901,40.210589,0.114249,39.062181,1.1484087,38.965233,1.2453564
SDSS18804,0.19084,39.999776,0.112617,39.07158,0.92819563,38.974325,1.0254512
SDSS16276,0.19176,40.120262,0.114367,39.083219,1.0370423,38.985582,1.1346799
SDSS18787,0.19191,40.411807,0.114568,39.085112,1.3266951,38.987412,1.4243949
SDSS16618,0.19198,39.956519,0.114573,39.085995,0.87052429,38.988266,0.96825305
SDSS2440,0.19215,40.268783,0.114217,39.088138,1.180645,38.990338,1.2784443
SDSS16100,0.19392,40.150249,0.117691,39.110344,1.0399048,39.011813,1.1384362
SDSS2246,0.19422,40.109546,0.11684,39.11409,0.99545665,39.015434,1.0941119
SDSS20575,0.19465,39.838415,0.114454,39.119449,0.71896583,39.020616,0.81779847
SDSS19149,0.19494,39.799909,0.11376,39.123057,0.67685226,39.024105,0.77580443
SDSS16099,0.1958,40.216343,0.113084,39.133727,1.0826161,39.034421,1.1819222
SDSS15674,0.19654,40.256476,0.117701,39.142874,1.1136017,39.043264,1.213212
SDSS18768,0.19671,40.330112,0.118689,39.144971,1.1851408,39.045291,1.2848209
SDSS15129,0.19699,40.094767,0.114008,39.148421,0.94634554,39.048626,1.0461405
SDSS13070,0.19709,40.229783,0.116183,39.149652,1.0801312,39.049816,1.1799672
SDSS15901,0.19794,40.204956,0.114551,39.160093,1.0448634,39.059909,1.1450477
SDSS15222,0.19801,40.027113,0.115064,39.160951,0.86616184,39.060738,0.9663748
SDSS19658,0.19863,40.272157,0.116081,39.168538,1.1036189,39.068071,1.2040855
SDSS17811,0.19867,40.236809,0.114249,39.169027,1.067782,39.068544,1.168265
SDSS16737,0.1988,39.99253,0.124264,39.170614,0.82191583,39.070078,0.92245191
