ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
158,4778.71,-49.241,1.07943,3307.74,1470.97,-31.0771,-18.1638,0.683298,0.396131,2375.98,2402.73,-46.0558,-3.18514,1.79951,-0.720081
167,4844.8,-45.9645,0.855441,3510.9,1333.9,-30.2735,-15.691,0.64675,0.208691,2478.88,2365.92,-45.2311,-0.733387,1.62894,-0.773502
176,5120.63,-43.3901,0.96559,3699.28,1421.35,-28.0938,-15.2963,0.597562,0.368027,2564.25,2556.38,-42.4753,-0.914752,1.41441,-0.448823
185,5373.97,-30.3906,0.835251,3868.81,1505.16,-24.4945,-5.89606,0.545327,0.289924,2627.82,2746.16,-37.8511,7.4605,1.17685,-0.341601
194,5542.7,-18.1436,0.793541,4016.02,1526.68,-19.4594,1.31579,0.499818,0.293722,2666.12,2876.58,-31.5485,13.4049,0.943159,-0.149618
203,5446.22,-7.21464,0.694054,4138.41,1307.81,-13.0587,5.84403,0.473139,0.220915,2676.74,2769.48,-23.8622,16.6476,0.743464,-0.0494101
212,5636.34,2.53847,0.877642,4232.38,1403.96,-5.40835,7.94682,0.481364,0.396279,2657.4,2978.94,-15.1302,17.6686,0.604268,0.273374
221,5816.48,17.9047,0.874199,4295.7,1520.78,3.35788,14.5468,0.544288,0.329911,2609.18,3207.3,-5.70439,23.6091,0.544008,0.330191
230,5684.66,26.6053,1.23818,4326.27,1358.39,13.0443,13.561,0.680696,0.557486,2533.41,3151.25,4.00137,22.6039,0.579099,0.659083
239,5776.16,46.2991,1.78071,4323.36,1452.8,23.4036,22.8955,0.906352,0.87436,2432.82,3343.33,13.5219,32.7772,0.722934,1.05778
248,5435.47,50.6637,2.10983,4287.6,1147.86,34.1514,16.5123,1.23255,0.877286,2311.51,3123.96,22.3546,28.3091,0.984431,1.1254
257,5228,71.5358,3.13386,4220.81,1007.18,44.979,26.5568,1.66631,1.46755,2174.64,3053.35,30.0056,41.5302,1.36596,1.7679
266,5090.29,86.4306,3.86066,4124.28,966.011,55.5022,30.9284,2.22141,1.63925,2026.28,3064.02,36.1645,50.2661,1.85845,2.00221
275,5096.49,106.963,5.31265,4000.52,1095.97,65.3438,41.619,2.91041,2.40223,1871.35,3225.13,40.6511,66.3116,2.44297,2.86968
284,4546.18,102.707,5.82483,3852.04,694.139,74.1666,28.54,3.73723,2.0876,1714.86,2831.32,43.3266,59.38,3.09184,2.73299
293,4371.25,117.073,8.21385,3682.41,688.842,81.709,35.3637,4.69704,3.51681,1562.77,2808.48,44.1273,72.9453,3.7687,4.44515
302,3935.72,117.089,9.31107,3495.06,440.658,87.776,29.3135,5.77586,3.53521,1420.99,2514.73,43.0568,74.0327,4.42806,4.88301
311,3649.99,119.046,10.9594,3294.4,355.59,92.1965,26.8499,6.95586,4.00356,1294.6,2355.38,40.216,78.8304,5.03075,5.92867
320,3411.94,112.762,12.6384,3085.87,326.07,94.7027,18.0595,8.21839,4.42006,1186.15,2225.79,35.7637,76.9984,5.55809,7.08036
329,3173.93,117.149,15.1816,2874.63,299.3,95.1078,22.0412,9.54003,5.64152,1097.4,2076.54,29.9591,87.1899,5.98931,9.19224
338,2842.13,105.901,16.0657,2665.23,176.907,93.3344,12.5661,10.8942,5.17152,1029.51,1812.62,23.1704,82.7302,6.30044,9.76524
347,2498.24,86.2064,16.2208,2461.42,36.8139,89.4237,-3.21728,12.2537,3.96707,982.891,1515.34,15.8848,70.3216,6.46706,9.75373
356,2358.31,79.8487,18.6902,2265.86,92.448,83.4735,-3.62478,13.5894,5.10077,956.674,1401.63,8.62234,71.2264,6.46599,12.2242
365,2186.33,61.0311,18.5056,2082.98,103.352,75.6657,-14.6346,14.8638,3.64183,950.463,1235.87,1.71182,59.3193,6.30551,12.2001
374,2038.68,46.4875,21.0827,1916.97,121.705,66.1756,-19.6882,16.029,5.05367,962.764,1075.91,-4.70248,51.1899,6.00945,15.0733
383,1891.76,31.557,21.4257,1770.95,120.802,55.246,-23.689,17.0478,4.37783,990.97,900.787,-10.4116,41.9686,5.61233,15.8133
392,1787.59,19.7448,22.3593,1646.92,140.674,43.1324,-23.3876,17.8915,4.46778,1031.36,756.228,-15.1939,34.9386,5.1574,17.2019
401,1734.58,-0.544681,21.1747,1545.5,189.079,30.1157,-30.6604,18.547,2.62773,1078.87,655.708,-18.8023,18.2576,4.70354,16.4711
410,1738.05,-21.8916,21.0336,1466.99,271.067,16.5179,-38.4094,19.0001,2.03352,1129.11,608.94,-21.0878,-0.803729,4.30432,16.7293
419,1731.61,-35.0666,19.2941,1411.43,320.172,2.81703,-37.8837,19.2274,0.0666816,1180.49,551.114,-22.1446,-12.9221,3.99182,15.3023
428,1770.01,-48.4463,19.1288,1378.65,391.36,-10.535,-37.9113,19.2109,-0.0820565,1231.7,538.313,-22.1643,-26.282,3.80145,15.3273
437,1770.68,-61.9365,19.3346,1367.48,403.202,-23.1736,-38.7629,18.9486,0.385936,1280.45,490.224,-21.4259,-40.5106,3.78481,15.5498
446,1856.79,-62.1436,17.3252,1376.61,480.183,-34.8132,-27.3304,18.4477,-1.12252,1324.34,532.45,-20.2876,-41.856,4.00226,13.3229
455,2045.9,-74.4981,15.4382,1404.02,641.878,-45.2576,-29.2405,17.7244,-2.28624,1360.38,685.519,-19.191,-55.3071,4.52017,10.918
464,2224.7,-80.0589,14.5813,1446.78,777.917,-54.2236,-25.8353,16.805,-2.22364,1387.63,837.07,-18.3906,-61.6683,5.35277,9.22854
473,2178.24,-75.3658,11.5893,1501.5,676.746,-61.4121,-13.9538,15.7265,-4.13719,1407.23,771.014,-18.0382,-57.3276,6.47179,5.11747
482,2323.36,-71.9894,11.4556,1564.55,758.807,-66.6009,-5.38859,14.5262,-3.07063,1420.18,903.173,-18.3596,-53.6298,7.84733,3.60825
491,2418.7,-71.1199,10.3049,1633.07,785.629,-69.6816,-1.4383,13.2416,-2.9367,1428.24,990.458,-19.6944,-51.4254,9.44956,0.855353
500,2447.25,-59.624,8.30294,1704.65,742.6,-70.6416,11.0176,11.9053,-3.6024,1433.62,1013.63,-22.478,-37.146,11.244,-2.94105
509,2577.77,-47.175,8.22746,1776.81,800.968,-69.5477,22.3726,10.5542,-2.3267,1438.4,1139.37,-27.0781,-20.097,13.1887,-4.9612
518,2558.51,-42.4169,7.35097,1846.2,712.313,-66.5372,24.1203,9.25473,-1.90377,1443.68,1114.84,-33.345,-9.07192,15.2255,-7.87456
527,2579.22,-23.0411,6.50428,1909.17,670.05,-61.78,38.7389,8.07078,-1.56649,1450.15,1129.07,-41.0146,17.9735,17.2821,-10.7778
536,2523.98,-18.6287,6.71246,1963.14,560.844,-55.4696,36.8409,7.05209,-0.339632,1459.62,1064.36,-49.8462,31.2175,19.2719,-12.5594
545,2519.15,-1.43395,8.58876,2006.45,512.699,-47.8226,46.3886,6.23391,2.35484,1474.82,1044.33,-59.6225,58.1886,21.094,-12.5052
554,2566.59,3.55431,8.51755,2038.13,528.457,-39.0328,42.5871,5.63643,2.88112,1499.05,1067.53,-70.0965,73.6508,22.6338,-14.1162
563,2545.99,11.5793,10.6431,2057.54,488.453,-29.4437,41.023,5.28495,5.35817,1533.49,1012.5,-80.9654,92.5447,23.8266,-13.1835
572,2409.8,18.6254,11.8913,2063.9,345.908,-19.5519,38.1773,5.21486,6.67643,1576.25,833.549,-91.8421,110.467,24.6697,-12.7784
581,2410.13,26.5374,15.4975,2056.86,353.263,-9.77554,36.313,5.44752,10.0499,1625.77,784.353,-102.248,128.785,25.149,-9.65156
590,2373.46,26.8724,15.2827,2036.94,336.523,-0.450227,27.3226,5.99114,9.29152,1681.3,692.162,-111.621,138.494,25.2375,-9.9548
599,2206.46,28.2947,18.225,2004.58,201.881,8.16992,20.1247,6.84256,11.3825,1742.05,464.413,-119.319,147.614,24.8966,-6.67154
608,2119.7,32.2515,22.1034,1960.48,159.216,15.8938,16.3578,7.98685,14.1165,1807.02,312.681,-124.707,156.958,24.0952,-1.99185
617,2135.45,23.9273,25.8934,1906.71,228.74,22.3827,1.54458,9.38831,16.505,1874.04,261.416,-127.689,151.616,22.8891,3.00422
626,1951.2,10.8452,25.9867,1845.8,105.393,27.3261,-16.4809,11.0069,14.9798,1940.52,10.6748,-128.281,139.126,21.3669,4.61981
635,1938.19,7.54114,30.1719,1779.94,158.246,30.5031,-22.9619,12.8011,17.3707,2003.54,-65.3525,-126.407,133.948,19.6157,10.5561
644,1859.9,-5.033,32.9222,1710.87,149.032,31.7808,-36.8138,14.733,18.1892,2059.71,-199.814,-121.904,116.871,17.7264,15.1958
653,1847.08,-15.3753,32.8238,1639.84,207.247,31.1131,-46.4885,16.769,16.0547,2105.19,-258.108,-114.529,99.1532,15.7942,17.0296
662,1848.18,-29.9359,34.7378,1568.72,279.456,28.5375,-58.4734,18.8634,15.8744,2137.55,-289.368,-104.311,74.3748,13.9094,20.8283
671,1814.96,-56.9826,36.3808,1500.48,314.479,24.1628,-81.1454,20.9326,15.4482,2156.67,-341.719,-91.7646,34.782,12.1361,24.2447
680,1760.56,-66.7884,36.6042,1437.56,323.002,18.126,-84.9144,22.9033,13.7009,2162.09,-401.527,-77.4234,10.635,10.549,26.0551
689,1822.41,-80.806,38.1163,1381.76,440.646,10.5849,-91.3908,24.714,13.4024,2152.63,-330.22,-61.8,-19.006,9.2354,28.881
698,1884.92,-94.2074,38.9399,1334.35,550.565,1.66974,-95.8772,26.3321,12.6079,2126.61,-241.698,-45.4345,-48.7729,8.31082,30.6291
707,1891,-99.954,36.5131,1295.99,595.006,-8.46712,-91.4869,27.7316,8.78147,2082.17,-191.17,-28.8616,-71.0924,7.88549,28.6276
716,1908.77,-113.946,36.4293,1267.38,641.39,-19.4393,-94.5066,28.8702,7.55914,2020.67,-111.903,-12.5124,-101.433,7.95621,28.4731
725,1994.29,-122.488,33.4393,1249.02,745.272,-30.7732,-91.7152,29.7,3.73927,1944.86,49.4339,3.20683,-125.695,8.468,24.9713
734,2050.06,-127.683,32.2593,1241.43,808.626,-42.1116,-85.5716,30.1962,2.06314,1857.48,192.58,17.7731,-145.456,9.38848,22.8708
743,2184.75,-130.614,27.6853,1244.62,940.135,-53.1472,-77.4663,30.3404,-2.65504,1760.77,423.985,30.6133,-161.227,10.6919,16.9934
752,2260,-131.217,27.3087,1258.23,1001.77,-63.6745,-67.5425,30.1285,-2.81983,1656.62,603.379,41.0544,-172.271,12.3665,14.9421
761,2344.61,-126.704,24.6929,1281.58,1063.02,-73.48,-53.2239,29.57,-4.87704,1547.27,797.333,48.6433,-175.347,14.372,10.321
770,2348.38,-117.03,21.1035,1313.08,1035.3,-82.1705,-34.8594,28.7001,-7.5966,1435.47,912.911,53.5537,-170.584,16.6057,4.49779
779,2350.93,-109.053,19.3843,1350.48,1000.45,-89.3999,-19.6532,27.5562,-8.17192,1323.5,1027.43,55.9678,-165.021,18.9561,0.428202
788,2481.01,-104.286,19.3659,1392.74,1088.28,-94.9726,-9.31298,26.1723,-6.8064,1214.83,1266.18,55.9177,-160.203,21.3081,-1.94225
797,2466.93,-89.1184,17.3212,1438.22,1028.72,-98.6858,9.5674,24.5749,-7.25372,1112.38,1354.55,53.4424,-142.561,23.5394,-6.21826
806,2493.81,-77.0153,16.1542,1486.43,1007.38,-100.515,23.4992,22.7898,-6.63563,1020.06,1473.75,48.4406,-125.456,25.5286,-9.37436
815,2552.73,-64.7342,14.1638,1534.96,1017.76,-100.41,35.6753,20.8829,-6.71909,938.517,1614.21,41.2677,-106.002,27.2144,-13.0506
824,2521.81,-49.9835,12.1229,1581.72,940.085,-98.4505,48.467,18.9402,-6.81733,867.859,1653.95,32.4296,-82.4131,28.5691,-16.4462
833,2495.02,-27.9085,11.6282,1624.28,870.733,-94.6764,66.7678,17.0348,-5.40653,807.854,1687.16,22.4776,-50.3861,29.5521,-17.9239
842,2505.47,-17.8662,13.3085,1661.32,844.153,-89.1776,71.3115,15.2218,-1.91334,759.35,1746.12,11.9113,-29.7774,30.105,-16.7966
851,2383.14,3.01617,13.0309,1691.91,691.238,-82.0189,85.0351,13.5341,-0.50315,723.622,1659.52,1.25628,1.75988,30.1469,-17.116
860,2355.55,13.7369,15.4091,1714.93,640.619,-73.3148,87.0517,12.0089,3.40014,700.913,1654.63,-9.00766,22.7446,29.6365,-14.2274
869,2237.42,27.841,16.3651,1729.98,507.435,-63.4682,91.3091,10.701,5.66406,689.855,1547.56,-18.6768,46.5178,28.65,-12.2849
878,2168.28,41.3423,17.5279,1735.75,432.534,-52.8418,94.1841,9.66766,7.86028,687.743,1480.54,-27.5053,68.8476,27.2843,-9.75638
887,2073.72,49.2007,22.0617,1732.04,341.681,-41.7544,90.9551,8.93847,13.1232,693.002,1380.72,-35.203,84.4036,25.6088,-3.54713
896,1948.82,55.0267,24.2907,1718.14,230.684,-30.4753,85.502,8.54636,15.7443,703.529,1245.29,-41.4304,96.4571,23.6958,0.594841
905,1843.37,57.821,23.2827,1693.85,149.52,-19.1065,76.9276,8.50159,14.7812,717.703,1125.67,-45.6969,103.518,21.5978,1.68498
914,1745.6,67.5475,29.1072,1660.05,85.5552,-7.96426,75.5118,8.79541,20.3118,734.387,1011.22,-48.0085,115.556,19.3907,9.71645
923,1619.45,56.6996,31.4781,1617.93,1.52637,2.53379,54.1658,9.40892,22.0692,752.229,867.223,-48.7181,105.418,17.1779,14.3002
932,1562.39,54.4174,35.4116,1568.53,-6.14181,12.077,42.3404,10.3187,25.0929,769.728,792.665,-48.0794,102.497,15.0592,20.3524
941,1437.55,50.1516,37.4935,1512.85,-75.3085,20.4316,29.7201,11.5033,25.9902,785.307,652.239,-46.2695,96.4211,13.1364,24.3571
950,1342.39,41.3038,37.058,1451.45,-109.058,27.4102,13.8935,12.9464,24.1115,796.973,545.415,-43.4185,84.7223,11.5166,25.5414
959,1285.75,33.7705,39.3482,1385,-99.2511,32.8943,0.876214,14.6273,24.7209,803.099,482.654,-39.6549,73.4254,10.2917,29.0564
968,1232.84,20.9026,40.3395,1315.56,-82.7189,36.8159,-15.9133,16.4732,23.8664,804.342,428.498,-35.3221,56.2247,9.46084,30.8787
977,1129.03,9.81707,40.4442,1245.12,-116.085,39.1371,-29.32,18.4076,22.0366,801.57,327.463,-30.8001,40.6172,9.00841,31.4358
986,1103.57,-0.29649,38.6279,1175.24,-71.6673,39.8275,-40.124,20.3699,18.258,795.204,308.371,-26.4614,26.1649,8.93497,29.6929
995,1087.32,-14.7591,42.2792,1107.15,-19.8315,38.8375,-53.5965,22.3128,19.9664,785.323,301.995,-22.6976,7.93855,9.25433,33.0249
1004,1024.83,-37.3546,40.1553,1041.75,-16.9234,36.1419,-73.4965,24.1999,15.9554,771.72,253.105,-19.8747,-17.4799,9.98977,30.1655
1013,1079.48,-45.221,46.1332,979.831,99.6499,31.9125,-77.1335,25.9861,20.1471,754.762,324.718,-18.1204,-27.1007,11.1089,35.0243
1022,1032.41,-48.6768,42.9829,922.753,109.653,26.3835,-75.0603,27.6156,15.3673,736.181,296.225,-17.4525,-31.2243,12.5148,30.4681
1031,1040.79,-54.6481,39.2361,871.46,169.331,19.8683,-74.5164,29.0206,10.2155,717.343,323.448,-17.807,-36.841,14.0956,25.1405
1040,1055.91,-59.1628,36.5526,826.83,229.076,12.5188,-71.6816,30.1676,6.38498,699.544,356.362,-19.2815,-39.8813,15.7735,20.7791
1049,1081.98,-73.5188,35.8932,789.368,292.609,4.52018,-78.039,31.019,4.87425,683.711,398.266,-21.94,-51.5788,17.4667,18.4266
1058,1129.81,-82.3317,37.0442,759.587,370.222,-4.0462,-78.2855,31.5461,5.49818,670.804,459.005,-25.9163,-56.4154,19.0994,17.9449
1067,1122.39,-80.9655,28.6378,737.152,385.239,-12.8565,-68.109,31.762,-3.12423,661.081,461.31,-30.91,-50.0555,20.6213,8.01647
1076,1153.29,-78.7501,25.1823,721.605,431.683,-21.5591,-57.1911,31.6666,-6.48426,654.732,498.556,-36.5263,-42.2238,21.9631,3.21924
1085,1217.71,-73.3497,20.9454,712.524,505.187,-29.878,-43.4717,31.2672,-10.3219,651.981,565.73,-42.446,-30.9036,23.063,-2.11763
1094,1216.98,-76.2582,25.9907,709.613,507.362,-37.5893,-38.6689,30.5646,-4.57388,653.18,563.796,-48.4021,-27.8562,23.8525,2.13817
1103,1211.44,-56.3317,16.4541,712.811,498.625,-44.5443,-11.7874,29.5564,-13.1023,658.909,552.528,-54.2019,-2.12985,24.2607,-7.80654
1112,1213.36,-55.9813,15.7459,721.541,491.82,-50.6111,-5.37023,28.2652,-12.5194,669.029,544.332,-59.636,3.65463,24.2613,-8.51547
1121,1246.29,-48.5737,15.3649,734.354,511.937,-55.6604,7.08669,26.7591,-11.3942,682.209,564.082,-64.4452,15.8715,23.9057,-8.54081
1130,1237.54,-42.9851,15.5914,749.91,487.631,-59.5803,16.5951,25.098,-9.50665,697.198,540.342,-68.3833,25.3982,23.2396,-7.64824
1139,1215.83,-47.6841,13.6421,767.24,448.592,-62.2858,14.6016,23.3297,-9.68757,713.119,502.713,-71.2309,23.5468,22.2964,-8.65422
1148,1212.52,-23.673,13.5995,785.556,426.968,-63.6858,40.0128,21.4855,-7.88595,729.272,483.252,-72.7625,49.0896,21.0931,-7.49355
1157,1220.58,-15.6744,14.5019,804.268,416.313,-63.7096,48.0353,19.5879,-5.086,745.143,475.438,-72.783,57.1086,19.6415,-5.13959
1166,1159.29,-21.3026,9.18108,822.486,336.806,-62.469,41.1664,17.6937,-8.51261,759.805,399.486,-71.3568,50.0543,18.0147,-8.83361
1175,1143.31,-13.603,10.5746,839.143,304.163,-60.1384,46.5355,15.8691,-5.29446,772.1,371.206,-68.6487,55.0457,16.3082,-5.7336
1184,1136.56,-5.79308,12.8028,853.374,283.185,-56.8568,51.0637,14.1681,-1.3653,781.068,355.491,-64.7876,58.9946,14.6056,-1.80273
1193,1086.25,-2.23866,12.7564,864.377,221.869,-52.7208,50.4821,12.6336,0.122805,785.819,300.427,-59.8607,57.6221,12.9789,-0.222456
1202,1005.41,0.797025,23.1519,871.563,133.844,-47.7754,48.5724,11.2989,11.853,785.669,219.738,-53.9033,54.7003,11.491,11.661
1211,975.189,6.31648,21.2917,874.54,100.648,-42.1237,48.4402,10.1877,11.104,780.224,194.965,-47.0341,53.3506,10.1906,11.1011
1220,970.73,11.2854,18.0007,873.379,97.3516,-36.0477,47.3331,9.31356,8.68709,769.733,200.997,-39.6039,50.8892,9.10768,8.89298
1229,906.514,0.795071,24.1192,868.139,38.3751,-29.81,30.605,8.68598,15.4332,754.46,152.054,-31.9504,32.7455,8.26692,15.8523
1238,895.506,-1.70669,26.9876,858.85,36.6559,-23.6116,21.9049,8.31698,18.6706,734.637,160.869,-24.3504,22.6437,7.69553,19.292
1247,860.053,6.50815,28.9322,845.38,14.6734,-17.6142,24.1223,8.21864,20.7135,710.334,149.72,-17.0405,23.5487,7.42077,21.5114
1256,805.618,-5.07351,28.2583,827.538,-21.9198,-11.9397,6.86616,8.40372,19.8546,681.567,124.051,-10.2148,5.1413,7.46909,20.7892
1265,777.489,-10.6252,32.123,805.902,-28.4124,-6.72113,-3.90404,8.8485,23.2745,649.175,128.314,-4.03847,-6.5867,7.81301,24.31
1274,770.016,-6.18903,28.0386,781.409,-11.3927,-2.10358,-4.08545,9.50572,18.5329,614.389,155.627,1.33703,-7.52606,8.39029,19.6483
1283,736.545,-25.4341,25.1459,754.827,-18.2817,1.78892,-27.223,10.3383,14.8076,578.269,158.276,5.78159,-31.2157,9.14867,15.9972
1292,758.18,-27.8221,32.7948,726.692,31.488,4.8415,-32.6636,11.3168,21.478,541.646,216.534,9.1743,-36.9964,10.0435,22.7514
1301,733.856,-31.3034,32.8301,697.363,36.4928,6.94485,-38.2482,12.4277,20.4024,505.173,228.683,11.3998,-42.7032,11.046,21.7841
1310,712.532,-45.6622,32.308,667.212,45.3202,8.03395,-53.6961,13.65,18.6579,469.433,243.099,12.406,-58.0681,12.1214,20.1866
1319,718.903,-45.3274,37.0351,637.088,81.8149,8.18702,-53.5144,14.9254,22.1096,435.25,283.653,12.3379,-57.6653,13.2009,23.8341
1328,723.408,-52.8192,22.7581,607.803,115.605,7.48679,-60.306,16.2019,6.55617,403.368,320.04,11.3551,-64.1744,14.2231,8.53495
1337,757.937,-50.5695,32.7284,580.025,177.912,5.98803,-56.5575,17.4337,15.2947,374.386,383.551,9.58902,-60.1585,15.1326,17.5958
1346,737.666,-57.1386,25.6747,554.312,183.354,3.711,-60.8496,18.5841,7.09063,348.794,388.872,7.13653,-64.2752,15.8828,9.79189
1355,765.134,-65.5484,22.1336,531.122,234.013,0.649827,-66.1982,19.6213,2.51232,326.974,438.16,4.0671,-69.6155,16.4335,5.70015
1364,776.923,-62.1891,20.8649,510.745,266.178,-3.08592,-59.1031,20.5239,0.341048,308.983,467.94,0.540992,-62.73,16.7698,4.09517
1373,777.362,-56.4015,13.9711,493.292,284.07,-7.27663,-49.1249,21.2694,-7.29833,294.56,482.802,-3.19274,-53.2088,16.8894,-2.91837
1382,773.981,-47.5995,19.7096,478.88,295.102,-11.7426,-35.8569,21.8386,-2.12898,283.449,490.532,-6.92568,-40.6738,16.7939,2.91577
1391,806.044,-66.4348,18.9034,467.651,338.393,-16.3386,-50.0962,22.2099,-3.30649,275.419,530.625,-10.4838,-55.951,16.482,2.42137
1400,830.177,-61.3485,26.3292,459.873,370.304,-20.9689,-40.3796,22.362,3.96717,270.362,559.815,-13.7428,-47.6057,15.9533,10.3759
1409,822.186,-54.6345,5.1988,455.685,366.501,-25.5428,-29.0917,22.2782,-17.0794,268.08,554.106,-16.6022,-38.0323,15.2124,-10.0136
1418,818.106,-52.4991,20.0139,454.581,363.525,-29.9158,-22.5833,21.9804,-1.9665,267.867,550.239,-18.9847,-33.5144,14.3068,5.70713
1427,796.252,-38.2634,20.0412,456.045,340.207,-33.9531,-4.31033,21.4964,-1.45527,269.046,527.206,-20.8416,-17.4219,13.2904,6.75082
1436,803.463,-40.2416,13.1922,459.659,343.805,-37.5301,-2.71145,20.8447,-7.65243,271.034,532.43,-22.1344,-18.1072,12.2078,0.984438
1445,798.655,-37.8014,10.43,465.129,333.525,-40.5331,2.73173,20.0345,-9.60453,273.375,525.28,-22.8357,-14.9657,11.0948,-0.664835
1454,773.833,-26.0106,2.1953,472.286,301.548,-42.853,16.8423,19.0669,-16.8716,275.742,498.091,-22.9227,-3.08798,9.97812,-7.78283
1463,762.183,-21.7373,18.35,480.802,281.382,-44.4508,22.7134,17.9642,0.385764,277.865,484.318,-22.4491,0.711822,8.8916,9.45839
1472,749.532,-9.44394,12.4154,489.967,259.565,-45.3519,35.9079,16.7752,-4.3598,279.334,470.198,-21.5407,12.0968,7.87875,4.53663
1481,738.185,2.7698,16.5295,499.169,239.016,-45.5732,48.343,15.5417,0.987732,279.851,458.334,-20.3148,23.0846,6.97548,9.55398
1490,727.424,-4.9052,14.6158,507.937,219.487,-45.1105,40.2053,14.2976,0.318198,279.258,448.166,-18.8677,13.9625,6.20946,8.40632
1499,701.642,-1.96257,-1.3298,515.819,185.824,-43.9347,41.9721,13.0688,-14.3986,277.418,424.224,-17.271,15.3084,5.6007,-6.93051
1512,655.678,7.47919,21.9852,524.912,130.765,-40.9594,48.4386,11.3659,10.6192,272.52,383.158,-14.8383,22.3175,5.0195,16.9657
1529,588.39,9.37829,16.3364,531.661,56.729,-35.37,44.7483,9.3865,6.94986,262.998,325.392,-11.9857,21.364,4.76252,11.5738
1546,547.01,10.0139,17.2441,531.135,15.8746,-28.5544,38.5683,7.84194,9.40213,251.25,295.76,-10.0737,20.0876,5.00402,12.2401
1563,503.657,-0.414165,16.8062,521.644,-17.9867,-20.9869,20.5727,6.87889,9.92726,238.364,265.293,-9.37635,8.96218,5.6506,11.1555
1580,468.039,-1.86885,6.00044,504.034,-35.9943,-13.3887,11.5198,6.48968,-0.489242,226.303,241.736,-9.9327,8.06385,6.49865,-0.49821
