ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
122,3382.73,-35.701,1.11192,3775.93,-393.2,-44.2438,8.54282,1.30542,-0.193506,3775.93,-393.2,-44.2438,8.54282,1.30542,-0.193506
131,3592.1,-41.5613,1.10666,4119.48,-527.381,-49.778,8.21672,1.37978,-0.273118,4119.48,-527.381,-49.778,8.21672,1.37978,-0.273118
140,4229.84,-43.6625,1.09668,4462.25,-232.415,-53.8549,10.1924,1.40539,-0.308709,4462.25,-232.415,-53.8549,10.1924,1.40539,-0.308709
149,4251.39,-45.0365,1.00578,4795.87,-544.483,-56.0824,11.0459,1.38036,-0.374575,4795.87,-544.483,-56.0824,11.0459,1.38036,-0.374575
158,4778.71,-49.241,1.07943,5110.02,-331.315,-56.1222,6.88123,1.30752,-0.228093,5110.02,-331.315,-56.1222,6.88123,1.30752,-0.228093
167,4844.8,-45.9645,0.855441,5397.23,-552.433,-53.7577,7.79318,1.19553,-0.340091,5397.23,-552.433,-53.7577,7.79318,1.19553,-0.340091
176,5120.63,-43.3901,0.96559,5649.39,-528.769,-48.8689,5.47877,1.05821,-0.0926231,5649.39,-528.769,-48.8689,5.47877,1.05821,-0.0926231
185,5373.97,-30.3906,0.835251,5859.44,-485.469,-41.4445,11.0539,0.914382,-0.0791312,5859.44,-485.469,-41.4445,11.0539,0.914382,-0.0791312
194,5542.7,-18.1436,0.793541,6021.06,-478.357,-31.6018,13.4582,0.787792,0.00574915,6021.06,-478.357,-31.6018,13.4582,0.787792,0.00574915
203,5446.22,-7.21464,0.694054,6129,-682.777,-19.5637,12.349,0.705313,-0.0112589,6129,-682.777,-19.5637,12.349,0.705313,-0.0112589
212,5636.34,2.53847,0.877642,6178.78,-542.444,-5.65915,8.19762,0.694475,0.183167,6178.78,-542.444,-5.65915,8.19762,0.694475,0.183167
221,5816.48,17.9047,0.874199,6170.3,-353.82,9.67101,8.23367,0.781387,0.0928119,6170.3,-353.82,9.67101,8.23367,0.781387,0.0928119
230,5684.66,26.6053,1.23818,6103.8,-419.139,25.916,0.689237,0.990706,0.247477,6103.8,-419.139,25.916,0.689237,0.990706,0.247477
239,5776.16,46.2991,1.78071,5980.88,-204.729,42.5136,3.78552,1.34407,0.436645,5980.88,-204.729,42.5136,3.78552,1.34407,0.436645
248,5435.47,50.6637,2.10983,5804.56,-369.096,58.8641,-8.20035,1.85863,0.251199,5804.56,-369.096,58.8641,-8.20035,1.85863,0.251199
257,5228,71.5358,3.13386,5579.24,-351.24,74.3592,-2.82341,2.54518,0.58868,5579.24,-351.24,74.3592,-2.82341,2.54518,0.58868
266,5090.29,86.4306,3.86066,5310.88,-220.584,88.4368,-2.00617,3.40436,0.456306,5310.88,-220.584,88.4368,-2.00617,3.40436,0.456306
275,5096.49,106.963,5.31265,5007.63,88.8523,100.599,6.36325,4.42756,0.885085,5007.63,88.8523,100.599,6.36325,4.42756,0.885085
284,4546.18,102.707,5.82483,4677.69,-131.511,110.391,-7.68418,5.59748,0.227352,4677.69,-131.511,110.391,-7.68418,5.59748,0.227352
293,4371.25,117.073,8.21385,4330.25,40.9993,117.429,-0.356653,6.88808,1.32578,4330.25,40.9993,117.429,-0.356653,6.88808,1.32578
302,3935.72,117.089,9.31107,3974.4,-38.6873,121.401,-4.31191,8.26414,1.04693,3974.4,-38.6873,121.401,-4.31191,8.26414,1.04693
311,3649.99,119.046,10.9594,3619.28,30.7062,122.141,-3.09507,9.68565,1.27377,3619.28,30.7062,122.141,-3.09507,9.68565,1.27377
320,3411.94,112.762,12.6384,3273.13,138.814,119.649,-6.88659,11.1097,1.52873,3273.13,138.814,119.649,-6.88659,11.1097,1.52873
329,3173.93,117.149,15.1816,2943.65,230.287,114.036,3.11286,12.4884,2.69313,2943.65,230.287,114.036,3.11286,12.4884,2.69313
338,2842.13,105.901,16.0657,2637.94,204.198,105.526,0.374726,13.7707,2.29502,2637.94,204.198,105.526,0.374726,13.7707,2.29502
347,2498.24,86.2064,16.2208,2362.32,135.918,94.4587,-8.2523,14.9049,1.31593,2362.32,135.918,94.4587,-8.2523,14.9049,1.31593
356,2358.31,79.8487,18.6902,2121.73,236.583,81.2352,-1.3865,15.8395,2.85073,2121.73,236.583,81.2352,-1.3865,15.8395,2.85073
365,2186.33,61.0311,18.5056,1919.84,266.491,66.3717,-5.34063,16.5404,1.96519,1919.84,266.491,66.3717,-5.34063,16.5404,1.96519
374,2038.68,46.4875,21.0827,1758.14,280.537,50.3987,-3.91127,16.98,4.10267,1758.14,280.537,50.3987,-3.91127,16.98,4.10267
383,1891.76,31.557,21.4257,1636.99,254.768,33.9146,-2.35757,17.1413,4.28441,1636.99,254.768,33.9146,-2.35757,17.1413,4.28441
392,1787.59,19.7448,22.3593,1555.62,231.965,17.5304,2.21433,17.0157,5.34356,1555.62,231.965,17.5304,2.21433,17.0157,5.34356
401,1734.58,-0.544681,21.1747,1511.94,222.638,1.88268,-2.42736,16.6107,4.56399,1511.94,222.638,1.88268,-2.42736,16.6107,4.56399
410,1738.05,-21.8916,21.0336,1503.08,234.972,-12.452,-9.4396,15.941,5.09265,1503.08,234.972,-12.452,-9.4396,15.941,5.09265
419,1731.61,-35.0666,19.2941,1524.86,206.75,-25.0297,-10.0369,15.0365,4.25756,1524.86,206.75,-25.0297,-10.0369,15.0365,4.25756
428,1770.01,-48.4463,19.1288,1572.63,197.38,-35.4851,-12.9612,13.9373,5.19151,1572.63,197.38,-35.4851,-12.9612,13.9373,5.19151
437,1770.68,-61.9365,19.3346,1640.8,129.88,-43.5395,-18.397,12.6994,6.63521,1640.8,129.88,-43.5395,-18.397,12.6994,6.63521
446,1856.79,-62.1436,17.3252,1723.61,133.177,-48.9937,-13.1499,11.3876,5.93755,1723.61,133.177,-48.9937,-13.1499,11.3876,5.93755
455,2045.9,-74.4981,15.4382,1814.71,231.197,-51.7492,-22.7489,10.0755,5.36268,1814.71,231.197,-51.7492,-22.7489,10.0755,5.36268
464,2224.7,-80.0589,14.5813,1908.54,316.155,-51.8301,-28.2288,8.82996,5.75135,1908.54,316.155,-51.8301,-28.2288,8.82996,5.75135
473,2178.24,-75.3658,11.5893,2000.67,177.568,-49.4255,-25.9404,7.71501,3.87426,2000.67,177.568,-49.4255,-25.9404,7.71501,3.87426
482,2323.36,-71.9894,11.4556,2086.46,236.897,-44.8074,-27.1821,6.79433,4.66125,2086.46,236.897,-44.8074,-27.1821,6.79433,4.66125
491,2418.7,-71.1199,10.3049,2162.01,256.69,-38.3617,-32.7582,6.13168,4.17323,2162.01,256.69,-38.3617,-32.7582,6.13168,4.17323
500,2447.25,-59.624,8.30294,2223.9,223.353,-30.5699,-29.0541,5.78615,2.51679,2223.9,223.353,-30.5699,-29.0541,5.78615,2.51679
509,2577.77,-47.175,8.22746,2269.34,308.437,-21.9659,-25.2091,5.80695,2.42051,2269.34,308.437,-21.9659,-25.2091,5.80695,2.42051
518,2558.51,-42.4169,7.35097,2297.55,260.961,-13.0455,-29.3715,6.21752,1.13344,2297.55,260.961,-13.0455,-29.3715,6.21752,1.13344
527,2579.22,-23.0411,6.50428,2308.16,271.06,-4.30961,-18.7315,7.02445,-0.520162,2308.16,271.06,-4.30961,-18.7315,7.02445,-0.520162
536,2523.98,-18.6287,6.71246,2301.86,222.122,3.71695,-22.3456,8.22038,-1.50792,2301.86,222.122,3.71695,-22.3456,8.22038,-1.50792
545,2519.15,-1.43395,8.58876,2280.27,238.874,10.4862,-11.9202,9.78342,-1.19466,2280.27,238.874,10.4862,-11.9202,9.78342,-1.19466
554,2566.59,3.55431,8.51755,2245.71,320.874,15.4825,-11.9281,11.6761,-3.1585,2245.71,320.874,15.4825,-11.9281,11.6761,-3.1585
563,2545.99,11.5793,10.6431,2200.94,345.055,18.3183,-6.73899,13.8492,-3.2061,2200.94,345.055,18.3183,-6.73899,13.8492,-3.2061
572,2409.8,18.6254,11.8913,2148.71,261.098,18.7749,-0.149515,16.2447,-4.35337,2148.71,261.098,18.7749,-0.149515,16.2447,-4.35337
581,2410.13,26.5374,15.4975,2092.23,317.894,16.7298,9.80757,18.789,-3.29155,2092.23,317.894,16.7298,9.80757,18.789,-3.29155
590,2373.46,26.8724,15.2827,2035.56,337.898,12.1433,14.7292,21.3957,-6.11306,2035.56,337.898,12.1433,14.7292,21.3957,-6.11306
599,2206.46,28.2947,18.225,1982.71,223.755,5.05671,23.238,23.9669,-5.74192,1982.71,223.755,5.05671,23.238,23.9669,-5.74192
608,2119.7,32.2515,22.1034,1937.45,182.253,-4.37975,36.6313,26.4012,-4.29778,1937.45,182.253,-4.37975,36.6313,26.4012,-4.29778
617,2135.45,23.9273,25.8934,1902.37,233.085,-15.909,39.8363,28.6219,-2.72857,1902.37,233.085,-15.909,39.8363,28.6219,-2.72857
626,1951.2,10.8452,25.9867,1879.63,71.565,-29.1576,40.0029,30.5642,-4.57758,1879.63,71.565,-29.1576,40.0029,30.5642,-4.57758
635,1938.19,7.54114,30.1719,1871.05,67.1389,-43.6623,51.2034,32.1619,-1.99002,1871.05,67.1389,-43.6623,51.2034,32.1619,-1.99002
644,1859.9,-5.033,32.9222,1877.98,-18.0858,-58.8714,53.8384,33.3518,-0.429673,1877.98,-18.0858,-58.8714,53.8384,33.3518,-0.429673
653,1847.08,-15.3753,32.8238,1901.3,-54.2148,-74.1492,58.7739,34.0765,-1.25277,1901.3,-54.2148,-74.1492,58.7739,34.0765,-1.25277
662,1848.18,-29.9359,34.7378,1941.09,-92.9067,-88.8975,58.9616,34.3086,0.429162,1941.09,-92.9067,-88.8975,58.9616,34.3086,0.429162
671,1814.96,-56.9826,36.3808,1996.38,-181.426,-102.636,45.6532,34.0492,2.33166,1996.38,-181.426,-102.636,45.6532,34.0492,2.33166
680,1760.56,-66.7884,36.6042,2065.55,-304.989,-114.871,48.0831,33.315,3.28918,2065.55,-304.989,-114.871,48.0831,33.315,3.28918
689,1822.41,-80.806,38.1163,2146.28,-323.874,-125.091,44.2852,32.135,5.98133,2146.28,-323.874,-125.091,44.2852,32.135,5.98133
698,1884.92,-94.2074,38.9399,2235.74,-350.83,-132.809,38.6015,30.5668,8.37311,2235.74,-350.83,-132.809,38.6015,30.5668,8.37311
707,1891,-99.954,36.5131,2330.53,-439.535,-137.575,37.6213,28.6772,7.83583,2330.53,-439.535,-137.575,37.6213,28.6772,7.83583
716,1908.77,-113.946,36.4293,2427.48,-518.715,-139.169,25.2229,26.5365,9.89278,2427.48,-518.715,-139.169,25.2229,26.5365,9.89278
725,1994.29,-122.488,33.4393,2523.35,-529.057,-137.502,15.0132,24.2191,9.22014,2523.35,-529.057,-137.502,15.0132,24.2191,9.22014
734,2050.06,-127.683,32.2593,2614.89,-564.833,-132.603,4.92006,21.8224,10.4369,2614.89,-564.833,-132.603,4.92006,21.8224,10.4369
743,2184.75,-130.614,27.6853,2698.36,-513.605,-124.554,-6.05989,19.4502,8.23515,2698.36,-513.605,-124.554,-6.05989,19.4502,8.23515
752,2260,-131.217,27.3087,2769.66,-509.657,-113.535,-17.6822,17.2206,10.0881,2769.66,-509.657,-113.535,-17.6822,17.2206,10.0881
761,2344.61,-126.704,24.6929,2825.58,-480.972,-99.8426,-26.8614,15.2362,9.45674,2825.58,-480.972,-99.8426,-26.8614,15.2362,9.45674
770,2348.38,-117.03,21.1035,2864.56,-516.177,-83.8479,-33.182,13.5652,7.53824,2864.56,-516.177,-83.8479,-33.182,13.5652,7.53824
779,2350.93,-109.053,19.3843,2884.72,-533.785,-66.0012,-43.0519,12.2703,7.11397,2884.72,-533.785,-66.0012,-43.0519,12.2703,7.11397
788,2481.01,-104.286,19.3659,2885.36,-404.348,-46.9029,-57.3827,11.4106,7.95524,2885.36,-404.348,-46.9029,-57.3827,11.4106,7.95524
797,2466.93,-89.1184,17.3212,2865.23,-398.295,-27.1468,-61.9716,11.0381,6.28313,2865.23,-398.295,-27.1468,-61.9716,11.0381,6.28313
806,2493.81,-77.0153,16.1542,2824.36,-330.557,-7.4859,-69.5294,11.1969,4.95728,2824.36,-330.557,-7.4859,-69.5294,11.1969,4.95728
815,2552.73,-64.7342,14.1638,2762.98,-210.249,11.5611,-76.2953,11.8943,2.26951,2762.98,-210.249,11.5611,-76.2953,11.8943,2.26951
824,2521.81,-49.9835,12.1229,2682.94,-161.138,29.4826,-79.466,13.1076,-0.984724,2682.94,-161.138,29.4826,-79.466,13.1076,-0.984724
833,2495.02,-27.9085,11.6282,2585.84,-90.823,45.8099,-73.7184,14.8003,-3.17207,2585.84,-90.823,45.8099,-73.7184,14.8003,-3.17207
842,2505.47,-17.8662,13.3085,2474.32,31.1466,60.0227,-77.8888,16.9181,-3.60967,2474.32,31.1466,60.0227,-77.8888,16.9181,-3.60967
851,2383.14,3.01617,13.0309,2351.47,31.6698,71.6269,-68.6107,19.3843,-6.35335,2351.47,31.6698,71.6269,-68.6107,19.3843,-6.35335
860,2355.55,13.7369,15.4091,2220.12,135.427,80.2539,-66.517,22.1194,-6.71029,2220.12,135.427,80.2539,-66.517,22.1194,-6.71029
869,2237.42,27.841,16.3651,2083.69,153.723,85.7526,-57.9117,25.0407,-8.67558,2083.69,153.723,85.7526,-57.9117,25.0407,-8.67558
878,2168.28,41.3423,17.5279,1944.68,223.597,88.1021,-46.7597,28.0643,-10.5364,1944.68,223.597,88.1021,-46.7597,28.0643,-10.5364
887,2073.72,49.2007,22.0617,1806.72,267.004,87.3254,-38.1248,31.0789,-9.01724,1806.72,267.004,87.3254,-38.1248,31.0789,-9.01724
896,1948.82,55.0267,24.2907,1672.88,275.94,83.4954,-28.4687,33.9761,-9.68546,1672.88,275.94,83.4954,-28.4687,33.9761,-9.68546
905,1843.37,57.821,23.2827,1546.69,296.674,76.8637,-19.0427,36.6284,-13.3456,1546.69,296.674,76.8637,-19.0427,36.6284,-13.3456
914,1745.6,67.5475,29.1072,1430.93,314.671,67.6834,-0.135894,38.945,-9.83784,1430.93,314.671,67.6834,-0.135894,38.945,-9.83784
923,1619.45,56.6996,31.4781,1327.12,292.332,56.292,0.407638,40.8741,-9.39596,1327.12,292.332,56.292,0.407638,40.8741,-9.39596
932,1562.39,54.4174,35.4116,1236.59,325.799,43.1402,11.2772,42.3606,-6.94895,1236.59,325.799,43.1402,11.2772,42.3606,-6.94895
941,1437.55,50.1516,37.4935,1160.62,276.929,28.7557,21.3959,43.3514,-5.85795,1160.62,276.929,28.7557,21.3959,43.3514,-5.85795
950,1342.39,41.3038,37.058,1100.04,242.353,13.7126,27.5912,43.7989,-6.74095,1100.04,242.353,13.7126,27.5912,43.7989,-6.74095
959,1285.75,33.7705,39.3482,1055.28,230.467,-1.39877,35.1693,43.6743,-4.32616,1055.28,230.467,-1.39877,35.1693,43.6743,-4.32616
968,1232.84,20.9026,40.3395,1025.99,206.851,-16.1466,37.0492,42.9923,-2.65274,1025.99,206.851,-16.1466,37.0492,42.9923,-2.65274
977,1129.03,9.81707,40.4442,1011.2,117.832,-30.1217,39.9388,41.7871,-1.34294,1011.2,117.832,-30.1217,39.9388,41.7871,-1.34294
986,1103.57,-0.29649,38.6279,1009.53,94.0427,-42.907,42.6105,40.1092,-1.48127,1009.53,94.0427,-42.907,42.6105,40.1092,-1.48127
995,1087.32,-14.7591,42.2792,1019.25,68.0677,-54.105,39.3459,38.0221,4.25712,1019.25,68.0677,-54.105,39.3459,38.0221,4.25712
1004,1024.83,-37.3546,40.1553,1038.31,-13.4858,-63.3037,25.9491,35.6009,4.55438,1038.31,-13.4858,-63.3037,25.9491,35.6009,4.55438
1013,1079.48,-45.221,46.1332,1064.49,14.9919,-70.2027,24.9816,32.9272,13.206,1064.49,14.9919,-70.2027,24.9816,32.9272,13.206
1022,1032.41,-48.6768,42.9829,1096.05,-63.6433,-74.7957,26.1189,30.0893,12.8936,1096.05,-63.6433,-74.7957,26.1189,30.0893,12.8936
1031,1040.79,-54.6481,39.2361,1130.84,-90.0519,-77.0172,22.3692,27.1648,12.0713,1130.84,-90.0519,-77.0172,22.3692,27.1648,12.0713
1040,1055.91,-59.1628,36.5526,1166.65,-110.746,-76.9632,17.8004,24.2653,12.2872,1166.65,-110.746,-76.9632,17.8004,24.2653,12.2872
1049,1081.98,-73.5188,35.8932,1200.89,-118.908,-74.6962,1.1774,21.4984,14.3948,1200.89,-118.908,-74.6962,1.1774,21.4984,14.3948
1058,1129.81,-82.3317,37.0442,1231.27,-101.458,-70.4287,-11.903,18.9685,18.0758,1231.27,-101.458,-70.4287,-11.903,18.9685,18.0758
1067,1122.39,-80.9655,28.6378,1256.38,-133.985,-64.3883,-16.5771,16.7531,11.8847,1256.38,-133.985,-64.3883,-16.5771,16.7531,11.8847
1076,1153.29,-78.7501,25.1823,1275.26,-121.975,-56.8642,-21.8859,14.893,10.2894,1275.26,-121.975,-56.8642,-21.8859,14.893,10.2894
1085,1217.71,-73.3497,20.9454,1287.01,-69.3019,-48.2215,-25.1282,13.4362,7.50919,1287.01,-69.3019,-48.2215,-25.1282,13.4362,7.50919
1094,1216.98,-76.2582,25.9907,1290.84,-73.8633,-38.8771,-37.3811,12.4242,13.5665,1290.84,-73.8633,-38.8771,-37.3811,12.4242,13.5665
1103,1211.44,-56.3317,16.4541,1286.2,-74.7667,-29.322,-27.0098,11.8946,4.5595,1286.2,-74.7667,-29.322,-27.0098,11.8946,4.5595
1112,1213.36,-55.9813,15.7459,1273,-59.6435,-19.9743,-36.0071,11.8592,3.8867,1273,-59.6435,-19.9743,-36.0071,11.8592,3.8867
1121,1246.29,-48.5737,15.3649,1251.74,-5.45139,-11.1167,-37.457,12.2965,3.06838,1251.74,-5.45139,-11.1167,-37.457,12.2965,3.06838
1130,1237.54,-42.9851,15.5914,1223.15,14.3865,-3.03752,-39.9476,13.1706,2.42076,1223.15,14.3865,-3.03752,-39.9476,13.1706,2.42076
1139,1215.83,-47.6841,13.6421,1188.35,27.4866,3.94837,-51.6325,14.4329,-0.790718,1188.35,27.4866,3.94837,-51.6325,14.4329,-0.790718
1148,1212.52,-23.673,13.5995,1148.61,63.9181,9.53204,-33.205,16.0185,-2.41893,1148.61,63.9181,9.53204,-33.205,16.0185,-2.41893
1157,1220.58,-15.6744,14.5019,1105.44,115.144,13.4296,-29.104,17.8508,-3.34892,1105.44,115.144,13.4296,-29.104,17.8508,-3.34892
1166,1159.29,-21.3026,9.18108,1060.19,99.1036,15.5367,-36.8393,19.8638,-10.6827,1060.19,99.1036,15.5367,-36.8393,19.8638,-10.6827
1175,1143.31,-13.603,10.5746,1014.09,129.211,15.8588,-29.4618,21.9893,-11.4147,1014.09,129.211,15.8588,-29.4618,21.9893,-11.4147
1184,1136.56,-5.79308,12.8028,968.598,167.961,14.4379,-20.231,24.1473,-11.3445,968.598,167.961,14.4379,-20.231,24.1473,-11.3445
1193,1086.25,-2.23866,12.7564,925.202,161.044,11.3583,-13.597,26.2461,-13.4897,925.202,161.044,11.3583,-13.597,26.2461,-13.4897
1202,1005.41,0.797025,23.1519,885.617,119.79,6.75645,-5.95943,28.185,-5.03305,885.617,119.79,6.75645,-5.95943,28.185,-5.03305
1211,975.189,6.31648,21.2917,851.183,124.005,0.813847,5.50263,29.8797,-8.58803,851.183,124.005,0.813847,5.50263,29.8797,-8.58803
1220,970.73,11.2854,18.0007,822.504,148.226,-6.25149,17.5369,31.2909,-13.2902,822.504,148.226,-6.25149,17.5369,31.2909,-13.2902
1229,906.514,0.795071,24.1192,800.023,106.491,-14.1748,14.9698,32.3819,-8.26275,800.023,106.491,-14.1748,14.9698,32.3819,-8.26275
1238,895.506,-1.70669,26.9876,784.152,111.354,-22.6299,20.9232,33.1188,-6.13125,784.152,111.354,-22.6299,20.9232,33.1188,-6.13125
1247,860.053,6.50815,28.9322,775.141,84.9123,-31.2511,37.7592,33.4675,-4.53533,775.141,84.9123,-31.2511,37.7592,33.4675,-4.53533
1256,805.618,-5.07351,28.2583,773.085,32.5331,-39.6417,34.5682,33.4007,-5.14244,773.085,32.5331,-39.6417,34.5682,33.4007,-5.14244
1265,777.489,-10.6252,32.123,777.705,-0.216015,-47.5171,36.892,32.9244,-0.801439,777.705,-0.216015,-47.5171,36.892,32.9244,-0.801439
1274,770.016,-6.18903,28.0386,788.348,-18.3319,-54.6695,48.4805,32.066,-4.02737,788.348,-18.3319,-54.6695,48.4805,32.066,-4.02737
1283,736.545,-25.4341,25.1459,804.177,-67.6316,-60.8712,35.4372,30.8638,-5.71786,804.177,-67.6316,-60.8712,35.4372,30.8638,-5.71786
1292,758.18,-27.8221,32.7948,824.124,-65.944,-65.8855,38.0633,29.3636,3.43122,824.124,-65.944,-65.8855,38.0633,29.3636,3.43122
1301,733.856,-31.3034,32.8301,846.945,-113.089,-69.47,38.1666,27.6275,5.20261,846.945,-113.089,-69.47,38.1666,27.6275,5.20261
1310,712.532,-45.6622,32.308,871.35,-158.817,-71.4455,25.7834,25.7189,6.58908,871.35,-158.817,-71.4455,25.7834,25.7189,6.58908
1319,718.903,-45.3274,37.0351,896.363,-177.461,-71.7983,26.4709,23.6904,13.3447,896.363,-177.461,-71.7983,26.4709,23.6904,13.3447
1328,723.408,-52.8192,22.7581,920.945,-197.537,-70.5651,17.7459,21.6055,1.1526,920.945,-197.537,-70.5651,17.7459,21.6055,1.1526
1337,757.937,-50.5695,32.7284,943.907,-185.97,-67.8109,17.2414,19.534,13.1944,943.907,-185.97,-67.8109,17.2414,19.534,13.1944
1346,737.666,-57.1386,25.6747,963.955,-226.289,-63.6349,6.49629,17.5545,8.12017,963.955,-226.289,-63.6349,6.49629,17.5545,8.12017
1355,765.134,-65.5484,22.1336,979.733,-214.599,-58.1713,-7.37708,15.7492,6.38448,979.733,-214.599,-58.1713,-7.37708,15.7492,6.38448
1364,776.923,-62.1891,20.8649,990.452,-213.529,-51.5946,-10.5945,14.1748,6.69012,990.452,-213.529,-51.5946,-10.5945,14.1748,6.69012
1373,777.362,-56.4015,13.9711,995.774,-218.413,-44.1038,-12.2977,12.8574,1.11367,995.774,-218.413,-44.1038,-12.2977,12.8574,1.11367
1382,773.981,-47.5995,19.7096,995.394,-221.413,-35.9425,-11.657,11.8249,7.8847,995.394,-221.413,-35.9425,-11.657,11.8249,7.8847
1391,806.044,-66.4348,18.9034,989.027,-182.983,-27.3885,-39.0463,11.103,7.80033,989.027,-182.983,-27.3885,-39.0463,11.103,7.80033
1400,830.177,-61.3485,26.3292,976.515,-146.338,-18.7694,-42.5791,10.7179,15.6113,976.515,-146.338,-18.7694,-42.5791,10.7179,15.6113
1409,822.186,-54.6345,5.1988,957.835,-135.649,-10.3996,-44.2349,10.6828,-5.48398,957.835,-135.649,-10.3996,-44.2349,10.6828,-5.48398
1418,818.106,-52.4991,20.0139,933.364,-115.258,-2.46752,-50.0316,10.9825,9.03138,933.364,-115.258,-2.46752,-50.0316,10.9825,9.03138
1427,796.252,-38.2634,20.0412,903.734,-107.483,4.84656,-43.11,11.5905,8.4507,903.734,-107.483,4.84656,-43.11,11.5905,8.4507
1436,803.463,-40.2416,13.1922,869.674,-66.2101,11.3523,-51.5939,12.4707,0.72158,869.674,-66.2101,11.3523,-51.5939,12.4707,0.72158
1445,798.655,-37.8014,10.43,832.036,-33.381,16.8486,-54.65,13.5782,-3.14819,832.036,-33.381,16.8486,-54.65,13.5782,-3.14819
1454,773.833,-26.0106,2.1953,791.8,-17.9668,21.1347,-47.1453,14.859,-12.6637,791.8,-17.9668,21.1347,-47.1453,14.859,-12.6637
1463,762.183,-21.7373,18.35,749.942,12.2416,24.1002,-45.8375,16.2629,2.08707,749.942,12.2416,24.1002,-45.8375,16.2629,2.08707
1472,749.532,-9.44394,12.4154,707.218,42.3133,25.7555,-35.1994,17.7453,-5.32991,707.218,42.3133,25.7555,-35.1994,17.7453,-5.32991
1481,738.185,2.7698,16.5295,664.499,73.6863,26.13,-23.3602,19.2537,-2.72426,664.499,73.6863,26.13,-23.3602,19.2537,-2.72426
1490,727.424,-4.9052,14.6158,622.79,104.634,25.2739,-30.1791,20.7275,-6.11176,622.79,104.634,25.2739,-30.1791,20.7275,-6.11176
1499,701.642,-1.96257,-1.3298,583.12,118.523,23.2626,-25.2252,22.0985,-23.4283,583.12,118.523,23.2626,-25.2252,22.0985,-23.4283
1512,655.678,7.47919,21.9852,531.313,124.365,18.5319,-11.0527,23.7694,-1.78421,531.313,124.365,18.5319,-11.0527,23.7694,-1.78421
