Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
sn1992p,0.027637,35.761539,0.144083,35.669142,0.092396723,35.669142,0.092396723
sn1998ab,0.027688,35.240115,0.143171,35.673222,-0.43310745,35.673222,-0.43310745
sn2002de,0.027748,35.731784,0.141846,35.678013,0.053770832,35.678013,0.053770832
sn2003u,0.028561,35.591369,0.14269,35.741944,-0.15057555,35.741944,-0.15057555
sn2005eq,0.029086,35.858819,0.141059,35.782286,0.07653306,35.782286,0.07653306
sn2006qo,0.029526,35.686443,0.142005,35.81555,-0.12910706,35.81555,-0.12910706
sn1990o,0.030325,35.747254,0.143169,35.874729,-0.12747536,35.874729,-0.12747536
sn2001ba,0.030381,35.918942,0.142175,35.878819,0.040122647,35.878819,0.040122647
sn2003ch,0.030416,35.941299,0.140939,35.881372,0.059927399,35.881372,0.059927399
sn1997dg,0.030482,36.197901,0.1417,35.886178,0.31172368,35.886178,0.31172368
sn1996c,0.030721,35.839872,0.142617,35.903495,-0.063623226,35.903495,-0.063623226
sn2006bt,0.031484,36.053917,0.140272,35.95791,0.096007123,35.95791,0.096007123
sn2006az,0.031485,35.938196,0.140346,35.957981,-0.019784943,35.957981,-0.019784943
sn2007bd,0.031638,35.835702,0.14121,35.968736,-0.13303441,35.968736,-0.13303441
sn1999cc,0.031764,35.884859,0.140686,35.977555,-0.092695852,35.977555,-0.092695852
sn2004as,0.032538,36.129874,0.14043,36.03099,0.098883929,36.03099,0.098883929
sn2004l,0.033173,35.996675,0.143111,36.073908,-0.077233373,36.073908,-0.077233373
sn2006s,0.033255,36.21217,0.139885,36.079391,0.13277855,36.079391,0.13277855
sn2006gr,0.033614,36.162256,0.139809,36.103243,0.059012468,36.103243,0.059012468
sn2005iq,0.034074,36.263162,0.138969,36.133443,0.1297183,36.133443,0.1297183
sn2005eu,0.034781,36.150741,0.141596,36.179091,-0.028349807,36.179091,-0.028349807
sn1996bl,0.034854,35.992803,0.141007,36.183753,-0.1909493,36.183753,-0.1909493
sn2003iv,0.034971,36.260244,0.140126,36.191204,0.069040555,36.191204,0.069040555
sn1992bg,0.035218,36.134253,0.14465,36.206855,-0.072601529,36.206855,-0.072601529
sn2002hd,0.035755,35.942565,0.142258,36.240514,-0.29794886,36.240514,-0.29794886
SDSS17784,0.03652,36.331548,0.115396,36.28762,0.043928612,36.28762,0.043928612
sn2000cf,0.036934,36.375857,0.140956,36.312712,0.063144902,36.312712,0.063144902
sn2006nz,0.03695,36.320147,0.114021,36.313676,0.0064704157,36.313676,0.0064704157
sn2006mo,0.036969,36.387901,0.141722,36.314821,0.073080146,36.314821,0.073080146
sn2001eh,0.037075,36.277857,0.139296,36.321195,-0.043337998,36.321195,-0.043337998
sn2002hu,0.038086,36.296658,0.138952,36.381115,-0.084457064,36.381115,-0.084457064
sn1999aw,0.039083,36.509804,0.139901,36.438703,0.071100758,36.438703,0.071100758
sn2003fa,0.039219,36.406044,0.138984,36.446447,-0.04040268,36.446447,-0.04040268
sn2001az,0.040259,36.605765,0.142119,36.504816,0.10094896,36.504816,0.10094896
sn2005lz,0.040689,36.527676,0.139014,36.52852,-0.00084429934,36.52852,-0.00084429934
sn1992bh,0.041657,36.777361,0.141016,36.581002,0.19635919,36.581002,0.19635919
sn1992bl,0.0424,36.547697,0.142756,36.620485,-0.072787573,36.620485,-0.072787573
SDSS10805,0.04413,36.522649,0.11486,36.709867,-0.1872178,36.709867,-0.1872178
SDSS14279,0.04428,36.542955,0.113705,36.717455,-0.17450054,36.717455,-0.17450054
sn2005hc,0.04492,36.813793,0.111373,36.749554,0.064238052,36.749554,0.064238052
sn2004gu,0.046856,36.696633,0.137271,36.844015,-0.14738123,36.844015,-0.14738123
sn1995ac,0.048984,36.599681,0.139079,36.943564,-0.34388344,36.943564,-0.34388344
sn1993ag,0.049325,36.840252,0.140167,36.959125,-0.11887314,36.959125,-0.11887314
sn1990af,0.049519,36.896049,0.139446,36.967931,-0.071882372,36.967931,-0.071882372
sn1993o,0.053126,37.097132,0.139575,37.125841,-0.0287088,37.125841,-0.0287088
sn1998dx,0.05386,37.0011,0.140685,37.156699,-0.15559914,37.156699,-0.15559914
sn1999ao,0.054931,37.291241,0.143919,37.201002,0.090239151,37.201002,0.090239151
SDSS19968,0.05499,37.155275,0.112893,37.203418,-0.0481431,37.203418,-0.0481431
SDSS6558,0.05634,37.255335,0.112867,37.258029,-0.0026940864,37.258029,-0.0026940864
SDSS14318,0.05654,37.11319,0.122398,37.266012,-0.15282193,37.266012,-0.15282193
SDSS17745,0.05874,37.467552,0.114585,37.352065,0.1154879,37.352065,0.1154879
sn2006ob,0.059289,37.302212,0.111086,37.373053,-0.070841217,37.373053,-0.070841217
sn2006oa,0.060959,37.39072,0.11093,37.435762,-0.045042166,37.435762,-0.045042166
SDSS3901,0.062818,37.378504,0.112357,37.503648,-0.12514346,37.503648,-0.12514346
sn2007ae,0.062961,37.387267,0.140212,37.508789,-0.12152232,37.508789,-0.12152232
sn1992bs,0.063345,37.666991,0.141293,37.52254,0.14445103,37.52254,0.14445103
SDSS10028,0.064229,37.448507,0.112975,37.553893,-0.10538572,37.553893,-0.10538572
sn2006an,0.065193,37.623736,0.139912,37.587612,0.036123097,37.587612,0.036123097
SDSS6057,0.06651,37.545335,0.112612,37.632911,-0.087576732,37.632911,-0.087576732
sn2006al,0.069122,37.86837,0.145157,37.720254,0.14811605,37.720254,0.14811605
sn2006on,0.069751,37.544255,0.111409,37.740813,-0.1965573,37.740813,-0.1965573
sn1993b,0.070153,37.633652,0.146379,37.753859,-0.12020718,37.753859,-0.12020718
SDSS17240,0.07153,37.643365,0.157968,37.798008,-0.15464345,37.798008,-0.15464345
SDSS17880,0.07195,37.593299,0.112772,37.811312,-0.21801259,37.811312,-0.21801259
sn1992ae,0.074579,37.735149,0.141947,37.89293,-0.15778072,37.89293,-0.15778072
sn2005ir,0.07487,37.849941,0.110074,37.901794,-0.05185283,37.901794,-0.05185283
SDSS19155,0.07592,38.018827,0.112389,37.933504,0.085323183,37.933504,0.085323183
sn1999bp,0.078317,37.975452,0.138307,38.004348,-0.028895345,38.004348,-0.028895345
SDSS17186,0.07849,38.285205,0.113854,38.00938,0.27582535,38.00938,0.27582535
sn1992bp,0.07884,37.792706,0.138584,38.019529,-0.22682288,38.019529,-0.22682288
SDSS12779,0.07891,38.072741,0.117766,38.021553,0.051187702,38.021553,0.051187702
SDSS12898,0.07997,38.092961,0.112109,38.052002,0.04095921,38.052002,0.04095921
sn2005ag,0.080103,37.91689,0.136253,38.055795,-0.13890565,38.055795,-0.13890565
SDSS12950,0.08133,38.185733,0.111814,38.090508,0.095225201,38.090508,0.095225201
SDSS12781,0.08304,38.317541,0.115125,38.138058,0.17948273,38.138058,0.17948273
SDSS722,0.08522,38.220612,0.128423,38.197338,0.023273973,38.197338,0.023273973
SDSS3592,0.08528,38.178483,0.111932,38.198949,-0.020466403,38.198949,-0.020466403
SDSS21502,0.08784,38.239802,0.112907,38.266696,-0.026893889,38.266696,-0.026893889
SDSS1241,0.08889,38.186699,0.11251,38.293939,-0.10723998,38.293939,-0.10723998
SDSS19899,0.09007,38.270945,0.111899,38.324191,-0.053246512,38.324191,-0.053246512
SDSS17258,0.0901,38.078707,0.124187,38.324955,-0.24624866,38.324955,-0.24624866
SDSS774,0.09243,38.409607,0.122156,38.383578,0.026029185,38.383578,0.026029185
SDSS18241,0.09391,38.584293,0.11374,38.420088,0.16420483,38.420088,0.16420483
SDSS2102,0.09401,38.461071,0.112725,38.422535,0.038535849,38.422535,0.038535849
SDSS16185,0.09582,38.533308,0.112716,38.466404,0.066903724,38.466404,0.066903724
SDSS13038,0.10264,38.777015,0.113322,38.62491,0.15210553,38.62491,0.15210553
SDSS10434,0.10289,38.727198,0.114221,38.630528,0.096670254,38.630528,0.096670254
SDSS13135,0.10337,38.651728,0.111598,38.641279,0.010449083,38.641279,0.010449083
SDSS20064,0.10391,38.506897,0.112416,38.653317,-0.14641999,38.653317,-0.14641999
SDSS14816,0.10589,38.51032,0.112285,38.696954,-0.18663361,38.696954,-0.18663361
SDSS18697,0.10602,38.638175,0.111682,38.699792,-0.061617119,38.699792,-0.061617119
SDSS20625,0.10667,38.779541,0.112607,38.713932,0.065608846,38.713932,0.065608846
SDSS18375,0.10725,38.455458,0.111743,38.726481,-0.27102347,38.726481,-0.27102347
SDSS21034,0.10751,38.794085,0.112402,38.732086,0.061999798,38.732086,0.061999798
SDSS7147,0.10924,38.800044,0.112096,38.769053,0.030991174,38.769053,0.030991174
SDSS18650,0.11271,38.964234,0.112009,38.841557,0.12267636,38.841557,0.12267636
SDSS11067,0.11304,38.881139,0.112246,38.848342,0.032796523,38.848342,0.032796523
SDSS18612,0.11368,38.685221,0.111953,38.861447,-0.17622642,38.861447,-0.17622642
SDSS16641,0.11389,39.043562,0.113093,38.865732,0.17782975,38.865732,0.17782975
SDSS16619,0.11402,38.712592,0.11346,38.868381,-0.15578977,38.868381,-0.15578977
SDSS5395,0.11635,38.978748,0.111949,38.915378,0.063369224,38.915378,0.063369224
SDSS8719,0.11651,38.922422,0.113022,38.918573,0.0038493676,38.918573,0.0038493676
SDSS2561,0.11741,38.950183,0.112518,38.936465,0.013718327,38.936465,0.013718327
SDSS19953,0.11767,38.990858,0.111671,38.94161,0.049248273,38.94161,0.049248273
SDSS16259,0.11771,38.891708,0.113079,38.9424,-0.05069273,38.9424,-0.05069273
SDSS1371,0.11771,38.777081,0.11196,38.9424,-0.16531979,38.9424,-0.16531979
SDSS14871,0.11845,39.061558,0.111824,38.95698,0.10457804,38.95698,0.10457804
SDSS18298,0.11863,38.669532,0.127194,38.960513,-0.29098067,38.960513,-0.29098067
SDSS13894,0.11966,39.209273,0.113363,38.980635,0.22863791,38.980635,0.22863791
SDSS13044,0.11967,39.087358,0.112171,38.980829,0.10652828,38.980829,0.10652828
SDSS5549,0.11967,38.967698,0.111976,38.980829,-0.013131144,38.980829,-0.013131144
SDSS12860,0.12044,39.030567,0.113463,38.995764,0.034802772,38.995764,0.034802772
SDSS19543,0.12164,39.196958,0.112462,39.01886,0.17809858,39.01886,0.17809858
SDSS18835,0.12262,38.956586,0.11183,39.037562,-0.080976834,39.037562,-0.080976834
SDSS16021,0.12276,38.987525,0.112478,39.040223,-0.052697451,39.040223,-0.052697451
SDSS21669,0.12281,38.913864,0.129766,39.041172,-0.12730824,39.041172,-0.12730824
SDSS2916,0.12303,38.972486,0.119632,39.045345,-0.072859567,39.045345,-0.072859567
SDSS6406,0.12376,38.936366,0.111795,39.059142,-0.12277579,39.059142,-0.12277579
SDSS20470,0.1244,39.208689,0.113068,39.071174,0.13751505,39.071174,0.13751505
06D2fb,0.125298,39.06277,0.085713,39.08796,-0.025190154,39.08796,-0.025190154
SDSS13005,0.12593,39.181814,0.157613,39.099705,0.082108548,39.099705,0.082108548
SDSS2992,0.12608,38.877179,0.113495,39.102485,-0.22530511,39.102485,-0.22530511
SDSS744,0.12649,39.083386,0.118731,39.110066,-0.026679774,39.110066,-0.026679774
SDSS18855,0.12715,39.121925,0.111895,39.122222,-0.00029659431,39.122222,-0.00029659431
SDSS16069,0.12739,39.041874,0.113191,39.126627,-0.084753237,39.126627,-0.084753237
SDSS18809,0.12837,39.121917,0.112485,39.144535,-0.022618288,39.144535,-0.022618288
SDSS22075,0.12893,39.091935,0.113756,39.154711,-0.06277622,39.154711,-0.06277622
SDSS1032,0.12903,39.12637,0.115931,39.156524,-0.030153659,39.156524,-0.030153659
SDSS5751,0.12953,39.057113,0.112137,39.165567,-0.1084544,39.165567,-0.1084544
SDSS20084,0.12961,39.391752,0.113865,39.167011,0.2247413,39.167011,0.2247413
SDSS18415,0.12961,39.207549,0.113841,39.167011,0.040537916,39.167011,0.040537916
SDSS17280,0.13045,39.449672,0.147057,39.182122,0.26755004,39.182122,0.26755004
SDSS14108,0.13243,39.484723,0.112393,39.21738,0.2673426,39.21738,0.2673426
SDSS18602,0.13362,39.326815,0.113865,39.238333,0.088482158,39.238333,0.088482158
SDSS15508,0.13392,39.215092,0.111798,39.243588,-0.02849578,39.243588,-0.02849578
SDSS15234,0.13508,39.491549,0.113196,39.263801,0.22774815,39.263801,0.22774815
SDSS17629,0.13588,39.123799,0.113673,39.277646,-0.15384748,39.277646,-0.15384748
SDSS19775,0.13668,39.246318,0.113428,39.291415,-0.045097903,39.291415,-0.045097903
SDSS17366,0.13811,39.230733,0.112284,39.31584,-0.085107014,39.31584,-0.085107014
SDSS15171,0.13818,39.297665,0.11186,39.317029,-0.019364492,39.317029,-0.019364492
SDSS17208,0.13864,39.611275,0.119461,39.324832,0.28644288,39.324832,0.28644288
SDSS12928,0.13868,39.317355,0.116765,39.325509,-0.0081542053,39.325509,-0.0081542053
SDSS1794,0.14139,39.449513,0.113002,39.370976,0.0785371,39.370976,0.0785371
SDSS14437,0.14265,39.385841,0.112226,39.391837,-0.0059957955,39.391837,-0.0059957955
SDSS2635,0.1431,39.388173,0.112072,39.399245,-0.011072709,39.399245,-0.011072709
SDSS13796,0.1436,39.307355,0.111766,39.407451,-0.10009675,39.407451,-0.10009675
SDSS17497,0.14382,39.356151,0.111949,39.411054,-0.054902441,39.411054,-0.054902441
SDSS8921,0.14401,39.387021,0.114616,39.41416,-0.027139584,39.41416,-0.027139584
SDSS16073,0.14468,39.679811,0.112388,39.425085,0.25472592,39.425085,0.25472592
SDSS14024,0.14478,39.380007,0.114439,39.426712,-0.046705334,39.426712,-0.046705334
SDSS17605,0.14533,39.41477,0.119235,39.435639,-0.020868921,39.435639,-0.020868921
SDSS11300,0.14547,39.125438,0.113737,39.437906,-0.31246843,39.437906,-0.31246843
SDSS21062,0.14564,39.731821,0.114307,39.440656,0.29116484,39.440656,0.29116484
SDSS19940,0.14582,39.261311,0.112189,39.443565,-0.18225424,39.443565,-0.18225424
SDSS12930,0.14607,39.559066,0.117074,39.4476,0.11146651,39.4476,0.11146651
SDSS2308,0.148,39.554178,0.111944,39.47853,0.075648438,39.47853,0.075648438
SDSS21510,0.14839,39.404046,0.11378,39.484734,-0.080688181,39.484734,-0.080688181
SDSS16116,0.1486,39.644156,0.112448,39.488068,0.15608822,39.488068,0.15608822
SDSS13736,0.14901,39.511831,0.112283,39.494565,0.017265891,39.494565,0.017265891
SDSS16206,0.15065,39.371489,0.113842,39.520388,-0.1488985,39.520388,-0.1488985
SDSS2031,0.15186,39.453621,0.112035,39.539271,-0.085649578,39.539271,-0.085649578
SDSS15132,0.15295,39.624165,0.111718,39.556161,0.068004443,39.556161,0.068004443
SDSS19353,0.15322,39.521424,0.113617,39.560327,-0.038903516,39.560327,-0.038903516
SDSS18323,0.15363,39.69794,0.115274,39.566641,0.13129871,39.566641,0.13129871
SDSS17253,0.15463,39.621754,0.1715,39.581974,0.039780496,39.581974,0.039780496
SDSS5550,0.15473,39.583086,0.111655,39.583502,-0.00041580291,39.583502,-0.00041580291
SDSS18030,0.15506,39.762277,0.118308,39.588538,0.17373854,39.588538,0.17373854
SDSS18740,0.15575,39.392103,0.111931,39.599037,-0.20693327,39.599037,-0.20693327
SDSS16165,0.15596,39.593466,0.112725,39.602223,-0.0087573397,39.602223,-0.0087573397
SDSS13354,0.15653,39.470949,0.113012,39.610852,-0.13990341,39.610852,-0.13990341
SDSS17171,0.15895,39.623116,0.145393,39.647162,-0.024045823,39.647162,-0.024045823
SDSS15425,0.15935,39.362701,0.111983,39.653114,-0.29041254,39.653114,-0.29041254
SDSS17825,0.15999,39.670906,0.113136,39.662608,0.0082981839,39.662608,0.0082981839
SDSS3317,0.15999,39.513772,0.113095,39.662608,-0.14883624,39.662608,-0.14883624
SDSS2689,0.16035,39.498811,0.114045,39.667932,-0.16912118,39.667932,-0.16912118
SDSS5103,0.1605,39.577501,0.113217,39.670148,-0.092647103,39.670148,-0.092647103
SDSS13411,0.1618,39.817103,0.120879,39.689266,0.12783613,39.689266,0.12783613
SDSS20430,0.16284,39.809749,0.114429,39.704458,0.10529089,39.704458,0.10529089
SDSS19174,0.16357,39.537404,0.114386,39.715067,-0.17766365,39.715067,-0.17766365
SDSS20764,0.16387,39.705099,0.113522,39.719414,-0.014315034,39.719414,-0.014315034
SDSS3087,0.1644,39.614567,0.11306,39.727076,-0.11250867,39.727076,-0.11250867
SDSS19616,0.16455,39.637488,0.113442,39.72924,-0.09175206,39.72924,-0.09175206
SDSS12843,0.16565,39.453303,0.118455,39.745055,-0.29175188,39.745055,-0.29175188
SDSS12853,0.16817,39.584249,0.116716,39.780919,-0.19666944,39.780919,-0.19666944
SDSS15897,0.16869,39.796918,0.116161,39.788256,0.0086616248,39.788256,0.0086616248
05D3ne,0.169455,39.832052,0.088415,39.799013,0.033039029,39.799013,0.033039029
SDSS12856,0.17028,39.833327,0.112043,39.810563,0.022764651,39.810563,0.022764651
SDSS12855,0.17063,39.687683,0.114853,39.815447,-0.12776373,39.815447,-0.12776373
SDSS17220,0.17066,39.646053,0.115012,39.815865,-0.16981176,39.815865,-0.16981176
SDSS17389,0.1707,40.057622,0.115438,39.816423,0.24119937,39.816423,0.24119937
SDSS15453,0.17373,40.085507,0.114314,39.858302,0.22720503,39.858302,0.22720503
SDSS3080,0.17374,39.713598,0.112831,39.858439,-0.14484068,39.858439,-0.14484068
SDSS15648,0.17383,39.776759,0.122163,39.859672,-0.082912643,39.859672,-0.082912643
SDSS14421,0.17386,39.951083,0.112491,39.860083,0.091000035,39.860083,0.091000035
SDSS12927,0.17415,39.609482,0.118918,39.864053,-0.2545711,39.864053,-0.2545711
SDSS19969,0.1742,39.764467,0.113041,39.864737,-0.10026931,39.864737,-0.10026931
SDSS19282,0.17558,39.88391,0.113152,39.883537,0.0003727801,39.883537,0.0003727801
SDSS18807,0.17625,39.995197,0.113139,39.892615,0.10258144,39.892615,0.10258144
SDSS14979,0.17653,39.875133,0.11256,39.8964,-0.021266324,39.8964,-0.021266324
SDSS18604,0.17656,40.065594,0.113509,39.896805,0.16878941,39.896805,0.16878941
SDSS15365,0.17656,40.035173,0.113446,39.896805,0.13836765,39.896805,0.13836765
SDSS17274,0.17658,40.394839,0.1635,39.897075,0.49776389,39.897075,0.49776389
SDSS15583,0.17706,39.916428,0.113873,39.903548,0.012880526,39.903548,0.012880526
SDSS17218,0.17757,39.884758,0.114576,39.910407,-0.025649202,39.910407,-0.025649202
SDSS14451,0.17789,39.824578,0.112906,39.914701,-0.09012368,39.914701,-0.09012368
SDSS5635,0.1781,40.302405,0.117139,39.917516,0.38488887,39.917516,0.38488887
SDSS15461,0.17865,39.947284,0.113319,39.924872,0.022412414,39.924872,0.022412414
SDSS2372,0.17962,39.812569,0.113572,39.937794,-0.1252252,39.937794,-0.1252252
SDSS6936,0.17969,39.936916,0.113497,39.938724,-0.0018084022,39.938724,-0.0018084022
SDSS13254,0.17981,40.23075,0.120493,39.940318,0.29043222,39.940318,0.29043222
SDSS14284,0.18037,39.698001,0.112763,39.947741,-0.24974025,39.947741,-0.24974025
SDSS13045,0.18055,39.793481,0.118342,39.950123,-0.15664155,39.950123,-0.15664155
SDSS20048,0.18056,40.04413,0.117002,39.950255,0.093874848,39.950255,0.093874848
SDSS17215,0.18079,39.871011,0.117616,39.953295,-0.082284348,39.953295,-0.082284348
SDSS15443,0.18122,39.838453,0.112167,39.958968,-0.12051565,39.958968,-0.12051565
SDSS17332,0.18204,39.834302,0.115898,39.969752,-0.1354502,39.969752,-0.1354502
SDSS6422,0.18255,40.01337,0.112208,39.976437,0.036933436,39.976437,0.036933436
SDSS16281,0.18255,39.87841,0.114391,39.976437,-0.098026744,39.976437,-0.098026744
SDSS17168,0.18257,40.092058,0.115147,39.976698,0.11535968,39.976698,0.11535968
SDSS14984,0.1828,40.083279,0.115225,39.979707,0.10357269,39.979707,0.10357269
SDSS1580,0.18322,39.815183,0.114206,39.985191,-0.17000865,39.985191,-0.17000865
SDSS8213,0.18327,39.819882,0.117564,39.985844,-0.16596142,39.985844,-0.16596142
SDSS15421,0.18435,40.1016,0.112927,39.99989,0.10170975,39.99989,0.10170975
05D2ah,0.185371,40.044651,0.085522,40.013098,0.031552736,40.013098,0.031552736
SDSS19101,0.18563,39.908877,0.11449,40.016438,-0.10756107,40.016438,-0.10756107
SDSS5994,0.18581,40.075031,0.114889,40.018757,0.056274782,40.018757,0.056274782
SDSS21861,0.18655,39.874252,0.121972,40.028267,-0.15401509,40.028267,-0.15401509
SDSS18749,0.18667,39.972053,0.114334,40.029805,-0.057752288,40.029805,-0.057752288
SDSS20687,0.18772,39.871486,0.118492,40.043231,-0.17174518,40.043231,-0.17174518
SDSS6304,0.18965,39.962528,0.113593,40.067727,-0.10519938,40.067727,-0.10519938
SDSS762,0.1901,40.210589,0.114249,40.073405,0.13718407,40.073405,0.13718407
SDSS18804,0.19084,39.999776,0.112617,40.082715,-0.0829396,40.082715,-0.0829396
SDSS16276,0.19176,40.120262,0.114367,40.094243,0.026018183,40.094243,0.026018183
SDSS18787,0.19191,40.411807,0.114568,40.096118,0.31568908,40.096118,0.31568908
SDSS16618,0.19198,39.956519,0.114573,40.096993,-0.14047332,40.096993,-0.14047332
SDSS2440,0.19215,40.268783,0.114217,40.099115,0.16966795,40.099115,0.16966795
SDSS16100,0.19392,40.150249,0.117691,40.121108,0.029141181,40.121108,0.029141181
SDSS2246,0.19422,40.109546,0.11684,40.124817,-0.015270786,40.124817,-0.015270786
SDSS20575,0.19465,39.838415,0.114454,40.130124,-0.29170979,40.130124,-0.29170979
SDSS19149,0.19494,39.799909,0.11376,40.133697,-0.33378841,40.133697,-0.33378841
