ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
293,4371.25,117.073,8.21385,4606,-234.754,122.003,-4.93036,8.17986,0.03399,3214.01,1157.23,35.9152,81.1575,0.883264,7.33059
302,3935.72,117.089,9.31107,4283,-347.285,126.533,-9.44344,9.84188,-0.530816,2964.04,971.679,41.1985,75.891,1.16021,8.15085
311,3649.99,119.046,10.9594,3955.05,-305.061,127.817,-8.77085,11.5918,-0.632424,2716.99,932.997,44.7221,74.3243,1.45282,9.5066
320,3411.94,112.762,12.6384,3630.39,-218.45,125.779,-13.0171,13.3828,-0.744317,2478.32,933.626,46.4128,66.3494,1.75047,10.888
329,3173.93,117.149,15.1816,3316.84,-142.906,120.452,-3.30296,15.1619,0.0196427,2252.86,921.068,46.2938,70.8552,2.0392,13.1423
338,2842.13,105.901,16.0657,3021.59,-179.457,111.978,-6.07737,16.8734,-0.807674,2044.88,797.25,44.4973,61.4032,2.30188,13.7638
347,2498.24,86.2064,16.2208,2751.07,-252.837,100.618,-14.4118,18.4607,-2.23995,1857.84,640.394,41.2745,44.9319,2.52092,13.6999
356,2358.31,79.8487,18.6902,2510.37,-152.065,86.6976,-6.84894,19.8671,-1.17687,1693.93,664.38,36.9229,42.9258,2.67824,16.012
365,2186.33,61.0311,18.5056,2303.94,-117.613,70.7049,-9.67382,21.0455,-2.53988,1555.35,630.983,31.7044,29.3267,2.76775,15.7379
374,2038.68,46.4875,21.0827,2134.42,-95.7476,53.1738,-6.68634,21.9509,-0.868169,1442.91,595.765,25.7972,20.6902,2.78623,18.2965
383,1891.76,31.557,21.4257,2003.35,-111.595,34.7064,-3.14944,22.5486,-1.12291,1356.33,535.422,19.4458,12.1112,2.74099,18.6847
392,1787.59,19.7448,22.3593,1911.13,-123.544,15.9178,3.82693,22.8127,-0.453399,1294.2,493.386,12.9073,6.83745,2.64802,19.7113
401,1734.58,-0.544681,21.1747,1856.84,-122.255,-2.55181,2.00713,22.7329,-1.5582,1253.76,480.818,6.46435,-7.00903,2.53899,18.6357
410,1738.05,-21.8916,21.0336,1838.66,-100.603,-20.0913,-1.80024,22.3079,-1.2743,1232.29,505.759,0.352123,-22.2437,2.44143,18.5922
419,1731.61,-35.0666,19.2941,1853.15,-121.543,-36.1343,1.06772,21.556,-2.26193,1228.03,503.572,-5.29116,-29.7755,2.36488,16.9292
428,1770.01,-48.4463,19.1288,1896.36,-126.349,-50.177,1.73069,20.5061,-1.37729,1239.18,530.836,-10.3991,-38.0472,2.32281,16.806
437,1770.68,-61.9365,19.3346,1963.36,-192.687,-61.8024,-0.134038,19.2033,0.131297,1262.94,507.74,-14.9925,-46.944,2.34488,16.9897
446,1856.79,-62.1436,17.3252,2049.1,-192.309,-70.6731,8.52949,17.7015,-0.376276,1296.41,560.384,-19.1711,-42.9725,2.46953,14.8556
455,2045.9,-74.4981,15.4382,2147.83,-101.931,-76.5522,2.05414,16.0638,-0.625641,1336.06,709.842,-23.1222,-51.3758,2.74248,12.6957
464,2224.7,-80.0589,14.5813,2253.92,-29.2185,-79.3273,-0.731556,14.3612,0.220129,1379.61,845.093,-26.9141,-53.1448,3.1804,11.4009
473,2178.24,-75.3658,11.5893,2362.13,-183.885,-79.0526,3.68678,12.6735,-1.08419,1426.16,752.079,-30.5712,-44.7946,3.77739,7.81187
482,2323.36,-71.9894,11.4556,2467.03,-143.674,-75.865,3.87559,11.0806,0.374944,1474.68,848.677,-34.1939,-37.7955,4.52662,6.92896
491,2418.7,-71.1199,10.3049,2563.94,-145.244,-70.0155,-1.10439,9.66282,0.642095,1524.85,893.852,-37.9965,-33.1234,5.4213,4.88361
500,2447.25,-59.624,8.30294,2648.65,-201.396,-61.8506,2.22653,8.49541,-0.192468,1576.83,870.425,-42.2888,-17.3352,6.45,1.85294
509,2577.77,-47.175,8.22746,2717.46,-139.688,-51.8025,4.62747,7.64728,0.580183,1630.83,946.945,-47.3605,0.185429,7.59656,0.630901
518,2558.51,-42.4169,7.35097,2768.33,-209.814,-40.3992,-2.01772,7.17492,0.176048,1686.75,871.763,-53.1718,10.7549,8.8398,-1.48884
527,2579.22,-23.0411,6.50428,2799.48,-220.259,-28.2073,5.16617,7.12128,-0.616994,1744.29,834.93,-59.6159,36.5748,10.1468,-3.64255
536,2523.98,-18.6287,6.71246,2810.23,-286.253,-15.8169,-2.81179,7.5154,-0.802938,1804.23,719.746,-66.6092,47.9805,11.4709,-4.7584
545,2519.15,-1.43395,8.58876,2800.84,-281.687,-3.84159,2.40764,8.37175,0.21701,1868.29,650.854,-74.0917,72.6578,12.7505,-4.16176
554,2566.59,3.55431,8.51755,2772.22,-205.636,7.13455,-3.58024,9.68892,-1.17137,1938.8,627.789,-81.9737,85.528,13.9102,-5.39267
563,2545.99,11.5793,10.6431,2726.29,-180.294,16.5714,-4.99206,11.4453,-0.802142,2016.6,529.393,-90.1138,101.693,14.9048,-4.26169
572,2409.8,18.6254,11.8913,2665.48,-255.673,23.9994,-5.37404,13.5999,-1.70863,2100.32,309.482,-98.2913,116.917,15.7285,-3.83718
581,2410.13,26.5374,15.4975,2592.73,-182.608,29.0403,-2.50291,16.0964,-0.598911,2188.92,221.21,-106.194,132.732,16.363,-0.865516
590,2373.46,26.8724,15.2827,2511.83,-138.369,31.3982,-4.52578,18.8649,-3.58225,2282.17,91.2911,-113.427,140.3,16.7769,-1.49428
599,2206.46,28.2947,18.225,2426.5,-220.037,30.8586,-2.56394,21.8245,-3.5995,2379.83,-173.367,-119.515,147.81,16.9276,1.29739
608,2119.7,32.2515,22.1034,2340.45,-220.75,27.323,4.92857,24.885,-2.78158,2481.39,-361.688,-123.957,156.209,16.7748,5.32859
617,2135.45,23.9273,25.8934,2257.32,-121.863,20.8408,3.08649,27.9498,-2.05648,2584.99,-449.54,-126.622,150.549,16.3373,9.5561
626,1951.2,10.8452,25.9867,2180.7,-229.502,11.5924,-0.747166,30.9234,-4.93672,2688.32,-737.118,-127.425,138.27,15.6572,10.3295
635,1938.19,7.54114,30.1719,2113.85,-175.661,-0.152209,7.69334,33.7086,-3.53672,2788.67,-850.484,-126.195,133.736,14.7755,15.3963
644,1859.9,-5.033,32.9222,2059.57,-199.67,-14.0347,9.00168,36.2116,-3.28947,2882.94,-1023.04,-122.669,117.636,13.7364,19.1857
653,1847.08,-15.3753,32.8238,2020.16,-173.078,-29.6105,14.2352,38.344,-5.52027,2967.51,-1120.42,-116.506,101.131,12.589,20.2348
662,1848.18,-29.9359,34.7378,1997.29,-149.113,-46.3627,16.4268,40.0384,-5.30064,3039.69,-1191.51,-107.594,77.6582,11.3865,23.3513
671,1814.96,-56.9826,36.3808,1991.77,-176.812,-63.7206,6.73797,41.2419,-4.86106,3098.31,-1283.36,-96.2374,39.2548,10.1699,26.2109
680,1760.56,-66.7884,36.6042,2003.74,-243.177,-81.0867,14.2983,41.916,-5.31184,3141.78,-1381.22,-82.7544,15.966,8.99262,27.6115
689,1822.41,-80.806,38.1163,2032.68,-210.276,-97.843,17.0371,42.0345,-3.9182,3167.8,-1345.4,-67.4428,-13.3631,7.92001,30.1963
698,1884.92,-94.2074,38.9399,2077.56,-192.644,-113.399,19.1915,41.5998,-2.65989,3173.58,-1288.66,-50.6278,-43.5796,7.04612,31.8938
707,1891,-99.954,36.5131,2136.64,-245.641,-127.182,27.228,40.6262,-4.11312,3156.1,-1265.1,-32.6472,-67.3068,6.46409,30.049
716,1908.77,-113.946,36.4293,2207.56,-298.796,-138.707,24.7609,39.1531,-2.72376,3115.57,-1206.81,-13.8803,-100.066,6.18993,30.2394
725,1994.29,-122.488,33.4393,2287.48,-293.192,-147.553,25.0649,37.2344,-3.7951,3053.55,-1059.26,5.24956,-127.738,6.20519,27.2341
734,2050.06,-127.683,32.2593,2373.54,-323.488,-153.419,25.7361,34.947,-2.68764,2971.6,-921.541,24.2014,-151.885,6.51415,25.7452
743,2184.75,-130.614,27.6853,2462.39,-277.637,-156.052,25.4385,32.3743,-4.68895,2870.76,-686.005,42.3848,-172.998,7.12769,20.5576
752,2260,-131.217,27.3087,2550.31,-290.309,-155.301,24.0845,29.614,-2.30534,2751.74,-491.739,59.1081,-190.325,8.07072,19.238
761,2344.61,-126.704,24.6929,2633.91,-289.307,-151.157,24.4526,26.7673,-2.07437,2616.12,-271.512,73.821,-200.525,9.34121,15.3517
770,2348.38,-117.03,21.1035,2710.28,-361.895,-143.733,26.7032,23.9404,-2.83689,2467.09,-118.704,86.4333,-203.463,10.8786,10.2249
779,2350.93,-109.053,19.3843,2776,-425.068,-133.233,24.1802,21.2388,-1.85454,2307.51,43.4232,96.8424,-205.896,12.6137,6.77058
788,2481.01,-104.286,19.3659,2828.88,-347.868,-120.009,15.7239,18.7649,0.600992,2141.45,339.566,104.796,-209.081,14.4739,4.89199
797,2466.93,-89.1184,17.3212,2866.14,-399.205,-104.407,15.2885,16.6134,0.707763,1972.38,494.549,110.047,-199.166,16.3792,0.941992
806,2493.81,-77.0153,16.1542,2886.28,-392.478,-86.9476,9.93222,14.8731,1.2811,1804.9,688.91,112.216,-189.231,18.2478,-2.09357
815,2552.73,-64.7342,14.1638,2887.77,-335.038,-68.1166,3.38238,13.6106,0.553156,1641.15,911.573,111.429,-176.163,20.0256,-5.86177
824,2521.81,-49.9835,12.1229,2870.54,-348.737,-48.52,-1.46349,12.873,-0.750132,1483.34,1038.46,107.998,-157.982,21.6709,-9.54805
833,2495.02,-27.9085,11.6282,2834.28,-339.259,-28.7227,0.814146,12.6934,-1.06513,1333.32,1161.7,102.283,-130.192,23.1289,-11.5007
842,2505.47,-17.8662,13.3085,2779.71,-274.238,-9.34141,-8.52476,13.0871,0.221316,1194.02,1311.45,94.589,-112.455,24.3269,-11.0184
851,2383.14,3.01617,13.0309,2708,-324.858,9.03328,-6.01712,14.0472,-1.01631,1068.8,1314.34,85.2489,-82.2327,25.1696,-12.1387
860,2355.55,13.7369,15.4091,2620.38,-264.836,25.878,-12.141,15.5538,-0.144747,959.849,1395.7,74.6272,-60.8903,25.5927,-10.1836
869,2237.42,27.841,16.3651,2519.57,-282.15,40.7183,-12.8774,17.5545,-1.18941,867.303,1370.11,63.0367,-35.1957,25.6238,-9.2587
878,2168.28,41.3423,17.5279,2407.49,-239.209,53.1805,-11.8382,19.9906,-2.46263,789.885,1378.4,50.8721,-9.5298,25.3066,-7.77864
887,2073.72,49.2007,22.0617,2287.23,-213.505,62.9345,-13.7339,22.7757,-0.714057,727.451,1346.27,38.5725,10.6282,24.6571,-2.59548
896,1948.82,55.0267,24.2907,2161.31,-212.487,69.7,-14.6733,25.8268,-1.53616,679.326,1269.5,26.6262,28.4005,23.6948,0.595899
905,1843.37,57.821,23.2827,2032.75,-189.383,73.3782,-15.5572,29.0392,-5.75648,645.26,1198.11,15.6773,42.1437,22.4196,0.863143
914,1745.6,67.5475,29.1072,1904.74,-159.135,73.9183,-6.37076,32.307,-3.1998,624.48,1121.12,5.95159,61.5959,20.8737,8.23346
923,1619.45,56.6996,31.4781,1779.99,-160.535,71.3939,-14.6943,35.5295,-4.05137,615.121,1004.33,-2.60406,59.3037,19.1419,12.3362
932,1562.39,54.4174,35.4116,1661.05,-98.6607,65.9935,-11.5761,38.6021,-3.1905,615.139,947.254,-9.94129,64.3587,17.3062,18.1054
941,1437.55,50.1516,37.4935,1550.42,-112.876,57.9824,-7.83077,41.4221,-3.92865,622.416,815.129,-15.935,66.0866,15.4506,22.0429
950,1342.39,41.3038,37.058,1450.16,-107.767,47.6722,-6.36848,43.8921,-6.83416,634.418,707.97,-20.4135,61.7172,13.6641,23.3938
959,1285.75,33.7705,39.3482,1361.98,-76.2293,35.4483,-1.67782,45.9291,-6.58088,648.817,636.935,-23.2396,57.0101,12.0312,27.317
968,1232.84,20.9026,40.3395,1287.09,-54.2477,21.7662,-0.863634,47.4743,-7.13475,664.942,567.898,-24.638,45.5406,10.5831,29.7564
977,1129.03,9.81707,40.4442,1226.16,-97.1311,7.11635,2.70072,48.4843,-8.04017,682.172,446.86,-24.9064,34.7235,9.34697,31.0972
986,1103.57,-0.29649,38.6279,1179.46,-75.8809,-8.00325,7.70676,48.9316,-10.3037,699.442,404.133,-24.3351,24.0387,8.36582,30.2621
995,1087.32,-14.7591,42.2792,1146.87,-59.5486,-23.1138,8.35475,48.8019,-6.52272,715.343,371.975,-23.2335,8.47449,7.69603,34.5832
1004,1024.83,-37.3546,40.1553,1127.97,-103.145,-37.7188,0.364155,48.0931,-7.9378,728.194,296.631,-21.8895,-15.4651,7.40344,32.7519
1013,1079.48,-45.221,46.1332,1121.64,-42.1643,-51.323,6.10193,46.8314,-0.69817,737.286,342.194,-20.4763,-24.7448,7.49942,38.6338
1022,1032.41,-48.6768,42.9829,1126.66,-94.2578,-63.5987,14.9219,45.0751,-2.09224,743.739,288.668,-19.2007,-29.4761,7.93217,35.0507
1031,1040.79,-54.6481,39.2361,1141.35,-100.561,-74.1516,19.5036,42.8732,-3.63713,748.327,292.464,-18.1954,-36.4527,8.63496,30.6011
1040,1055.91,-59.1628,36.5526,1163.97,-108.06,-82.7491,23.5863,40.3087,-3.75616,751.763,304.143,-17.7547,-41.4081,9.57526,26.9773
1049,1081.98,-73.5188,35.8932,1192.39,-110.414,-89.1251,15.6063,37.4606,-1.56733,754.383,327.594,-18.1396,-55.3792,10.7164,25.1768
1058,1129.81,-82.3317,37.0442,1224.65,-94.8449,-93.1735,10.8418,34.4136,2.63063,756.704,373.105,-19.6783,-62.6535,12.0213,25.0229
1067,1122.39,-80.9655,28.6378,1258.69,-136.294,-94.861,13.8956,31.2776,-2.63983,759.361,363.03,-22.252,-58.7134,13.4414,15.1963
1076,1153.29,-78.7501,25.1823,1292.56,-139.268,-94.2358,15.4857,28.143,-2.96065,763.201,390.087,-25.6434,-53.1067,14.8965,10.2858
1085,1217.71,-73.3497,20.9454,1324.37,-106.659,-91.4219,18.0722,25.1078,-4.16243,769.107,448.604,-29.7104,-43.6393,16.3138,4.63158
1094,1216.98,-76.2582,25.9907,1352.36,-135.385,-86.5953,10.337,22.2634,3.72732,778.089,438.887,-34.3631,-41.8951,17.6139,8.37684
1103,1211.44,-56.3317,16.4541,1375.01,-163.572,-80.0077,23.676,19.6975,-3.24336,791.387,420.05,-39.5847,-16.747,18.7145,-2.26035
1112,1213.36,-55.9813,15.7459,1391.11,-177.745,-71.956,15.9747,17.4824,-1.73656,809.501,403.86,-45.246,-10.7353,19.5645,-3.81866
1121,1246.29,-48.5737,15.3649,1399.86,-153.564,-62.7836,14.2099,15.674,-0.309133,831.711,414.58,-51.0203,2.44665,20.1686,-4.8037
1130,1237.54,-42.9851,15.5914,1400.68,-163.141,-52.8551,9.86995,14.3148,1.27658,857.377,380.164,-56.5812,13.5961,20.5241,-4.93278
1139,1215.83,-47.6841,13.6421,1393.38,-177.546,-42.5619,-5.12229,13.4346,0.207503,886.229,329.604,-61.6291,13.945,20.6161,-6.97394
1148,1212.52,-23.673,13.5995,1377.92,-165.397,-32.2893,8.6163,13.0473,0.55221,918.175,294.348,-65.8582,42.1852,20.4131,-6.81358
1157,1220.58,-15.6744,14.5019,1354.58,-133.994,-22.4152,6.74086,13.151,1.35093,953.228,267.353,-68.9829,53.3085,19.8808,-5.3789
1166,1159.29,-21.3026,9.18108,1324.06,-164.771,-13.2773,-8.02522,13.7239,-4.54279,990.297,168.994,-70.8959,49.5933,19.064,-9.88295
1175,1143.31,-13.603,10.5746,1287.28,-143.976,-5.17014,-8.43281,14.728,-4.15341,1027.74,115.567,-71.5512,57.9483,18.0386,-7.46403
1184,1136.56,-5.79308,12.8028,1245.34,-108.778,1.64821,-7.44129,16.1131,-3.3103,1064.1,72.4539,-70.867,65.0739,16.8685,-4.06565
1193,1086.25,-2.23866,12.7564,1199.4,-113.152,6.96164,-9.2003,17.8176,-5.06115,1098.02,-11.7693,-68.7194,66.4807,15.6061,-2.84963
1202,1005.41,0.797025,23.1519,1150.84,-145.434,10.6066,-9.80958,19.7704,3.38155,1128.3,-122.891,-64.9331,65.7302,14.2946,8.85732
1211,975.189,6.31648,21.2917,1101.03,-125.844,12.4881,-6.17162,21.8946,-0.602881,1153.9,-178.711,-59.465,65.7815,12.9787,8.31304
1220,970.73,11.2854,18.0007,1051.35,-80.6229,12.5974,-1.31198,24.1108,-6.11012,1174.06,-203.332,-52.606,63.8914,11.7158,6.2849
1229,906.514,0.795071,24.1192,1003.12,-96.6056,10.9787,-10.1836,26.3366,-2.21738,1187.99,-281.478,-44.6468,45.4418,10.5623,13.5568
1238,895.506,-1.70669,26.9876,957.617,-62.1109,7.73751,-9.4442,28.492,-1.50444,1194.87,-299.363,-35.8168,34.1102,9.57732,17.4102
1247,860.053,6.50815,28.9322,915.969,-55.9151,3.0192,3.48895,30.4972,-1.56501,1193.71,-333.655,-26.306,32.8142,8.81969,20.1125
1256,805.618,-5.07351,28.2583,879.155,-73.5368,-2.98616,-2.08735,32.2776,-4.01925,1183.51,-377.891,-16.2728,11.1993,8.34782,19.9105
1265,777.489,-10.6252,32.123,847.939,-70.4501,-10.0367,-0.588511,33.7756,-1.65256,1164.51,-387.025,-5.98071,-4.64446,8.16881,23.9542
1274,770.016,-6.18903,28.0386,822.809,-52.793,-17.8618,11.6727,34.9447,-6.90604,1137.63,-367.616,4.23385,-10.4229,8.25662,19.782
1283,736.545,-25.4341,25.1459,804.071,-67.5257,-26.1694,0.735299,35.7491,-10.6032,1103.61,-367.061,14.0545,-39.4886,8.59526,16.5506
1292,758.18,-27.8221,32.7948,791.8,-33.62,-34.6581,6.83601,36.1607,-3.36586,1062.95,-304.771,23.174,-50.9962,9.17631,23.6185
1301,733.856,-31.3034,32.8301,785.894,-52.0383,-43.0213,11.7179,36.1672,-3.33714,1016,-282.144,31.2908,-62.5942,10.0074,22.8227
1310,712.532,-45.6622,32.308,786.02,-73.4876,-50.9685,5.30633,35.7682,-3.46019,963.278,-250.746,38.1652,-83.8273,11.0796,21.2284
1319,718.903,-45.3274,37.0351,791.617,-72.7147,-58.2415,12.9141,34.9808,2.05423,906.292,-187.39,43.7515,-89.0789,12.321,24.714
1328,723.408,-52.8192,22.7581,801.965,-78.5574,-64.6088,11.7896,33.8387,-11.0806,846.604,-123.196,48.0178,-100.837,13.6617,9.09637
1337,757.937,-50.5695,32.7284,816.197,-58.2598,-69.8668,19.2973,32.3814,0.347044,785.629,-27.6921,50.904,-101.474,15.0377,17.6907
1346,737.666,-57.1386,25.6747,833.336,-95.6698,-73.8465,16.7078,30.6576,-4.98285,724.674,12.9923,52.3158,-109.454,16.3942,9.28053
1355,765.134,-65.5484,22.1336,852.318,-87.1837,-76.4152,10.8668,28.7211,-6.58749,664.942,100.192,52.1371,-117.686,17.6813,4.45237
1364,776.923,-62.1891,20.8649,872.116,-95.1927,-77.5127,15.3236,26.6367,-5.7718,607.428,169.495,50.4533,-112.642,18.8583,2.00667
1373,777.362,-56.4015,13.9711,891.698,-114.336,-77.1303,20.7288,24.4688,-10.4978,552.906,224.456,47.5338,-103.935,19.8828,-5.9117
1382,773.981,-47.5995,19.7096,910.05,-136.068,-75.305,27.7055,22.2851,-2.57547,502.158,271.823,43.6105,-91.21,20.7155,-1.00584
1391,806.044,-66.4348,18.9034,926.177,-120.133,-72.108,5.67321,20.1507,-1.24737,455.991,350.054,38.8809,-105.316,21.3147,-2.41129
1400,830.177,-61.3485,26.3292,939.213,-109.036,-67.6602,6.31172,18.1315,8.19769,415.335,414.842,33.4928,-94.8413,21.6392,4.69004
1409,822.186,-54.6345,5.1988,948.381,-126.195,-62.11,7.47551,16.285,-11.0862,380.895,441.291,27.5972,-82.2317,21.6564,-16.4576
1418,818.106,-52.4991,20.0139,953.125,-135.019,-55.6426,3.14356,14.6586,5.35526,352.33,465.776,21.4311,-73.9301,21.3908,-1.37686
1427,796.252,-38.2634,20.0412,953.1,-156.848,-48.4757,10.2122,13.293,6.74816,329.189,467.063,15.2293,-53.4927,20.8766,-0.83538
1436,803.463,-40.2416,13.1922,948.056,-144.592,-40.8369,0.595304,12.2194,0.97281,311.119,492.344,9.21697,-49.4586,20.1388,-6.94658
1445,798.655,-37.8014,10.43,937.87,-139.215,-32.9649,-4.8365,11.4602,-1.03025,297.893,500.761,3.60814,-41.4095,19.1936,-8.76366
1454,773.833,-26.0106,2.1953,922.553,-148.72,-25.1003,-0.910309,11.0282,-8.83286,289.4,484.434,-1.38899,-24.6216,18.0488,-15.8535
1463,762.183,-21.7373,18.35,902.392,-140.209,-17.4748,-4.26253,10.9233,7.42671,285.227,476.956,-5.67208,-16.0652,16.7387,1.61126
1472,749.532,-9.44394,12.4154,877.781,-128.25,-10.2926,0.848686,11.1325,1.28289,284.409,465.122,-9.24454,-0.199397,15.3304,-2.91499
1481,738.185,2.7698,16.5295,849.243,-111.058,-3.7445,6.5143,11.6337,4.89571,286.07,452.115,-12.1036,14.8734,13.8842,2.64526
1490,727.424,-4.9052,14.6158,817.439,-90.0148,1.99993,-6.90513,12.3968,2.21896,289.471,437.953,-14.2253,9.32007,12.4525,2.16331
1499,701.642,-1.96257,-1.3298,783.05,-81.408,6.79591,-8.75849,13.3838,-14.7136,293.897,407.745,-15.5609,13.5984,11.0798,-12.4096
1512,655.678,7.47919,21.9852,730.339,-74.6614,11.832,-4.35284,15.1145,6.87068,300.897,354.781,-16.0684,23.5476,9.27627,12.7089
1529,588.39,9.37829,16.3364,659.599,-71.209,14.8535,-5.47523,17.6969,-1.36058,309.486,278.904,-14.924,24.3023,7.36615,8.9702
