ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
653,1847.08,-15.3753,32.8238,7.74477e+07,-7.74459e+07,1.30202e+06,-1.30203e+06,973881,-973848,4.98739e+07,-4.98721e+07,-2.43544e+06,2.43542e+06,319899,-319867
662,1848.18,-29.9359,34.7378,7.62469e+07,-7.6245e+07,1.05724e+06,-1.05727e+06,1.10539e+06,-1.10535e+06,5.17984e+07,-5.17966e+07,-2.22387e+06,2.22384e+06,289234,-289200
671,1814.96,-56.9826,36.3808,7.52078e+07,-7.5206e+07,710587,-710644,1.23678e+06,-1.23674e+06,5.34205e+07,-5.34187e+07,-1.94437e+06,1.94432e+06,260292,-260256
680,1760.56,-66.7884,36.6042,7.44836e+07,-7.44818e+07,266330,-266397,1.36363e+06,-1.36359e+06,5.47406e+07,-5.47388e+07,-1.60881e+06,1.60874e+06,234210,-234174
689,1822.41,-80.806,38.1163,7.41898e+07,-7.4188e+07,-268652,268571,1.48199e+06,-1.48195e+06,5.57092e+07,-5.57074e+07,-1.22913e+06,1.22905e+06,213144,-213106
698,1884.92,-94.2074,38.9399,7.44123e+07,-7.44104e+07,-888349,888255,1.58977e+06,-1.58973e+06,5.62344e+07,-5.62325e+07,-820944,820849,201672,-201633
707,1891,-99.954,36.5131,7.51956e+07,-7.51937e+07,-1.58456e+06,1.58446e+06,1.68526e+06,-1.68522e+06,5.61868e+07,-5.61849e+07,-400896,400796,204839,-204802
716,1908.77,-113.946,36.4293,7.66001e+07,-7.65982e+07,-2.33392e+06,2.3338e+06,1.76533e+06,-1.76529e+06,5.5581e+07,-5.5579e+07,23711.4,-23825.3,222707,-222670
725,1994.29,-122.488,33.4393,7.86792e+07,-7.86772e+07,-3.10562e+06,3.1055e+06,1.82614e+06,-1.8261e+06,5.44944e+07,-5.44924e+07,448255,-448377,252784,-252751
734,2050.06,-127.683,32.2593,8.14886e+07,-8.14865e+07,-3.87563e+06,3.87551e+06,1.86554e+06,-1.86551e+06,5.30167e+07,-5.30146e+07,857679,-857807,294203,-294170
743,2184.75,-130.614,27.6853,8.50407e+07,-8.50385e+07,-4.62195e+06,4.62182e+06,1.88187e+06,-1.88184e+06,5.12033e+07,-5.12011e+07,1.23115e+06,-1.23128e+06,346525,-346498
752,2260,-131.217,27.3087,8.93145e+07,-8.93122e+07,-5.32972e+06,5.32959e+06,1.87471e+06,-1.87468e+06,4.90863e+07,-4.9084e+07,1.53684e+06,-1.53697e+06,410487,-410460
761,2344.61,-126.704,24.6929,9.42665e+07,-9.42641e+07,-5.98322e+06,5.9831e+06,1.8445e+06,-1.84447e+06,4.67158e+07,-4.67134e+07,1.75033e+06,-1.75046e+06,485869,-485844
770,2348.38,-117.03,21.1035,9.97963e+07,-9.97939e+07,-6.55067e+06,6.55055e+06,1.79331e+06,-1.79329e+06,4.41635e+07,-4.41612e+07,1.88273e+06,-1.88285e+06,570091,-570070
779,2350.93,-109.053,19.3843,1.05732e+08,-1.05729e+08,-7.00253e+06,7.00242e+06,1.72359e+06,-1.72357e+06,4.14577e+07,-4.14554e+07,1.94471e+06,-1.94482e+06,659863,-659844
788,2481.01,-104.286,19.3659,1.12001e+08,-1.11998e+08,-7.32189e+06,7.32179e+06,1.63777e+06,-1.63776e+06,3.87486e+07,-3.87461e+07,1.93352e+06,-1.93363e+06,751223,-751204
797,2466.93,-89.1184,17.3212,1.18466e+08,-1.18463e+08,-7.49025e+06,7.49016e+06,1.53785e+06,-1.53784e+06,3.61418e+07,-3.61393e+07,1.84719e+06,-1.84728e+06,839088,-839071
806,2493.81,-77.0153,16.1542,1.25094e+08,-1.25091e+08,-7.50613e+06,7.50605e+06,1.42587e+06,-1.42585e+06,3.38646e+07,-3.38621e+07,1.66783e+06,-1.66791e+06,917832,-917816
815,2552.73,-64.7342,14.1638,1.31673e+08,-1.31671e+08,-7.3624e+06,7.36233e+06,1.30714e+06,-1.30713e+06,3.19094e+07,-3.19069e+07,1.40571e+06,-1.40577e+06,985737,-985722
824,2521.81,-49.9835,12.1229,1.38025e+08,-1.38023e+08,-7.06347e+06,7.06342e+06,1.18892e+06,-1.18891e+06,3.02662e+07,-3.02637e+07,1.07625e+06,-1.0763e+06,1.04326e+06,-1.04325e+06
833,2495.02,-27.9085,11.6282,1.43919e+08,-1.43916e+08,-6.61029e+06,6.61026e+06,1.07763e+06,-1.07762e+06,2.88859e+07,-2.88834e+07,701336,-701364,1.08953e+06,-1.08952e+06
842,2505.47,-17.8662,13.3085,1.4923e+08,-1.49227e+08,-6.01035e+06,6.01034e+06,978238,-978224,2.78363e+07,-2.78338e+07,299208,-299226,1.12161e+06,-1.1216e+06
851,2383.14,3.01617,13.0309,1.53873e+08,-1.5387e+08,-5.2694e+06,5.2694e+06,893480,-893467,2.7238e+07,-2.72357e+07,-107198,107202,1.13379e+06,-1.13378e+06
860,2355.55,13.7369,15.4091,1.57732e+08,-1.5773e+08,-4.39719e+06,4.3972e+06,826675,-826659,2.71414e+07,-2.7139e+07,-495638,495651,1.12238e+06,-1.12236e+06
869,2237.42,27.841,16.3651,1.6077e+08,-1.60768e+08,-3.43094e+06,3.43097e+06,782995,-782978,2.75272e+07,-2.7525e+07,-867309,867336,1.09111e+06,-1.09109e+06
878,2168.28,41.3423,17.5279,1.62837e+08,-1.62835e+08,-2.40493e+06,2.40497e+06,768201,-768184,2.82312e+07,-2.82291e+07,-1.21699e+06,1.21703e+06,1.04545e+06,-1.04543e+06
887,2073.72,49.2007,22.0617,1.63914e+08,-1.63912e+08,-1.35099e+06,1.35104e+06,784979,-784957,2.92152e+07,-2.92131e+07,-1.53361e+06,1.53366e+06,987959,-987937
896,1948.82,55.0267,24.2907,1.63919e+08,-1.63917e+08,-297325,297380,836525,-836501,3.03691e+07,-3.03672e+07,-1.79899e+06,1.79905e+06,921839,-921815
905,1843.37,57.821,23.2827,1.6283e+08,-1.62828e+08,747604,-747546,923278,-923255,3.16354e+07,-3.16336e+07,-1.97269e+06,1.97275e+06,847866,-847843
914,1745.6,67.5475,29.1072,1.60741e+08,-1.60739e+08,1.75068e+06,-1.75061e+06,1.04404e+06,-1.04401e+06,3.30115e+07,-3.30097e+07,-2.05485e+06,2.05492e+06,768390,-768361
923,1619.45,56.6996,31.4781,1.5777e+08,-1.57768e+08,2.66633e+06,-2.66627e+06,1.19688e+06,-1.19685e+06,3.44601e+07,-3.44585e+07,-2.0732e+06,2.07325e+06,688131,-688099
932,1562.39,54.4174,35.4116,1.54025e+08,-1.54024e+08,3.4606e+06,-3.46054e+06,1.37903e+06,-1.37899e+06,3.59204e+07,-3.59188e+07,-2.04357e+06,2.04363e+06,611689,-611654
941,1437.55,50.1516,37.4935,1.4962e+08,-1.49618e+08,4.10814e+06,-4.10809e+06,1.58766e+06,-1.58762e+06,3.73156e+07,-3.73142e+07,-1.97243e+06,1.97248e+06,544290,-544252
950,1342.39,41.3038,37.058,1.44614e+08,-1.44613e+08,4.58884e+06,-4.5888e+06,1.82039e+06,-1.82036e+06,3.85038e+07,-3.85024e+07,-1.86019e+06,1.86023e+06,492285,-492248
959,1285.75,33.7705,39.3482,1.39084e+08,-1.39083e+08,4.89092e+06,-4.89089e+06,2.07447e+06,-2.07443e+06,3.93566e+07,-3.93553e+07,-1.7041e+06,1.70413e+06,461733,-461693
968,1232.84,20.9026,40.3395,1.33269e+08,-1.33268e+08,5.00705e+06,-5.00703e+06,2.34137e+06,-2.34133e+06,3.99605e+07,-3.99592e+07,-1.52105e+06,1.52107e+06,451095,-451055
977,1129.03,9.81707,40.4442,1.2741e+08,-1.27409e+08,4.93373e+06,-4.93372e+06,2.61183e+06,-2.61179e+06,4.04111e+07,-4.041e+07,-1.33177e+06,1.33178e+06,457971,-457930
986,1103.57,-0.29649,38.6279,1.21698e+08,-1.21697e+08,4.66902e+06,-4.66902e+06,2.87836e+06,-2.87832e+06,4.07429e+07,-4.07418e+07,-1.15737e+06,1.15737e+06,482186,-482147
995,1087.32,-14.7591,42.2792,1.16284e+08,-1.16283e+08,4.20835e+06,-4.20836e+06,3.13503e+06,-3.13499e+06,4.09396e+07,-4.09385e+07,-1.02358e+06,1.02356e+06,525598,-525556
1004,1024.83,-37.3546,40.1553,1.11279e+08,-1.11278e+08,3.55107e+06,-3.55111e+06,3.3773e+06,-3.37726e+06,4.09364e+07,-4.09353e+07,-954251,954213,591817,-591777
1013,1079.48,-45.221,46.1332,1.06771e+08,-1.0677e+08,2.7223e+06,-2.72234e+06,3.59972e+06,-3.59967e+06,4.07124e+07,-4.07113e+07,-949923,949878,680125,-680079
1022,1032.41,-48.6768,42.9829,1.02936e+08,-1.02935e+08,1.75156e+06,-1.75161e+06,3.79574e+06,-3.79569e+06,4.04196e+07,-4.04186e+07,-1.00927e+06,1.00922e+06,784329,-784286
1031,1040.79,-54.6481,39.2361,9.98903e+07,-9.98893e+07,683906,-683961,3.95643e+06,-3.95639e+06,4.01559e+07,-4.01549e+07,-1.11772e+06,1.11767e+06,895500,-895460
1040,1055.91,-59.1628,36.5526,9.77456e+07,-9.77446e+07,-459990,459931,4.07824e+06,-4.07821e+06,4.00146e+07,-4.00136e+07,-1.28736e+06,1.2873e+06,1.00994e+06,-1.0099e+06
1049,1081.98,-73.5188,35.8932,9.65525e+07,-9.65514e+07,-1.65195e+06,1.65187e+06,4.15674e+06,-4.1567e+06,4.00305e+07,-4.00294e+07,-1.52513e+06,1.52506e+06,1.12296e+06,-1.12292e+06
1058,1129.81,-82.3317,37.0442,9.63696e+07,-9.63685e+07,-2.88192e+06,2.88184e+06,4.18871e+06,-4.18867e+06,4.02572e+07,-4.0256e+07,-1.85535e+06,1.85527e+06,1.23042e+06,-1.23038e+06
1067,1122.39,-80.9655,28.6378,9.71375e+07,-9.71364e+07,-4.10483e+06,4.10475e+06,4.17737e+06,-4.17734e+06,4.06891e+07,-4.0688e+07,-2.25163e+06,2.25155e+06,1.33135e+06,-1.33133e+06
1076,1153.29,-78.7501,25.1823,9.87794e+07,-9.87782e+07,-5.27079e+06,5.27071e+06,4.1234e+06,-4.12337e+06,4.13294e+07,-4.13282e+07,-2.67752e+06,2.67744e+06,1.42081e+06,-1.42079e+06
1085,1217.71,-73.3497,20.9454,1.01217e+08,-1.01216e+08,-6.34086e+06,6.34079e+06,4.02908e+06,-4.02906e+06,4.21876e+07,-4.21864e+07,-3.10816e+06,3.10809e+06,1.49497e+06,-1.49495e+06
1094,1216.98,-76.2582,25.9907,1.04391e+08,-1.04389e+08,-7.28362e+06,7.28355e+06,3.89567e+06,-3.89565e+06,4.32976e+07,-4.32964e+07,-3.5269e+06,3.52682e+06,1.5485e+06,-1.54847e+06
1103,1211.44,-56.3317,16.4541,1.08278e+08,-1.08277e+08,-8.08049e+06,8.08043e+06,3.72401e+06,-3.72399e+06,4.47404e+07,-4.47392e+07,-3.93045e+06,3.93039e+06,1.57519e+06,-1.57517e+06
1112,1213.36,-55.9813,15.7459,1.12784e+08,-1.12782e+08,-8.71555e+06,8.71549e+06,3.51834e+06,-3.51833e+06,4.65183e+07,-4.65171e+07,-4.31005e+06,4.30999e+06,1.5728e+06,-1.57279e+06
1121,1246.29,-48.5737,15.3649,1.17679e+08,-1.17678e+08,-9.17316e+06,9.17312e+06,3.2899e+06,-3.28989e+06,4.8487e+07,-4.84857e+07,-4.64348e+06,4.64343e+06,1.54738e+06,-1.54736e+06
1130,1237.54,-42.9851,15.5914,1.22746e+08,-1.22745e+08,-9.44073e+06,9.44069e+06,3.04886e+06,-3.04885e+06,5.05165e+07,-5.05153e+07,-4.90954e+06,4.90949e+06,1.50368e+06,-1.50366e+06
1139,1215.83,-47.6841,13.6421,1.27827e+08,-1.27826e+08,-9.51078e+06,9.51073e+06,2.80351e+06,-2.80349e+06,5.25453e+07,-5.25441e+07,-5.0913e+06,5.09125e+06,1.44426e+06,-1.44425e+06
1148,1212.52,-23.673,13.5995,1.32793e+08,-1.32791e+08,-9.37455e+06,9.37452e+06,2.55926e+06,-2.55924e+06,5.4545e+07,-5.45438e+07,-5.16968e+06,5.16966e+06,1.36848e+06,-1.36846e+06
1157,1220.58,-15.6744,14.5019,1.37553e+08,-1.37551e+08,-9.02637e+06,9.02635e+06,2.31971e+06,-2.31969e+06,5.6526e+07,-5.65248e+07,-5.12751e+06,5.1275e+06,1.27395e+06,-1.27393e+06
1166,1159.29,-21.3026,9.18108,1.41974e+08,-1.41973e+08,-8.49044e+06,8.49042e+06,2.0939e+06,-2.09389e+06,5.8412e+07,-5.84108e+07,-4.97457e+06,4.97455e+06,1.16697e+06,-1.16696e+06
1175,1143.31,-13.603,10.5746,1.45894e+08,-1.45893e+08,-7.80207e+06,7.80205e+06,1.8924e+06,-1.89239e+06,6.0073e+07,-6.00718e+07,-4.72969e+06,4.72968e+06,1.05703e+06,-1.05702e+06
1184,1136.56,-5.79308,12.8028,1.49182e+08,-1.49181e+08,-6.99111e+06,6.9911e+06,1.7237e+06,-1.72369e+06,6.14157e+07,-6.14146e+07,-4.40508e+06,4.40507e+06,951481,-951468
1193,1086.25,-2.23866,12.7564,1.51719e+08,-1.51718e+08,-6.07999e+06,6.07999e+06,1.59416e+06,-1.59414e+06,6.23568e+07,-6.23558e+07,-4.00432e+06,4.00432e+06,855582,-855569
1202,1005.41,0.797025,23.1519,1.53427e+08,-1.53426e+08,-5.08079e+06,5.08079e+06,1.50829e+06,-1.50827e+06,6.28567e+07,-6.28557e+07,-3.51948e+06,3.51948e+06,772747,-772724
1211,975.189,6.31648,21.2917,1.54261e+08,-1.5426e+08,-4.01423e+06,4.01424e+06,1.46869e+06,-1.46867e+06,6.28938e+07,-6.28929e+07,-2.95313e+06,2.95313e+06,705374,-705353
1220,970.73,11.2854,18.0007,1.5427e+08,-1.54269e+08,-2.93257e+06,2.93258e+06,1.47596e+06,-1.47595e+06,6.24988e+07,-6.24978e+07,-2.34496e+06,2.34497e+06,655901,-655883
