Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
sn1994s,0.015664,34.062095,0.154751,34.04314,0.018954694,34.04314,0.018954694
sn2004ey,0.015678,34.159785,0.151905,34.045109,0.11467583,34.045109,0.11467583
sn2001v,0.015791,33.855547,0.152742,34.060936,-0.20538944,34.060936,-0.20538944
sn2006td,0.015999,34.303185,0.153171,34.089779,0.21340597,34.089779,0.21340597
sn1996bv,0.016966,34.007209,0.153258,34.219198,-0.2119889,34.219198,-0.2119889
sn2006ax,0.017387,34.395547,0.148936,34.273288,0.12225937,34.273288,0.12225937
sn1998v,0.01745,34.146628,0.150702,34.281271,-0.13464247,34.281271,-0.13464247
sn2000dk,0.017483,34.199729,0.150122,34.285441,-0.085711802,34.285441,-0.085711802
sn1998ef,0.017672,33.973923,0.150611,34.309177,-0.33525494,34.309177,-0.33525494
sn2007ci,0.018599,34.476068,0.149282,34.422097,0.053971157,34.422097,0.053971157
sn1992bo,0.018902,34.68293,0.149087,34.457808,0.22512208,34.457808,0.22512208
sn2002kf,0.019581,34.742169,0.147459,34.535834,0.20633566,34.535834,0.20633566
sn2006ej,0.02039,34.748902,0.147727,34.6254,0.12350124,34.6254,0.12350124
sn2005ki,0.020396,34.69654,0.145393,34.626052,0.070488626,34.626052,0.070488626
sn1992bc,0.020792,34.611741,0.14683,34.668617,-0.056876223,34.668617,-0.056876223
sn2003w,0.020997,34.619272,0.145587,34.690341,-0.07106925,34.690341,-0.07106925
sn2002jy,0.021541,35.043998,0.145405,34.746996,0.29700211,34.746996,0.29700211
sn2007bc,0.021706,34.823241,0.146331,34.763902,0.059339188,34.763902,0.059339188
sn2006bq,0.021956,34.890393,0.145024,34.78928,0.1011134,34.78928,0.1011134
sn2008bf,0.022068,34.948236,0.144685,34.800557,0.14767919,34.800557,0.14767919
sn1995ak,0.022399,34.68654,0.149213,34.833561,-0.1470209,34.833561,-0.1470209
sn2006et,0.022466,34.775523,0.145994,34.840183,-0.064659638,34.840183,-0.064659638
sn2006mp,0.022629,35.162767,0.145184,34.856214,0.30655388,34.856214,0.30655388
sn2006ar,0.02298,35.101878,0.145076,34.890353,0.21152557,34.890353,0.21152557
sn2006cp,0.023321,34.824838,0.144025,34.923034,-0.098195747,34.923034,-0.098195747
sn2000ca,0.02336,34.999952,0.144317,34.926741,0.073210541,34.926741,0.073210541
sn2006ac,0.023471,35.012156,0.143695,34.937261,0.074894713,34.937261,0.074894713
sn2000cn,0.023552,34.97956,0.144309,34.944907,0.034652291,34.944907,0.034652291
sn2007f,0.02381,35.204577,0.144315,34.969091,0.23548541,34.969091,0.23548541
sn2007qe,0.023867,35.063685,0.14435,34.974399,0.089285105,34.974399,0.089285105
sn1993h,0.023909,35.098082,0.145547,34.978303,0.11977873,34.978303,0.11977873
sn2006sr,0.024159,35.023661,0.14338,35.0014,0.022261439,35.0014,0.022261439
sn2005bg,0.024586,35.073339,0.142334,35.040314,0.033024938,35.040314,0.033024938
sn2002he,0.024725,35.193717,0.145176,35.052839,0.14087824,35.052839,0.14087824
sn2002bf,0.024746,34.819134,0.147523,35.054725,-0.23559076,35.054725,-0.23559076
sn1994m,0.024951,34.970533,0.145319,35.073057,-0.1025238,35.073057,-0.1025238
sn1992ag,0.025198,34.99283,0.148276,35.09495,-0.10211965,35.09495,-0.10211965
sn2007cq,0.025468,34.943635,0.143429,35.118643,-0.17500835,35.118643,-0.17500835
sn2005ms,0.026567,35.377692,0.142099,35.212615,0.16507695,35.212615,0.16507695
sn1999gp,0.026677,35.353986,0.142999,35.221811,0.1321754,35.221811,0.1321754
sn2005na,0.026881,35.274075,0.141195,35.238767,0.035308188,35.238767,0.035308188
sn2007co,0.027064,35.208077,0.141685,35.253872,-0.045794245,35.253872,-0.045794245
sn2004gs,0.027499,35.554208,0.140928,35.289379,0.26482871,35.289379,0.26482871
sn1992p,0.027637,35.512376,0.144083,35.300529,0.21184727,35.300529,0.21184727
sn1998ab,0.027688,34.989967,0.143171,35.304636,-0.31466901,35.304636,-0.31466901
sn2002de,0.027748,35.482228,0.141846,35.309458,0.1727701,35.309458,0.1727701
sn2003u,0.028561,35.339311,0.14269,35.373815,-0.034504275,35.373815,-0.034504275
sn2005eq,0.029086,35.610269,0.141059,35.414432,0.19583656,35.414432,0.19583656
sn2006qo,0.029526,35.436744,0.142005,35.447926,-0.011182638,35.447926,-0.011182638
sn1990o,0.030325,35.497775,0.143169,35.507524,-0.0097498092,35.507524,-0.0097498092
sn2001ba,0.030381,35.669209,0.142175,35.511644,0.15756514,35.511644,0.15756514
sn2003ch,0.030416,35.690108,0.140939,35.514215,0.17589328,35.514215,0.17589328
sn1997dg,0.030482,35.947597,0.1417,35.519055,0.42854212,35.519055,0.42854212
sn1996c,0.030721,35.590467,0.142617,35.536498,0.053968555,35.536498,0.053968555
sn2006bt,0.031484,35.80412,0.140272,35.591313,0.21280679,35.591313,0.21280679
sn2006az,0.031485,35.68697,0.140346,35.591384,0.095585471,35.591384,0.095585471
sn2007bd,0.031638,35.584368,0.14121,35.60222,-0.017851497,35.60222,-0.017851497
sn1999cc,0.031764,35.633256,0.140686,35.611105,0.022150764,35.611105,0.022150764
sn2004as,0.032538,35.8802,0.14043,35.664946,0.21525368,35.664946,0.21525368
sn2004l,0.033173,35.745515,0.143111,35.708197,0.037318248,35.708197,0.037318248
sn2006s,0.033255,35.96312,0.139885,35.713724,0.2493962,35.713724,0.2493962
sn2006gr,0.033614,35.91306,0.139809,35.737764,0.17529663,35.737764,0.17529663
sn2005iq,0.034074,36.012203,0.138969,35.768205,0.24399754,35.768205,0.24399754
sn2005eu,0.034781,35.901769,0.141596,35.814224,0.087544596,35.814224,0.087544596
sn1996bl,0.034854,35.742786,0.141007,35.818924,-0.076138255,35.818924,-0.076138255
sn2003iv,0.034971,36.008294,0.140126,35.826437,0.18185711,35.826437,0.18185711
sn1992bg,0.035218,35.883836,0.14465,35.842217,0.04161851,35.842217,0.04161851
sn2002hd,0.035755,35.691602,0.142258,35.876158,-0.18455581,35.876158,-0.18455581
SDSS17784,0.03652,36.08076,0.115396,35.923666,0.15709358,35.923666,0.15709358
sn2000cf,0.036934,36.125246,0.140956,35.948976,0.17627024,35.948976,0.17627024
sn2006nz,0.03695,36.067055,0.114021,35.949949,0.1171063,35.949949,0.1171063
sn2006mo,0.036969,36.135765,0.141722,35.951103,0.18466185,35.951103,0.18466185
sn2001eh,0.037075,36.029637,0.139296,35.957533,0.072103625,35.957533,0.072103625
sn2002hu,0.038086,36.047263,0.138952,36.017984,0.029278958,36.017984,0.029278958
sn1999aw,0.039083,36.261874,0.139901,36.076096,0.18577823,36.076096,0.18577823
sn2003fa,0.039219,36.157637,0.138984,36.083912,0.073724815,36.083912,0.073724815
sn2001az,0.040259,36.35703,0.142119,36.142827,0.21420223,36.142827,0.21420223
sn2005lz,0.040689,36.276362,0.139014,36.166758,0.10960401,36.166758,0.10960401
sn1992bh,0.041657,36.527303,0.141016,36.219749,0.30755336,36.219749,0.30755336
sn1992bl,0.0424,36.296029,0.142756,36.259623,0.036405447,36.259623,0.036405447
SDSS10805,0.04413,36.27164,0.11486,36.349916,-0.078276232,36.349916,-0.078276232
SDSS14279,0.04428,36.292702,0.113705,36.357584,-0.064881559,36.357584,-0.064881559
sn2005hc,0.04492,36.564561,0.111373,36.39002,0.17454097,36.39002,0.17454097
sn2004gu,0.046856,36.447889,0.137271,36.4855,-0.037610881,36.4855,-0.037610881
sn1995ac,0.048984,36.350468,0.139079,36.586171,-0.23570288,36.586171,-0.23570288
sn1993ag,0.049325,36.589362,0.140167,36.601912,-0.012549597,36.601912,-0.012549597
sn1990af,0.049519,36.643828,0.139446,36.61082,0.033007349,36.61082,0.033007349
sn1993o,0.053126,36.846507,0.139575,36.770634,0.075873059,36.770634,0.075873059
sn1998dx,0.05386,36.749621,0.140685,36.80188,-0.052258923,36.80188,-0.052258923
sn1999ao,0.054931,37.041519,0.143919,36.846748,0.19477088,36.846748,0.19477088
SDSS19968,0.05499,36.903421,0.112893,36.849195,0.054225242,36.849195,0.054225242
SDSS6558,0.05634,37.006419,0.112867,36.904521,0.10189798,36.904521,0.10189798
SDSS14318,0.05654,36.864026,0.122398,36.912609,-0.048582743,36.912609,-0.048582743
SDSS17745,0.05874,37.218674,0.114585,36.999825,0.21884924,36.999825,0.21884924
sn2006ob,0.059289,37.049891,0.111086,37.021103,0.028787169,37.021103,0.028787169
sn2006oa,0.060959,37.14167,0.11093,37.084696,0.056973463,37.084696,0.056973463
SDSS3901,0.062818,37.129647,0.112357,37.153566,-0.023919653,37.153566,-0.023919653
sn2007ae,0.062961,37.139126,0.140212,37.158784,-0.019657608,37.158784,-0.019657608
sn1992bs,0.063345,37.416847,0.141293,37.172738,0.2441097,37.172738,0.2441097
SDSS10028,0.064229,37.197295,0.112975,37.204559,-0.0072634097,37.204559,-0.0072634097
sn2006an,0.065193,37.374426,0.139912,37.238789,0.13563681,37.238789,0.13563681
SDSS6057,0.06651,37.294806,0.112612,37.284786,0.010019544,37.284786,0.010019544
sn2006al,0.069122,37.617081,0.145157,37.373514,0.24356738,37.373514,0.24356738
sn2006on,0.069751,37.294725,0.111409,37.394406,-0.09968133,37.394406,-0.09968133
sn1993b,0.070153,37.383197,0.146379,37.407666,-0.02446875,37.407666,-0.02446875
SDSS17240,0.07153,37.392019,0.157968,37.452546,-0.060526645,37.452546,-0.060526645
SDSS17880,0.07195,37.342194,0.112772,37.466072,-0.123878,37.466072,-0.123878
sn1992ae,0.074579,37.484462,0.141947,37.549087,-0.064624875,37.549087,-0.064624875
sn2005ir,0.07487,37.600639,0.110074,37.558105,0.042533558,37.558105,0.042533558
SDSS19155,0.07592,37.770136,0.112389,37.590374,0.17976201,37.590374,0.17976201
sn1999bp,0.078317,37.726108,0.138307,37.662492,0.063616418,37.662492,0.063616418
SDSS17186,0.07849,38.035737,0.113854,37.667616,0.36812083,37.667616,0.36812083
sn1992bp,0.07884,37.541851,0.138584,37.677951,-0.13609943,37.677951,-0.13609943
SDSS12779,0.07891,37.822083,0.117766,37.680012,0.14207071,37.680012,0.14207071
SDSS12898,0.07997,37.842822,0.112109,37.711025,0.13179667,37.711025,0.13179667
sn2005ag,0.080103,37.667141,0.136253,37.714889,-0.047748326,37.714889,-0.047748326
SDSS12950,0.08133,37.935407,0.111814,37.750255,0.18515219,37.750255,0.18515219
SDSS12781,0.08304,38.065672,0.115125,37.798715,0.26695731,37.798715,0.26695731
SDSS722,0.08522,37.970228,0.128423,37.859157,0.1110714,37.859157,0.1110714
SDSS3592,0.08528,37.928381,0.111932,37.860799,0.067581365,37.860799,0.067581365
SDSS21502,0.08784,37.989534,0.112907,37.92991,0.059623495,37.92991,0.059623495
SDSS1241,0.08889,37.936103,0.11251,37.957713,-0.021610703,37.957713,-0.021610703
SDSS19899,0.09007,38.021375,0.111899,37.988595,0.032780673,37.988595,0.032780673
SDSS17258,0.0901,37.828996,0.124187,37.989375,-0.16037852,37.989375,-0.16037852
SDSS774,0.09243,38.160297,0.122156,38.049241,0.11105595,38.049241,0.11105595
SDSS18241,0.09391,38.333255,0.11374,38.086541,0.24671428,38.086541,0.24671428
SDSS2102,0.09401,38.212454,0.112725,38.089041,0.12341251,38.089041,0.12341251
SDSS16185,0.09582,38.280928,0.112716,38.133877,0.14705163,38.133877,0.14705163
SDSS13038,0.10264,38.528458,0.113322,38.296028,0.23242989,38.296028,0.23242989
SDSS10434,0.10289,38.47728,0.114221,38.30178,0.17550051,38.30178,0.17550051
SDSS13135,0.10337,38.400372,0.111598,38.312787,0.087584397,38.312787,0.087584397
SDSS20064,0.10391,38.25769,0.112416,38.325114,-0.067423799,38.325114,-0.067423799
SDSS14816,0.10589,38.259627,0.112285,38.369811,-0.11018473,38.369811,-0.11018473
SDSS18697,0.10602,38.388928,0.111682,38.372719,0.016208747,38.372719,0.016208747
SDSS20625,0.10667,38.529439,0.112607,38.387207,0.14223157,38.387207,0.14223157
SDSS18375,0.10725,38.205555,0.111743,38.400066,-0.19451136,38.400066,-0.19451136
SDSS21034,0.10751,38.544067,0.112402,38.40581,0.13825733,38.40581,0.13825733
SDSS7147,0.10924,38.548224,0.112096,38.443704,0.10452058,38.443704,0.10452058
SDSS18650,0.11271,38.715163,0.112009,38.518068,0.19709457,38.518068,0.19709457
SDSS11067,0.11304,38.632945,0.112246,38.52503,0.10791506,38.52503,0.10791506
SDSS18612,0.11368,38.434426,0.111953,38.538478,-0.10405194,38.538478,-0.10405194
SDSS16641,0.11389,38.794576,0.113093,38.542876,0.25170011,38.542876,0.25170011
SDSS16619,0.11402,38.462485,0.11346,38.545594,-0.083108803,38.545594,-0.083108803
SDSS5395,0.11635,38.729957,0.111949,38.593841,0.13611584,38.593841,0.13611584
SDSS8719,0.11651,38.672468,0.113022,38.597121,0.075346478,38.597121,0.075346478
SDSS2561,0.11741,38.700061,0.112518,38.615496,0.084564621,38.615496,0.084564621
SDSS19953,0.11767,38.741727,0.111671,38.620781,0.1209468,38.620781,0.1209468
SDSS16259,0.11771,38.640093,0.113079,38.621593,0.018499871,38.621593,0.018499871
SDSS1371,0.11771,38.527971,0.11196,38.621593,-0.093621206,38.621593,-0.093621206
SDSS14871,0.11845,38.812895,0.111824,38.636569,0.17632603,38.636569,0.17632603
SDSS18298,0.11863,38.416553,0.127194,38.640199,-0.22364615,38.640199,-0.22364615
SDSS13894,0.11966,38.95985,0.113363,38.660874,0.29897585,38.660874,0.29897585
SDSS13044,0.11967,38.837411,0.112171,38.661074,0.17633744,38.661074,0.17633744
SDSS5549,0.11967,38.717946,0.111976,38.661074,0.05687258,38.661074,0.05687258
SDSS12860,0.12044,38.780122,0.113463,38.676422,0.10370066,38.676422,0.10370066
SDSS19543,0.12164,38.946145,0.112462,38.700162,0.24598326,38.700162,0.24598326
SDSS18835,0.12262,38.707357,0.11183,38.719391,-0.012034302,38.719391,-0.012034302
SDSS16021,0.12276,38.737216,0.112478,38.722126,0.015090098,38.722126,0.015090098
SDSS21669,0.12281,38.662602,0.129766,38.723103,-0.060500398,38.723103,-0.060500398
SDSS2916,0.12303,38.721556,0.119632,38.727394,-0.0058377587,38.727394,-0.0058377587
SDSS6406,0.12376,38.686488,0.111795,38.741583,-0.055094469,38.741583,-0.055094469
SDSS20470,0.1244,38.959303,0.113068,38.753959,0.20534348,38.753959,0.20534348
06D2fb,0.125298,38.812432,0.085713,38.771227,0.04120546,38.771227,0.04120546
SDSS13005,0.12593,38.931494,0.157613,38.783312,0.14818162,38.783312,0.14818162
SDSS2992,0.12608,38.626104,0.113495,38.786172,-0.16006832,38.786172,-0.16006832
SDSS744,0.12649,38.834716,0.118731,38.793974,0.040742175,38.793974,0.040742175
SDSS18855,0.12715,38.872201,0.111895,38.806484,0.065716472,38.806484,0.065716472
SDSS16069,0.12739,38.792596,0.113191,38.811019,-0.018423116,38.811019,-0.018423116
SDSS18809,0.12837,38.870821,0.112485,38.829454,0.041367096,38.829454,0.041367096
SDSS22075,0.12893,38.840284,0.113756,38.839931,0.0003530977,38.839931,0.0003530977
SDSS1032,0.12903,38.873791,0.115931,38.841797,0.031993603,38.841797,0.031993603
SDSS5751,0.12953,38.807645,0.112137,38.85111,-0.043465005,38.85111,-0.043465005
SDSS20084,0.12961,39.141727,0.113865,38.852597,0.28912981,38.852597,0.28912981
SDSS18415,0.12961,38.956012,0.113841,38.852597,0.10341544,38.852597,0.10341544
SDSS17280,0.13045,39.199031,0.147057,38.868159,0.33087135,38.868159,0.33087135
SDSS14108,0.13243,39.234972,0.112393,38.904483,0.33048891,38.904483,0.33048891
SDSS18602,0.13362,39.077669,0.113865,38.926076,0.15159286,38.926076,0.15159286
SDSS15508,0.13392,38.966034,0.111798,38.931492,0.034541912,38.931492,0.034541912
SDSS15234,0.13508,39.242322,0.113196,38.95233,0.28999166,38.95233,0.28999166
SDSS17629,0.13588,38.873391,0.113673,38.966606,-0.093215137,38.966606,-0.093215137
SDSS19775,0.13668,38.995995,0.113428,38.980806,0.015189245,38.980806,0.015189245
SDSS17366,0.13811,38.981395,0.112284,39.006,-0.024604906,39.006,-0.024604906
SDSS15171,0.13818,39.048423,0.11186,39.007227,0.041195767,39.007227,0.041195767
SDSS17208,0.13864,39.36218,0.119461,39.015278,0.34690175,39.015278,0.34690175
SDSS12928,0.13868,39.066861,0.116765,39.015977,0.050884113,39.015977,0.050884113
SDSS1794,0.14139,39.200636,0.113002,39.062903,0.13773214,39.062903,0.13773214
SDSS14437,0.14265,39.13653,0.112226,39.084444,0.052086267,39.084444,0.052086267
SDSS2635,0.1431,39.139085,0.112072,39.092095,0.04699007,39.092095,0.04699007
SDSS13796,0.1436,39.058163,0.111766,39.100571,-0.042407356,39.100571,-0.042407356
SDSS17497,0.14382,39.107025,0.111949,39.104291,0.0027335603,39.104291,0.0027335603
SDSS8921,0.14401,39.137892,0.114616,39.107501,0.030391157,39.107501,0.030391157
SDSS16073,0.14468,39.430541,0.112388,39.118787,0.31175461,39.118787,0.31175461
SDSS14024,0.14478,39.128046,0.114439,39.120467,0.0075785623,39.120467,0.0075785623
SDSS17605,0.14533,39.165471,0.119235,39.129691,0.035779927,39.129691,0.035779927
SDSS11300,0.14547,38.873755,0.113737,39.132034,-0.25827831,39.132034,-0.25827831
SDSS21062,0.14564,39.482628,0.114307,39.134876,0.34775199,39.134876,0.34775199
SDSS19940,0.14582,39.01236,0.112189,39.137881,-0.12552124,39.137881,-0.12552124
SDSS12930,0.14607,39.310932,0.117074,39.142051,0.16888119,39.142051,0.16888119
SDSS2308,0.148,39.305036,0.111944,39.174022,0.13101369,39.174022,0.13101369
SDSS21510,0.14839,39.153355,0.11378,39.180436,-0.027080894,39.180436,-0.027080894
SDSS16116,0.1486,39.394763,0.112448,39.183884,0.21087895,39.183884,0.21087895
SDSS13736,0.14901,39.262975,0.112283,39.190602,0.072372645,39.190602,0.072372645
SDSS16206,0.15065,39.118932,0.113842,39.21731,-0.098377318,39.21731,-0.098377318
SDSS2031,0.15186,39.204258,0.112035,39.236846,-0.032588285,39.236846,-0.032588285
SDSS15132,0.15295,39.375366,0.111718,39.254324,0.12104197,39.254324,0.12104197
SDSS19353,0.15322,39.272281,0.113617,39.258637,0.013644853,39.258637,0.013644853
SDSS18323,0.15363,39.448143,0.115274,39.265172,0.18297116,39.265172,0.18297116
SDSS17253,0.15463,39.371679,0.1715,39.281044,0.090635043,39.281044,0.090635043
SDSS5550,0.15473,39.335028,0.111655,39.282627,0.05240136,39.282627,0.05240136
SDSS18030,0.15506,39.511723,0.118308,39.287841,0.22388184,39.287841,0.22388184
SDSS18740,0.15575,39.142044,0.111931,39.298712,-0.1566687,39.298712,-0.1566687
SDSS16165,0.15596,39.343842,0.112725,39.302012,0.041829836,39.302012,0.041829836
SDSS13354,0.15653,39.221901,0.113012,39.310949,-0.089048219,39.310949,-0.089048219
SDSS17171,0.15895,39.372873,0.145393,39.348567,0.0243067,39.348567,0.0243067
SDSS15425,0.15935,39.113679,0.111983,39.354735,-0.24105577,39.354735,-0.24105577
SDSS17825,0.15999,39.420751,0.113136,39.364574,0.056176533,39.364574,0.056176533
SDSS3317,0.15999,39.263229,0.113095,39.364574,-0.10134566,39.364574,-0.10134566
SDSS2689,0.16035,39.250122,0.114045,39.370093,-0.11997096,39.370093,-0.11997096
SDSS5103,0.1605,39.327255,0.113217,39.37239,-0.045134615,39.37239,-0.045134615
SDSS13411,0.1618,39.568869,0.120879,39.392211,0.17665787,39.392211,0.17665787
SDSS20430,0.16284,39.558532,0.114429,39.407965,0.15056753,39.407965,0.15056753
SDSS19174,0.16357,39.286594,0.114386,39.418969,-0.13237511,39.418969,-0.13237511
SDSS20764,0.16387,39.453797,0.113522,39.423478,0.03031904,39.423478,0.03031904
SDSS3087,0.1644,39.365084,0.11306,39.431427,-0.066342278,39.431427,-0.066342278
SDSS19616,0.16455,39.387664,0.113442,39.433672,-0.04600829,39.433672,-0.04600829
SDSS12843,0.16565,39.202247,0.118455,39.450082,-0.24783447,39.450082,-0.24783447
SDSS12853,0.16817,39.333731,0.116716,39.487308,-0.1535774,39.487308,-0.1535774
SDSS15897,0.16869,39.544445,0.116161,39.494927,0.049517428,39.494927,0.049517428
05D3ne,0.169455,39.580732,0.088415,39.506098,0.07463356,39.506098,0.07463356
SDSS12856,0.17028,39.584277,0.112043,39.518094,0.066183241,39.518094,0.066183241
SDSS12855,0.17063,39.435724,0.114853,39.523168,-0.087443214,39.523168,-0.087443214
SDSS17220,0.17066,39.397723,0.115012,39.523602,-0.12587868,39.523602,-0.12587868
SDSS17389,0.1707,39.808694,0.115438,39.524181,0.28451287,39.524181,0.28451287
SDSS15453,0.17373,39.836681,0.114314,39.5677,0.2689806,39.5677,0.2689806
SDSS3080,0.17374,39.463768,0.112831,39.567843,-0.10407503,39.567843,-0.10407503
SDSS15648,0.17383,39.525192,0.122163,39.569125,-0.043932841,39.569125,-0.043932841
SDSS14421,0.17386,39.700435,0.112491,39.569552,0.1308831,39.569552,0.1308831
SDSS12927,0.17415,39.359493,0.118918,39.573679,-0.21418586,39.573679,-0.21418586
SDSS19969,0.1742,39.514497,0.113041,39.57439,-0.0598925,39.57439,-0.0598925
SDSS19282,0.17558,39.635173,0.113152,39.593938,0.041235609,39.593938,0.041235609
SDSS18807,0.17625,39.745679,0.113139,39.603379,0.14230063,39.603379,0.14230063
SDSS14979,0.17653,39.625476,0.11256,39.607315,0.018161318,39.607315,0.018161318
SDSS18604,0.17656,39.813561,0.113509,39.607736,0.20582544,39.607736,0.20582544
SDSS15365,0.17656,39.786039,0.113446,39.607736,0.17830316,39.607736,0.17830316
SDSS17274,0.17658,40.146933,0.1635,39.608017,0.53891637,39.608017,0.53891637
SDSS15583,0.17706,39.666107,0.113873,39.61475,0.051356965,39.61475,0.051356965
SDSS17218,0.17757,39.634082,0.114576,39.621885,0.012197089,39.621885,0.012197089
SDSS14451,0.17789,39.574974,0.112906,39.626353,-0.051379,39.626353,-0.051379
SDSS5635,0.1781,40.052473,0.117139,39.629281,0.42319242,39.629281,0.42319242
SDSS15461,0.17865,39.697223,0.113319,39.636935,0.06028745,39.636935,0.06028745
SDSS2372,0.17962,39.562818,0.113572,39.650383,-0.087564619,39.650383,-0.087564619
SDSS6936,0.17969,39.686965,0.113497,39.651351,0.035613969,39.651351,0.035613969
SDSS13254,0.17981,39.981137,0.120493,39.65301,0.32812762,39.65301,0.32812762
SDSS14284,0.18037,39.447761,0.112763,39.660736,-0.21297544,39.660736,-0.21297544
SDSS13045,0.18055,39.543292,0.118342,39.663215,-0.11992355,39.663215,-0.11992355
SDSS20048,0.18056,39.793426,0.117002,39.663353,0.13007321,39.663353,0.13007321
SDSS17215,0.18079,39.621278,0.117616,39.666517,-0.045239372,39.666517,-0.045239372
SDSS15443,0.18122,39.590054,0.112167,39.672424,-0.082369305,39.672424,-0.082369305
SDSS17332,0.18204,39.584028,0.115898,39.683652,-0.099623659,39.683652,-0.099623659
SDSS6422,0.18255,39.764285,0.112208,39.690613,0.073671969,39.690613,0.073671969
SDSS16281,0.18255,39.62761,0.114391,39.690613,-0.063003022,39.690613,-0.063003022
SDSS17168,0.18257,39.842601,0.115147,39.690885,0.15171571,39.690885,0.15171571
SDSS14984,0.1828,39.834222,0.115225,39.694018,0.1402038,39.694018,0.1402038
SDSS1580,0.18322,39.566101,0.114206,39.699731,-0.13362987,39.699731,-0.13362987
SDSS8213,0.18327,39.569065,0.117564,39.70041,-0.13134479,39.70041,-0.13134479
SDSS15421,0.18435,39.851818,0.112927,39.715042,0.13677648,39.715042,0.13677648
05D2ah,0.185371,39.794575,0.085522,39.728803,0.065771223,39.728803,0.065771223
SDSS19101,0.18563,39.658661,0.11449,39.732284,-0.073622207,39.732284,-0.073622207
SDSS5994,0.18581,39.82584,0.114889,39.7347,0.091139788,39.7347,0.091139788
SDSS21861,0.18655,39.624409,0.121972,39.744611,-0.12020164,39.744611,-0.12020164
SDSS18749,0.18667,39.720546,0.114334,39.746215,-0.025668512,39.746215,-0.025668512
SDSS20687,0.18772,39.620767,0.118492,39.76021,-0.13944253,39.76021,-0.13944253
SDSS6304,0.18965,39.711922,0.113593,39.785752,-0.073830614,39.785752,-0.073830614
SDSS762,0.1901,39.961754,0.114249,39.791675,0.1700795,39.791675,0.1700795
SDSS18804,0.19084,39.750769,0.112617,39.801386,-0.050616753,39.801386,-0.050616753
SDSS16276,0.19176,39.870269,0.114367,39.813413,0.056856294,39.813413,0.056856294
SDSS18787,0.19191,40.161918,0.114568,39.815369,0.3465484,39.815369,0.3465484
SDSS16618,0.19198,39.705824,0.114573,39.816282,-0.11045795,39.816282,-0.11045795
SDSS2440,0.19215,40.019265,0.114217,39.818496,0.20076934,39.818496,0.20076934
SDSS16100,0.19392,39.899804,0.117691,39.841449,0.058354831,39.841449,0.058354831
SDSS2246,0.19422,39.859825,0.11684,39.845321,0.014503872,39.845321,0.014503872
SDSS20575,0.19465,39.588541,0.114454,39.850862,-0.2623205,39.850862,-0.2623205
SDSS19149,0.19494,39.551078,0.11376,39.854592,-0.30351416,39.854592,-0.30351416
SDSS16099,0.1958,39.968351,0.113084,39.865626,0.10272477,39.865626,0.10272477
SDSS15674,0.19654,40.006128,0.117701,39.875085,0.13104297,39.875085,0.13104297
SDSS18768,0.19671,40.079696,0.118689,39.877254,0.20244194,39.877254,0.20244194
SDSS15129,0.19699,39.844063,0.114008,39.880822,-0.036758976,39.880822,-0.036758976
