Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
SDSS14284,0.18037,39.447761,0.112763,39.671521,-0.22376038,39.671521,-0.22376038
SDSS13045,0.18055,39.543292,0.118342,39.673921,-0.13062905,39.673921,-0.13062905
SDSS20048,0.18056,39.793426,0.117002,39.674054,0.11937211,39.674054,0.11937211
SDSS17215,0.18079,39.621278,0.117616,39.677117,-0.055838967,39.677117,-0.055838967
SDSS15443,0.18122,39.590054,0.112167,39.682833,-0.092779123,39.682833,-0.092779123
SDSS17332,0.18204,39.584028,0.115898,39.6937,-0.10967152,39.6937,-0.10967152
SDSS6422,0.18255,39.764285,0.112208,39.700435,0.063849266,39.700435,0.063849266
SDSS16281,0.18255,39.62761,0.114391,39.700435,-0.072825725,39.700435,-0.072825725
SDSS17168,0.18257,39.842601,0.115147,39.700699,0.14190184,39.700699,0.14190184
SDSS14984,0.1828,39.834222,0.115225,39.703731,0.13049147,39.703731,0.13049147
SDSS1580,0.18322,39.566101,0.114206,39.709258,-0.14315674,39.709258,-0.14315674
SDSS8213,0.18327,39.569065,0.117564,39.709915,-0.14084958,39.709915,-0.14084958
SDSS15421,0.18435,39.851818,0.112927,39.724069,0.12774868,39.724069,0.12774868
05D2ah,0.185371,39.794575,0.085522,39.73738,0.057194462,39.73738,0.057194462
SDSS19101,0.18563,39.658661,0.11449,39.740746,-0.082084533,39.740746,-0.082084533
SDSS5994,0.18581,39.82584,0.114889,39.743083,0.082756996,39.743083,0.082756996
SDSS21861,0.18655,39.624409,0.121972,39.752667,-0.12825742,39.752667,-0.12825742
SDSS18749,0.18667,39.720546,0.114334,39.754218,-0.033671256,39.754218,-0.033671256
SDSS20687,0.18772,39.620767,0.118492,39.767748,-0.14698116,39.767748,-0.14698116
SDSS6304,0.18965,39.711922,0.113593,39.792438,-0.08051584,39.792438,-0.08051584
SDSS762,0.1901,39.961754,0.114249,39.798161,0.16359331,39.798161,0.16359331
SDSS18804,0.19084,39.750769,0.112617,39.807545,-0.056775592,39.807545,-0.056775592
SDSS16276,0.19176,39.870269,0.114367,39.819165,0.051104512,39.819165,0.051104512
SDSS18787,0.19191,40.161918,0.114568,39.821055,0.34086299,39.821055,0.34086299
SDSS16618,0.19198,39.705824,0.114573,39.821936,-0.11611238,39.821936,-0.11611238
SDSS2440,0.19215,40.019265,0.114217,39.824075,0.19519014,39.824075,0.19519014
SDSS16100,0.19392,39.899804,0.117691,39.846245,0.053559094,39.846245,0.053559094
SDSS2246,0.19422,39.859825,0.11684,39.849984,0.0098409572,39.849984,0.0098409572
SDSS20575,0.19465,39.588541,0.114454,39.855334,-0.26679302,39.855334,-0.26679302
SDSS19149,0.19494,39.551078,0.11376,39.858936,-0.30785826,39.858936,-0.30785826
SDSS16099,0.1958,39.968351,0.113084,39.869589,0.098761541,39.869589,0.098761541
SDSS15674,0.19654,40.006128,0.117701,39.878721,0.12740752,39.878721,0.12740752
SDSS18768,0.19671,40.079696,0.118689,39.880814,0.1988818,39.880814,0.1988818
SDSS15129,0.19699,39.844063,0.114008,39.884258,-0.040195062,39.884258,-0.040195062
SDSS13070,0.19709,39.980877,0.116183,39.885487,0.095389929,39.885487,0.095389929
SDSS15901,0.19794,39.955027,0.114551,39.89591,0.059116801,39.89591,0.059116801
SDSS15222,0.19801,39.775762,0.115064,39.896767,-0.12100466,39.896767,-0.12100466
SDSS19658,0.19863,40.022234,0.116081,39.904341,0.11789292,39.904341,0.11789292
SDSS17811,0.19867,39.987938,0.114249,39.904829,0.083108865,39.904829,0.083108865
SDSS16737,0.1988,39.742162,0.124264,39.906414,-0.16425161,39.906414,-0.16425161
SDSS13305,0.19959,40.002195,0.115206,39.916026,0.086169436,39.916026,0.086169436
SDSS6780,0.20061,39.850487,0.120729,39.928384,-0.077897605,39.928384,-0.077897605
