Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
05D4ek,0.534335,42.415314,0.090128,42.64265,-0.22733629,42.607843,-0.1925286
05D4be,0.535327,42.74951,0.08873,42.647424,0.10208559,42.612522,0.13698746
05D2eb,0.535771,42.587186,0.091256,42.649558,-0.062372378,42.614614,-0.027428475
04D4bq,0.548325,42.413991,0.09145,42.709212,-0.29522062,42.673111,-0.2591201
06D4bo,0.550315,42.759037,0.089299,42.718549,0.040487707,42.682271,0.076766003
04D3hn,0.552605,42.479884,0.089654,42.729255,-0.24937052,42.692774,-0.21288952
06D2ck,0.553797,42.811558,0.091857,42.734811,0.076746594,42.698225,0.11333232
05D1ee,0.557743,42.737495,0.090291,42.753123,-0.015627814,42.716194,0.021300785
05D1kl,0.558743,43.128545,0.092898,42.757744,0.37080056,42.72073,0.40781512
04D1hx,0.558746,42.693684,0.089573,42.757758,-0.064074251,42.720743,-0.027059433
05D1cc,0.562751,42.813991,0.090329,42.776188,0.037802976,42.738833,0.075158334
05D1dn,0.564741,42.823122,0.089709,42.785299,0.037823128,42.747777,0.07534548
05D2dt,0.575823,42.872458,0.091807,42.835489,0.036969111,42.797063,0.075394893
06D3et,0.576612,42.799922,0.090075,42.839028,-0.039105841,42.800539,-0.00061743667
03D4gf,0.578292,42.807454,0.090072,42.846547,-0.039092315,42.807926,-0.00047131435
05D1dx,0.578745,42.810439,0.089343,42.84857,-0.038131092,42.809914,0.0005254888
05D3jq,0.5796,42.797521,0.08931,42.852386,-0.054865624,42.813663,-0.016142088
05D3gp,0.580604,42.943721,0.09835,42.85686,0.086861213,42.818058,0.12566304
03D1aw,0.580724,43.088081,0.090132,42.857394,0.23068658,42.818583,0.26949774
04D1jg,0.582932,42.934684,0.09012,42.867206,0.067477656,42.828224,0.10645963
05D4ej,0.58329,43.123741,0.090793,42.868793,0.25494798,42.829784,0.29395749
04D1sa,0.583743,43.008154,0.091595,42.870801,0.13735344,42.831757,0.17639773
04D1kj,0.583743,42.860907,0.089495,42.870801,-0.0098942172,42.831757,0.029150068
05D1hm,0.585743,43.082844,0.092677,42.879646,0.20319828,42.840449,0.24239522
05D4bf,0.587285,42.943391,0.091452,42.886446,0.056944324,42.847133,0.096258011
04D1oh,0.588721,42.900723,0.091211,42.892764,0.0079589836,42.853342,0.047380635
03D4gg,0.59028,42.835173,0.092935,42.899606,-0.064433262,42.860068,-0.024895216
04D2mh,0.591835,42.837698,0.090444,42.906413,-0.068715467,42.86676,-0.029062171
05D3lr,0.600603,42.842236,0.094433,42.944482,-0.10224627,42.904195,-0.061958776
05D4ef,0.603272,43.116099,0.092267,42.955966,0.16013312,42.915491,0.20060844
03D4dy,0.608261,43.009642,0.090819,42.977303,0.032339208,42.936483,0.073159132
05D2he,0.60986,43.048769,0.091831,42.984106,0.064663127,42.943177,0.10559173
04D3do,0.610643,43.111763,0.090588,42.987431,0.12433144,42.94645,0.16531295
03D1dt,0.610712,42.716945,0.092877,42.987724,-0.27077863,42.946738,-0.22979247
04D4an,0.611252,43.201955,0.095195,42.990015,0.21194029,42.948992,0.25296281
05D1ck,0.615698,43.019718,0.092238,43.008802,0.010916189,42.967484,0.052234338
04D3co,0.620632,43.076127,0.093091,43.0295,0.046626797,42.987862,0.088265392
04D2an,0.621874,42.974793,0.092366,43.034686,-0.059892778,42.992968,-0.018174775
03D4dh,0.625233,42.977855,0.091453,43.048661,-0.070805999,43.006731,-0.028875751
04D4fx,0.627239,43.051558,0.092195,43.056973,-0.0054154016,43.014918,0.036639856
05D1cb,0.630699,42.961949,0.091576,43.071251,-0.10930139,43.028983,-0.067033552
05D2ci,0.631882,42.532295,0.097524,43.076115,-0.5438197,43.033775,-0.50148006
03D4at,0.632234,43.225022,0.093125,43.077561,0.14746119,43.0352,0.18982211
04D1pu,0.637701,42.755686,0.100758,43.099917,-0.3442306,43.05723,-0.30154425
05D4ag,0.638234,42.957682,0.097915,43.102086,-0.14440432,43.059369,-0.10168674
05D2ec,0.641893,43.269082,0.093291,43.116935,0.15214708,43.074006,0.19507659
05D3ax,0.643642,43.193279,0.098759,43.124004,0.069274526,43.080975,0.11230387
04D3cy,0.643646,43.143119,0.094148,43.124021,0.01909864,43.080991,0.062128207
05D3lb,0.647639,43.140557,0.09193,43.140091,0.00046551495,43.096837,0.043719428
05D3kt,0.64864,43.03661,0.092708,43.144105,-0.10749544,43.100796,-0.064186056
04D1sk,0.662058,43.174229,0.093186,43.197345,-0.023116794,43.153322,0.02090666
05D3hs,0.664638,43.433737,0.094448,43.207464,0.22627286,43.163309,0.2704274
05D3mh,0.670654,43.276258,0.095777,43.230913,0.045344753,43.186461,0.08979731
03D1co,0.677662,43.586828,0.098356,43.257976,0.32885153,43.21319,0.37363788
05D2bt,0.681942,43.342325,0.094158,43.274373,0.06795164,43.22939,0.11293485
06D3cc,0.683659,43.452756,0.115261,43.280923,0.17183338,43.235862,0.21689409
04D4ic,0.685179,43.331213,0.0983,43.286709,0.044504131,43.24158,0.089632757
05D1ke,0.688656,43.269693,0.092298,43.299897,-0.030203691,43.254615,0.015077814
06D3em,0.690652,43.108129,0.095502,43.307438,-0.19930964,43.262071,-0.15394191
03D4cz,0.693165,43.3232,0.100242,43.316904,0.0062962813,43.271429,0.05177097
04D4ib,0.697164,43.452946,0.093324,43.331899,0.12104618,43.286258,0.16668745
06D4ba,0.698167,43.428885,0.101565,43.335647,0.093237231,43.289965,0.13891959
05D4bj,0.699166,43.245392,0.094894,43.339375,-0.093983098,43.293652,-0.048260094
05D4cq,0.699169,43.507746,0.094016,43.339387,0.16835901,43.293664,0.21408214
05D2ck,0.69996,43.368489,0.097048,43.342335,0.026154479,43.29658,0.071909592
04D1si,0.700631,43.212814,0.094362,43.344833,-0.13201872,43.299051,-0.086236604
04D4hu,0.701158,43.557341,0.094504,43.346794,0.21054708,43.300991,0.25635031
04D2iu,0.701965,43.13382,0.100028,43.349793,-0.21597322,43.303958,-0.1701378
05D2le,0.701969,43.370141,0.095463,43.349808,0.020333097,43.303973,0.06616868
05D3gv,0.715652,43.378809,0.096706,43.400168,-0.021359311,43.353814,0.024995192
05D3jh,0.71868,43.364753,0.094949,43.411187,-0.046434584,43.364725,2.7977461e-05
04D1aj,0.719626,43.35756,0.095665,43.414621,-0.057061139,43.368125,-0.010565315
05D4ev,0.72014,43.466283,0.098164,43.416485,0.049798727,43.369971,0.096312525
06D3gh,0.72068,43.466467,0.098773,43.418441,0.048025938,43.371909,0.094558544
06D3do,0.726679,43.506687,0.094974,43.440083,0.06660378,43.393347,0.1133402
06D3bz,0.727675,43.466346,0.099419,43.44366,0.022686386,43.39689,0.069455733
06D4bw,0.730128,43.261738,0.096543,43.452448,-0.19070989,43.405599,-0.14386053
04D1pp,0.733609,43.4594,0.094433,43.464871,-0.0054710053,43.41791,0.041489235
04D2gp,0.733996,43.759451,0.1029,43.466248,0.29320238,43.419276,0.34017475
05D2fq,0.734996,43.652232,0.095665,43.469805,0.18242756,43.422801,0.22943112
05D1eo,0.735608,43.555448,0.096764,43.471979,0.083469591,43.424956,0.13049211
05D2ct,0.736007,43.422327,0.104933,43.473395,-0.051068211,43.426361,-0.0040333879
05D3jk,0.73669,43.509013,0.093659,43.475819,0.033194884,43.428763,0.080250682
04D2ja,0.742008,44.069947,0.103483,43.494612,0.5753353,43.447397,0.62255038
04D3fq,0.742697,43.462284,0.097111,43.497037,-0.034753038,43.449802,0.012482152
05D3jb,0.745665,43.546632,0.094967,43.50746,0.03917165,43.46014,0.086492132
04D2kr,0.746118,43.342278,0.095641,43.509047,-0.16676941,43.461714,-0.1194361
04D4im,0.7491,43.159259,0.096075,43.519473,-0.36021406,43.472057,-0.31279761
04D3ks,0.750681,43.289826,0.099406,43.524984,-0.23515843,43.477525,-0.18769878
04D3oe,0.756687,43.978003,0.095935,43.545819,0.43218428,43.498201,0.47980241
05D2nt,0.75903,43.659557,0.09556,43.553904,0.1056529,43.506226,0.15333048
06D3gx,0.760691,43.684445,0.101218,43.55962,0.12482496,43.511902,0.17254388
05D3mn,0.760698,43.443254,0.094664,43.559645,-0.11639014,43.511925,-0.068671052
05D4cn,0.761089,43.581369,0.09585,43.560989,0.020380619,43.51326,0.068109346
05D1if,0.76158,43.541373,0.096723,43.562675,-0.021302175,43.514934,0.026438597
04D1qd,0.765588,43.532152,0.09633,43.576405,-0.044252846,43.528568,0.0035840859
04D1de,0.76659,43.927025,0.096641,43.579826,0.34719856,43.531966,0.39505893
05D3hh,0.766684,43.677363,0.103932,43.580147,0.097215517,43.532284,0.14507808
04D4id,0.767075,44.131678,0.101187,43.581481,0.55019763,43.533609,0.59806926
04D1pc,0.768587,43.5354,0.097274,43.586633,-0.051232396,43.538726,-0.003326019
05D4bi,0.773081,43.930271,0.098805,43.601887,0.3283847,43.55388,0.37639115
04D1jd,0.776594,43.408996,0.098366,43.613752,-0.20475566,43.56567,-0.15667427
05D4cs,0.78806,43.810039,0.096033,43.652118,0.15792089,43.603812,0.20622699
03D4fd,0.789054,43.763946,0.099608,43.655419,0.10852748,43.607095,0.15685164
04D1ks,0.796552,43.234542,0.098413,43.680186,-0.44564397,43.631733,-0.39719073
03D1fq,0.798566,43.835978,0.101777,43.686801,0.14917766,43.638315,0.19766343
05D3dh,0.800697,43.146173,0.098997,43.693781,-0.5476084,43.645262,-0.49908919
05D3ha,0.805695,43.391627,0.106396,43.710084,-0.31845704,43.66149,-0.26986333
05D3cx,0.805696,43.79671,0.09721,43.710087,0.086623411,43.661493,0.13521713
05D4gw,0.806041,43.654389,0.105158,43.711209,-0.056819726,43.66261,-0.0082210634
05D4dy,0.808048,44.242281,0.101592,43.717725,0.52455663,43.669098,0.57318352
04D4dm,0.809032,43.649176,0.101626,43.720914,-0.071737427,43.672273,-0.023097018
04D3ny,0.81072,43.569519,0.105587,43.726375,-0.15685611,43.677712,-0.108193
04D3mk,0.813696,44.015091,0.099177,43.735978,0.27911293,43.687276,0.32781457
04D3nc,0.817732,43.996186,0.101608,43.748946,0.24724067,43.700195,0.29599153
06D2ce,0.822103,43.785247,0.104677,43.76292,0.022326606,43.71412,0.071126851
04D3lu,0.822697,43.981531,0.100111,43.764814,0.2167174,43.716007,0.26552405
05D1cl,0.828528,44.190985,0.100853,43.783331,0.40765402,43.734466,0.45651957
05D4fg,0.837004,44.018206,0.100539,43.810023,0.20818248,43.761085,0.25712108
04D2al,0.838126,43.734229,0.113632,43.813537,-0.079307627,43.76459,-0.030360467
Elvis,0.839734,43.711872,0.112754,43.818564,-0.10669235,43.769605,-0.057733358
05D4hn,0.840005,43.446447,0.103903,43.819411,-0.37296397,43.77045,-0.32400304
05D1az,0.840522,43.855269,0.101288,43.821025,0.034244791,43.77206,0.083209384
06D2ga,0.842123,43.94378,0.112024,43.826016,0.11776316,43.777041,0.16673876
06D4ce,0.847985,44.080784,0.110575,43.844215,0.23656838,43.795204,0.28557985
04D1hy,0.848509,43.924633,0.10052,43.845836,0.078796644,43.796822,0.12781099
05D3kp,0.850729,44.067234,0.098855,43.852692,0.21454212,43.803666,0.26356803
05D4dw,0.852994,43.804525,0.101921,43.859669,-0.055143843,43.810632,-0.0061071336
05D1er,0.858507,43.747093,0.106173,43.876575,-0.12948232,43.827517,-0.080423546
04D1ff,0.858513,43.501937,0.101579,43.876594,-0.37465636,43.827535,-0.32559757
05D1iz,0.858516,44.31285,0.11645,43.876603,0.43624753,43.827544,0.48530633
04D4ii,0.863978,43.906142,0.1039,43.893249,0.012893508,43.844174,0.061968324
05D1em,0.864497,44.048877,0.102986,43.894825,0.1540523,43.845749,0.20312834
03D1ew,0.866494,43.902509,0.106037,43.900882,0.001627292,43.851802,0.050707551
05D2nn,0.872152,44.231164,0.119167,43.917969,0.31319571,43.868881,0.36228379
04D4bk,0.877971,44.221949,0.103099,43.935429,0.28652023,43.886339,0.33561005
05D3cq,0.890729,44.06375,0.103551,43.973318,0.090431663,43.924246,0.13950331
05D2by,0.893183,44.147398,0.106138,43.980545,0.16685332,43.93148,0.21591806
03D4di,0.896944,44.097911,0.109618,43.991583,0.10632734,43.942531,0.15537938
05D3ht,0.901736,44.313219,0.111342,44.005582,0.30763659,43.95655,0.3566688
04D3gx,0.910752,44.343432,0.112202,44.031725,0.31170712,43.982741,0.36069101
04D1ow,0.913473,44.136085,0.104751,44.039564,0.096520659,43.990598,0.14548719
05D2bw,0.92221,44.065799,0.117626,44.064584,0.001215541,44.015682,0.050117707
05D2ay,0.922221,43.82013,0.117413,44.064615,-0.24448477,44.015713,-0.1955827
03D4cy,0.924917,44.305059,0.125384,44.072288,0.23277074,44.023409,0.28165033
05D2ob,0.92622,44.095907,0.111056,44.075989,0.019918106,44.027121,0.068786389
04D4jy,0.927909,44.425781,0.121275,44.080778,0.34500298,44.031925,0.39385618
04D4ih,0.931901,44.405891,0.111047,44.092064,0.31382684,44.043249,0.36264251
06D2cd,0.932229,44.039882,0.130385,44.09299,-0.053107726,44.044177,-0.0042952616
04D4hf,0.9339,44.112115,0.126556,44.097698,0.014417468,44.048902,0.063213344
Vilas,0.935774,43.868539,0.119916,44.102969,-0.2344291,44.054192,-0.18565238
05D3la,0.936755,44.086896,0.108686,44.105723,-0.018827717,44.056957,0.029938751
03D4cx,0.94689,43.571182,0.115036,44.13402,-0.5628386,44.085369,-0.51418726
04D1pd,0.948455,43.874948,0.112213,44.138363,-0.26341565,44.089731,-0.21478358
04D3ml,0.950763,44.48579,0.112327,44.144755,0.34103445,44.096152,0.38963742
04D4jw,0.958871,44.594812,0.125337,44.16709,0.42772216,44.118596,0.47621617
