ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
203,5446.22,-7.21464,0.694054,6492.59,-1046.37,-8.51066,1.29603,0.784511,-0.0904569,6492.59,-1046.37,-8.51066,1.29603,0.784511,-0.0904569
212,5636.34,2.53847,0.877642,6545.64,-909.298,7.18534,-4.64687,0.88857,-0.0109276,6545.64,-909.298,7.18534,-4.64687,0.88857,-0.0109276
221,5816.48,17.9047,0.874199,6538.18,-721.697,24.2184,-6.31375,1.12743,-0.253235,6538.18,-721.697,24.2184,-6.31375,1.12743,-0.253235
230,5684.66,26.6053,1.23818,6470.68,-786.022,42.0075,-15.4022,1.52891,-0.290725,6470.68,-786.022,42.0075,-15.4022,1.52891,-0.290725
239,5776.16,46.2991,1.78071,6344.97,-568.816,59.92,-13.6209,2.11777,-0.337059,6344.97,-568.816,59.92,-13.6209,2.11777,-0.337059
248,5435.47,50.6637,2.10983,6164.27,-728.802,77.286,-26.6222,2.91434,-0.804504,6164.27,-728.802,77.286,-26.6222,2.91434,-0.804504
257,5228,71.5358,3.13386,5933.21,-705.217,93.4301,-21.8943,3.93177,-0.797903,5933.21,-705.217,93.4301,-21.8943,3.93177,-0.797903
266,5090.29,86.4306,3.86066,5658.19,-567.901,107.749,-21.3184,5.16704,-1.30638,5658.19,-567.901,107.749,-21.3184,5.16704,-1.30638
275,5096.49,106.963,5.31265,5347.86,-251.374,119.717,-12.7538,6.60501,-1.29236,5347.86,-251.374,119.717,-12.7538,6.60501,-1.29236
284,4546.18,102.707,5.82483,5010.9,-464.72,128.847,-26.1408,8.2218,-2.39697,5010.9,-464.72,128.847,-26.1408,8.2218,-2.39697
293,4371.25,117.073,8.21385,4657.02,-285.767,134.731,-17.6586,9.98481,-1.77096,4657.02,-285.767,134.731,-17.6586,9.98481,-1.77096
302,3935.72,117.089,9.31107,4295.8,-360.088,137.026,-19.9364,11.8523,-2.54119,4295.8,-360.088,137.026,-19.9364,11.8523,-2.54119
311,3649.99,119.046,10.9594,3936.84,-286.854,135.564,-16.5177,13.7753,-2.81593,3936.84,-286.854,135.564,-16.5177,13.7753,-2.81593
320,3411.94,112.762,12.6384,3588.71,-176.766,130.4,-17.6382,15.6979,-3.05948,3588.71,-176.766,130.4,-17.6382,15.6979,-3.05948
329,3173.93,117.149,15.1816,3259.43,-85.4965,121.71,-4.56087,17.5582,-2.37666,3259.43,-85.4965,121.71,-4.56087,17.5582,-2.37666
338,2842.13,105.901,16.0657,2956.43,-114.293,109.777,-3.8765,19.2912,-3.22553,2956.43,-114.293,109.777,-3.8765,19.2912,-3.22553
347,2498.24,86.2064,16.2208,2686.34,-188.107,95.0051,-8.79873,20.8315,-4.61072,2686.34,-188.107,95.0051,-8.79873,20.8315,-4.61072
356,2358.31,79.8487,18.6902,2454.41,-96.0972,77.8594,1.98929,22.114,-3.4238,2454.41,-96.0972,77.8594,1.98929,22.114,-3.4238
365,2186.33,61.0311,18.5056,2264.28,-77.9552,58.9511,2.08,23.0947,-4.58913,2264.28,-77.9552,58.9511,2.08,23.0947,-4.58913
374,2038.68,46.4875,21.0827,2117.25,-78.5725,38.9247,7.56272,23.7386,-2.65587,2117.25,-78.5725,38.9247,7.56272,23.7386,-2.65587
383,1891.76,31.557,21.4257,2013.45,-121.69,18.4931,13.0639,24.021,-2.5953,2013.45,-121.69,18.4931,13.0639,24.021,-2.5953
392,1787.59,19.7448,22.3593,1951.9,-164.312,-1.61819,21.3629,23.9261,-1.56682,1951.9,-164.312,-1.61819,21.3629,23.9261,-1.56682
401,1734.58,-0.544681,21.1747,1930.29,-195.713,-20.6584,20.1137,23.4538,-2.27913,1930.29,-195.713,-20.6584,20.1137,23.4538,-2.27913
410,1738.05,-21.8916,21.0336,1945.45,-207.394,-37.9477,16.0562,22.6156,-1.58197,1945.45,-207.394,-37.9477,16.0562,22.6156,-1.58197
419,1731.61,-35.0666,19.2941,1992.57,-260.963,-52.9723,17.9057,21.4502,-2.15611,1992.57,-260.963,-52.9723,17.9057,21.4502,-2.15611
428,1770.01,-48.4463,19.1288,2066.36,-296.349,-65.3023,16.856,20.0084,-0.879648,2066.36,-296.349,-65.3023,16.856,20.0084,-0.879648
437,1770.68,-61.9365,19.3346,2160.55,-389.875,-74.5948,12.6584,18.3574,0.977221,2160.55,-389.875,-74.5948,12.6584,18.3574,0.977221
446,1856.79,-62.1436,17.3252,2268.74,-411.952,-80.5864,18.4428,16.5727,0.752484,2268.74,-411.952,-80.5864,18.4428,16.5727,0.752484
455,2045.9,-74.4981,15.4382,2383.9,-337.996,-83.1175,8.61943,14.7391,0.699083,2383.9,-337.996,-83.1175,8.61943,14.7391,0.699083
464,2224.7,-80.0589,14.5813,2499.85,-275.15,-82.2119,2.15303,12.9405,1.64085,2499.85,-275.15,-82.2119,2.15303,12.9405,1.64085
473,2178.24,-75.3658,11.5893,2611.52,-433.281,-78.111,2.74516,11.2626,0.326694,2611.52,-433.281,-78.111,2.74516,11.2626,0.326694
482,2323.36,-71.9894,11.4556,2713.66,-390.306,-71.1406,-0.848882,9.79108,1.6645,2713.66,-390.306,-71.1406,-0.848882,9.79108,1.6645
491,2418.7,-71.1199,10.3049,2801.76,-383.059,-61.7404,-9.3795,8.61173,1.69318,2801.76,-383.059,-61.7404,-9.3795,8.61173,1.69318
500,2447.25,-59.624,8.30294,2871.77,-424.515,-50.4459,-9.17816,7.80556,0.497386,2871.77,-424.515,-50.4459,-9.17816,7.80556,0.497386
509,2577.77,-47.175,8.22746,2920.38,-342.607,-37.8592,-9.31585,7.44199,0.785468,2920.38,-342.607,-37.8592,-9.31585,7.44199,0.785468
518,2558.51,-42.4169,7.35097,2946.73,-388.214,-24.6021,-17.8148,7.55776,-0.206789,2946.73,-388.214,-24.6021,-17.8148,7.55776,-0.206789
527,2579.22,-23.0411,6.50428,2950.42,-371.2,-11.3161,-11.7251,8.17092,-1.66664,2950.42,-371.2,-11.3161,-11.7251,8.17092,-1.66664
536,2523.98,-18.6287,6.71246,2932.16,-408.181,1.33382,-19.9625,9.28568,-2.57321,2932.16,-408.181,1.33382,-19.9625,9.28568,-2.57321
545,2519.15,-1.43395,8.58876,2893.58,-374.429,12.6591,-14.0931,10.8916,-2.30285,2893.58,-374.429,12.6591,-14.0931,10.8916,-2.30285
554,2566.59,3.55431,8.51755,2836.98,-270.398,22.0042,-18.4498,12.9624,-4.44483,2836.98,-270.398,22.0042,-18.4498,12.9624,-4.44483
563,2545.99,11.5793,10.6431,2765.45,-219.453,28.857,-17.2777,15.449,-4.80585,2765.45,-219.453,28.857,-17.2777,15.449,-4.80585
572,2409.8,18.6254,11.8913,2682.35,-272.549,32.8919,-14.2665,18.2804,-6.38907,2682.35,-272.549,32.8919,-14.2665,18.2804,-6.38907
581,2410.13,26.5374,15.4975,2591.57,-181.447,33.8805,-7.34308,21.3697,-5.87224,2591.57,-181.447,33.8805,-7.34308,21.3697,-5.87224
590,2373.46,26.8724,15.2827,2497.8,-124.345,31.677,-4.8046,24.617,-9.33432,2497.8,-124.345,31.677,-4.8046,24.617,-9.33432
599,2206.46,28.2947,18.225,2405.72,-199.251,26.2171,2.07756,27.9108,-9.68583,2405.72,-199.251,26.2171,2.07756,27.9108,-9.68583
608,2119.7,32.2515,22.1034,2319.75,-200.053,17.5604,14.6912,31.1346,-9.0312,2319.75,-200.053,17.5604,14.6912,31.1346,-9.0312
617,2135.45,23.9273,25.8934,2243.32,-107.863,5.95991,17.9674,34.1868,-8.2934,2243.32,-107.863,5.95991,17.9674,34.1868,-8.2934
626,1951.2,10.8452,25.9867,2179.42,-228.218,-8.18458,19.0298,36.974,-10.9874,2179.42,-228.218,-8.18458,19.0298,36.974,-10.9874
635,1938.19,7.54114,30.1719,2130.71,-192.523,-24.3837,31.9248,39.4018,-9.22993,2130.71,-192.523,-24.3837,31.9248,39.4018,-9.22993
644,1859.9,-5.033,32.9222,2099.42,-239.521,-42.0596,37.0266,41.3787,-8.45653,2099.42,-239.521,-42.0596,37.0266,41.3787,-8.45653
653,1847.08,-15.3753,32.8238,2087.25,-240.164,-60.5497,45.1744,42.8189,-9.99511,2087.25,-240.164,-60.5497,45.1744,42.8189,-9.99511
662,1848.18,-29.9359,34.7378,2094.96,-246.774,-79.1865,49.2506,43.6712,-8.93345,2094.96,-246.774,-79.1865,49.2506,43.6712,-8.93345
671,1814.96,-56.9826,36.3808,2121.95,-306.99,-97.3543,40.3716,43.9202,-7.53936,2121.95,-306.99,-97.3543,40.3716,43.9202,-7.53936
680,1760.56,-66.7884,36.6042,2166.94,-406.378,-114.419,47.6311,43.5665,-6.96229,2166.94,-406.378,-114.419,47.6311,43.5665,-6.96229
689,1822.41,-80.806,38.1163,2227.97,-405.566,-129.728,48.9219,42.623,-4.5066,2227.97,-405.566,-129.728,48.9219,42.623,-4.5066
698,1884.92,-94.2074,38.9399,2302.57,-417.652,-142.653,48.4456,41.1311,-2.19119,2302.57,-417.652,-142.653,48.4456,41.1311,-2.19119
707,1891,-99.954,36.5131,2387.61,-496.614,-152.605,52.6513,39.1441,-2.63109,2387.61,-496.614,-152.605,52.6513,39.1441,-2.63109
716,1908.77,-113.946,36.4293,2479.82,-571.055,-159.234,45.2877,36.7377,-0.308419,2479.82,-571.055,-159.234,45.2877,36.7377,-0.308419
725,1994.29,-122.488,33.4393,2575.63,-581.342,-162.324,39.8361,34.0008,-0.56149,2575.63,-581.342,-162.324,39.8361,34.0008,-0.56149
734,2050.06,-127.683,32.2593,2671.48,-621.426,-161.782,34.0991,31.0451,1.21417,2671.48,-621.426,-161.782,34.0991,31.0451,1.21417
743,2184.75,-130.614,27.6853,2763.3,-578.547,-157.561,26.948,27.9894,-0.30403,2763.3,-578.547,-157.561,26.948,27.9894,-0.30403
752,2260,-131.217,27.3087,2846.67,-586.668,-149.719,18.5019,24.966,2.34266,2846.67,-586.668,-149.719,18.5019,24.966,2.34266
761,2344.61,-126.704,24.6929,2917.93,-573.323,-138.46,11.7563,22.0975,2.59538,2917.93,-573.323,-138.46,11.7563,22.0975,2.59538
770,2348.38,-117.03,21.1035,2974.81,-626.43,-124.14,7.10986,19.4829,1.62053,2974.81,-626.43,-124.14,7.10986,19.4829,1.62053
779,2350.93,-109.053,19.3843,3014.69,-663.756,-107.201,-1.8526,17.2169,2.16733,3014.69,-663.756,-107.201,-1.8526,17.2169,2.16733
788,2481.01,-104.286,19.3659,3036.12,-555.113,-88.2354,-16.0501,15.3909,3.97494,3036.12,-555.113,-88.2354,-16.0501,15.3909,3.97494
797,2466.93,-89.1184,17.3212,3037.12,-570.184,-67.8309,-21.2875,14.0889,3.23229,3037.12,-570.184,-67.8309,-21.2875,14.0889,3.23229
806,2493.81,-77.0153,16.1542,3016.98,-523.171,-46.7385,-30.2768,13.3867,2.76747,3016.98,-523.171,-46.7385,-30.2768,13.3867,2.76747
815,2552.73,-64.7342,14.1638,2975.34,-422.614,-25.5463,-39.1879,13.3159,0.847906,2975.34,-422.614,-25.5463,-39.1879,13.3159,0.847906
824,2521.81,-49.9835,12.1229,2913.62,-391.809,-4.88073,-45.1027,13.8736,-1.75076,2913.62,-391.809,-4.88073,-45.1027,13.8736,-1.75076
833,2495.02,-27.9085,11.6282,2832.9,-337.882,14.6739,-42.5824,15.0432,-3.41493,2832.9,-337.882,14.6739,-42.5824,15.0432,-3.41493
842,2505.47,-17.8662,13.3085,2735.38,-229.911,32.4815,-50.3477,16.7899,-3.48146,2735.38,-229.911,32.4815,-50.3477,16.7899,-3.48146
851,2383.14,3.01617,13.0309,2623.67,-240.527,47.9326,-44.9164,19.0568,-6.02593,2623.67,-240.527,47.9326,-44.9164,19.0568,-6.02593
860,2355.55,13.7369,15.4091,2500.26,-144.708,60.5401,-46.8032,21.777,-6.36796,2500.26,-144.708,60.5401,-46.8032,21.777,-6.36796
869,2237.42,27.841,16.3651,2368.61,-131.19,70.0273,-42.1863,24.8593,-8.49416,2368.61,-131.19,70.0273,-42.1863,24.8593,-8.49416
878,2168.28,41.3423,17.5279,2231.32,-63.0396,76.246,-34.9037,28.2074,-10.6795,2231.32,-63.0396,76.246,-34.9037,28.2074,-10.6795
887,2073.72,49.2007,22.0617,2092.13,-18.4116,79.0925,-29.8918,31.698,-9.63631,2092.13,-18.4116,79.0925,-29.8918,31.698,-9.63631
896,1948.82,55.0267,24.2907,1954.24,-5.41504,78.5122,-23.4855,35.2103,-10.9197,1954.24,-5.41504,78.5122,-23.4855,35.2103,-10.9197
905,1843.37,57.821,23.2827,1821.27,22.0991,74.6329,-16.8119,38.6041,-15.3214,1821.27,22.0991,74.6329,-16.8119,38.6041,-15.3214
914,1745.6,67.5475,29.1072,1696.34,49.2656,67.6377,-0.0901493,41.7651,-12.658,1696.34,49.2656,67.6377,-0.0901493,41.7651,-12.658
923,1619.45,56.6996,31.4781,1581.48,37.9738,57.8407,-1.14104,44.6086,-13.1305,1581.48,37.9738,57.8407,-1.14104,44.6086,-13.1305
932,1562.39,54.4174,35.4116,1478.55,83.8461,45.671,8.74638,47.0464,-11.6348,1478.55,83.8461,45.671,8.74638,47.0464,-11.6348
941,1437.55,50.1516,37.4935,1389.32,48.2211,31.6347,18.5169,48.9924,-11.4989,1389.32,48.2211,31.6347,18.5169,48.9924,-11.4989
950,1342.39,41.3038,37.058,1315.18,27.2118,16.2841,25.0197,50.3656,-13.3076,1315.18,27.2118,16.2841,25.0197,50.3656,-13.3076
959,1285.75,33.7705,39.3482,1257.03,28.7204,0.207502,33.563,51.106,-11.7579,1257.03,28.7204,0.207502,33.563,51.106,-11.7579
968,1232.84,20.9026,40.3395,1214.91,17.9333,-16.0868,36.9894,51.204,-10.8645,1214.91,17.9333,-16.0868,36.9894,51.204,-10.8645
977,1129.03,9.81707,40.4442,1188.22,-59.1902,-32.0935,41.9105,50.6715,-10.2273,1188.22,-59.1902,-32.0935,41.9105,50.6715,-10.2273
986,1103.57,-0.29649,38.6279,1175.96,-72.3842,-47.2994,47.0029,49.5361,-10.9082,1175.96,-72.3842,-47.2994,47.0029,49.5361,-10.9082
995,1087.32,-14.7591,42.2792,1176.75,-89.4328,-61.211,46.4519,47.8392,-5.55998,1176.75,-89.4328,-61.211,46.4519,47.8392,-5.55998
1004,1024.83,-37.3546,40.1553,1188.91,-164.089,-73.3199,35.9652,45.6337,-5.47837,1188.91,-164.089,-73.3199,35.9652,45.6337,-5.47837
1013,1079.48,-45.221,46.1332,1210.38,-130.896,-83.2207,37.9997,42.9932,3.14002,1210.38,-130.896,-83.2207,37.9997,42.9932,3.14002
1022,1032.41,-48.6768,42.9829,1239.31,-206.904,-90.7928,42.116,40.0146,2.96831,1239.31,-206.904,-90.7928,42.116,40.0146,2.96831
1031,1040.79,-54.6481,39.2361,1273.46,-232.67,-95.8553,41.2072,36.7847,2.45144,1273.46,-232.67,-95.8553,41.2072,36.7847,2.45144
1040,1055.91,-59.1628,36.5526,1310.51,-254.602,-98.3891,39.2262,33.4245,3.1281,1310.51,-254.602,-98.3891,39.2262,33.4245,3.1281
1049,1081.98,-73.5188,35.8932,1347.75,-265.777,-98.3416,24.8228,30.0509,5.84235,1347.75,-265.777,-98.3416,24.8228,30.0509,5.84235
1058,1129.81,-82.3317,37.0442,1382.78,-252.973,-95.8209,13.4892,26.7802,10.2641,1382.78,-252.973,-95.8209,13.4892,26.7802,10.2641
1067,1122.39,-80.9655,28.6378,1413.82,-291.433,-91.0107,10.0452,23.7168,4.92103,1413.82,-291.433,-91.0107,10.0452,23.7168,4.92103
1076,1153.29,-78.7501,25.1823,1439.51,-286.224,-84.177,5.42685,20.9329,4.24947,1439.51,-286.224,-84.177,5.42685,20.9329,4.24947
1085,1217.71,-73.3497,20.9454,1458.51,-240.801,-75.662,2.31226,18.5085,2.43689,1458.51,-240.801,-75.662,2.31226,18.5085,2.43689
1094,1216.98,-76.2582,25.9907,1469.62,-252.645,-65.8596,-10.3986,16.5167,9.47396,1469.62,-252.645,-65.8596,-10.3986,16.5167,9.47396
1103,1211.44,-56.3317,16.4541,1471.88,-260.445,-55.2384,-1.09335,15.027,1.42707,1471.88,-260.445,-55.2384,-1.09335,15.027,1.42707
1112,1213.36,-55.9813,15.7459,1464.82,-251.46,-44.2345,-11.7468,14.0796,1.66622,1464.82,-251.46,-44.2345,-11.7468,14.0796,1.66622
1121,1246.29,-48.5737,15.3649,1448.64,-202.345,-33.211,-15.3627,13.6771,1.68785,1448.64,-202.345,-33.211,-15.3627,13.6771,1.68785
1130,1237.54,-42.9851,15.5914,1423.77,-186.225,-22.5417,-20.4434,13.8066,1.78475,1423.77,-186.225,-22.5417,-20.4434,13.8066,1.78475
1139,1215.83,-47.6841,13.6421,1391.02,-175.189,-12.6272,-35.0569,14.4432,-0.801013,1391.02,-175.189,-12.6272,-35.0569,14.4432,-0.801013
1148,1212.52,-23.673,13.5995,1351.39,-138.871,-3.86218,-19.8108,15.5453,-1.94573,1351.39,-138.871,-3.86218,-19.8108,15.5453,-1.94573
1157,1220.58,-15.6744,14.5019,1306.12,-85.5414,3.38207,-19.0564,17.0574,-2.55551,1306.12,-85.5414,3.38207,-19.0564,17.0574,-2.55551
1166,1159.29,-21.3026,9.18108,1256.54,-97.247,8.89946,-30.202,18.9159,-9.73481,1256.54,-97.247,8.89946,-30.202,18.9159,-9.73481
1175,1143.31,-13.603,10.5746,1203.99,-60.6799,12.5868,-26.1897,21.0463,-10.4717,1203.99,-60.6799,12.5868,-26.1897,21.0463,-10.4717
1184,1136.56,-5.79308,12.8028,1150.01,-13.4496,14.3775,-20.1706,23.3619,-10.559,1150.01,-13.4496,14.3775,-20.1706,23.3619,-10.559
1193,1086.25,-2.23866,12.7564,1096.22,-9.97211,14.2471,-16.4858,25.7646,-13.0082,1096.22,-9.97211,14.2471,-16.4858,25.7646,-13.0082
1202,1005.41,0.797025,23.1519,1044.43,-39.0244,12.2237,-11.4267,28.1473,-4.99539,1044.43,-39.0244,12.2237,-11.4267,28.1473,-4.99539
1211,975.189,6.31648,21.2917,996.181,-20.992,8.4036,-2.08712,30.4126,-9.12085,996.181,-20.992,8.4036,-2.08712,30.4126,-9.12085
1220,970.73,11.2854,18.0007,952.439,18.2909,2.96812,8.31726,32.4939,-14.4932,952.439,18.2909,2.96812,8.31726,32.4939,-14.4932
1229,906.514,0.795071,24.1192,914.044,-7.53067,-3.8483,4.64338,34.326,-10.2068,914.044,-7.53067,-3.8483,4.64338,34.326,-10.2068
1238,895.506,-1.70669,26.9876,881.802,13.7041,-11.75,10.0433,35.8462,-8.85861,881.802,13.7041,-11.75,10.0433,35.8462,-8.85861
1247,860.053,6.50815,28.9322,856.355,3.69828,-20.4016,26.9098,36.9916,-8.0594,856.355,3.69828,-20.4016,26.9098,36.9916,-8.0594
1256,805.618,-5.07351,28.2583,838.187,-32.5698,-29.432,24.3585,37.7065,-9.44818,838.187,-32.5698,-29.432,24.3585,37.7065,-9.44818
1265,777.489,-10.6252,32.123,827.366,-49.8766,-38.524,27.8988,37.9716,-5.84862,827.366,-49.8766,-38.524,27.8988,37.9716,-5.84862
1274,770.016,-6.18903,28.0386,823.549,-53.5331,-47.4001,41.2111,37.7913,-9.75267,823.549,-53.5331,-47.4001,41.2111,37.7913,-9.75267
1283,736.545,-25.4341,25.1459,826.215,-89.67,-55.7623,30.3282,37.1808,-12.0349,826.215,-89.67,-55.7623,30.3282,37.1808,-12.0349
1292,758.18,-27.8221,32.7948,834.61,-76.4299,-63.3034,35.4813,36.163,-3.36815,834.61,-76.4299,-63.3034,35.4813,36.163,-3.36815
1301,733.856,-31.3034,32.8301,847.802,-113.946,-69.7108,38.4075,34.7767,-1.94662,847.802,-113.946,-69.7108,38.4075,34.7767,-1.94662
1310,712.532,-45.6622,32.308,864.737,-152.205,-74.728,29.0658,33.0685,-0.760523,864.737,-152.205,-74.728,29.0658,33.0685,-0.760523
1319,718.903,-45.3274,37.0351,884.448,-165.545,-78.2438,32.9164,31.0913,5.94373,884.448,-165.545,-78.2438,32.9164,31.0913,5.94373
1328,723.408,-52.8192,22.7581,905.861,-182.454,-80.1942,27.375,28.9123,-6.15417,905.861,-182.454,-80.1942,27.375,28.9123,-6.15417
1337,757.937,-50.5695,32.7284,927.759,-169.822,-80.5432,29.9736,26.6046,6.12383,927.759,-169.822,-80.5432,29.9736,26.6046,6.12383
1346,737.666,-57.1386,25.6747,948.813,-211.146,-79.2891,22.1505,24.2505,1.42418,948.813,-211.146,-79.2891,22.1505,24.2505,1.42418
1355,765.134,-65.5484,22.1336,967.627,-202.493,-76.4671,10.9187,21.9362,0.197398,967.627,-202.493,-76.4671,10.9187,21.9362,0.197398
1364,776.923,-62.1891,20.8649,983.229,-206.306,-72.1836,9.9945,19.7338,1.13108,983.229,-206.306,-72.1836,9.9945,19.7338,1.13108
1373,777.362,-56.4015,13.9711,994.973,-217.611,-66.5968,10.1953,17.694,-3.72291,994.973,-217.611,-66.5968,10.1953,17.694,-3.72291
1382,773.981,-47.5995,19.7096,1002.24,-228.258,-59.9102,12.3107,15.8697,3.83995,1002.24,-228.258,-59.9102,12.3107,15.8697,3.83995
1391,806.044,-66.4348,18.9034,1004.43,-198.387,-52.3617,-14.0731,14.3116,4.59177,1004.43,-198.387,-52.3617,-14.0731,14.3116,4.59177
1400,830.177,-61.3485,26.3292,1001.08,-170.9,-44.2388,-17.1097,13.0709,13.2583,1001.08,-170.9,-44.2388,-17.1097,13.0709,13.2583
1409,822.186,-54.6345,5.1988,991.846,-169.66,-35.8307,-18.8038,12.1856,-6.98679,991.846,-169.66,-35.8307,-18.8038,12.1856,-6.98679
1418,818.106,-52.4991,20.0139,976.819,-158.713,-27.3598,-25.1393,11.663,8.35086,976.819,-158.713,-27.3598,-25.1393,11.663,8.35086
1427,796.252,-38.2634,20.0412,956.336,-160.085,-19.0551,-19.2083,11.4989,8.54229,956.336,-160.085,-19.0551,-19.2083,11.4989,8.54229
1436,803.463,-40.2416,13.1922,930.835,-127.371,-11.1559,-29.0857,11.6794,1.51283,930.835,-127.371,-11.1559,-29.0857,11.6794,1.51283
1445,798.655,-37.8014,10.43,900.876,-102.222,-3.91198,-33.8894,12.1819,-1.75194,900.876,-102.222,-3.91198,-33.8894,12.1819,-1.75194
1454,773.833,-26.0106,2.1953,867.153,-93.3192,2.42658,-28.4372,12.9744,-10.7791,867.153,-93.3192,2.42658,-28.4372,12.9744,-10.7791
1463,762.183,-21.7373,18.35,830.466,-68.2831,7.68459,-29.4219,14.0184,4.33162,830.466,-68.2831,7.68459,-29.4219,14.0184,4.33162
1472,749.532,-9.44394,12.4154,791.539,-42.0072,11.7898,-21.2337,15.2698,-2.8544,791.539,-42.0072,11.7898,-21.2337,15.2698,-2.8544
1481,738.185,2.7698,16.5295,751.209,-13.0237,14.6878,-11.918,16.6759,-0.146488,751.209,-13.0237,14.6878,-11.918,16.6759,-0.146488
1490,727.424,-4.9052,14.6158,710.453,16.9711,16.3454,-21.2506,18.176,-3.56019,710.453,16.9711,16.3454,-21.2506,18.176,-3.56019
