ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
707,1891,-99.954,36.5131,2136.44,-245.446,-36.4035,-63.5505,7.58963,28.9234,2136.44,-245.446,-36.4035,-63.5505,7.58963,28.9234
716,1908.77,-113.946,36.4293,2094.82,-186.052,-25.526,-88.4199,7.76398,28.6653,2094.82,-186.052,-25.526,-88.4199,7.76398,28.6653
725,1994.29,-122.488,33.4393,2045.77,-51.4837,-15.1986,-107.29,8.24705,25.1922,2045.77,-51.4837,-15.1986,-107.29,8.24705,25.1922
734,2050.06,-127.683,32.2593,1990.75,59.3063,-5.60907,-122.074,9.01859,23.2407,1990.75,59.3063,-5.60907,-122.074,9.01859,23.2407
743,2184.75,-130.614,27.6853,1930.68,254.072,3.00505,-133.619,10.0649,17.6204,1930.68,254.072,3.00505,-133.619,10.0649,17.6204
752,2260,-131.217,27.3087,1866.15,393.851,10.305,-141.522,11.3865,15.9221,1866.15,393.851,10.305,-141.522,11.3865,15.9221
761,2344.61,-126.704,24.6929,1797.95,546.658,16.0497,-142.754,12.9718,11.7211,1797.95,546.658,16.0497,-142.754,12.9718,11.7211
770,2348.38,-117.03,21.1035,1727.1,621.285,20.3664,-137.396,14.7821,6.32135,1727.1,621.285,20.3664,-137.396,14.7821,6.32135
779,2350.93,-109.053,19.3843,1654.11,696.82,23.3588,-132.412,16.7739,2.61036,1654.11,696.82,23.3588,-132.412,16.7739,2.61036
788,2481.01,-104.286,19.3659,1580.71,900.306,24.9804,-129.266,18.9004,0.4655,1580.71,900.306,24.9804,-129.266,18.9004,0.4655
797,2466.93,-89.1184,17.3212,1508.02,958.913,25.1915,-114.31,21.1073,-3.78611,1508.02,958.913,25.1915,-114.31,21.1073,-3.78611
806,2493.81,-77.0153,16.1542,1438.3,1055.51,23.7984,-100.814,23.3384,-7.18415,1438.3,1055.51,23.7984,-100.814,23.3384,-7.18415
815,2552.73,-64.7342,14.1638,1371.65,1181.07,20.9024,-85.6367,25.5627,-11.3989,1371.65,1181.07,20.9024,-85.6367,25.5627,-11.3989
824,2521.81,-49.9835,12.1229,1308.38,1213.43,16.6515,-66.635,27.7604,-15.6376,1308.38,1213.43,16.6515,-66.635,27.7604,-15.6376
833,2495.02,-27.9085,11.6282,1248.44,1246.58,11.2371,-39.1456,29.8983,-18.2701,1248.44,1246.58,11.2371,-39.1456,29.8983,-18.2701
842,2505.47,-17.8662,13.3085,1192.88,1312.59,4.79891,-22.6651,31.9252,-18.6168,1192.88,1312.59,4.79891,-22.6651,31.9252,-18.6168
851,2383.14,3.01617,13.0309,1143.17,1239.97,-2.49715,5.51332,33.7677,-20.7368,1143.17,1239.97,-2.49715,5.51332,33.7677,-20.7368
860,2355.55,13.7369,15.4091,1100.12,1255.43,-10.4726,24.2095,35.3696,-19.9605,1100.12,1255.43,-10.4726,24.2095,35.3696,-19.9605
869,2237.42,27.841,16.3651,1063.87,1173.54,-19.0566,46.8976,36.7279,-20.3628,1063.87,1173.54,-19.0566,46.8976,36.7279,-20.3628
878,2168.28,41.3423,17.5279,1033.46,1134.82,-28.1059,69.4482,37.8489,-20.321,1033.46,1134.82,-28.1059,69.4482,37.8489,-20.321
887,2073.72,49.2007,22.0617,1009.01,1064.71,-37.4333,86.634,38.7114,-16.6497,1009.01,1064.71,-37.4333,86.634,38.7114,-16.6497
896,1948.82,55.0267,24.2907,990.154,958.67,-46.8021,101.829,39.2971,-15.0064,990.154,958.67,-46.8021,101.829,39.2971,-15.0064
905,1843.37,57.821,23.2827,976.951,866.418,-55.8117,113.633,39.5679,-16.2852,976.951,866.418,-55.8117,113.633,39.5679,-16.2852
914,1745.6,67.5475,29.1072,969.535,776.069,-64.3334,131.881,39.5134,-10.4062,969.535,776.069,-64.3334,131.881,39.5134,-10.4062
923,1619.45,56.6996,31.4781,967.452,652,-72.3902,129.09,39.1531,-7.67501,967.452,652,-72.3902,129.09,39.1531,-7.67501
932,1562.39,54.4174,35.4116,970.086,592.307,-79.8998,134.317,38.5037,-3.0921,970.086,592.307,-79.8998,134.317,38.5037,-3.0921
941,1437.55,50.1516,37.4935,976.746,460.8,-86.703,136.855,37.5836,-0.0900767,976.746,460.8,-86.703,136.855,37.5836,-0.0900767
950,1342.39,41.3038,37.058,986.324,356.064,-92.594,133.898,36.4164,0.641578,986.324,356.064,-92.594,133.898,36.4164,0.641578
959,1285.75,33.7705,39.3482,997.753,287.999,-97.361,131.132,35.0305,4.31768,997.753,287.999,-97.361,131.132,35.0305,4.31768
968,1232.84,20.9026,40.3395,1010.96,221.879,-100.991,121.894,33.4393,6.90021,1010.96,221.879,-100.991,121.894,33.4393,6.90021
977,1129.03,9.81707,40.4442,1025.75,103.278,-103.505,113.322,31.6617,8.78252,1025.75,103.278,-103.505,113.322,31.6617,8.78252
986,1103.57,-0.29649,38.6279,1041.5,62.074,-104.915,104.619,29.7321,8.89576,1041.5,62.074,-104.915,104.619,29.7321,8.89576
995,1087.32,-14.7591,42.2792,1057.22,30.0971,-105.252,90.4933,27.6988,14.5804,1057.22,30.0971,-105.252,90.4933,27.6988,14.5804
1004,1024.83,-37.3546,40.1553,1071.64,-46.8177,-104.529,67.1748,25.6204,14.535,1071.64,-46.8177,-104.529,67.1748,25.6204,14.535
1013,1079.48,-45.221,46.1332,1083.84,-4.36259,-102.711,57.4897,23.5386,22.5946,1083.84,-4.36259,-102.711,57.4897,23.5386,22.5946
1022,1032.41,-48.6768,42.9829,1094,-61.5967,-99.8716,51.1948,21.4757,21.5072,1094,-61.5967,-99.8716,51.1948,21.4757,21.5072
1031,1040.79,-54.6481,39.2361,1101.92,-61.1292,-96.0171,41.369,19.4411,19.795,1101.92,-61.1292,-96.0171,41.369,19.4411,19.795
1040,1055.91,-59.1628,36.5526,1107.33,-51.4209,-91.3144,32.1516,17.4788,19.0738,1107.33,-51.4209,-91.3144,32.1516,17.4788,19.0738
1049,1081.98,-73.5188,35.8932,1109.58,-27.6048,-85.897,12.3782,15.6282,20.265,1109.58,-27.6048,-85.897,12.3782,15.6282,20.265
1058,1129.81,-82.3317,37.0442,1108.24,21.5662,-80.0098,-2.32196,13.9298,23.1144,1108.24,21.5662,-80.0098,-2.32196,13.9298,23.1144
1067,1122.39,-80.9655,28.6378,1103.08,19.3093,-73.6968,-7.26868,12.4195,16.2183,1103.08,19.3093,-73.6968,-7.26868,12.4195,16.2183
1076,1153.29,-78.7501,25.1823,1094.12,59.166,-66.9887,-11.7614,11.1035,14.0789,1094.12,59.166,-66.9887,-11.7614,11.1035,14.0789
1085,1217.71,-73.3497,20.9454,1081.42,136.293,-59.9921,-13.3576,9.99582,10.9496,1081.42,136.293,-59.9921,-13.3576,9.99582,10.9496
1094,1216.98,-76.2582,25.9907,1065.16,151.82,-52.8651,-23.3931,9.10369,16.887,1065.16,151.82,-52.8651,-23.3931,9.10369,16.887
1103,1211.44,-56.3317,16.4541,1045.76,165.679,-45.8404,-10.4914,8.43104,8.02308,1045.76,165.679,-45.8404,-10.4914,8.43104,8.02308
1112,1213.36,-55.9813,15.7459,1023.48,189.882,-39.0885,-16.8928,7.98211,7.76375,1023.48,189.882,-39.0885,-16.8928,7.98211,7.76375
1121,1246.29,-48.5737,15.3649,998.241,248.05,-32.6619,-15.9118,7.76922,7.5957,998.241,248.05,-32.6619,-15.9118,7.76922,7.5957
1130,1237.54,-42.9851,15.5914,970.121,267.419,-26.6197,-16.3654,7.79332,7.79804,970.121,267.419,-26.6197,-16.3654,7.79332,7.79804
1139,1215.83,-47.6841,13.6421,939.567,276.266,-21.0479,-26.6362,8.04299,5.59915,939.567,276.266,-21.0479,-26.6362,8.04299,5.59915
1148,1212.52,-23.673,13.5995,907.204,305.319,-16.0265,-7.64653,8.49051,5.10904,907.204,305.319,-16.0265,-7.64653,8.49051,5.10904
1157,1220.58,-15.6744,14.5019,873.844,346.737,-11.6334,-4.04098,9.09826,5.40364,873.844,346.737,-11.6334,-4.04098,9.09826,5.40364
1166,1159.29,-21.3026,9.18108,839.846,319.445,-7.95056,-13.352,9.85454,-0.673465,839.846,319.445,-7.95056,-13.352,9.85454,-0.673465
1175,1143.31,-13.603,10.5746,805.324,337.982,-5.03774,-8.56522,10.7531,-0.178465,805.324,337.982,-5.03774,-8.56522,10.7531,-0.178465
1184,1136.56,-5.79308,12.8028,770.592,365.967,-2.91844,-2.87464,11.7754,1.0274,770.592,365.967,-2.91844,-2.87464,11.7754,1.0274
1193,1086.25,-2.23866,12.7564,736.03,350.217,-1.57411,-0.664552,12.8918,-0.13542,736.03,350.217,-1.57411,-0.664552,12.8918,-0.13542
1202,1005.41,0.797025,23.1519,702.225,303.182,-0.934167,1.73119,14.0633,9.08865,702.225,303.182,-0.934167,1.73119,14.0633,9.08865
1211,975.189,6.31648,21.2917,669.673,305.515,-0.942468,7.25895,15.2526,6.03906,669.673,305.515,-0.942468,7.25895,15.2526,6.03906
1220,970.73,11.2854,18.0007,638.718,332.013,-1.6306,12.916,16.4371,1.56356,638.718,332.013,-1.6306,12.916,16.4371,1.56356
1229,906.514,0.795071,24.1192,609.615,296.899,-2.99903,3.7941,17.5929,6.52625,609.615,296.899,-2.99903,3.7941,17.5929,6.52625
1238,895.506,-1.70669,26.9876,582.592,312.915,-4.98697,3.28029,18.6989,8.28865,582.592,312.915,-4.98697,3.28029,18.6989,8.28865
1247,860.053,6.50815,28.9322,557.71,302.343,-7.49389,14.002,19.7338,9.19839,557.71,302.343,-7.49389,14.002,19.7338,9.19839
1256,805.618,-5.07351,28.2583,534.934,270.683,-10.3833,5.30981,20.6798,7.57851,534.934,270.683,-10.3833,5.30981,20.6798,7.57851
1265,777.489,-10.6252,32.123,514.5,262.989,-13.5706,2.94543,21.5141,10.6089,514.5,262.989,-13.5706,2.94543,21.5141,10.6089
1274,770.016,-6.18903,28.0386,496.679,273.337,-17.0093,10.8203,22.2107,5.82791,496.679,273.337,-17.0093,10.8203,22.2107,5.82791
1283,736.545,-25.4341,25.1459,481.571,254.974,-20.6325,-4.80159,22.7541,2.39178,481.571,254.974,-20.6325,-4.80159,22.7541,2.39178
1292,758.18,-27.8221,32.7948,469.043,289.137,-24.3641,-3.45806,23.1363,9.65848,469.043,289.137,-24.3641,-3.45806,23.1363,9.65848
1301,733.856,-31.3034,32.8301,458.785,275.071,-28.1224,-3.18096,23.3655,9.46457,458.785,275.071,-28.1224,-3.18096,23.3655,9.46457
1310,712.532,-45.6622,32.308,450.462,262.07,-31.8238,-13.8383,23.4483,8.85969,450.462,262.07,-31.8238,-13.8383,23.4483,8.85969
1319,718.903,-45.3274,37.0351,444.109,274.794,-35.363,-9.96444,23.3716,13.6634,444.109,274.794,-35.363,-9.96444,23.3716,13.6634
1328,723.408,-52.8192,22.7581,439.704,283.704,-38.6517,-14.1676,23.1321,-0.373966,439.704,283.704,-38.6517,-14.1676,23.1321,-0.373966
1337,757.937,-50.5695,32.7284,437.081,320.856,-41.6297,-8.93979,22.7322,9.99622,437.081,320.856,-41.6297,-8.93979,22.7322,9.99622
1346,737.666,-57.1386,25.6747,435.965,301.702,-44.2715,-12.8671,22.1837,3.49104,435.965,301.702,-44.2715,-12.8671,22.1837,3.49104
1355,765.134,-65.5484,22.1336,435.992,329.143,-46.5815,-18.9669,21.503,0.630674,435.992,329.143,-46.5815,-18.9669,21.503,0.630674
1364,776.923,-62.1891,20.8649,436.874,340.049,-48.5232,-13.6658,20.7099,0.155069,436.874,340.049,-48.5232,-13.6658,20.7099,0.155069
1373,777.362,-56.4015,13.9711,438.352,339.01,-50.0143,-6.38721,19.8176,-5.84651,438.352,339.01,-50.0143,-6.38721,19.8176,-5.84651
1382,773.981,-47.5995,19.7096,440.18,333.802,-51.0145,3.41502,18.8423,0.867375,440.18,333.802,-51.0145,3.41502,18.8423,0.867375
1391,806.044,-66.4348,18.9034,442.137,363.908,-51.5179,-14.9169,17.7976,1.10574,442.137,363.908,-51.5179,-14.9169,17.7976,1.10574
1400,830.177,-61.3485,26.3292,444.126,386.051,-51.5683,-9.78018,16.698,9.63123,444.126,386.051,-51.5683,-9.78018,16.698,9.63123
1409,822.186,-54.6345,5.1988,446.025,376.161,-51.2155,-3.41898,15.5559,-10.3571,446.025,376.161,-51.2155,-3.41898,15.5559,-10.3571
1418,818.106,-52.4991,20.0139,447.464,370.642,-50.4605,-2.03854,14.3999,5.61401,447.464,370.642,-50.4605,-2.03854,14.3999,5.61401
1427,796.252,-38.2634,20.0412,448.163,348.088,-49.3153,11.0518,13.2582,6.78302,448.163,348.088,-49.3153,11.0518,13.2582,6.78302
1436,803.463,-40.2416,13.1922,447.941,355.522,-47.8018,7.56022,12.1496,1.04266,447.941,355.522,-47.8018,7.56022,12.1496,1.04266
1445,798.655,-37.8014,10.43,446.742,351.913,-45.953,8.15168,11.0841,-0.654135,446.742,351.913,-45.953,8.15168,11.0841,-0.654135
1454,773.833,-26.0106,2.1953,444.634,329.2,-43.8052,17.7946,10.0628,-7.86752,444.634,329.2,-43.8052,17.7946,10.0628,-7.86752
1463,762.183,-21.7373,18.35,441.653,320.53,-41.4204,19.683,9.09664,9.25335,441.653,320.53,-41.4204,19.683,9.09664,9.25335
1472,749.532,-9.44394,12.4154,437.59,311.941,-38.8741,29.4301,8.2094,4.20597,437.59,311.941,-38.8741,29.4301,8.2094,4.20597
1481,738.185,2.7698,16.5295,432.345,305.84,-36.2304,39.0002,7.41748,9.11198,432.345,305.84,-36.2304,39.0002,7.41748,9.11198
1490,727.424,-4.9052,14.6158,425.953,301.471,-33.5326,28.6274,6.72899,7.88679,425.953,301.471,-33.5326,28.6274,6.72899,7.88679
1499,701.642,-1.96257,-1.3298,418.473,283.17,-30.7986,28.836,6.14444,-7.47424,418.473,283.17,-30.7986,28.836,6.14444,-7.47424
1512,655.678,7.47919,21.9852,405.983,249.695,-26.8207,34.2999,5.47644,16.5087,405.983,249.695,-26.8207,34.2999,5.47644,16.5087
1529,588.39,9.37829,16.3364,387.198,201.191,-21.9279,31.3062,4.92046,11.4159,387.198,201.191,-21.9279,31.3062,4.92046,11.4159
1546,547.01,10.0139,17.2441,366.247,180.763,-17.7002,27.7141,4.72024,12.5238,366.247,180.763,-17.7002,27.7141,4.72024,12.5238
1563,503.657,-0.414165,16.8062,343.479,160.178,-14.1773,13.7632,4.86003,11.9461,343.479,160.178,-14.1773,13.7632,4.86003,11.9461
1580,468.039,-1.86885,6.00044,320.242,147.797,-11.5057,9.63685,5.25019,0.750248,320.242,147.797,-11.5057,9.63685,5.25019,0.750248
