ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
92,2446.65,-19.2047,0.789127,2273.9,172.748,-18.1587,-1.04594,0.834624,-0.0454974,2294.1,152.548,-16.2451,-2.95961,1.11074,-0.321614
97,2484.46,-19.0476,0.57472,2397.56,86.8934,-21.6048,2.55724,0.925519,-0.350798,2391.55,92.9042,-20.3863,1.33871,1.25747,-0.682749
104,2951.15,-28.1287,0.830793,2581.12,370.038,-26.4596,-1.66911,1.04328,-0.212485,2537.02,414.135,-26.561,-1.56765,1.46282,-0.632024
113,3221.96,-31.7919,0.924375,2832.87,389.095,-32.4312,0.639271,1.16907,-0.244697,2737.43,484.529,-34.8707,3.0788,1.71576,-0.791384
122,3382.73,-35.701,1.11192,3097.95,284.777,-37.6525,1.95152,1.25543,-0.143515,2949.71,433.021,-43.2028,7.5018,1.94155,-0.82963
131,3592.1,-41.5613,1.10666,3370.48,221.619,-41.6601,0.0988427,1.2944,-0.187738,3170.99,421.108,-51.1341,9.5728,2.12498,-1.01832
140,4229.84,-43.6625,1.09668,3643.82,586.017,-44.029,0.366418,1.28234,-0.185654,3397.03,832.808,-58.2488,14.5862,2.25335,-1.15666
149,4251.39,-45.0365,1.00578,3911.12,340.266,-44.4203,-0.616211,1.22335,-0.217568,3620.99,630.395,-64.1323,19.0958,2.31708,-1.31129
158,4778.71,-49.241,1.07943,4163.65,615.061,-42.5589,-6.68206,1.12714,-0.0477061,3833.96,944.75,-68.4131,19.1722,2.31096,-1.23153
167,4844.8,-45.9645,0.855441,4394.62,450.176,-38.3079,-7.65664,1.01111,-0.155674,4030.16,814.639,-70.8292,24.8647,2.23509,-1.37965
176,5120.63,-43.3901,0.96559,4596.35,524.278,-31.6326,-11.7575,0.898563,0.0670268,4203.32,917.309,-71.2105,27.8204,2.09457,-1.12898
185,5373.97,-30.3906,0.835251,4762.3,611.67,-22.6181,-7.77255,0.818474,0.0167771,4347.99,1025.98,-69.4834,39.0928,1.89909,-1.06384
194,5542.7,-18.1436,0.793541,4887.15,655.554,-11.5081,-6.63549,0.80688,-0.0133394,4458.96,1083.75,-65.6656,47.522,1.66213,-0.868588
203,5446.22,-7.21464,0.694054,4966.69,479.534,1.34242,-8.55706,0.903239,-0.209185,4531.94,914.276,-59.874,52.6594,1.40012,-0.706068
212,5636.34,2.53847,0.877642,4997.39,638.954,15.4932,-12.9547,1.14342,-0.26578,4563.04,1073.3,-52.3099,54.8484,1.13192,-0.254276
221,5816.48,17.9047,0.874199,4979.9,836.58,30.4242,-12.5195,1.5553,-0.681103,4551.99,1264.49,-43.2528,61.1575,0.877683,-0.00348423
230,5684.66,26.6053,1.23818,4915.23,769.423,45.5482,-18.9429,2.16473,-0.926553,4498.9,1185.76,-33.0493,59.6545,0.656367,0.581815
239,5776.16,46.2991,1.78071,4805.76,970.396,60.2262,-13.9271,2.99455,-1.21384,4405.19,1370.96,-22.0974,68.3965,0.4839,1.29681
248,5435.47,50.6637,2.10983,4655.23,780.237,73.7823,-23.1186,4.06312,-1.95329,4273.7,1161.77,-10.8327,61.4964,0.371737,1.7381
257,5228,71.5358,3.13386,4468.71,759.284,85.5461,-14.0103,5.38063,-2.24677,4108.49,1119.5,0.298343,71.2374,0.326369,2.8075
266,5090.29,86.4306,3.86066,4252.08,838.21,95.0082,-8.5776,6.93299,-3.07232,3913.91,1176.39,10.8773,75.5533,0.355417,3.50524
275,5096.49,106.963,5.31265,4013.03,1083.45,101.779,5.18364,8.6901,-3.37745,3695.84,1400.64,20.5416,86.4211,0.462654,4.84999
284,4546.18,102.707,5.82483,3759.29,786.894,105.51,-2.80362,10.6131,-4.78829,3460.23,1085.95,28.9698,73.7368,0.643146,5.18168
293,4371.25,117.073,8.21385,3499.58,871.665,105.928,11.1444,12.6545,-4.44064,3214.01,1157.23,35.9152,81.1575,0.883264,7.33059
302,3935.72,117.089,9.31107,3242.56,693.158,102.828,14.2616,14.7575,-5.44639,2964.04,971.679,41.1985,75.891,1.16021,8.15085
311,3649.99,119.046,10.9594,2996.42,653.571,96.1886,22.8578,16.8602,-5.90081,2716.99,932.997,44.7221,74.3243,1.45282,9.5066
320,3411.94,112.762,12.6384,2767.52,644.419,86.2322,26.53,18.8977,-6.25924,2478.32,933.626,46.4128,66.3494,1.75047,10.888
329,3173.93,117.149,15.1816,2561.58,612.354,73.3039,43.8451,20.7996,-5.61803,2252.86,921.068,46.2938,70.8552,2.0392,13.1423
338,2842.13,105.901,16.0657,2383.68,458.452,57.8583,48.0422,22.4925,-6.42683,2044.88,797.25,44.4973,61.4032,2.30188,13.7638
347,2498.24,86.2064,16.2208,2238.15,260.086,40.4686,45.7378,23.9026,-7.6818,1857.84,640.394,41.2745,44.9319,2.52092,13.6999
356,2358.31,79.8487,18.6902,2127.91,230.402,21.7611,58.0876,24.9576,-6.26736,1693.93,664.38,36.9229,42.9258,2.67824,16.012
365,2186.33,61.0311,18.5056,2054.5,131.826,2.40397,58.6271,25.6212,-7.11557,1555.35,630.983,31.7044,29.3267,2.76775,15.7379
374,2038.68,46.4875,21.0827,2017.22,21.4553,-16.9685,63.456,25.8756,-4.79292,1442.91,595.765,25.7972,20.6902,2.78623,18.2965
383,1891.76,31.557,21.4257,2014.22,-122.462,-35.6551,67.2121,25.7138,-4.28817,1356.33,535.422,19.4458,12.1112,2.74099,18.6847
392,1787.59,19.7448,22.3593,2042.53,-254.943,-52.9414,72.6862,25.1375,-2.7782,1294.2,493.386,12.9073,6.83745,2.64802,19.7113
401,1734.58,-0.544681,21.1747,2097.85,-363.274,-68.0882,67.5435,24.1639,-2.98918,1253.76,480.818,6.46435,-7.00903,2.53899,18.6357
410,1738.05,-21.8916,21.0336,2175.51,-437.461,-80.4774,58.5858,22.8244,-1.79075,1232.29,505.759,0.352123,-22.2437,2.44143,18.5922
419,1731.61,-35.0666,19.2941,2270.64,-539.038,-89.8012,54.7346,21.1844,-1.89035,1228.03,503.572,-5.29116,-29.7755,2.36488,16.9292
428,1770.01,-48.4463,19.1288,2378.13,-608.114,-95.8618,47.4155,19.3228,-0.194043,1239.18,530.836,-10.3991,-38.0472,2.32281,16.806
437,1770.68,-61.9365,19.3346,2491.87,-721.193,-98.5483,36.6119,17.3345,2.00003,1262.94,507.74,-14.9925,-46.944,2.34488,16.9897
446,1856.79,-62.1436,17.3252,2605.65,-748.864,-97.8292,35.6857,15.3233,2.00193,1296.41,560.384,-19.1711,-42.9725,2.46953,14.8556
455,2045.9,-74.4981,15.4382,2712.68,-666.779,-93.7765,19.2785,13.4007,2.03744,1336.06,709.842,-23.1222,-51.3758,2.74248,12.6957
464,2224.7,-80.0589,14.5813,2808.03,-583.327,-86.6364,6.57749,11.6637,2.91764,1379.61,845.093,-26.9141,-53.1448,3.1804,11.4009
473,2178.24,-75.3658,11.5893,2888.73,-710.49,-76.8646,1.49874,10.1982,1.3911,1426.16,752.079,-30.5712,-44.7946,3.77739,7.81187
482,2323.36,-71.9894,11.4556,2951.69,-628.332,-65.0012,-6.98821,9.08979,2.36579,1474.68,848.677,-34.1939,-37.7955,4.52662,6.92896
491,2418.7,-71.1199,10.3049,2994.53,-575.833,-51.7003,-19.4195,8.42419,1.88073,1524.85,893.852,-37.9965,-33.1234,5.4213,4.88361
500,2447.25,-59.624,8.30294,3015.37,-568.112,-37.7116,-21.9124,8.28233,0.0206101,1576.83,870.425,-42.2888,-17.3352,6.45,1.85294
509,2577.77,-47.175,8.22746,3012.98,-435.212,-23.8052,-23.3698,8.72732,-0.499854,1630.83,946.945,-47.3605,0.185429,7.59656,0.630901
518,2558.51,-42.4169,7.35097,2988.48,-429.97,-10.586,-31.831,9.76451,-2.41354,1686.75,871.763,-53.1718,10.7549,8.8398,-1.48884
527,2579.22,-23.0411,6.50428,2943.39,-364.173,1.36763,-24.4087,11.3744,-4.87011,1744.29,834.93,-59.6159,36.5748,10.1468,-3.64255
536,2523.98,-18.6287,6.71246,2880.34,-356.36,11.4536,-30.0823,13.5235,-6.81108,1804.23,719.746,-66.6092,47.9805,11.4709,-4.7584
545,2519.15,-1.43395,8.58876,2802.87,-283.724,19.0467,-20.4807,16.164,-7.57521,1868.29,650.854,-74.0917,72.6578,12.7505,-4.16176
554,2566.59,3.55431,8.51755,2715.2,-148.612,23.5576,-20.0033,19.2318,-10.7142,1938.8,627.789,-81.9737,85.528,13.9102,-5.39267
563,2545.99,11.5793,10.6431,2621.34,-75.3493,24.6428,-13.0635,22.642,-11.9988,2016.6,529.393,-90.1138,101.693,14.9048,-4.26169
572,2409.8,18.6254,11.8913,2524.58,-114.773,22.2625,-3.63717,26.2893,-14.398,2100.32,309.482,-98.2913,116.917,15.7285,-3.83718
581,2410.13,26.5374,15.4975,2428.59,-18.467,16.4813,10.0561,30.053,-14.5555,2188.92,221.21,-106.194,132.732,16.363,-0.865516
590,2373.46,26.8724,15.2827,2337.91,35.5465,7.44605,19.4264,33.7988,-18.5162,2282.17,91.2911,-113.427,140.3,16.7769,-1.49428
599,2206.46,28.2947,18.225,2257.03,-50.563,-4.61494,32.9096,37.3814,-19.1564,2379.83,-173.367,-119.515,147.81,16.9276,1.29739
608,2119.7,32.2515,22.1034,2190.01,-70.3107,-19.3607,51.6123,40.6557,-18.5523,2481.39,-361.688,-123.957,156.209,16.7748,5.32859
617,2135.45,23.9273,25.8934,2138.79,-3.33384,-36.3208,60.2481,43.5237,-17.6304,2584.99,-449.54,-126.622,150.549,16.3373,9.5561
626,1951.2,10.8452,25.9867,2104.51,-153.314,-54.9002,65.7454,45.9066,-19.92,2688.32,-737.118,-127.425,138.27,15.6572,10.3295
635,1938.19,7.54114,30.1719,2087.98,-149.798,-74.4142,81.9553,47.7244,-17.5525,2788.67,-850.484,-126.195,133.736,14.7755,15.3963
644,1859.9,-5.033,32.9222,2089.57,-229.672,-94.0899,89.0569,48.9001,-15.978,2882.94,-1023.04,-122.669,117.636,13.7364,19.1857
653,1847.08,-15.3753,32.8238,2109.12,-262.035,-113.071,97.6962,49.3629,-16.5391,2967.51,-1120.42,-116.506,101.131,12.589,20.2348
662,1848.18,-29.9359,34.7378,2145.73,-297.548,-130.622,100.686,49.0903,-14.3525,3039.69,-1191.51,-107.594,77.6582,11.3865,23.3513
671,1814.96,-56.9826,36.3808,2197.44,-382.484,-146.248,89.2653,48.1174,-11.7365,3098.31,-1283.36,-96.2374,39.2548,10.1699,26.2109
680,1760.56,-66.7884,36.6042,2261.63,-501.07,-159.455,92.6662,46.4972,-9.89307,3141.78,-1381.22,-82.7544,15.966,8.99262,27.6115
689,1822.41,-80.806,38.1163,2335,-512.596,-169.727,88.9207,44.2952,-6.17888,3167.8,-1345.4,-67.4428,-13.3631,7.92001,30.1963
698,1884.92,-94.2074,38.9399,2413.74,-528.822,-176.576,82.3686,41.6053,-2.66532,3173.58,-1288.66,-50.6278,-43.5796,7.04612,31.8938
707,1891,-99.954,36.5131,2493.54,-602.541,-179.567,79.613,38.5311,-2.01808,3156.1,-1265.1,-32.6472,-67.3068,6.46409,30.049
716,1908.77,-113.946,36.4293,2571.18,-662.414,-178.618,64.6724,35.1851,1.2442,3115.57,-1206.81,-13.8803,-100.066,6.18993,30.2394
725,1994.29,-122.488,33.4393,2643.75,-649.456,-173.842,51.3538,31.6859,1.75339,3053.55,-1059.26,5.24956,-127.738,6.20519,27.2341
734,2050.06,-127.683,32.2593,2708.33,-658.269,-165.469,37.786,28.1751,4.08421,2971.6,-921.541,24.2014,-151.885,6.51415,25.7452
743,2184.75,-130.614,27.6853,2761.5,-576.744,-153.78,23.166,24.801,2.88431,2870.76,-686.005,42.3848,-172.998,7.12769,20.5576
752,2260,-131.217,27.3087,2799.5,-539.498,-139.156,7.939,21.7259,5.58277,2751.74,-491.739,59.1081,-190.325,8.07072,19.238
761,2344.61,-126.704,24.6929,2819.71,-475.108,-122.079,-4.62461,19.0841,5.60888,2616.12,-271.512,73.821,-200.525,9.34121,15.3517
770,2348.38,-117.03,21.1035,2821.73,-473.352,-103.073,-13.9572,16.949,4.15448,2467.09,-118.704,86.4333,-203.463,10.8786,10.2249
779,2350.93,-109.053,19.3843,2804.89,-453.959,-82.7347,-26.3185,15.3853,3.99894,2307.51,43.4232,96.8424,-205.896,12.6137,6.77058
788,2481.01,-104.286,19.3659,2769.72,-288.703,-61.8137,-42.4719,14.4543,4.91155,2141.45,339.566,104.796,-209.081,14.4739,4.89199
797,2466.93,-89.1184,17.3212,2716.16,-249.23,-41.0516,-48.0668,14.2098,3.11139,1972.38,494.549,110.047,-199.166,16.3792,0.941992
806,2493.81,-77.0153,16.1542,2645.47,-151.663,-21.3384,-55.6769,14.6961,1.45811,1804.9,688.91,112.216,-189.231,18.2478,-2.09357
815,2552.73,-64.7342,14.1638,2558.72,-5.99612,-3.19956,-61.5347,15.8968,-1.73301,1641.15,911.573,111.429,-176.163,20.0256,-5.86177
824,2521.81,-49.9835,12.1229,2458.48,63.3277,12.9305,-62.9139,17.7508,-5.62791,1483.34,1038.46,107.998,-157.982,21.6709,-9.54805
833,2495.02,-27.9085,11.6282,2346.98,148.036,26.6615,-54.57,20.1826,-8.55439,1333.32,1161.7,102.283,-130.192,23.1289,-11.5007
842,2505.47,-17.8662,13.3085,2227.56,277.908,37.5518,-55.418,23.0992,-9.79073,1194.02,1311.45,94.589,-112.455,24.3269,-11.0184
851,2383.14,3.01617,13.0309,2103.97,279.17,45.1859,-42.1697,26.3849,-13.3539,1068.8,1314.34,85.2489,-82.2327,25.1696,-12.1387
860,2355.55,13.7369,15.4091,1979.41,376.138,49.3033,-35.5664,29.923,-14.5139,959.849,1395.7,74.6272,-60.8903,25.5927,-10.1836
869,2237.42,27.841,16.3651,1856.77,380.648,49.9466,-22.1056,33.5979,-17.2328,867.303,1370.11,63.0367,-35.1957,25.6238,-9.2587
878,2168.28,41.3423,17.5279,1737.85,430.429,47.3036,-5.96128,37.2939,-19.766,789.885,1378.4,50.8721,-9.5298,25.3066,-7.77864
887,2073.72,49.2007,22.0617,1625.6,448.122,41.6065,7.59419,40.8674,-18.8058,727.451,1346.27,38.5725,10.6282,24.6571,-2.59548
896,1948.82,55.0267,24.2907,1522.41,426.415,33.1367,21.89,44.1783,-19.8876,679.326,1269.5,26.6262,28.4005,23.6948,0.595899
905,1843.37,57.821,23.2827,1431.09,412.283,22.3516,35.4694,47.068,-23.7853,645.26,1198.11,15.6773,42.1437,22.4196,0.863143
914,1745.6,67.5475,29.1072,1353.39,392.218,9.6501,57.8974,49.4366,-20.3294,624.48,1121.12,5.95159,61.5959,20.8737,8.23346
923,1619.45,56.6996,31.4781,1289.52,329.932,-4.53617,61.2358,51.2411,-19.763,615.121,1004.33,-2.60406,59.3037,19.1419,12.3362
932,1562.39,54.4174,35.4116,1239.51,322.881,-19.6639,74.0813,52.4365,-17.0249,615.139,947.254,-9.94129,64.3587,17.3062,18.1054
941,1437.55,50.1516,37.4935,1203.31,234.24,-35.1129,85.2646,52.9794,-15.486,622.416,815.129,-15.935,66.0866,15.4506,22.0429
950,1342.39,41.3038,37.058,1180.43,161.956,-50.2167,91.5204,52.8319,-15.7739,634.418,707.97,-20.4135,61.7172,13.6641,23.3938
959,1285.75,33.7705,39.3482,1170.13,115.626,-64.3273,98.0978,51.9793,-12.6311,648.817,636.935,-23.2396,57.0101,12.0312,27.317
968,1232.84,20.9026,40.3395,1171.28,61.5572,-77.0965,97.9991,50.4677,-10.1282,664.942,567.898,-24.638,45.5406,10.5831,29.7564
977,1129.03,9.81707,40.4442,1182.34,-53.3117,-88.2333,98.0503,48.3675,-7.92333,682.172,446.86,-24.9064,34.7235,9.34697,31.0972
986,1103.57,-0.29649,38.6279,1201.31,-97.7355,-97.4392,97.1427,45.7647,-7.13682,699.442,404.133,-24.3351,24.0387,8.36582,30.2621
995,1087.32,-14.7591,42.2792,1225.84,-138.519,-104.435,89.6759,42.7589,-0.479691,715.343,371.975,-23.2335,8.47449,7.69603,34.5832
1004,1024.83,-37.3546,40.1553,1253.28,-228.46,-108.928,71.5736,39.4607,0.694589,728.194,296.631,-21.8895,-15.4651,7.40344,32.7519
1013,1079.48,-45.221,46.1332,1281.36,-201.883,-110.768,65.5467,35.9796,10.1536,737.286,342.194,-20.4763,-24.7448,7.49942,38.6338
1022,1032.41,-48.6768,42.9829,1308.88,-276.475,-110.131,61.4543,32.4231,10.5598,743.739,288.668,-19.2007,-29.4761,7.93217,35.0507
1031,1040.79,-54.6481,39.2361,1334.27,-293.476,-107.139,52.4905,28.8873,10.3488,748.327,292.464,-18.1954,-36.4527,8.63496,30.6011
1040,1055.91,-59.1628,36.5526,1355.88,-299.973,-102.072,42.909,25.5025,11.0501,751.763,304.143,-17.7547,-41.4081,9.57526,26.9773
1049,1081.98,-73.5188,35.8932,1371.71,-289.73,-95.1793,21.6605,22.3948,13.4984,754.383,327.594,-18.1396,-55.3792,10.7164,25.1768
1058,1129.81,-82.3317,37.0442,1380.1,-250.295,-86.8432,4.51151,19.6831,17.3612,756.704,373.105,-19.6783,-62.6535,12.0213,25.0229
1067,1122.39,-80.9655,28.6378,1380.57,-258.177,-77.3719,-3.59353,17.4363,11.2015,759.361,363.03,-22.252,-58.7134,13.4414,15.1963
1076,1153.29,-78.7501,25.1823,1373.18,-219.888,-67.1043,-11.6458,15.6781,9.50426,763.201,390.087,-25.6434,-53.1067,14.8965,10.2858
1085,1217.71,-73.3497,20.9454,1358.03,-140.324,-56.4552,-16.8945,14.4399,6.50544,769.107,448.604,-29.7104,-43.6393,16.3138,4.63158
1094,1216.98,-76.2582,25.9907,1335.38,-118.406,-45.8912,-30.367,13.7464,12.2443,778.089,438.887,-34.3631,-41.8951,17.6139,8.37684
1103,1211.44,-56.3317,16.4541,1305.7,-94.2615,-35.9519,-20.3798,13.6184,2.83574,791.387,420.05,-39.5847,-16.747,18.7145,-2.26035
1112,1213.36,-55.9813,15.7459,1269.66,-56.3028,-27.0404,-28.9409,14.0462,1.69968,809.501,403.86,-45.246,-10.7353,19.5645,-3.81866
1121,1246.29,-48.5737,15.3649,1228.19,18.1013,-19.3256,-29.248,14.9806,0.384317,831.711,414.58,-51.0203,2.44665,20.1686,-4.8037
1130,1237.54,-42.9851,15.5914,1182.39,55.1479,-12.9735,-30.0116,16.357,-0.765601,857.377,380.164,-56.5812,13.5961,20.5241,-4.93278
1139,1215.83,-47.6841,13.6421,1133.76,82.0738,-8.17675,-39.5074,18.0982,-4.45607,886.229,329.604,-61.6291,13.945,20.6161,-6.97394
1148,1212.52,-23.673,13.5995,1083.95,128.569,-5.12196,-18.551,20.111,-6.51143,918.175,294.348,-65.8582,42.1852,20.4131,-6.81358
1157,1220.58,-15.6744,14.5019,1034.8,185.786,-3.96945,-11.7049,22.2918,-7.78989,953.228,267.353,-68.9829,53.3085,19.8808,-5.3789
1166,1159.29,-21.3026,9.18108,987.375,171.916,-4.68948,-16.6131,24.5613,-15.3803,990.297,168.994,-70.8959,49.5933,19.064,-9.88295
1175,1143.31,-13.603,10.5746,942.417,200.889,-7.13767,-6.46528,26.8449,-16.2703,1027.74,115.567,-71.5512,57.9483,18.0386,-7.46403
1184,1136.56,-5.79308,12.8028,900.838,235.721,-11.1329,5.3398,29.0556,-16.2528,1064.1,72.4539,-70.867,65.0739,16.8685,-4.06565
1193,1086.25,-2.23866,12.7564,863.627,222.619,-16.4519,14.2132,31.0953,-18.3389,1098.02,-11.7693,-68.7194,66.4807,15.6061,-2.84963
1202,1005.41,0.797025,23.1519,831.973,173.434,-22.8193,23.6163,32.8565,-9.7046,1128.3,-122.891,-64.9331,65.7302,14.2946,8.85732
1211,975.189,6.31648,21.2917,806.642,168.546,-29.9557,36.2722,34.2562,-12.9645,1153.9,-178.711,-59.465,65.7815,12.9787,8.31304
1220,970.73,11.2854,18.0007,787.544,183.187,-37.6312,48.9165,35.2723,-17.2716,1174.06,-203.332,-52.606,63.8914,11.7158,6.2849
1229,906.514,0.795071,24.1192,774.412,132.102,-45.5795,46.3745,35.8876,-11.7684,1187.99,-281.478,-44.6468,45.4418,10.5623,13.5568
1238,895.506,-1.70669,26.9876,766.951,128.555,-53.4732,51.7665,36.0875,-9.09992,1194.87,-299.363,-35.8168,34.1102,9.57732,17.4102
1247,860.053,6.50815,28.9322,764.704,95.3498,-60.9454,67.4535,35.8573,-6.92513,1193.71,-333.655,-26.306,32.8142,8.81969,20.1125
1256,805.618,-5.07351,28.2583,767.084,38.5332,-67.6042,62.5307,35.1892,-6.93089,1183.51,-377.891,-16.2728,11.1993,8.34782,19.9105
1265,777.489,-10.6252,32.123,773.492,3.99718,-73.2411,62.6159,34.1086,-1.9856,1164.51,-387.025,-5.98071,-4.64446,8.16881,23.9542
1274,770.016,-6.18903,28.0386,783.174,-13.1575,-77.7704,71.5814,32.6625,-4.62386,1137.63,-367.616,4.23385,-10.4229,8.25662,19.782
1283,736.545,-25.4341,25.1459,795.2,-58.6543,-81.0876,55.6536,30.9088,-5.76291,1103.61,-367.061,14.0545,-39.4886,8.59526,16.5506
1292,758.18,-27.8221,32.7948,808.409,-50.2285,-83.0788,55.2566,28.913,3.88181,1062.95,-304.771,23.174,-50.9962,9.17631,23.6185
1301,733.856,-31.3034,32.8301,821.462,-87.6061,-83.6245,52.3211,26.7566,6.07344,1016,-282.144,31.2908,-62.5942,10.0074,22.8227
1310,712.532,-45.6622,32.308,833.129,-120.596,-82.6631,37.0009,24.5177,7.7903,963.278,-250.746,38.1652,-83.8273,11.0796,21.2284
1319,718.903,-45.3274,37.0351,842.924,-124.022,-80.2823,34.9549,22.2485,14.7866,906.292,-187.39,43.7515,-89.0789,12.321,24.714
1328,723.408,-52.8192,22.7581,850.378,-126.97,-76.618,23.7988,20.0098,2.7483,846.604,-123.196,48.0178,-100.837,13.6617,9.09637
1337,757.937,-50.5695,32.7284,854.872,-96.9349,-71.8337,21.2642,17.8686,14.8599,785.629,-27.6921,50.904,-101.474,15.0377,17.6907
1346,737.666,-57.1386,25.6747,855.681,-118.014,-66.1276,8.98898,15.9007,9.77403,724.674,12.9923,52.3158,-109.454,16.3942,9.28053
1355,765.134,-65.5484,22.1336,852.018,-86.8838,-59.7289,-5.81948,14.1849,7.94877,664.942,100.192,52.1371,-117.686,17.6813,4.45237
1364,776.923,-62.1891,20.8649,843.669,-66.7458,-52.8396,-9.34949,12.7665,8.09846,607.428,169.495,50.4533,-112.642,18.8583,2.00667
1373,777.362,-56.4015,13.9711,830.872,-53.5102,-45.6277,-10.7739,11.6525,2.31856,552.906,224.456,47.5338,-103.935,19.8828,-5.9117
1382,773.981,-47.5995,19.7096,813.898,-39.9164,-38.3038,-9.29574,10.8519,8.85774,502.158,271.823,43.6105,-91.21,20.7155,-1.00584
1391,806.044,-66.4348,18.9034,793.039,13.0053,-31.1128,-35.322,10.3711,8.53225,455.991,350.054,38.8809,-105.316,21.3147,-2.41129
1400,830.177,-61.3485,26.3292,768.714,61.4631,-24.3494,-36.9991,10.2172,16.112,415.335,414.842,33.4928,-94.8413,21.6392,4.69004
1409,822.186,-54.6345,5.1988,741.378,80.8078,-18.2805,-36.354,10.3859,-5.18706,380.895,441.291,27.5972,-82.2317,21.6564,-16.4576
1418,818.106,-52.4991,20.0139,711.499,106.607,-12.9888,-39.5102,10.8493,9.16462,352.33,465.776,21.4311,-73.9301,21.3908,-1.37686
1427,796.252,-38.2634,20.0412,679.7,116.552,-8.53445,-29.729,11.5698,8.47137,329.189,467.063,15.2293,-53.4927,20.8766,-0.83538
1436,803.463,-40.2416,13.1922,646.7,156.763,-4.98739,-35.2542,12.5004,0.691862,311.119,492.344,9.21697,-49.4586,20.1388,-6.94658
1445,798.655,-37.8014,10.43,613.345,185.31,-2.42864,-35.3727,13.585,-3.15502,297.893,500.761,3.60814,-41.4095,19.1936,-8.76366
1454,773.833,-26.0106,2.1953,580.599,193.235,-0.939294,-25.0713,14.7589,-12.5636,289.4,484.434,-1.38899,-24.6216,18.0488,-15.8535
1463,762.183,-21.7373,18.35,549.188,212.995,-0.530358,-21.207,15.9703,2.37973,285.227,476.956,-5.67208,-16.0652,16.7387,1.61126
1472,749.532,-9.44394,12.4154,519.358,230.174,-1.11533,-8.32861,17.1836,-4.76822,284.409,465.122,-9.24454,-0.199397,15.3304,-2.91499
1481,738.185,2.7698,16.5295,491.447,246.738,-2.5901,5.3599,18.3562,-1.82675,286.07,452.115,-12.1036,14.8734,13.8842,2.64526
1490,727.424,-4.9052,14.6158,465.934,261.491,-4.82954,-0.0756567,19.4371,-4.82136,289.471,437.953,-14.2253,9.32007,12.4525,2.16331
1499,701.642,-1.96257,-1.3298,443.317,258.326,-7.68363,5.72106,20.3678,-21.6976,293.897,407.745,-15.5609,13.5984,11.0798,-12.4096
1512,655.678,7.47919,21.9852,416.602,239.076,-12.5722,20.0513,21.3423,0.642902,300.897,354.781,-16.0684,23.5476,9.27627,12.7089
1529,588.39,9.37829,16.3364,391.946,196.443,-19.7968,29.1751,21.9152,-5.5788,309.486,278.904,-14.924,24.3023,7.36615,8.9702
1546,547.01,10.0139,17.2441,377.748,169.262,-27.0307,37.0446,21.6728,-4.42875,315.311,231.699,-12.6812,22.6951,6.11679,11.1273
