Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
SDSS13425,0.20953,40.223527,0.131221,40.138569,0.084958239,39.758021,0.46550587
SDSS16473,0.2096,40.348956,0.115465,40.139381,0.20957533,39.758807,0.59014866
04D1dc,0.210032,40.191993,0.085765,40.144386,0.047606901,39.763654,0.42833878
SDSS19425,0.21025,40.313695,0.128931,40.146908,0.16678694,39.766096,0.54759876
SDSS15259,0.21054,40.196013,0.11424,40.150259,0.045754299,39.769341,0.42667241
SDSS17875,0.21075,40.574565,0.116152,40.152683,0.42188237,39.771688,0.80287741
SDSS14157,0.21082,40.119522,0.11447,40.15349,-0.033968738,39.77247,0.34705193
SDSS7847,0.21134,40.143408,0.115658,40.159482,-0.016073108,39.778271,0.36513785
SDSS6933,0.21163,40.203016,0.114069,40.162817,0.04019929,39.7815,0.42151627
SDSS2330,0.21179,40.671436,0.124547,40.164655,0.50678033,39.78328,0.88815578
SDSS18466,0.21226,40.271235,0.115112,40.170048,0.10118672,39.788501,0.48273379
SDSS14331,0.2126,40.521942,0.116607,40.173942,0.34800032,39.792271,0.72967143
SDSS8495,0.21295,40.297362,0.121443,40.177945,0.11941752,39.796146,0.50121622
SDSS18927,0.21323,40.107522,0.117876,40.181143,-0.073621066,39.799242,0.30827962
SDSS20364,0.21382,40.382593,0.11761,40.187868,0.1947249,39.805753,0.5768403
SDSS7473,0.21457,40.463576,0.114262,40.196393,0.26718252,39.814005,0.64957042
SDSS15203,0.21468,40.262821,0.114437,40.197641,0.065179821,39.815213,0.44760765
SDSS14019,0.21513,40.756464,0.120494,40.202741,0.55372299,39.820149,0.93631406
SDSS17435,0.21674,40.473257,0.115124,40.220904,0.25235261,39.837731,0.63552635
SDSS9467,0.21698,40.613772,0.124622,40.223601,0.39017096,39.840341,0.77343138
SDSS19008,0.21757,40.271699,0.11934,40.23022,0.04147956,39.846747,0.42495285
SDSS5533,0.21829,40.380716,0.114544,40.238274,0.14244153,39.854542,0.52617421
SDSS7512,0.21835,40.477375,0.116348,40.238944,0.23843109,39.85519,0.62218536
SDSS18940,0.21861,40.285682,0.114762,40.241846,0.043835748,39.857998,0.42768357
SDSS20144,0.21865,40.401512,0.11463,40.242292,0.15922027,39.85843,0.54308248
05D3kx,0.219462,40.373686,0.085341,40.251333,0.12235304,39.867179,0.50650703
SDSS19230,0.21955,40.107276,0.119543,40.25231,-0.14503483,39.868125,0.23915075
SDSS13727,0.21971,40.455796,0.115514,40.254087,0.20170833,39.869844,0.58595133
SDSS15433,0.21976,40.441446,0.114935,40.254643,0.18680295,39.870382,0.57106388
SDSS16793,0.22058,40.296436,0.138465,40.263729,0.032706642,39.879175,0.41726148
SDSS15354,0.22068,40.239742,0.119891,40.264835,-0.025093372,39.880245,0.35949727
SDSS15229,0.22256,40.52117,0.11527,40.285543,0.23562759,39.900281,0.62088983
SDSS14846,0.22328,40.469733,0.115872,40.293431,0.17630233,39.907912,0.56182101
SDSS13025,0.22351,40.551014,0.1168,40.295945,0.2550685,39.910345,0.64066901
SDSS19992,0.22452,40.735088,0.122907,40.30696,0.42812724,39.921001,0.81408658
SDSS19341,0.22667,40.418519,0.118938,40.330257,0.088261992,39.943536,0.4749824
SDSS13578,0.22668,40.458669,0.115846,40.330364,0.12830447,39.943641,0.51502841
SDSS21033,0.22786,40.461515,0.11565,40.343063,0.11845169,39.955923,0.50559174
SDSS3452,0.22893,40.514747,0.115979,40.354526,0.16022078,39.96701,0.54773716
SDSS13072,0.22916,40.489831,0.122097,40.356984,0.13284766,39.969386,0.52044482
SDSS12881,0.2316,40.399083,0.118789,40.382915,0.016168077,39.994464,0.40461952
SDSS12971,0.2338,40.542595,0.115605,40.406082,0.1365132,40.016864,0.5257308
SDSS17223,0.23381,40.522903,0.118911,40.406186,0.1167169,40.016965,0.50593797
SDSS16350,0.23472,40.520922,0.116813,40.41571,0.10521278,40.026173,0.49474963
SDSS13511,0.23646,40.839103,0.117789,40.433825,0.40527832,40.043686,0.7954171
SDSS17884,0.23782,40.637121,0.116252,40.447898,0.18922281,40.057291,0.57983039
SDSS15868,0.24102,40.788612,0.116005,40.480722,0.30788965,40.089017,0.69959451
SDSS13506,0.24179,40.643588,0.122422,40.48856,0.15502823,40.096593,0.54699591
SDSS19023,0.24185,40.693089,0.114848,40.48917,0.20391928,40.097182,0.59590742
SDSS20111,0.24348,40.68023,0.118064,40.505683,0.17454659,40.113141,0.56708949
SDSS20088,0.24352,40.70372,0.113403,40.506087,0.19763262,40.113531,0.5901891
SDSS3377,0.24448,40.491543,0.115275,40.515764,-0.024220948,40.122882,0.36866125
SDSS19990,0.24495,40.763035,0.119541,40.520489,0.24254643,40.127447,0.63558783
SDSS18486,0.2454,40.546602,0.114389,40.525005,0.021597504,40.131811,0.41479116
SDSS17464,0.24555,40.240038,0.116206,40.526508,-0.28647036,40.133264,0.10677402
SDSS20039,0.24558,40.592469,0.118174,40.526809,0.065660044,40.133554,0.45891457
SDSS12977,0.24562,40.611615,0.115338,40.52721,0.084405031,40.133942,0.47767307
SDSS15466,0.24568,40.391281,0.120181,40.527811,-0.13652929,40.134522,0.25675903
SDSS13835,0.24625,40.705764,0.114566,40.533514,0.17225058,40.140033,0.56573142
SDSS16352,0.24647,40.623678,0.115433,40.535712,0.087966158,40.142157,0.48152123
05D3mq,0.246492,40.711377,0.086206,40.535932,0.17544564,40.142369,0.56900813
SDSS15301,0.2466,40.347858,0.114128,40.53701,-0.18915222,40.143411,0.2044467
SDSS15219,0.24695,40.814013,0.114812,40.540501,0.273512,40.146784,0.66722891
SDSS15161,0.2485,40.630674,0.117491,40.555908,0.074765375,40.16167,0.46900366
SDSS3451,0.24851,40.514398,0.116195,40.556008,-0.041609519,40.161766,0.35263213
SDSS16213,0.24857,40.767362,0.115731,40.556602,0.21075939,40.16234,0.60502119
SDSS17552,0.24862,40.775706,0.11712,40.557098,0.21860869,40.162819,0.61288727
SDSS15504,0.24947,40.842596,0.131353,40.565505,0.27709014,40.170942,0.67165376
SDSS3199,0.24961,41.058299,0.118164,40.566888,0.49141143,40.172277,0.88602194
SDSS16106,0.24973,40.698314,0.120462,40.568072,0.13024155,40.173421,0.52489224
SDSS13689,0.25012,40.88833,0.116581,40.571917,0.31641259,40.177136,0.71119381
SDSS5717,0.25037,40.92885,0.115791,40.574379,0.35447104,40.179514,0.74933585
06D3gn,0.250498,40.733628,0.086012,40.575639,0.15798886,40.180731,0.55289646
SDSS13655,0.25104,40.793163,0.119872,40.580966,0.2121966,40.185878,0.60728522
SDSS5736,0.25174,40.702304,0.115824,40.587831,0.11447349,40.192509,0.50979558
SDSS15440,0.25205,40.595558,0.11822,40.590865,0.0046922691,40.19544,0.40011763
SDSS9032,0.25249,40.721733,0.126796,40.595166,0.1265672,40.199594,0.52213902
SDSS14481,0.25351,41.072086,0.123692,40.60511,0.46697589,40.2092,0.86288663
SDSS18325,0.25356,40.804462,0.120869,40.605597,0.19886498,40.20967,0.59479231
SDSS9457,0.25539,40.747194,0.130119,40.623343,0.12385144,40.226809,0.52038475
SDSS1112,0.25611,40.833795,0.12482,40.630293,0.20350205,40.233522,0.60027308
SDSS17340,0.25617,40.628367,0.119755,40.630871,-0.0025040943,40.23408,0.39428673
SDSS12972,0.25655,40.873953,0.12587,40.634531,0.23942258,40.237615,0.63633868
SDSS19207,0.25721,40.801779,0.121726,40.640876,0.16090301,40.243742,0.55803645
SDSS6108,0.258,40.778624,0.117106,40.648451,0.13017306,40.251058,0.5275662
SDSS8046,0.25833,40.827869,0.119891,40.651609,0.17626046,40.254107,0.57376195
SDSS2017,0.26014,41.124314,0.122802,40.668864,0.45545089,40.270769,0.85354513
SDSS1253,0.26059,40.752157,0.120435,40.673136,0.079020727,40.274895,0.47726195
SDSS14298,0.2607,40.993775,0.117389,40.67418,0.31959541,40.275903,0.71787254
05D1hk,0.261984,40.715093,0.08739,40.686329,0.028763518,40.287634,0.42745908
04D3ez,0.263487,40.730792,0.08555,40.700482,0.030310001,40.301298,0.42949378
SDSS2422,0.26349,41.119147,0.115945,40.70051,0.41863697,40.301325,0.81782172
SDSS20345,0.26357,40.674107,0.11624,40.701261,-0.027153932,40.302051,0.37205676
SDSS2943,0.26405,40.834936,0.117962,40.705764,0.12917222,40.306398,0.52853843
SDSS13099,0.26451,40.951835,0.119638,40.710072,0.24176316,40.310557,0.64127826
SDSS6315,0.26576,40.814381,0.114629,40.721744,0.092636364,40.321825,0.49255522
SDSS18463,0.26665,40.889717,0.120817,40.730024,0.15969294,40.329818,0.55989856
SDSS19002,0.2671,40.85367,0.116111,40.734201,0.11946905,40.33385,0.51981943
SDSS19702,0.26821,40.966273,0.121714,40.744476,0.22179716,40.343769,0.62250398
06D3fp,0.268489,40.852083,0.08555,40.747052,0.10503108,40.346256,0.50582735
SDSS18945,0.26856,41.066451,0.118128,40.747707,0.31874339,40.346888,0.71956241
03D4cj,0.268624,40.767919,0.086242,40.748298,0.019620986,40.347458,0.42046051
SDSS6192,0.27044,40.897172,0.118685,40.765001,0.13217147,40.36358,0.53359157
SDSS15287,0.27258,40.88661,0.11421,40.784551,0.10205858,40.38245,0.50415968
SDSS15356,0.27447,40.791311,0.118156,40.801701,-0.010389764,40.399001,0.39230995
SDSS4046,0.27544,40.925407,0.119548,40.81046,0.11494654,40.407454,0.51795244
SDSS16072,0.27549,40.922313,0.127184,40.810911,0.11140175,40.407889,0.51442342
SDSS12869,0.27653,40.822597,0.126014,40.820269,0.0023273507,40.41692,0.4056765
SDSS4000,0.27745,41.090428,0.128283,40.828521,0.26190686,40.424883,0.66554503
SDSS17791,0.27749,41.653409,0.136665,40.828879,0.82452924,40.425229,1.22818
SDSS18485,0.27822,41.035649,0.117336,40.835408,0.20024052,40.431529,0.60412011
SDSS5957,0.27852,41.099812,0.118155,40.838087,0.26172562,40.434113,0.66569915
SDSS6196,0.27916,40.691538,0.11948,40.843792,-0.15225421,40.439618,0.2519195
SDSS14261,0.27952,40.840327,0.121901,40.846996,-0.0066693458,40.44271,0.39761685
SDSS17809,0.28051,40.89843,0.122739,40.855787,0.042642399,40.451192,0.4472374
SDSS15584,0.28111,40.922902,0.11753,40.861102,0.061800639,40.45632,0.46658245
SDSS20227,0.28243,41.094486,0.11747,40.872756,0.22172959,40.467564,0.62692145
06D3dt,0.28251,41.187695,0.085709,40.873461,0.3142343,40.468244,0.71945097
SDSS20040,0.28351,40.987093,0.118366,40.882254,0.10483868,40.476728,0.51036507
03D4ag,0.28361,40.95229,0.086683,40.883132,0.06915728,40.477575,0.47471461
SDSS19128,0.28543,41.284683,0.119195,40.899059,0.38562458,40.49294,0.79174362
SDSS2165,0.28662,41.348336,0.11978,40.909422,0.43891425,40.502937,0.84539926
SDSS13757,0.28742,41.233155,0.118845,40.916366,0.31678886,40.509636,0.72351933
SDSS16402,0.28845,40.616348,0.116661,40.925281,-0.30893269,40.518235,0.098113119
SDSS2789,0.28872,41.099743,0.124095,40.927613,0.17213025,40.520485,0.5792586
SDSS21006,0.29021,41.013195,0.116557,40.940446,0.072748505,40.532864,0.48033137
SDSS19596,0.29135,41.068969,0.12122,40.950224,0.11874443,40.542295,0.52667396
03D3ba,0.291718,41.007599,0.093479,40.953373,0.054225106,40.545332,0.46226635
SDSS19818,0.29192,40.988963,0.124168,40.9551,0.033862196,40.546998,0.44196472
SDSS6249,0.29287,41.066629,0.119196,40.963207,0.10342205,40.554817,0.51181237
SDSS19027,0.2935,40.742297,0.120303,40.96857,-0.22627343,40.559989,0.18230738
SDSS19604,0.29448,41.328777,0.140875,40.976891,0.35188535,40.568015,0.76076193
SDSS19794,0.29542,41.060628,0.134209,40.984849,0.075778704,40.57569,0.48493832
SDSS13610,0.29678,40.989071,0.117785,40.996321,-0.0072504263,40.586753,0.40231758
SDSS15057,0.29762,40.980684,0.131068,41.003383,-0.022698831,40.593563,0.38712076
SDSS6137,0.29888,41.340708,0.124118,41.013941,0.32676676,40.603745,0.73696279
