Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_LambdaCDM,residual_LambdaCDM
SDSS15213,0.30632,41.040319,0.127264,40.977688,0.062630619,40.977688,0.062630619
SDSS19632,0.30702,41.04173,0.126631,40.983426,0.058304381,40.983426,0.058304381
SDSS6699,0.30915,41.183872,0.122358,41.00081,0.18306134,41.00081,0.18306134
SDSS5844,0.30929,41.122357,0.120483,41.001949,0.12040822,41.001949,0.12040822
SDSS16211,0.30933,40.890216,0.137464,41.002274,-0.11205848,41.002274,-0.11205848
SDSS21042,0.31065,40.901058,0.124489,41.012987,-0.11192883,41.012987,-0.11192883
SDSS15383,0.31088,41.04566,0.12279,41.014849,0.030810788,41.014849,0.030810788
SDSS6649,0.31288,41.020099,0.118305,41.030991,-0.010891706,41.030991,-0.010891706
SDSS20142,0.31468,40.743123,0.118861,41.045437,-0.30231444,41.045437,-0.30231444
SDSS15776,0.31646,41.028737,0.121555,41.059649,-0.030911866,41.059649,-0.030911866
SDSS18617,0.32038,41.090022,0.12816,41.090689,-0.00066714736,41.090689,-0.00066714736
SDSS7475,0.32045,41.20966,0.117246,41.091241,0.11841944,41.091241,0.11841944
05D2ab,0.324532,41.145546,0.086121,41.123189,0.02235659,41.123189,0.02235659
SDSS6924,0.3264,41.049397,0.11903,41.137687,-0.088290287,41.137687,-0.088290287
SDSS13830,0.32837,40.91823,0.134054,41.152894,-0.23466345,41.152894,-0.23466345
SDSS14456,0.32837,40.95845,0.124052,41.152894,-0.19444384,41.152894,-0.19444384
SDSS13934,0.32838,41.451418,0.136536,41.152971,0.29844674,41.152971,0.29844674
SDSS4241,0.33051,41.221878,0.12568,41.169319,0.052559617,41.169319,0.052559617
03D1fc,0.330932,41.057624,0.086437,41.172546,-0.11492206,41.172546,-0.11492206
SDSS4679,0.33103,40.994302,0.136212,41.173295,-0.17899255,41.173295,-0.17899255
SDSS20106,0.33136,41.312067,0.135299,41.175815,0.13625188,41.175815,0.13625188
SDSS16093,0.33436,41.254482,0.132618,41.198623,0.055858223,41.198623,0.055858223
04D3kr,0.337534,41.247685,0.086047,41.222551,0.025134048,41.222551,0.025134048
SDSS2533,0.3388,41.30944,0.129777,41.232037,0.077403496,41.232037,0.077403496
04D3nh,0.34052,41.285303,0.0859,41.244873,0.040430581,41.244873,0.040430581
03D1bp,0.345928,41.411108,0.087263,41.284847,0.12626078,41.284847,0.12626078
05D2ie,0.349557,41.497971,0.086821,41.311352,0.18661982,41.311352,0.18661982
04D2mc,0.34956,41.044308,0.089792,41.311373,-0.26706508,41.311373,-0.26706508
05D2hc,0.35156,41.523688,0.086351,41.325872,0.19781615,41.325872,0.19781615
SDSS19067,0.35346,41.102633,0.125157,41.339576,-0.23694348,41.339576,-0.23694348
05D2mp,0.355261,41.574652,0.088265,41.352504,0.22214804,41.352504,0.22214804
03D3bl,0.35582,41.349554,0.087008,41.356504,-0.006949808,41.356504,-0.006949808
04D3fk,0.358336,41.265612,0.086303,41.374438,-0.10882524,41.374438,-0.10882524
04D2fs,0.35857,41.300602,0.086485,41.3761,-0.075497341,41.3761,-0.075497341
SDSS4577,0.36193,41.385403,0.13291,41.399855,-0.014451977,41.399855,-0.014451977
SDSS15704,0.36397,41.634053,0.127982,41.41418,0.21987351,41.41418,0.21987351
SDSS13136,0.36441,41.757434,0.131873,41.41726,0.34017398,41.41726,0.34017398
SDSS16232,0.36554,41.511378,0.137024,41.425154,0.086223881,41.425154,0.086223881
04D1hd,0.367904,41.603385,0.086082,41.441596,0.16178875,41.441596,0.16178875
SDSS14397,0.36941,41.776703,0.131466,41.45202,0.3246823,41.45202,0.3246823
SDSS18091,0.37013,41.457867,0.138604,41.45699,0.00087645635,41.45699,0.00087645635
05D4bm,0.370511,41.502519,0.086476,41.459616,0.042902214,41.459616,0.042902214
05D3jr,0.370531,41.401449,0.086626,41.459754,-0.05830527,41.459754,-0.05830527
04D2cf,0.370586,41.434925,0.095747,41.460133,-0.025208138,41.460133,-0.025208138
03D3ay,0.371443,41.572252,0.091326,41.46603,0.10622199,41.46603,0.10622199
05D4fo,0.371508,41.548853,0.086225,41.466477,0.082375687,41.466477,0.082375687
05D4cw,0.373513,41.478103,0.086768,41.480223,-0.0021201811,41.480223,-0.0021201811
SDSS15756,0.37835,42.112175,0.135103,41.513108,0.59906695,41.513108,0.59906695
SDSS7779,0.37986,41.476242,0.118539,41.523295,-0.047052629,41.523295,-0.047052629
SDSS11206,0.38026,41.674685,0.138121,41.525987,0.14869833,41.525987,0.14869833
SDSS15456,0.38047,41.140725,0.12548,41.527399,-0.3866742,41.527399,-0.3866742
SDSS18721,0.39135,41.584881,0.148848,41.599609,-0.01472835,41.599609,-0.01472835
05D4ff,0.400485,41.549539,0.087548,41.658824,-0.1092856,41.658824,-0.1092856
SDSS19757,0.40128,41.390726,0.134806,41.663918,-0.27319214,41.663918,-0.27319214
06D3ed,0.404549,41.81249,0.086483,41.684769,0.12772159,41.684769,0.12772159
05D4dt,0.405478,41.859724,0.086962,41.690666,0.16905824,41.690666,0.16905824
06D4cq,0.40947,41.784188,0.086547,41.715865,0.068323383,41.715865,0.068323383
04D2fp,0.416632,41.805162,0.087194,41.760512,0.044650698,41.760512,0.044650698
05D2dw,0.418633,41.721512,0.087692,41.772859,-0.051346698,41.772859,-0.051346698
05D3cf,0.419569,41.926438,0.087595,41.778616,0.14782167,41.778616,0.14782167
04D4gg,0.422452,41.692885,0.08807,41.796274,-0.10338923,41.796274,-0.10338923
05D2cb,0.428646,42.081888,0.089103,41.833839,0.24804937,41.833839,0.24804937
04D1rh,0.434861,41.900171,0.087188,41.87103,0.029140802,41.87103,0.029140802
06D4co,0.435446,41.663732,0.086944,41.874506,-0.21077326,41.874506,-0.21077326
06D3df,0.442548,41.957619,0.08709,41.916356,0.041262442,41.916356,0.041262442
06D2gb,0.443668,41.858169,0.091594,41.9229,-0.064730572,41.9229,-0.064730572
03D3aw,0.449562,42.09792,0.091912,41.957084,0.14083659,41.957084,0.14083659
04D3gt,0.451556,41.668287,0.087828,41.968554,-0.3002673,41.968554,-0.3002673
04D2gb,0.451681,41.642176,0.088233,41.969272,-0.32709613,41.969272,-0.32709613
03D3cd,0.461274,42.021038,0.095948,42.023797,-0.0027581449,42.023797,-0.0027581449
05D3lc,0.461564,42.062843,0.087413,42.025429,0.037413986,42.025429,0.037413986
03D4au,0.466414,42.51309,0.09035,42.052581,0.46050983,42.052581,0.46050983
04D4jr,0.468406,42.095314,0.087451,42.063657,0.031656946,42.063657,0.031656946
04D4ju,0.470398,42.396229,0.088446,42.074689,0.32153978,42.074689,0.32153978
05D3mx,0.470573,42.080709,0.088704,42.075657,0.0050522325,42.075657,0.0050522325
04D3df,0.470586,41.962434,0.087988,42.075728,-0.11329465,42.075728,-0.11329465
05D2bv,0.475707,42.086819,0.087947,42.103883,-0.017063245,42.103883,-0.017063245
05D3dd,0.480568,42.060041,0.088055,42.130349,-0.070308117,42.130349,-0.070308117
05D2ac,0.480704,42.047102,0.087736,42.131086,-0.08398311,42.131086,-0.08398311
05D1ix,0.4888,42.207458,0.08839,42.174606,0.032851857,42.174606,0.032851857
03D1ax,0.494795,42.21649,0.08811,42.206404,0.010086368,42.206404,0.010086368
05D4af,0.497379,42.25339,0.088758,42.219999,0.033391012,42.219999,0.033391012
06D2bk,0.500728,42.376417,0.089131,42.237521,0.13889553,42.237521,0.13889553
03D1au,0.503084,42.269525,0.088031,42.249783,0.019741666,42.249783,0.019741666
05D4av,0.507371,42.213205,0.089015,42.271958,-0.058753485,42.271958,-0.058753485
05D2dy,0.511746,42.495409,0.088554,42.294409,0.2010002,42.294409,0.2010002
04D1pg,0.513793,42.442246,0.090087,42.304852,0.13739397,42.304852,0.13739397
04D4in,0.514353,42.363951,0.088897,42.307703,0.056247947,42.307703,0.056247947
04D2mj,0.514746,42.560964,0.090306,42.309701,0.25126337,42.309701,0.25126337
05D3ci,0.515587,42.452603,0.106833,42.313973,0.13863006,42.313973,0.13863006
06D3el,0.519611,42.471136,0.088502,42.334324,0.13681213,42.334324,0.13681213
04D2gc,0.522762,42.482671,0.089115,42.350157,0.13251329,42.350157,0.13251329
06D2ca,0.532765,42.392305,0.08987,42.399838,-0.0075326166,42.399838,-0.0075326166
06D2cc,0.533766,42.173706,0.09473,42.404761,-0.23105541,42.404761,-0.23105541
05D4ek,0.534335,42.165507,0.090128,42.407556,-0.2420488,42.407556,-0.2420488
05D4be,0.535327,42.500563,0.08873,42.412422,0.088141249,42.412422,0.088141249
05D2eb,0.535771,42.338122,0.091256,42.414597,-0.076475021,42.414597,-0.076475021
04D4bq,0.548325,42.164539,0.09145,42.475411,-0.31087229,42.475411,-0.31087229
06D4bo,0.550315,42.509848,0.089299,42.484931,0.024916748,42.484931,0.024916748
04D3hn,0.552605,42.229237,0.089654,42.495847,-0.26660999,42.495847,-0.26660999
06D2ck,0.553797,42.561602,0.091857,42.501512,0.060089636,42.501512,0.060089636
05D1ee,0.557743,42.486901,0.090291,42.520185,-0.033284165,42.520185,-0.033284165
05D1kl,0.558743,42.87907,0.092898,42.524897,0.35417278,42.524897,0.35417278
04D1hx,0.558746,42.443857,0.089573,42.524911,-0.081053852,42.524911,-0.081053852
