ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
284,4546.18,102.707,5.82483,5787.38,-1241.2,116.265,-13.5588,5.81687,0.00795307,13827.4,-9281.24,5.74373,96.9629,1.10386,4.72096
293,4371.25,117.073,8.21385,5501.14,-1129.9,127.307,-10.2346,7.27259,0.941268,13945.6,-9574.33,23.4805,93.5922,1.30815,6.9057
302,3935.72,117.089,9.31107,5190.36,-1254.64,135.834,-18.7447,8.89807,0.412991,14019.1,-10083.4,42.8043,74.2852,1.59847,7.71259
311,3649.99,119.046,10.9594,4862.14,-1212.15,141.553,-22.5067,10.6671,0.292339,14047.4,-10397.4,63.6201,55.4263,1.98157,8.97785
320,3411.94,112.762,12.6384,4524.78,-1112.83,144.2,-31.4374,12.5431,0.0953251,14031.3,-10619.3,85.4644,27.2978,2.48142,10.157
329,3173.93,117.149,15.1816,4186.28,-1012.35,143.606,-26.4567,14.4837,0.697806,13971.7,-10797.8,107.92,9.22853,3.11948,12.0621
338,2842.13,105.901,16.0657,3854.06,-1011.93,139.713,-33.8125,16.4433,-0.37763,13868.8,-11026.7,130.681,-24.7803,3.91402,12.1517
347,2498.24,86.2064,16.2208,3534.74,-1036.51,132.582,-46.3753,18.3757,-2.15494,13722,-11223.7,153.557,-67.3502,4.88287,11.3379
356,2358.31,79.8487,18.6902,3233.72,-875.415,122.338,-42.4894,20.233,-1.54278,13529.8,-11171.5,176.397,-96.5482,6.04125,12.649
365,2186.33,61.0311,18.5056,2957,-770.676,109.303,-48.272,21.9618,-3.45619,13295.3,-11109,198.915,-137.884,7.39134,11.1143
374,2038.68,46.4875,21.0827,2709.59,-670.915,93.8625,-47.3751,23.5007,-2.41799,13023.2,-10984.5,220.677,-174.189,8.92216,12.1605
383,1891.76,31.557,21.4257,2495.39,-603.63,76.4707,-44.9137,24.7985,-3.37288,12717,-10825.2,241.312,-209.755,10.6329,10.7927
392,1787.59,19.7448,22.3593,2317.17,-529.58,57.5948,-37.85,25.8129,-3.45364,12379.1,-10591.5,260.464,-240.719,12.5316,9.82766
401,1734.58,-0.544681,21.1747,2176.38,-441.797,37.7274,-38.2721,26.517,-5.34234,12010.8,-10276.2,277.802,-278.346,14.6418,6.53292
410,1738.05,-21.8916,21.0336,2073.55,-335.492,17.3965,-39.2881,26.8887,-5.85511,11613.9,-9875.83,293.041,-314.933,16.9737,4.0599
419,1731.61,-35.0666,19.2941,2007.47,-275.862,-2.72888,-32.3377,26.9129,-7.61884,11193.4,-9461.82,306.073,-341.14,19.4933,-0.199217
428,1770.01,-48.4463,19.1288,1976.41,-206.4,-22.0091,-26.4372,26.583,-7.45417,10754.9,-8984.84,316.767,-365.214,22.1656,-3.03683
437,1770.68,-61.9365,19.3346,1977.67,-206.995,-39.8916,-22.0448,25.9084,-6.57382,10302.6,-8531.91,324.904,-386.841,24.972,-5.63742
446,1856.79,-62.1436,17.3252,2008.41,-151.622,-55.903,-6.24062,24.9075,-7.58235,9840.96,-7984.17,330.187,-392.33,27.9024,-10.5773
455,2045.9,-74.4981,15.4382,2065.05,-19.1476,-69.665,-4.83309,23.6086,-8.17044,9373.57,-7327.67,332.241,-406.739,30.9548,-15.5166
464,2224.7,-80.0589,14.5813,2142.81,81.8934,-80.8213,0.762405,22.0587,-7.4774,8904.04,-6679.34,331.027,-411.086,34.1067,-19.5254
473,2178.24,-75.3658,11.5893,2236.22,-57.9759,-89.0937,13.7278,20.3237,-8.73439,8436.29,-6258.05,326.737,-402.103,37.3206,-25.7314
482,2323.36,-71.9894,11.4556,2339.58,-16.2251,-94.2838,22.2944,18.4697,-7.01413,7974.05,-5650.7,319.491,-391.481,40.5586,-29.103
491,2418.7,-71.1199,10.3049,2447.94,-29.2394,-96.3072,25.1874,16.5632,-6.2583,7521.8,-5103.1,309.296,-380.416,43.7825,-33.4776
500,2447.25,-59.624,8.30294,2556.8,-109.545,-95.1752,35.5512,14.6658,-6.36289,7084.47,-4637.22,296.063,-355.687,46.9496,-38.6467
509,2577.77,-47.175,8.22746,2661.81,-84.0365,-91.0099,43.8349,12.8413,-4.61386,6666.49,-4088.71,279.721,-326.896,50.0199,-41.7925
518,2558.51,-42.4169,7.35097,2758.7,-200.186,-84.1299,41.713,11.1756,-3.8246,6269.7,-3711.19,260.52,-302.937,52.9773,-45.6263
527,2579.22,-23.0411,6.50428,2843.08,-263.863,-74.9177,51.8766,9.74953,-3.24524,5895.19,-3315.97,238.774,-261.815,55.8013,-49.297
536,2523.98,-18.6287,6.71246,2911.66,-387.685,-63.7793,45.1506,8.63026,-1.9178,5545.14,-3021.16,214.773,-233.402,58.4576,-51.7451
545,2519.15,-1.43395,8.58876,2962.08,-442.929,-51.1441,49.7101,7.87027,0.718488,5222.63,-2703.48,188.785,-190.219,60.8972,-52.3084
554,2566.59,3.55431,8.51755,2992.65,-426.063,-37.418,40.9723,7.50649,1.01106,4931.38,-2364.79,161.105,-157.55,63.057,-54.5394
563,2545.99,11.5793,10.6431,3002.82,-456.822,-23.142,34.7213,7.56604,3.07708,4673.24,-2127.25,131.993,-120.414,64.9041,-54.2609
572,2409.8,18.6254,11.8913,2992.74,-582.94,-8.99304,27.6184,8.06882,3.82248,4447.44,-2037.63,101.697,-83.0714,66.4449,-54.5536
581,2410.13,26.5374,15.4975,2963.11,-552.98,4.43119,22.1062,9.01971,6.47774,4253.48,-1843.36,70.5471,-44.0097,67.6733,-52.1759
590,2373.46,26.8724,15.2827,2915.4,-541.944,16.6156,10.2568,10.4105,4.87218,4091.73,-1718.27,38.9584,-12.086,68.5703,-53.2876
599,2206.46,28.2947,18.225,2851.1,-644.639,27.1266,1.16809,12.2215,6.00351,3962.51,-1756.04,7.42626,20.8684,69.1052,-50.8802
608,2119.7,32.2515,22.1034,2771.95,-652.248,35.6187,-3.36718,14.419,7.68441,3865.89,-1746.19,-23.5189,55.7704,69.2452,-47.1418
617,2135.45,23.9273,25.8934,2681.38,-545.926,41.7401,-17.8128,16.9348,8.95856,3800.82,-1665.36,-53.652,77.5793,68.9892,-43.0958
626,1951.2,10.8452,25.9867,2583.4,-632.206,45.2159,-34.3707,19.6918,6.29489,3765.8,-1814.61,-82.775,93.6203,68.3502,-42.3635
635,1938.19,7.54114,30.1719,2481.68,-543.492,45.8609,-38.3198,22.6114,7.56045,3759.02,-1820.83,-110.6,118.141,67.3398,-37.168
644,1859.9,-5.033,32.9222,2379.43,-519.527,43.5783,-48.6113,25.6185,7.3037,3778.18,-1918.28,-136.752,131.719,65.9731,-33.0509
653,1847.08,-15.3753,32.8238,2279.37,-432.281,38.3586,-53.7339,28.6425,4.18125,3820.52,-1973.43,-160.771,145.396,64.2698,-31.446
662,1848.18,-29.9359,34.7378,2184.46,-336.279,30.3443,-60.2802,31.6066,3.13121,3883.61,-2035.43,-182.307,152.371,62.2527,-27.515
671,1814.96,-56.9826,36.3808,2098.16,-283.203,19.8542,-76.8369,34.4052,1.97564,3965.67,-2150.71,-201.236,144.253,59.931,-23.5502
680,1760.56,-66.7884,36.6042,2023.38,-262.817,7.24486,-74.0332,36.9437,-0.339532,4064.4,-2303.84,-217.433,150.644,57.3257,-20.7215
689,1822.41,-80.806,38.1163,1962.36,-139.952,-7.10702,-73.6989,39.1396,-1.02326,4176.83,-2354.42,-230.751,149.945,54.47,-16.3537
698,1884.92,-94.2074,38.9399,1916.82,-31.9031,-22.8518,-71.3556,40.939,-1.99908,4299.46,-2414.54,-241.071,146.864,51.4258,-12.4859
707,1891,-99.954,36.5131,1887.76,3.23317,-39.6204,-60.3336,42.2978,-5.78479,4428.34,-2537.34,-248.285,148.331,48.2597,-11.7466
716,1908.77,-113.946,36.4293,1875.37,33.393,-56.8275,-57.1184,43.1799,-6.75064,4560.82,-2652.05,-252.307,138.361,45.0054,-8.57608
725,1994.29,-122.488,33.4393,1879.23,115.058,-73.8094,-48.679,43.5554,-10.1161,4694.65,-2700.36,-253.088,130.599,41.6835,-8.2442
734,2050.06,-127.683,32.2593,1898.93,151.131,-90.0191,-37.6642,43.4171,-11.1578,4827.58,-2777.53,-250.696,123.013,38.3373,-6.07802
743,2184.75,-130.614,27.6853,1933.53,251.223,-104.959,-25.6546,42.7648,-15.0795,4956.88,-2772.13,-245.25,114.637,35.017,-7.33165
752,2260,-131.217,27.3087,1981.77,278.233,-118.234,-12.983,41.6123,-14.3036,5079.45,-2819.45,-236.969,105.752,31.7865,-4.47785
761,2344.61,-126.704,24.6929,2041.9,302.708,-129.503,2.79943,39.9941,-15.3012,5192.66,-2848.06,-226.082,99.3783,28.704,-4.01105
770,2348.38,-117.03,21.1035,2111,237.378,-138.378,21.3476,37.9858,-16.8823,5294.72,-2946.34,-212.676,95.6462,25.8123,-4.70878
779,2350.93,-109.053,19.3843,2185.49,165.445,-144.531,35.4775,35.6666,-16.2823,5383.37,-3032.44,-196.889,87.8357,23.1511,-3.76686
788,2481.01,-104.286,19.3659,2262.94,218.068,-147.787,43.5012,33.1126,-13.7467,5457.56,-2976.55,-179.009,74.7232,20.757,-1.39114
797,2466.93,-89.1184,17.3212,2340.4,126.533,-147.964,58.8452,30.3924,-13.0713,5515.68,-3048.75,-159.318,70.1993,18.6589,-1.33772
806,2493.81,-77.0153,16.1542,2416.04,77.7614,-145.065,68.0502,27.5731,-11.4189,5557.32,-3063.51,-138.263,61.2475,16.8825,-0.72827
815,2552.73,-64.7342,14.1638,2486.62,66.1124,-139.183,74.4486,24.7528,-10.5891,5581.09,-3028.36,-116.132,51.3978,15.4643,-1.30048
824,2521.81,-49.9835,12.1229,2549.47,-27.6621,-130.606,80.6222,22.0443,-9.92146,5586.56,-3064.76,-93.2543,43.2708,14.4424,-2.31951
833,2495.02,-27.9085,11.6282,2601.64,-106.624,-119.585,91.6761,19.5471,-7.91886,5572.98,-3077.96,-69.9164,42.0079,13.8414,-2.21314
842,2505.47,-17.8662,13.3085,2641.25,-135.785,-106.422,88.5557,17.3429,-4.03442,5540.66,-3035.2,-46.457,28.5908,13.6681,-0.359631
851,2383.14,3.01617,13.0309,2666.85,-283.709,-91.3935,94.4097,15.4909,-2.46001,5490.38,-3107.24,-23.1884,26.2046,13.9069,-0.875958
860,2355.55,13.7369,15.4091,2677.05,-321.502,-74.825,88.5619,14.0456,1.36347,5422.66,-3067.11,-0.408775,14.1457,14.5461,0.863021
869,2237.42,27.841,16.3651,2671.98,-434.568,-57.3271,85.168,13.0512,3.31387,5338.76,-3101.34,21.4807,6.36026,15.5893,0.775767
878,2168.28,41.3423,17.5279,2651.03,-482.744,-39.47,80.8123,12.5498,4.97815,5239,-3070.72,42.152,-0.809728,17.0427,0.485249
887,2073.72,49.2007,22.0617,2614.67,-540.953,-21.78,70.9807,12.5557,9.50591,5124.85,-3051.13,61.3213,-12.1207,18.8845,3.17712
896,1948.82,55.0267,24.2907,2562.89,-614.071,-4.73367,59.7604,13.0867,11.2039,4997.25,-3048.42,78.7541,-23.7274,21.0965,3.19421
905,1843.37,57.821,23.2827,2496.19,-652.822,11.3645,46.4566,14.137,9.14578,4857.61,-3014.24,94.3863,-36.5652,23.6384,-0.355642
914,1745.6,67.5475,29.1072,2416.41,-670.802,26.0899,41.4576,15.6671,13.4401,4708.05,-2962.45,108,-40.4525,26.4674,2.63974
923,1619.45,56.6996,31.4781,2325.91,-706.459,38.9972,17.7024,17.615,13.8631,4550.61,-2931.16,119.328,-62.628,29.5447,1.9334
932,1562.39,54.4174,35.4116,2226.96,-664.562,49.751,4.66641,19.9138,15.4978,4387.21,-2824.81,128.21,-73.793,32.8272,2.58437
941,1437.55,50.1516,37.4935,2121.71,-684.164,58.0926,-7.94097,22.4983,14.9952,4219.67,-2782.12,134.566,-84.4147,36.274,1.21953
950,1342.39,41.3038,37.058,2011.93,-669.543,63.8099,-22.5061,25.3087,11.7493,4049.41,-2707.02,138.36,-97.0563,39.8491,-2.79112
959,1285.75,33.7705,39.3482,1899.42,-613.67,66.7915,-33.021,28.2825,11.0657,3877.87,-2592.12,139.617,-105.847,43.5169,-4.16872
968,1232.84,20.9026,40.3395,1787,-554.159,67.1055,-46.2029,31.3129,9.0266,3707.41,-2474.57,138.383,-117.481,47.2085,-6.86899
977,1129.03,9.81707,40.4442,1677.37,-548.336,64.8821,-55.065,34.2914,6.15276,3540.25,-2411.21,134.727,-124.91,50.8559,-10.4118
986,1103.57,-0.29649,38.6279,1572.79,-469.218,60.259,-60.5555,37.1251,1.50277,3378.15,-2274.57,128.724,-129.021,54.4069,-15.779
995,1087.32,-14.7591,42.2792,1475.19,-387.873,53.3548,-68.1138,39.7346,2.54455,3222.55,-2135.24,120.431,-135.19,57.8226,-15.5434
1004,1024.83,-37.3546,40.1553,1386.16,-361.333,44.3128,-81.6674,42.0521,-1.89678,3074.58,-2049.76,109.928,-147.282,61.0752,-20.9199
1013,1079.48,-45.221,46.1332,1306.73,-227.247,33.4878,-78.7088,44.0185,2.11467,2935.19,-1855.71,97.4527,-142.674,64.1272,-17.994
1022,1032.41,-48.6768,42.9829,1237.99,-205.58,21.3131,-69.9899,45.5851,-2.60224,2805.83,-1773.43,83.2618,-131.939,66.9296,-23.9467
1031,1040.79,-54.6481,39.2361,1180.58,-139.791,8.30263,-62.9507,46.6922,-7.45609,2687.56,-1646.77,67.6883,-122.336,69.4216,-30.1855
1040,1055.91,-59.1628,36.5526,1135.09,-79.1866,-5.19176,-53.971,47.3143,-10.7617,2581.37,-1525.46,50.9036,-110.066,71.5765,-35.024
1049,1081.98,-73.5188,35.8932,1101.73,-19.7479,-18.7846,-54.7342,47.4217,-11.5285,2487.85,-1405.87,33.1126,-106.631,73.3635,-37.4702
1058,1129.81,-82.3317,37.0442,1080.63,49.1828,-32.2104,-50.1213,46.9977,-9.95348,2407.63,-1277.82,14.4175,-96.7492,74.7583,-37.7141
1067,1122.39,-80.9655,28.6378,1070.71,51.6804,-45.0528,-35.9127,46.0885,-17.4507,2340.58,-1218.19,-4.83005,-76.1354,75.7662,-47.1285
1076,1153.29,-78.7501,25.1823,1070.64,82.6469,-56.899,-21.8511,44.734,-19.5517,2286.45,-1133.17,-24.2482,-54.502,76.3744,-51.1921
1085,1217.71,-73.3497,20.9454,1079.11,138.6,-67.4121,-5.93762,42.9822,-22.0369,2245.04,-1027.33,-43.5307,-29.819,76.5778,-55.6324
1094,1216.98,-76.2582,25.9907,1094.95,122.03,-76.307,0.0488136,40.874,-14.8833,2216.26,-999.285,-62.4233,-13.8349,76.3645,-50.3738
1103,1211.44,-56.3317,16.4541,1117.2,94.2347,-83.3753,27.0436,38.4476,-21.9934,2200.27,-988.836,-80.7468,24.415,75.7198,-59.2657
1112,1213.36,-55.9813,15.7459,1144.51,68.8524,-88.4901,32.5088,35.7639,-20.0181,2196.64,-983.276,-98.3064,42.325,74.6503,-58.9045
1121,1246.29,-48.5737,15.3649,1174.76,71.536,-91.6284,43.0547,32.9276,-17.5627,2203.93,-957.639,-114.861,66.2873,73.2035,-57.8386
1130,1237.54,-42.9851,15.5914,1205.95,31.588,-92.7932,49.8081,30.0345,-14.4431,2220.83,-983.285,-130.183,87.1976,71.4182,-55.8268
1139,1215.83,-47.6841,13.6421,1236.48,-20.649,-92.0143,44.3301,27.1684,-13.5263,2246.37,-1030.54,-144.07,96.3862,69.3209,-55.6787
1148,1212.52,-23.673,13.5995,1264.9,-52.3801,-89.3154,65.6424,24.3966,-10.7971,2279.79,-1067.26,-156.317,132.644,66.9217,-53.3222
1157,1220.58,-15.6744,14.5019,1290.04,-69.4552,-84.7455,69.0711,21.7749,-7.27305,2320.45,-1099.87,-166.731,151.056,64.2238,-49.7219
1166,1159.29,-21.3026,9.18108,1310.85,-151.554,-78.5716,57.269,19.3716,-10.1905,2367.09,-1207.8,-175.273,153.97,61.2774,-52.0963
1175,1143.31,-13.603,10.5746,1326.34,-183.031,-71.1411,57.5382,17.2538,-6.67915,2418.06,-1274.76,-181.95,168.347,58.1486,-47.574
1184,1136.56,-5.79308,12.8028,1335.72,-199.158,-62.7659,56.9728,15.4764,-2.67361,2471.93,-1335.37,-186.734,180.941,54.8912,-42.0884
1193,1086.25,-2.23866,12.7564,1338.26,-252.01,-53.7154,51.4767,14.0833,-1.32689,2527.34,-1441.09,-189.556,187.317,51.548,-38.7916
1202,1005.41,0.797025,23.1519,1333.44,-328.033,-44.2075,45.0045,13.1087,10.0433,2583.11,-1577.7,-190.292,191.089,48.1521,-25.0002
1211,975.189,6.31648,21.2917,1321.11,-345.92,-34.4897,40.8061,12.567,8.72468,2638.14,-1662.95,-188.903,195.22,44.7381,-23.4464
1220,970.73,11.2854,18.0007,1301.9,-331.168,-24.9297,36.2151,12.442,5.55863,2691.45,-1720.72,-185.577,196.863,41.353,-23.3524
1229,906.514,0.795071,24.1192,1276.48,-369.963,-15.8681,16.6632,12.7106,11.4086,2742.02,-1835.51,-180.489,181.284,38.0431,-13.9239
1238,895.506,-1.70669,26.9876,1245.48,-349.976,-7.5843,5.87761,13.3522,13.6353,2788.79,-1893.28,-173.751,172.044,34.8566,-7.86907
1247,860.053,6.50815,28.9322,1209.39,-349.335,-0.317866,6.82602,14.3464,14.5858,2830.53,-1970.48,-165.438,171.946,31.8423,-2.9101
1256,805.618,-5.07351,28.2583,1168.61,-362.993,5.73841,-10.8119,15.6731,12.5852,2865.98,-2060.36,-155.593,150.519,29.0503,-0.791966
1265,777.489,-10.6252,32.123,1124.3,-346.807,10.4667,-21.0919,17.2739,14.8491,2894.64,-2117.15,-144.376,133.751,26.506,5.61705
1274,770.016,-6.18903,28.0386,1077.93,-307.91,13.7929,-19.9819,19.0658,8.97288,2916.41,-2146.39,-132.029,125.84,24.2186,3.82
1283,736.545,-25.4341,25.1459,1030.81,-294.269,15.6645,-41.0985,20.9757,4.17021,2931,-2194.45,-118.771,93.3373,22.2079,2.93798
1292,758.18,-27.8221,32.7948,984.042,-225.861,16.0382,-43.8604,22.9383,9.85654,2937.9,-2179.72,-104.816,76.9942,20.501,12.2938
1301,733.856,-31.3034,32.8301,938.512,-204.655,14.8767,-46.18,24.9042,7.92589,2936.43,-2202.57,-90.3698,59.0664,19.141,13.689
1310,712.532,-45.6622,32.308,895.025,-182.492,12.2029,-57.865,26.8227,5.48528,2926.06,-2213.53,-75.6306,29.9684,18.1594,14.1485
1319,718.903,-45.3274,37.0351,854.524,-135.621,8.23083,-53.5582,28.6237,8.4114,2907.22,-2188.32,-60.7607,15.4333,17.5378,19.4973
1328,723.408,-52.8192,22.7581,817.855,-94.4471,3.1875,-56.0067,30.2465,-7.48838,2880.4,-2156.99,-45.9365,-6.88273,17.2619,5.4962
1337,757.937,-50.5695,32.7284,785.719,-27.7824,-2.72814,-47.8414,31.6367,1.0917,2845.91,-2087.98,-31.3623,-19.2072,17.3237,15.4047
1346,737.666,-57.1386,25.6747,758.709,-21.0427,-9.35161,-47.787,32.7489,-7.07421,2803.99,-2066.32,-17.277,-39.8616,17.7241,7.95059
1355,765.134,-65.5484,22.1336,737.302,27.8326,-16.5462,-49.0022,33.5438,-11.4102,2754.77,-1989.64,-3.94588,-61.6025,18.4679,3.66571
1364,776.923,-62.1891,20.8649,721.569,55.3535,-24.0883,-38.1007,34.0084,-13.1435,2698.74,-1921.82,8.47519,-70.6642,19.5449,1.31998
1373,777.362,-56.4015,13.9711,711.195,66.1668,-31.6694,-24.7321,34.1435,-20.1724,2636.63,-1859.27,19.9352,-76.3367,20.9227,-6.95163
1382,773.981,-47.5995,19.7096,705.864,68.1176,-39.0215,-8.57802,33.9531,-14.2434,2569.19,-1795.21,30.3429,-77.9424,22.5711,-2.86145
1391,806.044,-66.4348,18.9034,705.284,100.76,-45.9109,-20.5239,33.439,-14.5356,2497.2,-1691.15,39.5729,-106.008,24.4576,-5.55423
1400,830.177,-61.3485,26.3292,709.29,120.887,-52.1539,-9.19459,32.6035,-6.27431,2421.56,-1591.38,47.45,-108.799,26.5503,-0.221092
1409,822.186,-54.6345,5.1988,717.58,104.606,-57.5918,2.95725,31.4547,-26.2559,2343.14,-1520.95,53.82,-108.455,28.8138,-23.615
1418,818.106,-52.4991,20.0139,729.177,88.9289,-62.0936,9.5945,30.0462,-10.0323,2262.57,-1444.46,58.6866,-111.186,31.2214,-11.2075
1427,796.252,-38.2634,20.0412,743.086,53.166,-65.5586,27.2951,28.4385,-8.39737,2180.58,-1384.33,62.0692,-100.333,33.7446,-13.7035
1436,803.463,-40.2416,13.1922,758.408,45.055,-67.8961,27.6545,26.6832,-13.491,2097.97,-1294.51,63.9776,-104.219,36.3454,-23.1531
1445,798.655,-37.8014,10.43,774.373,24.2815,-69.0264,31.2251,24.8227,-14.3927,2015.7,-1217.05,64.4105,-102.212,38.9768,-28.5468
1454,773.833,-26.0106,2.1953,790.334,-16.5004,-68.8756,42.8649,22.8905,-20.6952,1934.82,-1160.99,63.3651,-89.3757,41.5832,-39.3879
1463,762.183,-21.7373,18.35,805.646,-43.4625,-67.4752,45.7379,20.9336,-2.58364,1856.19,-1094.01,60.8666,-82.604,44.1255,-25.7755
1472,749.532,-9.44394,12.4154,819.456,-69.9242,-64.9624,55.5184,19.0156,-6.60027,1780.22,-1030.69,56.9896,-66.4335,46.5848,-34.1694
1481,738.185,2.7698,16.5295,831.022,-92.8365,-61.4678,64.2376,17.1929,-0.663467,1707.41,-969.228,51.8231,-49.0533,48.9353,-32.4059
1490,727.424,-4.9052,14.6158,839.739,-112.314,-57.1012,52.196,15.5136,-0.897811,1638.42,-910.995,45.4776,-50.3828,51.1429,-36.5272
1499,701.642,-1.96257,-1.3298,845.024,-143.382,-51.9475,49.9849,14.0181,-15.3479,1573.9,-872.262,38.0881,-40.0507,53.1659,-54.4957
