ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
509,2577.77,-47.175,8.22746,2384.44,193.332,-41.9431,-5.23197,6.51752,1.70994,2384.44,193.332,-41.9431,-5.23197,6.51752,1.70994
518,2558.51,-42.4169,7.35097,2432.74,125.771,-31.8607,-10.5563,6.16892,1.18205,2432.74,125.771,-31.8607,-10.5563,6.16892,1.18205
527,2579.22,-23.0411,6.50428,2462.99,116.224,-21.0863,-1.95483,6.1992,0.30508,2462.99,116.224,-21.0863,-1.95483,6.1992,0.30508
536,2523.98,-18.6287,6.71246,2474.53,49.4497,-10.1592,-8.46946,6.63034,0.0821179,2474.53,49.4497,-10.1592,-8.46946,6.63034,0.0821179
545,2519.15,-1.43395,8.58876,2467.6,51.5482,0.357802,-1.79175,7.46974,1.11902,2467.6,51.5482,0.357802,-1.79175,7.46974,1.11902
554,2566.59,3.55431,8.51755,2443.15,123.435,9.93145,-6.37713,8.70908,-0.191536,2443.15,123.435,9.93145,-6.37713,8.70908,-0.191536
563,2545.99,11.5793,10.6431,2402.98,143.01,18.0692,-6.48987,10.3248,0.318295,2402.98,143.01,18.0692,-6.48987,10.3248,0.318295
572,2409.8,18.6254,11.8913,2349.34,60.4664,24.3456,-5.7202,12.2799,-0.388657,2349.34,60.4664,24.3456,-5.7202,12.2799,-0.388657
581,2410.13,26.5374,15.4975,2284.94,125.183,28.4261,-1.88868,14.5221,0.975346,2284.94,125.183,28.4261,-1.88868,14.5221,0.975346
590,2373.46,26.8724,15.2827,2213.36,160.101,30.0587,-3.18626,16.9858,-1.70314,2213.36,160.101,30.0587,-3.18626,16.9858,-1.70314
599,2206.46,28.2947,18.225,2138.11,68.3531,29.0727,-0.778044,19.5942,-1.36914,2138.11,68.3531,29.0727,-0.778044,19.5942,-1.36914
608,2119.7,32.2515,22.1034,2062.68,57.0199,25.4073,6.84418,22.2622,-0.1588,2062.68,57.0199,25.4073,6.84418,22.2622,-0.1588
617,2135.45,23.9273,25.8934,1990.45,145.002,19.1158,4.81146,24.9047,0.988701,1990.45,145.002,19.1158,4.81146,24.9047,0.988701
626,1951.2,10.8452,25.9867,1924.76,26.4394,10.3703,0.474934,27.439,-1.45238,1924.76,26.4394,10.3703,0.474934,27.439,-1.45238
635,1938.19,7.54114,30.1719,1868.58,69.6076,-0.567358,8.10849,29.7815,0.390329,1868.58,69.6076,-0.567358,8.10849,29.7815,0.390329
644,1859.9,-5.033,32.9222,1824.46,35.4416,-13.3469,8.31395,31.8516,1.07059,1824.46,35.4416,-13.3469,8.31395,31.8516,1.07059
653,1847.08,-15.3753,32.8238,1794.42,52.6603,-27.5324,12.1571,33.5739,-0.750103,1794.42,52.6603,-27.5324,12.1571,33.5739,-0.750103
662,1848.18,-29.9359,34.7378,1779.94,68.2392,-42.6332,12.6973,34.893,-0.155223,1779.94,68.2392,-42.6332,12.6973,34.893,-0.155223
671,1814.96,-56.9826,36.3808,1781.7,33.2517,-58.1332,1.1506,35.7661,0.614757,1781.7,33.2517,-58.1332,1.1506,35.7661,0.614757
680,1760.56,-66.7884,36.6042,1799.77,-39.2045,-73.4918,6.70341,36.1645,0.439676,1799.77,-39.2045,-73.4918,6.70341,36.1645,0.439676
689,1822.41,-80.806,38.1163,1833.5,-11.0959,-88.1478,7.34182,36.0718,2.0445,1833.5,-11.0959,-88.1478,7.34182,36.0718,2.0445
698,1884.92,-94.2074,38.9399,1881.77,3.14322,-101.567,7.36001,35.5003,3.43964,1881.77,3.14322,-101.567,7.36001,35.5003,3.43964
707,1891,-99.954,36.5131,1942.76,-51.7641,-113.235,13.2811,34.4729,2.04012,1942.76,-51.7641,-113.235,13.2811,34.4729,2.04012
716,1908.77,-113.946,36.4293,2014.18,-105.415,-122.721,8.77494,33.0293,3.39997,2014.18,-105.415,-122.721,8.77494,33.0293,3.39997
725,1994.29,-122.488,33.4393,2093.32,-99.0274,-129.66,7.17113,31.2193,2.21994,2093.32,-99.0274,-129.66,7.17113,31.2193,2.21994
734,2050.06,-127.683,32.2593,2177.46,-127.4,-133.804,6.12051,29.1158,3.14354,2177.46,-127.4,-133.804,6.12051,29.1158,3.14354
743,2184.75,-130.614,27.6853,2263.37,-78.6229,-134.956,4.34214,26.7981,0.887245,2263.37,-78.6229,-134.956,4.34214,26.7981,0.887245
752,2260,-131.217,27.3087,2347.51,-87.5035,-133.02,1.80323,24.3599,2.94881,2347.51,-87.5035,-133.02,1.80323,24.3599,2.94881
761,2344.61,-126.704,24.6929,2426.62,-82.0138,-128.026,1.3216,21.8949,2.79807,2426.62,-82.0138,-128.026,1.3216,21.8949,2.79807
770,2348.38,-117.03,21.1035,2498.03,-149.648,-120.095,3.06521,19.4949,1.60857,2498.03,-149.648,-120.095,3.06521,19.4949,1.60857
779,2350.93,-109.053,19.3843,2558.57,-207.642,-109.434,0.381326,17.2503,2.13395,2558.57,-207.642,-109.434,0.381326,17.2503,2.13395
788,2481.01,-104.286,19.3659,2606.29,-125.277,-96.399,-7.88652,15.2481,4.11778,2606.29,-125.277,-96.399,-7.88652,15.2481,4.11778
797,2466.93,-89.1184,17.3212,2638.64,-171.704,-81.3377,-7.7807,13.5678,3.75342,2638.64,-171.704,-81.3377,-7.7807,13.5678,3.75342
806,2493.81,-77.0153,16.1542,2654.36,-160.554,-64.773,-12.2424,12.2829,3.87132,2654.36,-160.554,-64.773,-12.2424,12.2829,3.87132
815,2552.73,-64.7342,14.1638,2652.08,-99.3482,-47.1595,-17.5747,11.4467,2.71713,2652.08,-99.3482,-47.1595,-17.5747,11.4467,2.71713
824,2521.81,-49.9835,12.1229,2631.88,-110.069,-29.0526,-20.9309,11.0936,1.02922,2631.88,-110.069,-29.0526,-20.9309,11.0936,1.02922
833,2495.02,-27.9085,11.6282,2593.54,-98.5284,-10.9663,-16.9423,11.2446,0.38366,2593.54,-98.5284,-10.9663,-16.9423,11.2446,0.38366
842,2505.47,-17.8662,13.3085,2537.95,-32.4863,6.53375,-24.3999,11.9024,1.40603,2537.95,-32.4863,6.53375,-24.3999,11.9024,1.40603
851,2383.14,3.01617,13.0309,2466.4,-83.2566,22.9079,-19.8918,13.0477,-0.0167921,2466.4,-83.2566,22.9079,-19.8918,13.0477,-0.0167921
860,2355.55,13.7369,15.4091,2380.18,-24.6357,37.6857,-23.9487,14.6516,0.757507,2380.18,-24.6357,37.6857,-23.9487,14.6516,0.757507
869,2237.42,27.841,16.3651,2281.97,-44.5532,50.4507,-22.6098,16.6623,-0.297209,2281.97,-44.5532,50.4507,-22.6098,16.6623,-0.297209
878,2168.28,41.3423,17.5279,2173.62,-5.34082,60.8883,-19.546,19.0237,-1.49573,2173.62,-5.34082,60.8883,-19.546,19.0237,-1.49573
887,2073.72,49.2007,22.0617,2058.14,15.5836,68.7275,-19.5268,21.6518,0.40984,2058.14,15.5836,68.7275,-19.5268,21.6518,0.40984
896,1948.82,55.0267,24.2907,1937.98,10.8472,73.747,-18.7203,24.4661,-0.175424,1937.98,10.8472,73.747,-18.7203,24.4661,-0.175424
905,1843.37,57.821,23.2827,1816.07,27.2997,75.9058,-18.0847,27.3646,-4.0819,1816.07,27.2997,75.9058,-18.0847,27.3646,-4.0819
914,1745.6,67.5475,29.1072,1695.46,50.1406,75.1885,-7.64104,30.2509,-1.14374,1695.46,50.1406,75.1885,-7.64104,30.2509,-1.14374
923,1619.45,56.6996,31.4781,1578.68,40.7741,71.6854,-14.9858,33.0394,-1.56125,1578.68,40.7741,71.6854,-14.9858,33.0394,-1.56125
932,1562.39,54.4174,35.4116,1468.07,94.3189,65.6005,-11.1831,35.6406,-0.229004,1468.07,94.3189,65.6005,-11.1831,35.6406,-0.229004
941,1437.55,50.1516,37.4935,1365.94,71.61,57.2146,-7.06293,37.9672,-0.473706,1365.94,71.61,57.2146,-7.06293,37.9672,-0.473706
950,1342.39,41.3038,37.058,1274.13,68.2571,46.8552,-5.55141,39.9369,-2.87894,1274.13,68.2571,46.8552,-5.55141,39.9369,-2.87894
959,1285.75,33.7705,39.3482,1194.2,91.5543,34.9143,-1.14382,41.4817,-2.13357,1194.2,91.5543,34.9143,-1.14382,41.4817,-2.13357
968,1232.84,20.9026,40.3395,1127.18,105.662,21.8189,-0.916294,42.5573,-2.21771,1127.18,105.662,21.8189,-0.916294,42.5573,-2.21771
977,1129.03,9.81707,40.4442,1073.62,55.4104,8.02163,1.79544,43.1338,-2.68963,1073.62,55.4104,8.02163,1.79544,43.1338,-2.68963
986,1103.57,-0.29649,38.6279,1033.64,69.934,-6.01702,5.72053,43.1978,-4.56987,1033.64,69.934,-6.01702,5.72053,43.1978,-4.56987
995,1087.32,-14.7591,42.2792,1007,80.319,-19.8559,5.09685,42.7488,-0.469605,1007,80.319,-19.8559,5.09685,42.7488,-0.469605
1004,1024.83,-37.3546,40.1553,993.136,31.6895,-33.0363,-4.31829,41.7985,-1.64323,993.136,31.6895,-33.0363,-4.31829,41.7985,-1.64323
1013,1079.48,-45.221,46.1332,990.868,88.6129,-45.1083,-0.112733,40.3807,5.75254,990.868,88.6129,-45.1083,-0.112733,40.3807,5.75254
1022,1032.41,-48.6768,42.9829,998.993,33.4132,-55.7978,7.12096,38.554,4.42893,998.993,33.4132,-55.7978,7.12096,38.554,4.42893
1031,1040.79,-54.6481,39.2361,1015.86,24.9268,-64.7644,10.1163,36.3673,2.86884,1015.86,24.9268,-64.7644,10.1163,36.3673,2.86884
1040,1055.91,-59.1628,36.5526,1039.77,16.1382,-71.8297,12.6669,33.9036,2.64899,1039.77,16.1382,-71.8297,12.6669,33.9036,2.64899
1049,1081.98,-73.5188,35.8932,1068.62,13.3601,-76.7817,3.2629,31.2419,4.65138,1068.62,13.3601,-76.7817,3.2629,31.2419,4.65138
1058,1129.81,-82.3317,37.0442,1100.48,29.3268,-79.5647,-2.76701,28.4653,8.57891,1100.48,29.3268,-79.5647,-2.76701,28.4653,8.57891
1067,1122.39,-80.9655,28.6378,1133.41,-11.0223,-80.1746,-0.790836,25.6733,2.96451,1133.41,-11.0223,-80.1746,-0.790836,25.6733,2.96451
1076,1153.29,-78.7501,25.1823,1165.63,-12.3421,-78.6816,-0.0685329,22.9425,2.23978,1165.63,-12.3421,-78.6816,-0.0685329,22.9425,2.23978
1085,1217.71,-73.3497,20.9454,1195.38,22.3275,-75.2316,1.88195,20.3577,0.587684,1195.38,22.3275,-75.2316,1.88195,20.3577,0.587684
1094,1216.98,-76.2582,25.9907,1221.06,-4.07968,-70.0227,-6.2355,17.9964,7.99428,1221.06,-4.07968,-70.0227,-6.2355,17.9964,7.99428
1103,1211.44,-56.3317,16.4541,1241.27,-29.8359,-63.3283,6.99657,15.933,0.52115,1241.27,-29.8359,-63.3283,6.99657,15.933,0.52115
1112,1213.36,-55.9813,15.7459,1254.97,-41.607,-55.4492,-0.532117,14.2258,1.52006,1254.97,-41.607,-55.4492,-0.532117,14.2258,1.52006
1121,1246.29,-48.5737,15.3649,1261.47,-15.1827,-46.7057,-1.86797,12.9165,2.44841,1261.47,-15.1827,-46.7057,-1.86797,12.9165,2.44841
1130,1237.54,-42.9851,15.5914,1260.34,-22.8007,-37.4368,-5.54828,12.0332,3.55815,1260.34,-22.8007,-37.4368,-5.54828,12.0332,3.55815
1139,1215.83,-47.6841,13.6421,1251.49,-35.6591,-28.0085,-19.6757,11.5916,2.05049,1251.49,-35.6591,-28.0085,-19.6757,11.5916,2.05049
1148,1212.52,-23.673,13.5995,1235.03,-22.5034,-18.7804,-4.89259,11.5912,2.00833,1235.03,-22.5034,-18.7804,-4.89259,11.5912,2.00833
1157,1220.58,-15.6744,14.5019,1211.33,9.24765,-10.1033,-5.57105,12.0167,2.48523,1211.33,9.24765,-10.1033,-5.57105,12.0167,2.48523
1166,1159.29,-21.3026,9.18108,1181.17,-21.879,-2.27492,-19.0276,12.8404,-3.6593,1181.17,-21.879,-2.27492,-19.0276,12.8404,-3.6593
1175,1143.31,-13.603,10.5746,1145.44,-2.13711,4.45636,-18.0593,14.0219,-3.44732,1145.44,-2.13711,4.45636,-18.0593,14.0219,-3.44732
1184,1136.56,-5.79308,12.8028,1105.26,31.3011,9.87849,-15.6716,15.5086,-2.7058,1105.26,31.3011,9.87849,-15.6716,15.5086,-2.7058
1193,1086.25,-2.23866,12.7564,1061.79,24.4574,13.8215,-16.0602,17.2365,-4.48006,1061.79,24.4574,13.8215,-16.0602,17.2365,-4.48006
1202,1005.41,0.797025,23.1519,1016.42,-11.009,16.1679,-15.3709,19.1322,4.01976,1016.42,-11.009,16.1679,-15.3709,19.1322,4.01976
1211,975.189,6.31648,21.2917,970.477,4.71163,16.8626,-10.5461,21.1202,0.171471,970.477,4.71163,16.8626,-10.5461,21.1202,0.171471
1220,970.73,11.2854,18.0007,925.254,45.476,15.9232,-4.63783,23.131,-5.13036,925.254,45.476,15.9232,-4.63783,23.131,-5.13036
1229,906.514,0.795071,24.1192,881.958,24.5562,13.419,-12.6239,25.0929,-0.973702,881.958,24.5562,13.419,-12.6239,25.0929,-0.973702
1238,895.506,-1.70669,26.9876,841.766,53.7401,9.48042,-11.1871,26.9367,0.0508972,841.766,53.7401,9.48042,-11.1871,26.9367,0.0508972
1247,860.053,6.50815,28.9322,805.695,54.3581,4.27761,2.23055,28.5932,0.338964,805.695,54.3581,4.27761,2.23055,28.5932,0.338964
1256,805.618,-5.07351,28.2583,774.619,30.9988,-1.97641,-3.0971,29.9989,-1.74056,774.619,30.9988,-1.97641,-3.0971,29.9989,-1.74056
1265,777.489,-10.6252,32.123,749.189,28.3001,-9.03991,-1.58526,31.1085,1.01448,749.189,28.3001,-9.03991,-1.58526,31.1085,1.01448
1274,770.016,-6.18903,28.0386,729.777,40.2393,-16.6575,10.4685,31.8891,-3.85047,729.777,40.2393,-16.6575,10.4685,31.8891,-3.85047
1283,736.545,-25.4341,25.1459,716.574,19.9717,-24.5525,-0.881619,32.3183,-7.17243,716.574,19.9717,-24.5525,-0.881619,32.3183,-7.17243
1292,758.18,-27.8221,32.7948,709.54,48.6407,-32.4388,4.61667,32.3814,0.413383,709.54,48.6407,-32.4388,4.61667,32.3814,0.413383
1301,733.856,-31.3034,32.8301,708.457,25.3994,-40.0251,8.72175,32.0798,0.750316,708.457,25.3994,-40.0251,8.72175,32.0798,0.750316
1310,712.532,-45.6622,32.308,712.896,-0.363595,-47.0418,1.37965,31.4241,0.883855,712.896,-0.363595,-47.0418,1.37965,31.4241,0.883855
1319,718.903,-45.3274,37.0351,722.259,-3.35592,-53.2663,7.93888,30.4371,6.59791,722.259,-3.35592,-53.2663,7.93888,30.4371,6.59791
1328,723.408,-52.8192,22.7581,735.794,-12.3864,-58.5054,5.68622,29.1566,-6.39849,735.794,-12.3864,-58.5054,5.68622,29.1566,-6.39849
1337,757.937,-50.5695,32.7284,752.607,5.32999,-62.5942,12.0247,27.6264,5.10204,752.607,5.32999,-62.5942,12.0247,27.6264,5.10204
1346,737.666,-57.1386,25.6747,771.692,-34.0256,-65.4018,8.26321,25.8994,-0.224686,771.692,-34.0256,-65.4018,8.26321,25.8994,-0.224686
1355,765.134,-65.5484,22.1336,791.958,-26.8234,-66.834,1.28563,24.0335,-1.89985,791.958,-26.8234,-66.834,1.28563,24.0335,-1.89985
1364,776.923,-62.1891,20.8649,812.402,-35.4785,-66.8624,4.67337,22.091,-1.2261,812.402,-35.4785,-66.8624,4.67337,22.091,-1.2261
1373,777.362,-56.4015,13.9711,832.06,-54.6978,-65.5056,9.10403,20.1289,-6.15787,832.06,-54.6978,-65.5056,9.10403,20.1289,-6.15787
1382,773.981,-47.5995,19.7096,849.985,-76.0036,-62.8271,15.2276,18.2071,1.50255,849.985,-76.0036,-62.8271,15.2276,18.2071,1.50255
1391,806.044,-66.4348,18.9034,865.253,-59.2092,-58.925,-7.50978,16.3829,2.52043,865.253,-59.2092,-58.925,-7.50978,16.3829,2.52043
1400,830.177,-61.3485,26.3292,877.067,-46.8895,-53.9471,-7.40136,14.7145,11.6147,877.067,-46.8895,-53.9471,-7.40136,14.7145,11.6147
1409,822.186,-54.6345,5.1988,884.72,-62.5341,-48.0632,-6.57131,13.2509,-8.05211,884.72,-62.5341,-48.0632,-6.57131,13.2509,-8.05211
1418,818.106,-52.4991,20.0139,887.753,-69.6467,-41.4583,-11.0408,12.0283,7.98565,887.753,-69.6467,-41.4583,-11.0408,12.0283,7.98565
1427,796.252,-38.2634,20.0412,885.916,-89.6638,-34.3444,-3.91901,11.0752,8.96599,885.916,-89.6638,-34.3444,-3.91901,11.0752,8.96599
1436,803.463,-40.2416,13.1922,879.057,-75.5934,-26.9438,-13.2977,10.411,2.78122,879.057,-75.5934,-26.9438,-13.2977,10.411,2.78122
1445,798.655,-37.8014,10.43,867.15,-68.4958,-19.4895,-18.3118,10.0461,0.383887,867.15,-68.4958,-19.4895,-18.3118,10.0461,0.383887
1454,773.833,-26.0106,2.1953,850.305,-76.4711,-12.2164,-13.7943,9.98125,-7.78596,850.305,-76.4711,-12.2164,-13.7943,9.98125,-7.78596
1463,762.183,-21.7373,18.35,828.879,-66.6954,-5.33936,-16.398,10.2075,8.1425,828.879,-66.6954,-5.33936,-16.398,10.2075,8.1425
1472,749.532,-9.44394,12.4154,803.313,-53.7816,0.965711,-10.4096,10.7058,1.70955,803.313,-53.7816,0.965711,-10.4096,10.7058,1.70955
1481,738.185,2.7698,16.5295,774.175,-35.9899,6.53746,-3.76766,11.4486,5.08086,774.175,-35.9899,6.53746,-3.76766,11.4486,5.08086
1490,727.424,-4.9052,14.6158,742.169,-14.7451,11.2355,-16.1407,12.3999,2.21591,742.169,-14.7451,11.2355,-16.1407,12.3999,2.21591
