ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_LambdaCDM_tt,residual_LambdaCDM_tt,Dl_LambdaCDM_te,residual_LambdaCDM_te,Dl_LambdaCDM_ee,residual_LambdaCDM_ee
878,2168.28,41.3423,17.5279,2498.67,-330.388,15.8815,25.4608,13.2423,4.28565,2571.96,-403.676,-9.99143,51.3338,10.934,6.5939
887,2073.72,49.2007,22.0617,2421.9,-348.185,31.1434,18.0573,14.6891,7.37255,2532.59,-458.865,6.92039,42.2803,11.4176,10.6441
896,1948.82,55.0267,24.2907,2332.41,-383.582,44.5369,10.4898,16.5695,7.72115,2477.16,-528.337,22.9736,32.0531,12.3558,11.9349
905,1843.37,57.821,23.2827,2231.9,-388.527,55.8007,2.02036,18.8297,4.45309,2406.27,-562.905,37.8837,19.9373,13.7287,9.55404
914,1745.6,67.5475,29.1072,2123.06,-377.461,64.6488,2.8987,21.394,7.7132,2321.89,-576.287,51.2576,16.2899,15.4895,13.6177
923,1619.45,56.6996,31.4781,2008.8,-389.343,70.8573,-14.1577,24.1746,7.30352,2226.53,-607.081,62.6921,-5.99249,17.5742,13.9039
932,1562.39,54.4174,35.4116,1891.84,-329.443,74.3146,-19.8972,27.079,8.33258,2122.6,-560.208,71.8938,-17.4764,19.9143,15.4973
941,1437.55,50.1516,37.4935,1774.86,-337.315,74.9862,-24.8345,30.0167,7.4768,2012.42,-574.872,78.6464,-28.4948,22.4432,15.0503
950,1342.39,41.3038,37.058,1660.13,-317.737,72.8839,-31.5801,32.9023,4.15568,1897.89,-555.502,82.7799,-41.4762,25.0994,11.9586
959,1285.75,33.7705,39.3482,1549.74,-263.992,68.1173,-34.3468,35.656,3.69221,1780.96,-495.207,84.2236,-50.4531,27.8211,11.5271
968,1232.84,20.9026,40.3395,1446.09,-213.248,60.9632,-40.0606,38.1864,2.15311,1664.53,-431.687,83.0794,-62.1768,30.5123,9.8272
977,1129.03,9.81707,40.4442,1351.22,-222.19,51.7573,-41.9402,40.4086,0.0356202,1551.37,-422.341,79.5094,-69.6923,33.0774,7.36678
986,1103.57,-0.29649,38.6279,1266.77,-163.2,40.8431,-41.1396,42.2531,-3.62521,1443.83,-340.258,73.6835,-73.98,35.4365,3.19141
995,1087.32,-14.7591,42.2792,1194.02,-106.706,28.5447,-43.3037,43.6642,-1.38503,1343.9,-256.578,65.7523,-80.5114,37.5232,4.75601
1004,1024.83,-37.3546,40.1553,1133.92,-109.097,15.2081,-52.5627,44.598,-4.44267,1253.23,-228.404,55.8909,-93.2455,39.2827,0.872638
1013,1079.48,-45.221,46.1332,1086.65,-7.16594,1.30244,-46.5235,45.0323,1.10086,1172.89,-93.4046,44.4702,-89.6912,40.6709,5.46234
1022,1032.41,-48.6768,42.9829,1052.19,-19.7792,-12.7266,-35.9502,44.9703,-1.98736,1103.91,-71.5064,31.9224,-80.5992,41.6559,1.32704
1031,1040.79,-54.6481,39.2361,1030.07,10.7193,-26.3587,-28.2894,44.4046,-5.16854,1046.91,-6.12364,18.759,-73.407,42.195,-2.95886
1040,1055.91,-59.1628,36.5526,1019.77,36.1341,-39.2353,-19.9275,43.3627,-6.81011,1002.43,53.4778,5.32975,-64.4926,42.2798,-5.72721
1049,1081.98,-73.5188,35.8932,1020.38,61.5977,-50.9644,-22.5544,41.8674,-5.97417,970.617,111.36,-7.98208,-65.5367,41.8978,-6.00453
1058,1129.81,-82.3317,37.0442,1030.99,98.8205,-61.297,-21.0348,39.9524,-2.90819,951.578,178.231,-20.917,-61.4147,41.0479,-4.00369
1067,1122.39,-80.9655,28.6378,1049.8,72.5931,-69.9608,-11.0046,37.7023,-9.06452,944.136,178.256,-33.0844,-47.881,39.7859,-11.1481
1076,1153.29,-78.7501,25.1823,1074.87,78.4162,-76.7323,-2.01788,35.1913,-10.0089,946.845,206.443,-44.1047,-34.6454,38.1588,-12.9764
1085,1217.71,-73.3497,20.9454,1104.31,113.406,-81.4633,8.11361,32.5013,-11.5559,958.296,259.415,-53.6737,-19.6759,36.2216,-15.2762
1094,1216.98,-76.2582,25.9907,1136.32,80.6509,-84.058,7.79975,29.7075,-3.71678,977.207,239.768,-61.5396,-14.7186,34.0224,-8.0317
1103,1211.44,-56.3317,16.4541,1169.39,42.0418,-84.4968,28.1651,26.8818,-10.4277,1002.53,208.906,-67.5267,11.195,31.6064,-15.1523
1112,1213.36,-55.9813,15.7459,1201.91,11.4531,-82.8489,26.8675,24.1011,-8.35527,1032.81,180.556,-71.5425,15.5612,29.0361,-13.2902
1121,1246.29,-48.5737,15.3649,1232.07,14.222,-79.2974,30.7238,21.4571,-6.09215,1065.85,180.437,-73.6002,25.0265,26.4084,-11.0435
1130,1237.54,-42.9851,15.5914,1258.25,-20.7117,-74.0529,31.0678,19.0306,-3.43926,1099.62,137.916,-73.7392,30.7541,23.8112,-8.2198
1139,1215.83,-47.6841,13.6421,1279.2,-63.3689,-67.3523,19.6682,16.8904,-3.24826,1132.43,83.3993,-72.0257,24.3416,21.3198,-7.67767
1148,1212.52,-23.673,13.5995,1293.84,-81.3173,-59.4266,35.7537,15.0887,-1.48913,1162.78,49.7464,-68.5199,44.847,18.9935,-5.39398
1157,1220.58,-15.6744,14.5019,1301.39,-80.8119,-50.5193,34.8449,13.6634,0.838481,1189.42,31.1635,-63.305,47.6307,16.8792,-2.37734
1166,1159.29,-21.3026,9.18108,1301.56,-142.268,-40.9899,19.6874,12.6432,-3.46209,1211.33,-52.0347,-56.6664,35.3638,15.0311,-5.85006
1175,1143.31,-13.603,10.5746,1294.24,-150.933,-31.23,17.627,12.0451,-1.47045,1227.54,-84.2365,-48.9617,35.3587,13.4999,-2.92534
1184,1136.56,-5.79308,12.8028,1279.53,-142.973,-21.5949,15.8019,11.874,0.928857,1237.31,-100.748,-40.5131,34.7201,12.3242,0.478615
1193,1086.25,-2.23866,12.7564,1257.61,-171.36,-12.3982,10.1596,12.1235,0.632966,1239.93,-153.682,-31.6008,29.3621,11.5311,1.22529
1202,1005.41,0.797025,23.1519,1228.84,-223.429,-3.90092,4.69794,12.7777,10.3743,1234.92,-229.515,-22.4527,23.2497,11.1385,12.0134
1211,975.189,6.31648,21.2917,1193.87,-218.683,3.66221,2.65427,13.8041,7.48762,1222.18,-246.996,-13.3166,19.6331,11.146,10.1457
1220,970.73,11.2854,18.0007,1153.97,-183.236,10.0543,1.23112,15.1455,2.85516,1202.44,-231.712,-4.53925,15.8246,11.5255,6.47514
1229,906.514,0.795071,24.1192,1110.39,-203.872,15.0802,-14.2851,16.7389,7.38032,1176.46,-269.943,3.56238,-2.76731,12.2428,11.8764
1238,895.506,-1.70669,26.9876,1064.36,-168.856,18.6063,-20.313,18.5236,8.46395,1144.96,-249.456,10.7326,-12.4393,13.266,13.7215
1247,860.053,6.50815,28.9322,1016.97,-156.915,20.5385,-14.0304,20.4392,8.49296,1108.53,-248.476,16.7554,-10.2473,14.5634,14.3688
1256,805.618,-5.07351,28.2583,969.177,-163.559,20.8321,-25.9056,22.4279,5.8304,1067.66,-262.047,21.4624,-26.536,16.1044,12.1539
1265,777.489,-10.6252,32.123,922.249,-144.76,19.5452,-30.1704,24.4191,7.70391,1023.59,-246.101,24.7686,-35.3938,17.8281,14.2949
1274,770.016,-6.18903,28.0386,877.496,-107.48,16.7975,-22.9865,26.334,1.70466,977.851,-207.835,26.6379,-32.8269,19.6539,8.38472
1283,736.545,-25.4341,25.1459,836.057,-99.5116,12.7308,-38.1648,28.1042,-2.95829,931.821,-195.275,27.0561,-52.4902,21.5115,3.63441
1292,758.18,-27.8221,32.7948,798.836,-40.6561,7.49608,-35.3182,29.6689,3.12593,886.644,-128.463,26.0183,-53.8404,23.3381,9.45676
1301,733.856,-31.3034,32.8301,766.563,-32.7066,1.25005,-32.5534,30.9833,1.84673,843.285,-109.429,23.5252,-54.8285,25.087,7.74312
