Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
sn1992ag,0.025198,34.99283,0.148276,35.173383,-0.18055252,35.287123,-0.29429259
sn2007cq,0.025468,34.943635,0.143429,35.196975,-0.25334087,35.310553,-0.3669187
sn2005ms,0.026567,35.377692,0.142099,35.290535,0.087157175,35.403448,-0.025755983
sn1999gp,0.026677,35.353986,0.142999,35.299689,0.054296636,35.412537,-0.058550468
sn2005na,0.026881,35.274075,0.141195,35.316569,-0.042494097,35.429294,-0.15521822
sn2007co,0.027064,35.208077,0.141685,35.331605,-0.12352773,35.444219,-0.23614133
sn2004gs,0.027499,35.554208,0.140928,35.366949,0.18725839,35.479301,0.074906824
sn1992p,0.027637,35.512376,0.144083,35.378048,0.13432812,35.490317,0.022058888
sn1998ab,0.027688,34.989967,0.143171,35.382136,-0.39216898,35.494374,-0.50440746
sn2002de,0.027748,35.482228,0.141846,35.386935,0.095292961,35.499137,-0.016909003
sn2003u,0.028561,35.339311,0.14269,35.450988,-0.11167668,35.562701,-0.22339017
sn2005eq,0.029086,35.610269,0.141059,35.491407,0.11886166,35.602805,0.0074639932
sn2006qo,0.029526,35.436744,0.142005,35.524736,-0.087992317,35.63587,-0.19912598
sn1990o,0.030325,35.497775,0.143169,35.584034,-0.086259727,35.69469,-0.196915
sn2001ba,0.030381,35.669209,0.142175,35.588133,0.081076531,35.698754,-0.029544873
sn2003ch,0.030416,35.690108,0.140939,35.59069,0.099417945,35.701291,-0.011182352
sn1997dg,0.030482,35.947597,0.1417,35.595506,0.35209171,35.706066,0.24153108
sn1996c,0.030721,35.590467,0.142617,35.612859,-0.022392685,35.723278,-0.13281106
sn2006bt,0.031484,35.80412,0.140272,35.667387,0.13673285,35.777349,0.026771335
sn2006az,0.031485,35.68697,0.140346,35.667458,0.019511907,35.777419,-0.090449018
sn2007bd,0.031638,35.584368,0.14121,35.678236,-0.093867952,35.788106,-0.20373798
sn1999cc,0.031764,35.633256,0.140686,35.687074,-0.05381784,35.796868,-0.16361204
sn2004as,0.032538,35.8802,0.14043,35.740624,0.13957581,35.849957,0.030243027
sn2004l,0.033173,35.745515,0.143111,35.783636,-0.038120326,35.89259,-0.14707423
sn2006s,0.033255,35.96312,0.139885,35.789131,0.17398833,35.898037,0.065083067
sn2006gr,0.033614,35.91306,0.139809,35.813036,0.10002401,35.921728,-0.0086673812
sn2005iq,0.034074,36.012203,0.138969,35.843305,0.16889805,35.951723,0.060480211
sn2005eu,0.034781,35.901769,0.141596,35.889058,0.012711155,35.997056,-0.095286887
sn1996bl,0.034854,35.742786,0.141007,35.89373,-0.15094404,36.001684,-0.25889854
sn2003iv,0.034971,36.008294,0.140126,35.901199,0.10709536,36.009084,-0.00078973477
sn1992bg,0.035218,35.883836,0.14465,35.916886,-0.033050338,36.024625,-0.14078907
sn2002hd,0.035755,35.691602,0.142258,35.950624,-0.25902214,36.058045,-0.36644228
SDSS17784,0.03652,36.08076,0.115396,35.997845,0.082915318,36.104812,-0.024052151
sn2000cf,0.036934,36.125246,0.140956,36.022998,0.10224797,36.129721,-0.0044747665
sn2006nz,0.03695,36.067055,0.114021,36.023965,0.043090129,36.130678,-0.063623071
sn2006mo,0.036969,36.135765,0.141722,36.025112,0.1106529,36.131814,0.0039510144
sn2001eh,0.037075,36.029637,0.139296,36.031502,-0.0018651464,36.138141,-0.10850413
sn2002hu,0.038086,36.047263,0.138952,36.091572,-0.044308626,36.197614,-0.15035085
sn1999aw,0.039083,36.261874,0.139901,36.149308,0.11256651,36.254763,0.0071113462
sn2003fa,0.039219,36.157637,0.138984,36.157072,0.00056489808,36.262446,-0.10480966
sn2001az,0.040259,36.35703,0.142119,36.215595,0.14143501,36.320358,0.036671914
sn2005lz,0.040689,36.276362,0.139014,36.239363,0.036999238,36.343874,-0.067511374
sn1992bh,0.041657,36.527303,0.141016,36.291988,0.23531415,36.395932,0.13137081
sn1992bl,0.0424,36.296029,0.142756,36.331581,-0.035552548,36.435089,-0.13906061
SDSS10805,0.04413,36.27164,0.11486,36.42122,-0.14957973,36.523717,-0.25207756
SDSS14279,0.04428,36.292702,0.113705,36.42883,-0.13612854,36.531241,-0.23853924
sn2005hc,0.04492,36.564561,0.111373,36.461024,0.10353647,36.563062,0.0014987467
sn2004gu,0.046856,36.447889,0.137271,36.555771,-0.10788198,36.656684,-0.20879498
sn1995ac,0.048984,36.350468,0.139079,36.655635,-0.30516687,36.755317,-0.40484836
