ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
82,2168.04,-9.89267,0.522364,2631.55,-463.51,-13.8558,3.96314,0.511768,0.0105956,5002.45,-2834.41,-10.6214,0.728744,0.222948,0.299415
87,2330.99,-12.7208,0.489592,2818.37,-487.378,-17.2637,4.54286,0.595384,-0.105793,5284.29,-2953.29,-13.026,0.305187,0.264946,0.224646
92,2446.65,-19.2047,0.789127,3011.66,-565.014,-20.9036,1.69892,0.68191,0.107216,5563.74,-3117.09,-15.6466,-3.55813,0.310532,0.478594
97,2484.46,-19.0476,0.57472,3211.7,-727.246,-24.7286,5.681,0.769766,-0.195046,5841.81,-3357.35,-18.4726,-0.574941,0.359395,0.215326
104,2951.15,-28.1287,0.830793,3503.12,-551.962,-30.296,2.16731,0.891711,-0.0609173,6229.66,-3278.5,-22.745,-5.38366,0.432437,0.398357
113,3221.96,-31.7919,0.924375,3894.53,-672.566,-37.5675,5.77558,1.03977,-0.1154,6724.91,-3502.95,-28.675,-3.11693,0.532488,0.391887
122,3382.73,-35.701,1.11192,4299.92,-917.189,-44.5914,8.89046,1.16864,-0.0567198,7215.7,-3832.97,-34.9298,-0.771196,0.636194,0.475723
131,3592.1,-41.5613,1.10666,4713.44,-1121.34,-50.9455,9.3842,1.26867,-0.162011,7703.5,-4111.4,-41.331,-0.230297,0.739508,0.36715
140,4229.84,-43.6625,1.09668,5128.53,-898.688,-56.2207,12.5582,1.33241,-0.235728,8188.93,-3959.09,-47.6909,4.02836,0.839063,0.25762
149,4251.39,-45.0365,1.00578,5538.21,-1286.82,-60.0327,14.9962,1.35467,-0.348884,8671.23,-4419.85,-53.776,8.73947,0.929744,0.0760377
158,4778.71,-49.241,1.07943,5933.59,-1154.88,-62.0348,12.7938,1.33414,-0.254708,9147.55,-4368.84,-59.3604,10.1194,1.00869,0.0707442
167,4844.8,-45.9645,0.855441,6307.4,-1462.6,-61.9383,15.9738,1.27317,-0.417727,9616.74,-4771.94,-64.1767,18.2122,1.07139,-0.215945
176,5120.63,-43.3901,0.96559,6651.36,-1530.73,-59.5289,16.1388,1.17853,-0.21294,10076.7,-4956.04,-67.9973,24.6072,1.11595,-0.15036
185,5373.97,-30.3906,0.835251,6958.1,-1584.12,-54.6822,24.2916,1.0612,-0.225948,10525.7,-5151.71,-70.6421,40.2515,1.14255,-0.307301
194,5542.7,-18.1436,0.793541,7220.71,-1678.01,-47.3489,29.2053,0.934821,-0.14128,10961.4,-5418.68,-71.8831,53.7395,1.14793,-0.354394
203,5446.22,-7.21464,0.694054,7433.29,-1987.07,-37.5757,30.3611,0.815829,-0.121775,11382.1,-5935.86,-71.5651,64.3504,1.13055,-0.436494
212,5636.34,2.53847,0.877642,7589.92,-1953.58,-25.5181,28.0566,0.72544,0.152202,11783.7,-6147.39,-69.5416,72.0801,1.09461,-0.216969
221,5816.48,17.9047,0.874199,7687.79,-1871.31,-11.4466,29.3513,0.689847,0.184352,12161.8,-6345.35,-65.6273,83.532,1.05085,-0.176649
230,5684.66,26.6053,1.23818,7724.38,-2039.73,4.29756,22.3077,0.734342,0.50384,12511.8,-6827.11,-59.6936,86.2989,1.00921,0.228972
239,5776.16,46.2991,1.78071,7698.52,-1922.37,21.3218,24.9773,0.881196,0.899516,12830.4,-7054.2,-51.6638,97.9629,0.97663,0.804083
248,5435.47,50.6637,2.10983,7610.42,-2174.96,39.1963,11.4674,1.14821,0.961626,13115.7,-7680.28,-41.4983,92.162,0.955564,1.15427
257,5228,71.5358,3.13386,7461.74,-2233.74,57.4621,14.0736,1.54838,1.58548,13367,-8139.04,-29.1934,100.729,0.94629,2.18757
266,5090.29,86.4306,3.86066,7255.85,-2165.56,75.5468,10.8838,2.09728,1.76338,13581.1,-8490.81,-14.9151,101.346,0.972316,2.88835
275,5096.49,106.963,5.31265,6998.44,-1901.95,92.8661,14.0967,2.80726,2.50539,13755.2,-8658.66,1.13246,105.83,1.06385,4.2488
284,4546.18,102.707,5.82483,6695.19,-2149.01,108.876,-6.16957,3.682,2.14283,13886.4,-9340.26,18.7854,83.9212,1.24244,4.58239
293,4371.25,117.073,8.21385,6352.82,-1981.57,123.108,-6.03576,4.71647,3.49738,13973.2,-9601.98,37.9549,79.1178,1.52097,6.69289
302,3935.72,117.089,9.31107,5977.95,-2042.24,135.161,-18.0719,5.89644,3.41463,14013.7,-10078,58.6183,58.4712,1.90314,7.40792
311,3649.99,119.046,10.9594,5578.36,-1928.38,144.703,-25.657,7.20119,3.75823,14007.3,-10357.4,80.647,38.3994,2.39699,8.56244
320,3411.94,112.762,12.6384,5163.33,-1751.38,151.403,-38.641,8.60365,4.03479,13955.5,-10543.6,103.545,9.21744,3.02673,9.61172
329,3173.93,117.149,15.1816,4741.88,-1567.94,155.022,-37.8734,10.0713,5.11028,13859.5,-10685.5,126.862,-9.7125,3.81397,11.3676
338,2842.13,105.901,16.0657,4322.45,-1480.31,155.432,-49.5314,11.5683,4.4974,13719.7,-10877.6,150.257,-44.3563,4.77711,11.2886
347,2498.24,86.2064,16.2208,3912.68,-1414.45,152.622,-66.4153,13.0585,3.16228,13536,-11037.8,173.509,-87.3026,5.93412,10.2867
356,2358.31,79.8487,18.6902,3519.01,-1160.7,146.647,-66.7986,14.5038,4.18646,13307.3,-10949,196.435,-116.586,7.30019,11.39
365,2186.33,61.0311,18.5056,3148.49,-962.165,137.758,-76.7272,15.8598,2.64578,13037.1,-10850.8,218.729,-157.698,8.87587,9.62973
374,2038.68,46.4875,21.0827,2807.2,-768.525,126.268,-79.7802,17.0739,4.0088,12730.5,-10691.8,239.946,-193.459,10.6475,10.4352
383,1891.76,31.557,21.4257,2500.11,-608.352,112.557,-81.0005,18.1035,3.32217,12391.5,-10499.7,259.705,-228.148,12.6115,8.81416
392,1787.59,19.7448,22.3593,2231.07,-443.478,97.0225,-77.2778,18.9148,3.44449,12022.9,-10235.3,277.639,-257.895,14.7732,7.58609
401,1734.58,-0.544681,21.1747,2002.59,-268.006,80.0829,-80.6276,19.4896,1.68506,11626.4,-9891.78,293.406,-293.951,17.1534,4.02131
410,1738.05,-21.8916,21.0336,1816.16,-78.1045,62.2043,-84.0958,19.812,1.22166,11204.1,-9466.09,306.719,-328.611,19.7591,1.27447
419,1731.61,-35.0666,19.2941,1671.2,60.4072,44.0221,-79.0887,19.8655,-0.571405,10761.6,-9030.02,317.49,-352.556,22.5516,-3.25757
428,1770.01,-48.4463,19.1288,1566.54,203.469,26.1476,-74.5939,19.6411,-0.512283,10304.5,-8534.51,325.611,-374.057,25.491,-6.36223
437,1770.68,-61.9365,19.3346,1500.05,270.629,9.10514,-71.0416,19.1458,0.18879,9837.56,-8066.88,330.888,-392.825,28.5536,-9.21904
446,1856.79,-62.1436,17.3252,1469.44,387.346,-6.66036,-55.4832,18.3954,-1.07023,9365.32,-7508.53,333.049,-395.192,31.7245,-14.3993
455,2045.9,-74.4981,15.4382,1471.7,574.206,-20.797,-53.7011,17.4154,-1.9772,8891.74,-6845.83,331.744,-406.242,34.9965,-19.5583
464,2224.7,-80.0589,14.5813,1502.25,722.453,-32.9389,-47.12,16.2438,-1.6625,8420.51,-6195.81,326.974,-407.033,38.3426,-23.7612
473,2178.24,-75.3658,11.5893,1555.58,622.664,-42.7672,-32.5986,14.9324,-3.34309,7955.55,-5777.31,318.981,-394.346,41.7206,-30.1313
482,2323.36,-71.9894,11.4556,1625.92,697.437,-50.0421,-21.9473,13.5329,-2.07732,7500.54,-5177.18,307.937,-379.927,45.0879,-33.6323
491,2418.7,-71.1199,10.3049,1708.25,710.452,-54.6375,-16.4824,12.0974,-1.79251,7059.91,-4641.21,293.902,-365.022,48.402,-38.0971
500,2447.25,-59.624,8.30294,1798.01,649.248,-56.523,-3.10099,10.6732,-2.37026,6638.56,-4191.31,276.839,-336.463,51.6155,-43.3125
509,2577.77,-47.175,8.22746,1890.71,687.065,-55.7719,8.59688,9.30941,-1.08195,6240.83,-3663.06,256.73,-303.905,54.6843,-46.4568
518,2558.51,-42.4169,7.35097,1981.68,576.838,-52.6243,10.2073,8.07647,-0.725501,5868.27,-3309.76,233.88,-276.297,57.5908,-50.2398
527,2579.22,-23.0411,6.50428,2066.04,513.176,-47.3768,24.3357,7.03966,-0.53538,5521.61,-2942.39,208.661,-231.702,60.3136,-53.8093
536,2523.98,-18.6287,6.71246,2140.04,383.937,-40.3497,21.721,6.25038,0.462081,5202.67,-2678.69,181.42,-200.049,62.8174,-56.1049
545,2519.15,-1.43395,8.58876,2200.83,318.321,-31.8867,30.4528,5.74542,2.84333,4914.21,-2395.06,152.482,-153.916,65.0522,-56.4634
554,2566.59,3.55431,8.51755,2246.25,320.338,-22.308,25.8623,5.54627,2.97128,4659.56,-2092.98,122.198,-118.644,66.954,-58.4364
563,2545.99,11.5793,10.6431,2275.23,270.768,-12.0724,23.6517,5.67061,4.97251,4440.17,-1894.17,90.8752,-79.2959,68.4914,-57.8483
572,2409.8,18.6254,11.8913,2287.37,122.437,-1.77908,20.4044,6.13591,5.75538,4254.68,-1844.88,58.7922,-40.1669,69.675,-57.7837
581,2410.13,26.5374,15.4975,2282.78,127.343,8.05194,18.4855,6.94506,8.55239,4102.09,-1691.96,26.3124,0.224988,70.5032,-55.0058
590,2373.46,26.8724,15.2827,2262.41,111.048,16.9832,9.88923,8.08778,7.19488,3982.19,-1608.73,-6.11834,32.9908,70.9611,-55.6784
599,2206.46,28.2947,18.225,2227.16,-20.6959,24.6587,3.63593,9.54242,8.6826,3894.75,-1688.29,-37.9726,66.2673,71.0225,-52.7975
608,2119.7,32.2515,22.1034,2178.23,-58.5295,30.8036,1.4479,11.2752,10.8282,3839.33,-1719.63,-68.6934,100.945,70.6595,-48.5561
617,2135.45,23.9273,25.8934,2118.64,16.8186,35.0965,-11.1692,13.2298,12.6636,3814.35,-1678.9,-98.0581,121.985,69.8783,-43.985
626,1951.2,10.8452,25.9867,2052,-100.802,37.2791,-26.4339,15.3446,10.6421,3817.83,-1866.64,-125.881,136.726,68.7006,-42.7139
635,1938.19,7.54114,30.1719,1981.6,-43.4108,37.1829,-29.6417,17.5569,12.615,3847.45,-1909.27,-151.887,159.428,67.1464,-36.9745
644,1859.9,-5.033,32.9222,1910.26,-50.3638,34.7275,-39.7605,19.8071,13.115,3900.44,-2040.54,-175.712,170.679,65.2389,-32.3168
653,1847.08,-15.3753,32.8238,1840.33,6.74994,29.9197,-45.2951,22.0407,10.7831,3973.52,-2126.44,-196.911,181.535,63.0067,-30.1829
662,1848.18,-29.9359,34.7378,1774.49,73.6934,22.893,-52.829,24.1985,10.5393,4063.89,-2215.71,-215.16,185.224,60.4809,-25.7432
671,1814.96,-56.9826,36.3808,1716.03,98.9258,13.9182,-70.9008,26.1965,10.1843,4169.52,-2354.56,-230.39,173.408,57.6792,-21.2984
680,1760.56,-66.7884,36.6042,1667.75,92.8097,3.30011,-70.0885,27.9618,8.64233,4287.87,-2527.3,-242.53,175.741,54.6311,-18.027
689,1822.41,-80.806,38.1163,1631.76,190.644,-8.63584,-72.1701,29.4336,8.68278,4415.73,-2593.32,-251.487,170.681,51.3785,-13.2622
698,1884.92,-94.2074,38.9399,1609.66,275.259,-21.5916,-72.6158,30.5795,8.36043,4549.38,-2664.46,-257.199,162.991,47.9918,-9.05189
707,1891,-99.954,36.5131,1602.32,288.674,-35.2516,-64.7024,31.3763,5.13676,4684.67,-2793.67,-259.611,159.657,44.5457,-8.03265
716,1908.77,-113.946,36.4293,1609.93,298.841,-49.1025,-64.8434,31.8008,4.62853,4818.96,-2910.19,-258.709,144.763,41.0793,-4.64996
725,1994.29,-122.488,33.4393,1632.08,362.21,-62.5611,-59.9273,31.8323,1.60698,4950.12,-2955.83,-254.516,132.028,37.617,-4.17775
734,2050.06,-127.683,32.2593,1668.41,381.651,-75.1606,-52.5226,31.4731,0.786179,5076.05,-3026,-247.174,119.491,34.2063,-1.94699
743,2184.75,-130.614,27.6853,1718.01,466.744,-86.4841,-44.1295,30.7322,-3.04683,5194.12,-3009.37,-236.876,106.262,30.901,-3.2157
752,2260,-131.217,27.3087,1779.65,480.355,-96.2167,-35.0002,29.6325,-2.32385,5301.36,-3041.36,-223.913,92.6965,27.7693,-0.460594
761,2344.61,-126.704,24.6929,1851.62,492.984,-104.09,-22.6135,28.2117,-3.51878,5395.36,-3050.76,-208.587,81.8827,24.8707,-0.177769
770,2348.38,-117.03,21.1035,1931.1,417.286,-109.771,-7.2588,26.5351,-5.43159,5474.72,-3126.34,-191.041,74.0113,22.2453,-1.1418
779,2350.93,-109.053,19.3843,2014.55,336.383,-112.987,3.93359,24.6702,-5.28593,5537.6,-3186.67,-171.474,62.4209,19.9292,-0.544939
788,2481.01,-104.286,19.3659,2099.66,381.355,-113.615,9.32952,22.6814,-3.3155,5583.37,-3102.35,-150.232,45.9466,17.9553,1.41053
797,2466.93,-89.1184,17.3212,2183.52,283.408,-111.527,22.409,20.6254,-3.30422,5610.82,-3143.89,-127.656,38.5375,16.3491,0.972064
806,2493.81,-77.0153,16.1542,2264.42,229.385,-106.779,29.7633,18.557,-2.40277,5619.97,-3126.16,-104.249,27.2338,15.1323,1.02188
815,2552.73,-64.7342,14.1638,2339.16,213.57,-99.4755,34.7413,16.555,-2.39119,5609.92,-3057.19,-80.3312,15.597,14.3339,-0.170069
824,2521.81,-49.9835,12.1229,2405.16,116.641,-89.9019,39.9184,14.7085,-2.58561,5580.75,-3058.95,-56.2464,6.26292,13.9817,-1.85887
833,2495.02,-27.9085,11.6282,2459.55,35.4659,-78.3017,50.3931,13.0932,-1.46496,5532.23,-3037.21,-32.2967,4.38819,14.0904,-2.46219
842,2505.47,-17.8662,13.3085,2500.51,4.95899,-64.9706,47.1044,11.7671,1.5414,5465.2,-2959.73,-8.83581,-9.03036,14.6567,-1.3482
851,2383.14,3.01617,13.0309,2526.66,-143.516,-50.1783,53.1945,10.7656,2.26536,5380.94,-2997.8,13.8088,-10.7927,15.6547,-2.62374
860,2355.55,13.7369,15.4091,2536.68,-181.133,-34.2338,47.9707,10.121,5.28812,5280.47,-2924.93,35.3357,-21.5988,17.0622,-1.65308
869,2237.42,27.841,16.3651,2530.76,-293.349,-17.7029,45.5438,9.86029,6.50481,5165.46,-2928.04,55.3742,-27.5333,18.8709,-2.5058
878,2168.28,41.3423,17.5279,2508.34,-340.054,-1.10588,42.4482,10.0092,7.51874,5036.63,-2868.35,73.633,-32.2907,21.0747,-3.54671
887,2073.72,49.2007,22.0617,2469.94,-396.223,15.081,34.1196,10.5657,11.4959,4895.83,-2822.11,89.8648,-40.6641,23.6396,-1.57794
896,1948.82,55.0267,24.2907,2415.61,-466.785,30.4311,24.5956,11.5311,12.7596,4744.4,-2795.58,103.872,-48.8449,26.5351,-2.24445
905,1843.37,57.821,23.2827,2345.89,-502.517,44.69,13.1311,12.8838,10.399,4584.15,-2740.78,115.627,-57.8062,29.709,-6.42628
914,1745.6,67.5475,29.1072,2262.68,-517.079,57.4857,10.0618,14.579,14.5282,4417.41,-2671.81,124.969,-57.4218,33.1083,-4.00115
923,1619.45,56.6996,31.4781,2168.45,-548.997,68.4276,-11.728,16.5582,14.9199,4246.36,-2626.91,131.702,-75.0021,36.6857,-5.20759
932,1562.39,54.4174,35.4116,2065.51,-503.118,77.235,-22.8176,18.7584,16.6532,4073.02,-2510.62,135.738,-81.3202,40.3898,-4.97824
941,1437.55,50.1516,37.4935,1956.12,-518.572,83.7041,-33.5525,21.1184,16.3751,3899.33,-2461.78,137.067,-86.9152,44.1713,-6.67785
950,1342.39,41.3038,37.058,1842.1,-499.714,87.6775,-46.3737,23.5823,13.4757,3726.81,-2384.42,135.726,-94.4221,47.986,-10.9281
959,1285.75,33.7705,39.3482,1725.34,-439.589,89.0927,-55.3222,26.0941,13.2541,3556.98,-2271.22,131.813,-98.0423,51.7912,-12.443
968,1232.84,20.9026,40.3395,1608.71,-375.874,88.0429,-67.1403,28.5648,11.7747,3392.02,-2159.18,125.448,-104.545,55.5166,-15.1771
977,1129.03,9.81707,40.4442,1494.98,-365.952,84.6775,-74.8604,30.9063,9.5379,3233.96,-2104.92,116.774,-106.956,59.094,-18.6498
986,1103.57,-0.29649,38.6279,1386.47,-282.899,79.1535,-79.45,33.0461,5.58184,3084.36,-1980.79,105.941,-106.237,62.4712,-23.8433
995,1087.32,-14.7591,42.2792,1285.16,-197.841,71.6086,-86.3676,34.9252,7.35404,2944.46,-1857.14,93.0813,-107.84,65.6092,-23.33
1004,1024.83,-37.3546,40.1553,1192.69,-167.869,62.2046,-99.5592,36.4961,3.65922,2815.17,-1790.35,78.3484,-115.703,68.4801,-28.3248
1013,1079.48,-45.221,46.1332,1110.15,-30.672,51.2956,-96.5166,37.7202,8.41298,2697.15,-1617.67,62.0415,-107.262,71.0505,-24.9173
1022,1032.41,-48.6768,42.9829,1038.64,-6.23707,39.2914,-87.9682,38.5688,4.41406,2591.47,-1559.06,44.4617,-93.1385,73.2799,-30.297
1031,1040.79,-54.6481,39.2361,978.832,61.9591,26.6814,-81.3294,39.0024,0.233752,2498.77,-1457.98,25.9864,-80.6344,75.1159,-35.8798
1040,1055.91,-59.1628,36.5526,931.317,124.588,13.7927,-72.9556,39.0155,-2.46287,2419.63,-1363.72,6.83105,-65.9939,76.5407,-39.9881
1049,1081.98,-73.5188,35.8932,896.328,185.65,0.986444,-74.5052,38.5986,-2.7054,2354.26,-1272.28,-12.7553,-60.7635,77.5321,-41.6389
1058,1129.81,-82.3317,37.0442,874.023,255.786,-11.4991,-70.8327,37.7533,-0.709075,2302.89,-1173.08,-32.6321,-49.6996,78.0752,-41.031
1067,1122.39,-80.9655,28.6378,863.305,259.086,-23.2867,-57.6788,36.5332,-7.89545,2264.95,-1142.56,-52.4427,-28.5228,78.1878,-49.5501
1076,1153.29,-78.7501,25.1823,862.812,290.476,-34.0075,-44.7426,34.9824,-9.80004,2239.78,-1086.49,-71.8113,-6.93884,77.8709,-52.6886
1085,1217.71,-73.3497,20.9454,871.216,346.495,-43.3684,-29.9813,33.1524,-12.207,2226.75,-1009.04,-90.4382,17.0885,77.1332,-56.1878
1094,1216.98,-76.2582,25.9907,887.317,329.658,-51.1283,-25.1299,31.0882,-5.09748,2225.36,-1008.39,-108.075,31.8171,75.9765,-49.9858
1103,1211.44,-56.3317,16.4541,910.15,301.287,-57.1222,0.790514,28.8316,-12.3775,2235.35,-1023.91,-124.55,68.2183,74.3999,-57.9458
1112,1213.36,-55.9813,15.7459,938.315,275.046,-61.2616,5.28022,26.4409,-10.695,2255.91,-1042.55,-139.691,83.7099,72.4233,-56.6774
1121,1246.29,-48.5737,15.3649,969.671,276.62,-63.5523,14.9787,24.0071,-8.64216,2285.35,-1039.06,-153.308,104.734,70.1066,-54.7417
1130,1237.54,-42.9851,15.5914,1002.19,235.346,-64.0261,21.041,21.612,-6.02058,2322.09,-1084.55,-165.223,122.238,67.5012,-51.9098
1139,1215.83,-47.6841,13.6421,1034.24,181.597,-62.7411,15.0569,19.3249,-5.68281,2364.92,-1149.09,-175.289,127.605,64.6458,-51.0037
1148,1212.52,-23.673,13.5995,1064.32,148.201,-59.7494,36.0764,17.1992,-3.59967,2412.8,-1200.27,-183.35,159.677,61.5632,-47.9636
1157,1220.58,-15.6744,14.5019,1091.24,129.339,-55.1257,39.4513,15.2758,-0.773942,2464.87,-1244.29,-189.269,173.595,58.2682,-43.7663
1166,1159.29,-21.3026,9.18108,1113.95,45.3407,-49.1407,27.8381,13.6047,-4.42361,2519.76,-1360.47,-193.073,171.771,54.8186,-45.6375
1175,1143.31,-13.603,10.5746,1131.45,11.8514,-42.1347,28.5318,12.2329,-1.65829,2575.86,-1432.55,-194.844,181.241,51.2859,-40.7113
1184,1136.56,-5.79308,12.8028,1142.96,-6.40014,-34.4127,28.6196,11.1954,1.60743,2631.71,-1495.15,-194.626,188.833,47.7294,-34.9266
1193,1086.25,-2.23866,12.7564,1147.74,-61.4919,-26.2372,23.9985,10.5158,2.24062,2685.94,-1599.69,-192.423,190.185,44.1971,-31.4406
1202,1005.41,0.797025,23.1519,1145.27,-139.867,-17.8189,18.6159,10.2083,12.9436,2737.4,-1731.99,-188.188,188.985,40.7275,-17.5756
1211,975.189,6.31648,21.2917,1135.42,-160.23,-9.38992,15.7064,10.2705,11.0212,2785.04,-1809.85,-181.948,188.265,37.3578,-16.0661
1220,970.73,11.2854,18.0007,1118.84,-148.111,-1.28449,12.5699,10.6752,7.32546,2828.1,-1857.37,-173.957,185.243,34.1316,-16.131
1229,906.514,0.795071,24.1192,1096.24,-189.729,6.19237,-5.3973,11.3895,12.7297,2865.79,-1959.28,-164.451,165.246,31.0908,-6.97161
1238,895.506,-1.70669,26.9876,1068.3,-172.789,12.7969,-14.5036,12.3829,14.6046,2897.29,-2001.78,-153.605,151.898,28.2796,-1.29205
1247,860.053,6.50815,28.9322,1035.51,-175.456,18.3252,-11.8171,13.625,15.3071,2921.61,-2061.56,-141.555,148.064,25.7424,3.18976
1256,805.618,-5.07351,28.2583,998.332,-192.714,22.6202,-27.6937,15.0868,13.1715,2937.72,-2132.1,-128.406,123.333,23.5249,4.73342
1265,777.489,-10.6252,32.123,957.939,-180.45,25.6007,-36.2259,16.7105,15.4125,2945.44,-2167.95,-114.356,103.731,21.6433,10.4797
1274,770.016,-6.18903,28.0386,915.837,-145.821,27.2299,-33.4189,18.4202,9.61844,2945,-2174.98,-99.6726,93.4835,20.095,7.94367
1283,736.545,-25.4341,25.1459,873.361,-136.816,27.4927,-52.9268,20.1499,4.99596,2936.47,-2199.93,-84.6006,59.1665,18.8875,6.25839
1292,758.18,-27.8221,32.7948,831.619,-73.4382,26.3833,-54.2054,21.8415,10.9533,2919.7,-2161.52,-69.3773,41.5552,18.0361,14.7587
1301,733.856,-31.3034,32.8301,791.536,-57.6794,23.9014,-55.2048,23.4527,9.37736,2894.33,-2160.47,-54.2342,22.9308,17.5719,15.2582
1310,712.532,-45.6622,32.308,753.924,-41.3912,20.102,-65.7642,24.9423,7.36565,2860.19,-2147.66,-39.3843,-6.27781,17.5137,14.7943
1319,718.903,-45.3274,37.0351,719.699,-0.795793,15.2144,-60.5418,26.2564,10.7786,2818.04,-2099.13,-24.9729,-20.3545,17.8293,19.2058
1328,723.408,-52.8192,22.7581,689.673,33.7349,9.47796,-62.2972,27.3519,-4.59377,2768.65,-2045.24,-11.1541,-41.6652,18.4903,4.2678
1337,757.937,-50.5695,32.7284,664.514,93.4225,3.1043,-53.6738,28.1916,4.53678,2712.67,-1954.73,1.89026,-52.4598,19.4744,13.254
1346,737.666,-57.1386,25.6747,644.781,92.885,-3.72963,-53.409,28.7477,-3.07302,2650.63,-1912.96,13.9434,-71.0821,20.7685,4.9062
1355,765.134,-65.5484,22.1336,630.916,134.218,-10.8755,-54.6729,28.9982,-6.86452,2582.99,-1817.86,24.7634,-90.3118,22.3632,-0.229564
1364,776.923,-62.1891,20.8649,622.927,153.996,-18.115,-44.0741,28.9454,-8.08051,2510.45,-1733.53,34.2347,-96.4238,24.2363,-3.37142
1373,777.362,-56.4015,13.9711,620.408,156.953,-25.159,-31.2425,28.6039,-14.6328,2433.89,-1656.53,42.3614,-98.763,26.3452,-12.3742
1382,773.981,-47.5995,19.7096,622.957,151.024,-31.7597,-15.8398,27.9913,-8.28165,2354.19,-1580.21,49.108,-96.7075,28.6496,-8.93995
1391,806.044,-66.4348,18.9034,630.191,175.853,-37.7037,-28.7311,27.1231,-8.21972,2272.27,-1466.23,54.4047,-120.84,31.1067,-12.2034
1400,830.177,-61.3485,26.3292,641.857,188.32,-42.827,-18.5215,26.0152,0.313978,2189.18,-1359,58.1319,-119.48,33.6746,-7.34536
1409,822.186,-54.6345,5.1988,657.563,164.623,-46.9941,-7.64039,24.6871,-19.4883,2105.89,-1283.71,60.1927,-114.827,36.3089,-31.1101
1418,818.106,-52.4991,20.0139,676.246,141.86,-50.1086,-2.39047,23.1945,-3.18057,2023.02,-1204.91,60.6548,-113.154,38.98,-18.9661
1427,796.252,-38.2634,20.0412,696.824,99.4274,-52.1071,13.8437,21.5978,-1.55666,1941.23,-1144.98,59.6035,-97.8669,41.6575,-21.6163
1436,803.463,-40.2416,13.1922,718.315,85.1485,-52.9365,12.6949,19.9484,-6.75618,1861.27,-1057.81,57.114,-97.3556,44.3016,-31.1093
1445,798.655,-37.8014,10.43,739.859,58.7953,-52.5543,14.7529,18.2885,-7.85853,1784.05,-985.392,53.2508,-91.0521,46.8636,-36.4336
1454,773.833,-26.0106,2.1953,760.727,13.1069,-50.9239,24.9133,16.6514,-14.4561,1710.55,-936.716,48.0764,-74.087,49.2864,-47.0911
1463,762.183,-21.7373,18.35,780.218,-18.035,-48.1104,26.373,15.0782,3.27182,1641.51,-879.322,41.6724,-63.4097,51.5331,-33.1831
1472,749.532,-9.44394,12.4154,797.464,-47.9326,-44.2793,34.8353,13.6199,-1.20453,1577.1,-827.571,34.159,-43.6029,53.5919,-41.1765
1481,738.185,2.7698,16.5295,811.707,-73.522,-39.5899,42.3597,12.3203,4.20914,1517.62,-779.438,25.6706,-22.9008,55.4442,-38.9148
1490,727.424,-4.9052,14.6158,822.327,-94.9031,-34.1803,29.2751,11.2148,3.40102,1463.48,-736.061,16.3628,-21.268,57.0633,-42.4476
1499,701.642,-1.96257,-1.3298,828.727,-127.084,-28.1637,26.2011,10.331,-11.6608,1415.13,-713.487,6.41583,-8.3784,58.4147,-59.7445
