ell,Dl_obs,Dl_te_obs,Dl_ee_obs,Dl_lcdm_tt,residual_lcdm_tt,Dl_lcdm_te,residual_lcdm_te,Dl_lcdm_ee,residual_lcdm_ee,Dl_USMFv2_tt,residual_USMFv2_tt,Dl_USMFv2_te,residual_USMFv2_te,Dl_USMFv2_ee,residual_USMFv2_ee
482,2323.36,-71.9894,11.4556,2309.85,13.5122,-73.7522,1.76279,10.6924,0.763166,3015.9,-692.537,53.5176,-125.507,47.2559,-35.8003
491,2418.7,-71.1199,10.3049,2400.6,18.0966,-68.1066,-3.01325,9.29652,1.0084,2872.33,-453.637,19.565,-90.6848,46.6524,-36.3475
500,2447.25,-59.624,8.30294,2479.88,-32.6243,-60.2232,0.599208,8.13008,0.172863,2786.49,-339.236,-12.7311,-46.893,45.5918,-37.2889
509,2577.77,-47.175,8.22746,2544.22,33.5542,-50.5133,3.33827,7.25779,0.969668,2756.49,-178.718,-42.8104,-4.36467,44.0755,-35.848
518,2558.51,-42.4169,7.35097,2591.6,-33.0858,-39.4705,-2.94644,6.73487,0.616096,2775.85,-217.335,-70.1603,27.7434,42.1694,-34.8184
527,2579.22,-23.0411,6.50428,2620.21,-40.9933,-27.6238,4.58274,6.60369,-0.0994084,2836.77,-257.554,-94.295,71.2539,39.9454,-33.4411
536,2523.98,-18.6287,6.71246,2629.35,-105.368,-15.526,-3.10266,6.89274,-0.180275,2932.57,-408.593,-114.752,96.1233,37.4614,-30.7489
545,2519.15,-1.43395,8.58876,2619.22,-100.067,-3.75302,2.31907,7.6159,0.972854,3057.48,-538.328,-131.092,129.658,34.7605,-26.1717
554,2566.59,3.55431,8.51755,2590.72,-24.1311,7.14822,-3.5939,8.77132,-0.253767,3206.35,-639.761,-142.86,146.415,31.872,-23.3544
563,2545.99,11.5793,10.6431,2545.61,0.383932,16.6622,-5.08291,10.3397,0.303374,3373.17,-827.176,-149.947,161.526,28.8577,-18.2145
572,2409.8,18.6254,11.8913,2486.09,-76.2848,24.3299,-5.70452,12.2861,-0.394777,3550.36,-1140.56,-152.621,171.246,25.8213,-13.93
581,2410.13,26.5374,15.4975,2414.84,-4.71311,29.7824,-3.24497,14.5597,0.937766,3730.73,-1320.6,-151.087,177.624,22.8545,-7.35709
590,2373.46,26.8724,15.2827,2335.37,38.0852,32.7333,-5.86092,17.0968,-1.81419,3907.88,-1534.42,-145.467,172.34,20.0357,-4.75302
599,2206.46,28.2947,18.225,2251.18,-44.7121,32.9779,-4.68319,19.8224,-1.59742,4075.43,-1868.96,-135.801,164.096,17.4318,0.793212
608,2119.7,32.2515,22.1034,2165.7,-45.9996,30.4214,1.83015,22.6523,-0.548875,4227.38,-2107.68,-122.141,154.392,15.1,7.00343
617,2135.45,23.9273,25.8934,2082.41,53.0392,25.0866,-1.15936,25.4965,0.396845,4360.34,-2224.88,-105.095,129.022,13.0866,12.8067
626,1951.2,10.8452,25.9867,2004.77,-53.5772,17.1164,-6.27121,28.2662,-2.27957,4471.74,-2520.55,-85.3902,96.2354,11.4373,14.5493
635,1938.19,7.54114,30.1719,1935.88,2.30369,6.74329,0.797842,30.8712,-0.69934,4558.71,-2620.53,-63.6623,71.2034,10.1964,19.9754
644,1859.9,-5.033,32.9222,1878.4,-18.5052,-5.71197,0.678971,33.2244,-0.302253,4617.92,-2758.02,-40.4591,35.4261,9.41146,23.5107
653,1847.08,-15.3753,32.8238,1834.49,12.592,-19.8424,4.46709,35.2441,-2.42035,4645.56,-2798.47,-16.2442,0.868899,9.13432,23.6894
662,1848.18,-29.9359,34.7378,1805.79,42.3958,-35.1721,5.23616,36.8671,-2.12931,4640.23,-2792.05,8.47528,-38.4112,9.38464,25.3531
671,1814.96,-56.9826,36.3808,1793.23,21.7248,-51.1768,-5.80579,38.0405,-1.65964,4604.37,-2789.42,33.0661,-90.0487,10.1135,26.2673
680,1760.56,-66.7884,36.6042,1797.15,-36.5853,-67.3061,0.517739,38.7255,-2.12138,4540.15,-2779.58,56.9061,-123.694,11.2795,25.3246
689,1822.41,-80.806,38.1163,1817.17,5.2371,-82.9889,2.18291,38.8958,-0.779436,4449.05,-2626.64,79.3939,-160.2,12.8533,25.263
698,1884.92,-94.2074,38.9399,1852.42,32.4959,-97.6814,3.47397,38.5532,0.386717,4332.07,-2447.15,99.9006,-194.108,14.8341,24.1058
707,1891,-99.954,36.5131,1901.34,-10.3417,-110.855,10.9013,37.7113,-1.19822,4189.91,-2298.91,117.836,-217.79,17.2211,19.292
716,1908.77,-113.946,36.4293,1961.85,-53.0785,-122.045,8.09869,36.4037,0.0256434,4026.03,-2117.26,132.973,-246.919,19.9424,16.487
725,1994.29,-122.488,33.4393,2031.41,-37.116,-130.837,8.3491,34.6761,-1.23687,3844.99,-1850.7,145.233,-267.722,22.8945,10.5448
734,2050.06,-127.683,32.2593,2107.49,-57.4344,-136.94,9.25638,32.5975,-0.338155,3651.35,-1601.3,154.424,-282.108,25.9969,6.26245
743,2184.75,-130.614,27.6853,2187.06,-2.30626,-140.106,9.49272,30.243,-2.55768,3449.19,-1264.44,160.302,-290.915,29.1754,-1.49007
752,2260,-131.217,27.3087,2266.72,-6.72111,-140.195,8.97839,27.7023,-0.393645,3242.21,-982.203,162.522,-293.738,32.3702,-5.06153
761,2344.61,-126.704,24.6929,2343.36,1.24513,-137.188,10.4842,25.0685,-0.375532,3034.09,-689.484,160.926,-287.63,35.5195,-10.8266
770,2348.38,-117.03,21.1035,2414.22,-65.8417,-131.161,14.1307,22.4397,-1.33617,2828.29,-479.908,155.914,-272.944,38.5555,-17.452
779,2350.93,-109.053,19.3843,2476.07,-125.137,-122.271,13.2179,19.9135,-0.529191,2627.68,-276.75,147.883,-256.936,41.4081,-22.0238
788,2481.01,-104.286,19.3659,2526.85,-45.8416,-110.827,6.54195,17.5841,1.78172,2436.34,44.6687,137.082,-241.367,44.0042,-24.6384
797,2466.93,-89.1184,17.3212,2563.96,-97.0256,-97.1315,8.01305,15.5385,1.78264,2257.77,209.159,123.765,-212.883,46.2631,-28.9419
806,2493.81,-77.0153,16.1542,2586.04,-92.2305,-81.6601,4.6448,13.8577,2.29647,2096.48,397.329,108.036,-185.052,48.1048,-31.9506
815,2552.73,-64.7342,14.1638,2591.5,-38.7722,-64.8476,0.113385,12.6058,1.55801,1953.59,599.14,90.3383,-155.073,49.5072,-35.3434
824,2521.81,-49.9835,12.1229,2580.16,-58.3547,-47.2443,-2.7392,11.8302,0.292608,1829.62,692.188,71.1852,-121.169,50.4799,-38.357
833,2495.02,-27.9085,11.6282,2551.53,-56.5091,-29.3596,1.45105,11.5649,0.0632791,1724.75,770.27,51.1359,-79.0444,51.0196,-39.3914
842,2505.47,-17.8662,13.3085,2506.19,-0.716569,-11.7547,-6.11149,11.8259,1.48257,1640.23,865.237,30.6977,-48.5639,51.1052,-37.7967
851,2383.14,3.01617,13.0309,2445.15,-62.011,5.03544,-2.01927,12.6066,0.424314,1577.76,805.387,10.4039,-7.38776,50.6931,-37.6622
860,2355.55,13.7369,15.4091,2369.46,-13.9172,20.5338,-6.79687,13.8899,1.51922,1537.89,817.656,-9.24228,22.9792,49.7656,-34.3565
869,2237.42,27.841,16.3651,2281.53,-44.1179,34.2863,-6.44537,15.6314,0.733681,1519.35,718.07,-27.9682,55.8092,48.3829,-32.0178
878,2168.28,41.3423,17.5279,2182.98,-14.7023,45.9347,-4.59242,17.7817,-0.253804,1519.45,648.827,-45.4507,86.793,46.6185,-29.0906
887,2073.72,49.2007,22.0617,2076.57,-2.84547,55.1647,-5.96401,20.2637,1.79793,1536.68,537.042,-61.3226,110.523,44.5186,-22.457
896,1948.82,55.0267,24.2907,1964.5,-15.6778,61.7114,-6.68463,23.0034,1.28724,1568.95,379.873,-75.1674,130.194,42.1325,-17.8418
905,1843.37,57.821,23.2827,1849.48,-6.11378,65.49,-7.66901,25.9053,-2.62259,1614.65,228.718,-86.413,144.234,39.4892,-16.2065
914,1745.6,67.5475,29.1072,1734.44,11.1593,66.4375,1.11003,28.8725,0.234688,1671.96,73.6404,-94.9115,162.459,36.6412,-7.53397
923,1619.45,56.6996,31.4781,1621.9,-2.4475,64.592,-7.89238,31.8131,-0.334955,1738.27,-118.82,-100.799,157.498,33.6674,-2.18926
932,1562.39,54.4174,35.4116,1514.2,48.1882,60.1058,-5.68843,34.6312,0.780373,1810.79,-248.4,-104.11,158.527,30.6436,4.768
941,1437.55,50.1516,37.4935,1413.64,23.905,53.2081,-3.05643,37.2331,0.260425,1886.67,-449.12,-104.801,154.953,27.6475,9.846
950,1342.39,41.3038,37.058,1322.07,20.316,44.1742,-2.87049,39.5299,-2.47192,1962.61,-620.225,-102.786,144.089,24.7619,12.2961
959,1285.75,33.7705,39.3482,1241.07,44.685,33.3511,0.419354,41.446,-2.09778,2035.57,-749.813,-98.0005,131.771,22.0663,17.2819
968,1232.84,20.9026,40.3395,1171.83,61.0075,21.1465,-0.243941,42.9239,-2.58437,2104.11,-871.267,-90.7144,111.617,19.5925,20.747
977,1129.03,9.81707,40.4442,1115.12,13.913,8.00063,1.81644,43.92,-3.47581,2166.87,-1037.84,-81.2615,91.0786,17.3699,23.0742
986,1103.57,-0.29649,38.6279,1071.24,32.338,-5.63867,5.34218,44.4063,-5.77842,2222.04,-1118.47,-69.9684,69.6719,15.4435,23.1844
995,1087.32,-14.7591,42.2792,1040.15,47.1692,-19.3428,4.58371,44.3684,-2.08922,2267.47,-1180.15,-57.1807,42.4216,13.8718,28.4074
1004,1024.83,-37.3546,40.1553,1021.49,3.33116,-32.6648,-4.68984,43.8038,-3.64852,2300.72,-1275.89,-43.2243,5.86973,12.723,27.4323
1013,1079.48,-45.221,46.1332,1014.28,65.1969,-45.1447,-0.0763813,42.7345,3.39875,2320.41,-1240.93,-28.3657,-16.8554,12.0239,34.1093
1022,1032.41,-48.6768,42.9829,1017.51,14.9005,-56.473,7.79619,41.2101,1.77282,2327.05,-1294.64,-12.9677,-35.7091,11.7528,31.2301
1031,1040.79,-54.6481,39.2361,1029.7,11.089,-66.2727,11.6247,39.2706,-0.0345132,2320.81,-1280.02,2.67712,-57.3252,11.8741,27.3621
1040,1055.91,-59.1628,36.5526,1049.35,6.55764,-74.3286,15.1657,36.9902,-0.437655,2301.8,-1245.89,18.1146,-77.2774,12.3861,24.1665
1049,1081.98,-73.5188,35.8932,1074.55,7.42958,-80.3918,6.87298,34.4389,1.4543,2269.75,-1187.77,32.9239,-106.443,13.2833,22.6099
1058,1129.81,-82.3317,37.0442,1103.54,26.2714,-84.3686,2.03685,31.6927,5.35152,2224.72,-1094.91,46.5983,-128.93,14.5578,22.4864
1067,1122.39,-80.9655,28.6378,1134.42,-12.024,-86.209,5.24351,28.8525,-0.214706,2167.67,-1045.28,58.9722,-139.938,16.1806,12.4572
1076,1153.29,-78.7501,25.1823,1165.4,-12.1159,-85.9346,7.18443,25.9998,-0.817508,2100.08,-946.789,69.9422,-148.692,18.0876,7.09477
1085,1217.71,-73.3497,20.9454,1194.76,22.9516,-83.6428,10.2931,23.2241,-2.27869,2023.43,-805.723,79.3296,-152.679,20.2221,0.723314
1094,1216.98,-76.2582,25.9907,1220.87,-3.89197,-79.4831,3.22492,20.6076,5.38306,1939.37,-722.392,86.9032,-163.161,22.5208,3.46995
1103,1211.44,-56.3317,16.4541,1242.36,-30.9222,-73.6807,17.3489,18.2296,-1.77547,1849.74,-638.307,92.3598,-148.691,24.9172,-8.46306
1112,1213.36,-55.9813,15.7459,1258.11,-44.7465,-66.5006,10.5193,16.1566,-0.410709,1756.25,-542.889,95.5478,-151.529,27.3532,-11.6073
1121,1246.29,-48.5737,15.3649,1267.29,-21.0007,-58.2475,9.6738,14.4436,0.921309,1660.23,-413.937,96.5746,-145.148,29.791,-14.4261
1130,1237.54,-42.9851,15.5914,1269.3,-31.7604,-49.2462,6.26103,13.1327,2.45867,1563.17,-325.632,95.5526,-138.538,32.1826,-16.5912
1139,1215.83,-47.6841,13.6421,1263.89,-48.0616,-39.8484,-7.83573,12.2534,1.38872,1466.95,-251.117,92.5673,-140.251,34.4675,-20.8254
1148,1212.52,-23.673,13.5995,1251.01,-38.4876,-30.3999,6.72693,11.8191,1.78045,1373.6,-161.082,87.7105,-111.383,36.5691,-22.9696
1157,1220.58,-15.6744,14.5019,1230.88,-10.2957,-21.2409,5.56658,11.828,2.67387,1285.29,-64.7133,81.0845,-96.7589,38.4048,-23.9029
1166,1159.29,-21.3026,9.18108,1204.09,-44.8036,-12.6879,-8.61465,12.2638,-3.08274,1203.15,-43.8585,72.8582,-94.1608,39.9501,-30.769
1175,1143.31,-13.603,10.5746,1171.42,-28.1125,-5.02183,-8.58112,13.0961,-2.52153,1127.78,15.5214,63.2562,-76.8591,41.2013,-30.6267
1184,1136.56,-5.79308,12.8028,1133.8,2.7582,1.51254,-7.30562,14.2824,-1.47957,1060.01,76.5506,52.5393,-58.3324,42.1425,-29.3397
1193,1086.25,-2.23866,12.7564,1092.26,-6.01734,6.71255,-8.9512,15.7687,-3.01224,1000.7,85.547,41.0107,-43.2494,42.7467,-29.9903
1202,1005.41,0.797025,23.1519,1048.04,-42.6276,10.428,-9.63097,17.4917,5.66024,950.939,54.4685,29.0253,-28.2282,42.9775,-19.8256
1211,975.189,6.31648,21.2917,1002.35,-27.1579,12.5666,-6.25009,19.3823,1.90945,911.393,63.7956,16.8999,-10.5835,42.8147,-21.523
1220,970.73,11.2854,18.0007,956.477,14.2533,13.0998,-1.81442,21.3689,-3.36822,881.894,88.836,4.81476,6.47062,42.2816,-24.281
1229,906.514,0.795071,24.1192,911.644,-5.12973,12.0494,-11.2544,23.3771,0.742081,862.103,44.4107,-7.02542,7.82049,41.4046,-17.2854
1238,895.506,-1.70669,26.9876,869.033,26.4736,9.49847,-11.2052,25.3349,1.65263,851.649,43.8569,-18.3544,16.6477,40.2124,-13.2249
1247,860.053,6.50815,28.9322,829.668,30.3858,5.56967,0.938481,27.1704,1.76179,849.999,10.0542,-28.8664,35.3745,38.7339,-9.80169
1256,805.618,-5.07351,28.2583,794.437,11.1805,0.430091,-5.5036,28.8165,-0.558199,856.492,-50.8747,-38.2292,33.1557,37.0017,-8.7434
1265,777.489,-10.6252,32.123,764.094,13.3957,-5.70766,-4.91751,30.2192,1.9038,870.42,-92.9312,-46.276,35.6508,35.0509,-2.92794
1274,770.016,-6.18903,28.0386,739.163,30.8534,-12.6064,6.41738,31.3328,-3.29414,890.906,-120.889,-52.9513,46.7623,32.918,-4.87938
1283,736.545,-25.4341,25.1459,719.992,16.5527,-20.0074,-5.42664,32.1222,-6.97635,916.893,-180.348,-58.1804,32.7464,30.6499,-5.50402
1292,758.18,-27.8221,32.7948,706.699,51.4813,-27.6428,-0.179306,32.5602,0.234653,947.096,-188.916,-61.8795,34.0573,28.3012,4.49359
1301,733.856,-31.3034,32.8301,699.22,34.6359,-35.2392,3.9358,32.6352,0.194896,980.05,-246.194,-63.959,32.6556,25.9426,6.88751
1310,712.532,-45.6622,32.308,697.283,15.2493,-42.5348,-3.12739,32.3459,-0.0379094,1014.32,-301.789,-64.3695,18.7073,23.6371,8.67085
1319,718.903,-45.3274,37.0351,700.445,18.4581,-49.2859,3.9585,31.704,5.33103,1049,-330.095,-63.1605,17.8331,21.4112,15.6239
1328,723.408,-52.8192,22.7581,708.11,15.2975,-55.2731,2.45389,30.7367,-7.97861,1083.14,-359.733,-60.4203,7.60105,19.2974,3.46071
1337,757.937,-50.5695,32.7284,719.54,38.3969,-60.3049,9.7354,29.4772,3.25122,1115.67,-357.73,-56.2651,5.69563,17.3346,15.3938
1346,737.666,-57.1386,25.6747,733.885,3.78172,-64.2243,7.08572,27.9678,-2.29306,1145.38,-407.714,-50.8458,-6.29279,15.5708,10.1039
1355,765.134,-65.5484,22.1336,750.204,14.9298,-66.9101,1.3617,26.2559,-4.12229,1171.02,-405.89,-44.3449,-21.2035,14.0571,8.07649
1364,776.923,-62.1891,20.8649,767.579,9.34447,-68.2975,6.10842,24.3996,-3.53469,1191.81,-414.882,-36.9309,-25.2581,12.8243,8.04061
1373,777.362,-56.4015,13.9711,785.064,-7.70198,-68.3605,11.9589,22.4565,-8.48539,1207.29,-429.933,-28.7502,-27.6513,11.8755,2.0956
1382,773.981,-47.5995,19.7096,801.732,-27.7507,-67.1178,19.5184,20.4871,-0.777488,1217.09,-443.112,-19.992,-27.6075,11.216,8.49361
1391,806.044,-66.4348,18.9034,816.678,-10.6338,-64.6229,-1.81197,18.5499,0.353433,1220.82,-414.777,-10.8799,-55.555,10.849,8.05438
1400,830.177,-61.3485,26.3292,829.122,1.05507,-60.9783,-0.370181,16.7037,9.62547,1218.23,-388.052,-1.68687,-59.6616,10.7779,15.5513
1409,822.186,-54.6345,5.1988,838.355,-16.1693,-56.3129,1.67836,15.0002,-9.80138,1209.16,-386.974,7.32293,-61.9574,10.9987,-5.79991
1418,818.106,-52.4991,20.0139,843.819,-25.7125,-50.7848,-1.71427,13.4846,6.52932,1193.71,-375.602,15.9961,-68.4952,11.4992,8.51471
1427,796.252,-38.2634,20.0412,845.141,-48.8896,-44.583,6.3196,12.1965,7.84469,1172.18,-375.93,24.1836,-62.447,12.261,7.78022
1436,803.463,-40.2416,13.1922,842.051,-38.5873,-37.9066,-2.33496,11.1661,2.02615,1144.99,-341.522,31.7261,-71.9677,13.2562,-0.0640162
1445,798.655,-37.8014,10.43,834.399,-35.7445,-30.9655,-6.83589,10.4147,0.0153278,1112.65,-313.997,38.4536,-76.255,14.4484,-4.01842
1454,773.833,-26.0106,2.1953,822.173,-48.3396,-23.9718,-2.03879,9.9539,-7.7586,1075.84,-302.006,44.1952,-70.2059,15.7918,-13.5965
1463,762.183,-21.7373,18.35,805.6,-43.4171,-17.1357,-4.60161,9.78564,8.56435,1035.29,-273.11,48.8276,-70.565,17.2489,1.10113
1472,749.532,-9.44394,12.4154,784.979,-35.4471,-10.6479,1.20393,9.90161,2.51376,991.646,-242.114,52.2991,-61.7431,18.7931,-6.37771
1481,738.185,2.7698,16.5295,760.732,-22.5465,-4.68586,7.45566,10.2849,6.24459,945.648,-207.463,54.5742,-51.8044,20.3902,-3.86079
1490,727.424,-4.9052,14.6158,733.421,-5.99649,0.593748,-5.49895,10.9102,3.7056,898.185,-170.761,55.6382,-60.5434,21.9979,-7.38214
