Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSF,residual_QRSF
SDSS19149,0.19494,39.551078,0.11376,40.073142,-0.5220635,39.903921,-0.35284279
SDSS16099,0.1958,39.968351,0.113084,40.083732,-0.11538132,39.914975,0.053375313
SDSS15674,0.19654,40.006128,0.117701,40.09281,-0.086681568,39.924453,0.081675608
SDSS18768,0.19671,40.079696,0.118689,40.094891,-0.015195071,39.926625,0.15307045
SDSS15129,0.19699,39.844063,0.114008,40.098315,-0.25425154,39.9302,-0.08613723
SDSS13070,0.19709,39.980877,0.116183,40.099537,-0.11865939,39.931476,0.049401024
SDSS15901,0.19794,39.955027,0.114551,40.109898,-0.15487091,39.942296,0.012730696
SDSS15222,0.19801,39.775762,0.115064,40.11075,-0.33498736,39.943186,-0.16742348
SDSS19658,0.19863,40.022234,0.116081,40.118279,-0.096044745,39.95105,0.071184342
SDSS17811,0.19867,39.987938,0.114249,40.118764,-0.1308259,39.951556,0.036381587
SDSS16737,0.1988,39.742162,0.124264,40.120339,-0.37817702,39.953202,-0.21103966
SDSS13305,0.19959,40.002195,0.115206,40.129894,-0.12769874,39.963183,0.039012099
SDSS6780,0.20061,39.850487,0.120729,40.142179,-0.29169209,39.976018,-0.12553185
SDSS15872,0.20203,39.91546,0.117009,40.159184,-0.24372392,39.993791,-0.078330478
SDSS7243,0.20231,39.997872,0.117808,40.162524,-0.16465268,39.997282,0.00058955103
SDSS16032,0.20318,40.030084,0.114994,40.172875,-0.14279181,40.008103,0.021980565
SDSS14212,0.20399,40.015354,0.114245,40.182476,-0.16712197,40.018141,-0.0027871068
SDSS18965,0.20466,40.025888,0.115117,40.19039,-0.16450148,40.026417,-0.00052845471
SDSS17801,0.20515,40.189933,0.131465,40.196162,-0.0062298498,40.032454,0.15747846
SDSS20581,0.20554,39.977925,0.114345,40.200748,-0.22282336,40.03725,-0.059325695
SDSS19913,0.20557,40.064992,0.114899,40.2011,-0.13610847,40.037619,0.027372971
SDSS13152,0.2056,39.725076,0.113718,40.201453,-0.47637657,40.037988,-0.31291135
SDSS15201,0.20704,40.382853,0.117479,40.21831,0.16454312,40.055622,0.32723037
SDSS13641,0.20852,40.053077,0.114386,40.235522,-0.18244483,40.073634,-0.020557162
SDSS15467,0.2091,39.965702,0.115699,40.242236,-0.27653396,40.080662,-0.11495978
SDSS13425,0.20953,39.97229,0.131221,40.247203,-0.27491289,40.085861,-0.11357109
SDSS16473,0.2096,40.098031,0.115465,40.24801,-0.14997924,40.086706,0.011324712
04D1dc,0.210032,39.940759,0.085765,40.252989,-0.31223025,40.091919,-0.15115976
SDSS19425,0.21025,40.06196,0.128931,40.255498,-0.19353847,40.094545,-0.03258573
SDSS15259,0.21054,39.946447,0.11424,40.258832,-0.31238441,40.098036,-0.15158847
SDSS17875,0.21075,40.325716,0.116152,40.261243,0.064473034,40.100561,0.22515558
SDSS14157,0.21082,39.870705,0.11447,40.262047,-0.39134108,40.101402,-0.23069643
SDSS7847,0.21134,39.893376,0.115658,40.268006,-0.37462991,40.107643,-0.21426636
SDSS6933,0.21163,39.953113,0.114069,40.271324,-0.31821139,40.111117,-0.15800448
SDSS2330,0.21179,40.41951,0.124547,40.273153,0.14635741,40.113032,0.30647773
SDSS18466,0.21226,40.021027,0.115112,40.278517,-0.25748994,40.118651,-0.097623674
SDSS14331,0.2126,40.27207,0.116607,40.282391,-0.010321124,40.122708,0.14936138
SDSS8495,0.21295,40.048138,0.121443,40.286372,-0.23823477,40.126879,-0.078741398
SDSS18927,0.21323,39.856819,0.117876,40.289553,-0.43273483,40.130211,-0.27339291
SDSS20364,0.21382,40.133128,0.11761,40.296244,-0.16311578,40.13722,-0.0040927209
SDSS7473,0.21457,40.213491,0.114262,40.304723,-0.091232297,40.146106,0.067385195
SDSS15203,0.21468,40.01396,0.114437,40.305965,-0.29200452,40.147406,-0.13344641
SDSS14019,0.21513,40.506169,0.120494,40.311037,0.19513218,40.152722,0.35344698
SDSS17435,0.21674,40.224268,0.115124,40.329104,-0.10483597,40.17166,0.052608167
SDSS9467,0.21698,40.362519,0.124622,40.331786,0.030732355,40.174472,0.18804673
SDSS19008,0.21757,40.022694,0.11934,40.338369,-0.31567551,40.181374,-0.15868024
SDSS5533,0.21829,40.130614,0.114544,40.34638,-0.21576665,40.189774,-0.059160718
SDSS7512,0.21835,40.22788,0.116348,40.347047,-0.1191671,40.190473,0.037406348
SDSS18940,0.21861,40.034787,0.114762,40.349933,-0.31514626,40.1935,-0.15871336
SDSS20144,0.21865,40.151814,0.11463,40.350377,-0.1985628,40.193965,-0.042151508
05D3kx,0.219462,40.124424,0.085341,40.359368,-0.23494368,40.203396,-0.078971611
SDSS19230,0.21955,39.855575,0.119543,40.360341,-0.50476574,40.204416,-0.34884125
SDSS13727,0.21971,40.207089,0.115514,40.362108,-0.15501887,40.20627,0.00081898988
SDSS15433,0.21976,40.191425,0.114935,40.36266,-0.17123517,40.206849,-0.015424357
SDSS16793,0.22058,40.047012,0.138465,40.371698,-0.3246856,40.21633,-0.16931833
SDSS15354,0.22068,39.987392,0.119891,40.372798,-0.38540552,40.217485,-0.23009234
SDSS15229,0.22256,40.271888,0.11527,40.393392,-0.12150442,40.239096,0.032791797
SDSS14846,0.22328,40.220412,0.115872,40.401237,-0.18082526,40.24733,-0.026918668
SDSS13025,0.22351,40.301727,0.1168,40.403738,-0.10201093,40.249956,0.051771296
SDSS19992,0.22452,40.485442,0.122907,40.414692,0.070749657,40.261457,0.22398533
SDSS19341,0.22667,40.166936,0.118938,40.43786,-0.27092414,40.285788,-0.11885191
SDSS13578,0.22668,40.208463,0.115846,40.437967,-0.22950378,40.2859,-0.077436961
SDSS21033,0.22786,40.210809,0.11565,40.450596,-0.23978642,40.299167,-0.08835813
SDSS3452,0.22893,40.265744,0.115979,40.461994,-0.19625037,40.311145,-0.045401323
SDSS13072,0.22916,40.240237,0.122097,40.464438,-0.22420125,40.313713,-0.073476602
SDSS12881,0.2316,40.149821,0.118789,40.490224,-0.34040328,40.34082,-0.19099955
SDSS12971,0.2338,40.293871,0.115605,40.513259,-0.21938812,40.365046,-0.071175474
SDSS17223,0.23381,40.273987,0.118911,40.513363,-0.2393762,40.365156,-0.091168967
SDSS16350,0.23472,40.269667,0.116813,40.522832,-0.25316532,40.375118,-0.10545081
SDSS13511,0.23646,40.587645,0.117789,40.540844,0.046800832,40.394071,0.19357314
SDSS17884,0.23782,40.387909,0.116252,40.554836,-0.16692708,40.4088,-0.020891269
SDSS15868,0.24102,40.539081,0.116005,40.58747,-0.04838894,40.443167,0.095913774
SDSS13506,0.24179,40.39325,0.122422,40.595263,-0.20201282,40.451377,-0.058127266
SDSS19023,0.24185,40.444511,0.114848,40.595869,-0.15135833,40.452016,-0.0075052464
SDSS20111,0.24348,40.430191,0.118064,40.612286,-0.18209419,40.469316,-0.039124148
SDSS20088,0.24352,40.453641,0.113403,40.612687,-0.15904594,40.469739,-0.016097561
SDSS3377,0.24448,40.242662,0.115275,40.622307,-0.37964528,40.479879,-0.23721694
SDSS19990,0.24495,40.511808,0.119541,40.627004,-0.11519608,40.48483,0.026977656
SDSS18486,0.2454,40.297824,0.114389,40.631493,-0.33366935,40.489563,-0.19173941
SDSS17464,0.24555,39.990067,0.116206,40.632988,-0.64292119,40.491139,-0.50107257
SDSS20039,0.24558,40.343133,0.118174,40.633287,-0.29015322,40.491454,-0.14832088
SDSS12977,0.24562,40.361734,0.115338,40.633685,-0.27195155,40.491874,-0.13014088
SDSS15466,0.24568,40.140192,0.120181,40.634283,-0.49409106,40.492504,-0.3523129
SDSS13835,0.24625,40.456468,0.114566,40.639952,-0.18348438,40.498483,-0.042014984
SDSS16352,0.24647,40.374093,0.115433,40.642137,-0.26804374,40.500787,-0.1266936
05D3mq,0.246492,40.460694,0.086206,40.642355,-0.18166149,40.501017,-0.04032327
SDSS15301,0.2466,40.097657,0.114128,40.643427,-0.5457698,40.502148,-0.40449009
SDSS15219,0.24695,40.564021,0.114812,40.646898,-0.082876906,40.505808,0.05821316
SDSS15161,0.2485,40.380443,0.117491,40.662214,-0.28177081,40.521963,-0.1415205
SDSS3451,0.24851,40.265104,0.116195,40.662312,-0.39720836,40.522067,-0.25696348
SDSS16213,0.24857,40.517738,0.115731,40.662903,-0.14516484,40.522691,-0.0049525185
SDSS17552,0.24862,40.526949,0.11712,40.663396,-0.13644675,40.52321,0.0037384617
SDSS15504,0.24947,40.594727,0.131353,40.671753,-0.077026107,40.532029,0.062698521
SDSS3199,0.24961,40.809913,0.118164,40.673127,0.13678579,40.533479,0.27643452
SDSS16106,0.24973,40.447835,0.120462,40.674305,-0.22646979,40.534721,-0.086886046
SDSS13689,0.25012,40.639639,0.116581,40.678127,-0.038487816,40.538754,0.10088457
SDSS5717,0.25037,40.680298,0.115791,40.680574,-0.00027610502,40.541337,0.13896081
06D3gn,0.250498,40.482986,0.086012,40.681826,-0.19884027,40.542658,-0.059672741
SDSS13655,0.25104,40.541741,0.119872,40.687121,-0.14538047,40.548247,-0.0065066227
SDSS5736,0.25174,40.452095,0.115824,40.693945,-0.24184923,40.55545,-0.10335476
SDSS15440,0.25205,40.344868,0.11822,40.696961,-0.35209285,40.558634,-0.21376632
SDSS9032,0.25249,40.47259,0.126796,40.701236,-0.22864613,40.563148,-0.090558049
SDSS14481,0.25351,40.821218,0.123692,40.71112,0.11009856,40.573585,0.24763378
SDSS18325,0.25356,40.55491,0.120869,40.711603,-0.15669339,40.574095,-0.019185269
SDSS9457,0.25539,40.496854,0.130119,40.729242,-0.23238744,40.592725,-0.095871147
SDSS1112,0.25611,40.583198,0.12482,40.736149,-0.15295087,40.600023,-0.016824833
SDSS17340,0.25617,40.378298,0.119755,40.736724,-0.35842589,40.60063,-0.22233238
SDSS12972,0.25655,40.62415,0.12587,40.740361,-0.11621109,40.604474,0.019676457
SDSS19207,0.25721,40.552203,0.121726,40.746668,-0.19446438,40.611138,-0.058934526
SDSS6108,0.258,40.529043,0.117106,40.754196,-0.22515317,40.619095,-0.090051577
SDSS8046,0.25833,40.578072,0.119891,40.757335,-0.17926263,40.622412,-0.044339922
SDSS2017,0.26014,40.875812,0.122802,40.774483,0.10132919,40.640542,0.23527075
SDSS1253,0.26059,40.501317,0.120435,40.77873,-0.27741303,40.645032,-0.14371541
SDSS14298,0.2607,40.745154,0.117389,40.779767,-0.034612203,40.646129,0.09902582
05D1hk,0.261984,40.466483,0.08739,40.791841,-0.32535749,40.658899,-0.19241555
04D3ez,0.263487,40.479682,0.08555,40.805905,-0.3262236,40.673778,-0.19409644
SDSS2422,0.26349,40.870308,0.115945,40.805933,0.064374453,40.673808,0.19649999
SDSS20345,0.26357,40.422532,0.11624,40.80668,-0.38414745,40.674598,-0.25206532
SDSS2943,0.26405,40.585497,0.117962,40.811155,-0.22565797,40.679333,-0.093836076
SDSS13099,0.26451,40.702204,0.119638,40.815436,-0.1132314,40.683863,0.018341102
SDSS6315,0.26576,40.564483,0.114629,40.827035,-0.26255154,40.69614,-0.13165671
SDSS18463,0.26665,40.640702,0.120817,40.835263,-0.19456058,40.70485,-0.064148286
SDSS19002,0.2671,40.604091,0.116111,40.839413,-0.23532235,40.709245,-0.10515404
SDSS19702,0.26821,40.71525,0.121714,40.849623,-0.13437325,40.720057,-0.0048067064
06D3fp,0.268489,40.601963,0.08555,40.852183,-0.25021995,40.722768,-0.12080474
SDSS18945,0.26856,40.816638,0.118128,40.852834,-0.036196265,40.723458,0.093180464
03D4cj,0.268624,40.51915,0.086242,40.853421,-0.33427161,40.724079,-0.20492955
SDSS6192,0.27044,40.645286,0.118685,40.870018,-0.22473241,40.74166,-0.096374942
SDSS15287,0.27258,40.638106,0.11421,40.889444,-0.25133781,40.762247,-0.12414074
SDSS15356,0.27447,40.540653,0.118156,40.906483,-0.36583041,40.780311,-0.23965816
SDSS4046,0.27544,40.676202,0.119548,40.915186,-0.23898404,40.78954,-0.1133378
SDSS16072,0.27549,40.672605,0.127184,40.915634,-0.24302964,40.790015,-0.11741051
SDSS12869,0.27653,40.572846,0.126014,40.924932,-0.35208667,40.799877,-0.22703144
SDSS4000,0.27745,40.839397,0.128283,40.933131,-0.093733276,40.808574,0.030823116
SDSS17791,0.27749,41.403843,0.136665,40.933487,0.47035661,40.808952,0.59489131
SDSS18485,0.27822,40.787053,0.117336,40.939973,-0.15292048,40.815834,-0.028781685
SDSS5957,0.27852,40.849748,0.118155,40.942634,-0.092886325,40.818658,0.031089785
SDSS6196,0.27916,40.440035,0.11948,40.948302,-0.50826716,40.824673,-0.38463805
SDSS14261,0.27952,40.591051,0.121901,40.951485,-0.36043435,40.828052,-0.23700049
SDSS17809,0.28051,40.649922,0.122739,40.960219,-0.31029692,40.837322,-0.18739984
SDSS15584,0.28111,40.673262,0.11753,40.965499,-0.29223668,40.842927,-0.16966502
SDSS20227,0.28243,40.843344,0.11747,40.977077,-0.13373285,40.855221,-0.011876966
06D3dt,0.28251,40.937694,0.085709,40.977777,-0.040083482,40.855965,0.081729003
SDSS20040,0.28351,40.737908,0.118366,40.986513,-0.24860539,40.865243,-0.12733515
03D4ag,0.28361,40.703312,0.086683,40.987385,-0.28407284,40.866169,-0.16285677
SDSS19128,0.28543,41.0361,0.119195,41.003206,0.032894379,40.882977,0.1531235
SDSS2165,0.28662,41.098935,0.11978,41.0135,0.085434623,40.893917,0.20501845
SDSS13757,0.28742,40.98442,0.118845,41.020399,-0.035978213,40.901249,0.083171775
SDSS16402,0.28845,40.365663,0.116661,41.029254,-0.6635914,40.910663,-0.54499986
SDSS2789,0.28872,40.849092,0.124095,41.031571,-0.18247839,40.913125,-0.06403334
SDSS21006,0.29021,40.763225,0.116557,41.044318,-0.28109314,40.926681,-0.16345597
SDSS19596,0.29135,40.819653,0.12122,41.054031,-0.23437749,40.937012,-0.11735855
03D3ba,0.291718,40.758243,0.093479,41.057158,-0.29891538,40.940339,-0.18209599
SDSS19818,0.29192,40.740149,0.124168,41.058874,-0.31872491,40.942164,-0.20201499
SDSS6249,0.29287,40.817174,0.119196,41.066926,-0.24975272,40.950731,-0.13355792
SDSS19027,0.2935,40.492773,0.120303,41.072253,-0.57947991,40.9564,-0.46362678
SDSS19604,0.29448,41.079777,0.140875,41.080518,-0.00074087359,40.965196,0.11458089
SDSS19794,0.29542,40.808155,0.134209,41.088422,-0.28026655,40.97361,-0.16545444
SDSS13610,0.29678,40.739246,0.117785,41.099816,-0.36057008,40.985741,-0.24649534
SDSS15057,0.29762,40.728258,0.131068,41.106829,-0.37857117,40.99321,-0.26495191
SDSS6137,0.29888,41.091218,0.124118,41.117315,-0.026097106,41.004379,0.086838966
SDSS14735,0.30001,40.642617,0.119386,41.126684,-0.48406736,41.014361,-0.37174396
SDSS5391,0.30021,40.885371,0.128841,41.128339,-0.24296842,41.016124,-0.13075343
SDSS20245,0.30041,40.492716,0.125866,41.129993,-0.63727676,41.017887,-0.52517022
06D4dh,0.30159,41.067761,0.086081,41.13973,-0.071969159,41.028264,0.039497675
SDSS7143,0.3024,41.002212,0.118973,41.146394,-0.14418207,41.035366,-0.033154412
SDSS12883,0.30569,40.541317,0.1459,41.173291,-0.63197437,41.064047,-0.52273031
SDSS15213,0.30632,41.040319,0.127264,41.178411,-0.13809242,41.069509,-0.029189878
SDSS19632,0.30702,41.04173,0.126631,41.184089,-0.14235865,41.075565,-0.033835568
SDSS6699,0.30915,41.183872,0.122358,41.201291,-0.017419295,41.093922,0.089949219
SDSS5844,0.30929,41.122357,0.120483,41.202418,-0.080060382,41.095125,0.027232209
SDSS16211,0.30933,40.890216,0.137464,41.202739,-0.31252366,41.095469,-0.20525275
SDSS21042,0.31065,40.901058,0.124489,41.213339,-0.31228109,41.106784,-0.20572566
SDSS15383,0.31088,41.04566,0.12279,41.215182,-0.16952187,41.108751,-0.063091054
SDSS6649,0.31288,41.020099,0.118305,41.231153,-0.21105343,41.125806,-0.10570665
SDSS20142,0.31468,40.743123,0.118861,41.245445,-0.50232256,41.141074,-0.3979513
SDSS15776,0.31646,41.028737,0.121555,41.259505,-0.23076827,41.156099,-0.12736163
SDSS18617,0.32038,41.090022,0.12816,41.290212,-0.20019,41.18893,-0.098907467
SDSS7475,0.32045,41.20966,0.117246,41.290758,-0.081097499,41.189513,0.020147138
05D2ab,0.324532,41.145546,0.086121,41.32236,-0.17681392,41.223327,-0.077780786
SDSS6924,0.3264,41.049397,0.11903,41.336699,-0.28730254,41.238678,-0.18928131
SDSS14456,0.32837,40.95845,0.124052,41.35174,-0.39328952,41.254785,-0.29633525
SDSS13830,0.32837,40.91823,0.134054,41.35174,-0.43350912,41.254785,-0.33655486
SDSS13934,0.32838,41.451418,0.136536,41.351816,0.099601902,41.254867,0.19655076
SDSS4241,0.33051,41.221878,0.12568,41.367983,-0.14610523,41.272188,-0.05030997
03D1fc,0.330932,41.057624,0.086437,41.371175,-0.31355129,41.275608,-0.21798456
SDSS4679,0.33103,40.994302,0.136212,41.371916,-0.37761356,41.276402,-0.28209985
SDSS20106,0.33136,41.312067,0.135299,41.374408,-0.062341224,41.279073,0.032993728
SDSS16093,0.33436,41.254482,0.132618,41.396964,-0.14248199,41.303253,-0.048771465
04D3kr,0.337534,41.247685,0.086047,41.420624,-0.1729392,41.328632,-0.080946966
SDSS2533,0.3388,41.30944,0.129777,41.430004,-0.12056339,41.338697,-0.029256458
04D3nh,0.34052,41.285303,0.0859,41.442695,-0.15739197,41.352319,-0.067015982
03D1bp,0.345928,41.411108,0.087263,41.482217,-0.071109115,41.394768,0.016340586
05D2ie,0.349557,41.497971,0.086821,41.508419,-0.010447172,41.422932,0.075039448
04D2mc,0.34956,41.044308,0.089792,41.50844,-0.46413182,41.422955,-0.37864682
05D2hc,0.35156,41.523688,0.086351,41.522772,0.00091601681,41.438369,0.085319367
SDSS19067,0.35346,41.102633,0.125157,41.536318,-0.43368559,41.452942,-0.35030961
05D2mp,0.355261,41.574652,0.088265,41.549096,0.025555594,41.466694,0.10795783
03D3bl,0.35582,41.349554,0.087008,41.55305,-0.20349581,41.47095,-0.1213958
04D3fk,0.358336,41.265612,0.086303,41.570775,-0.30516263,41.490035,-0.22442257
04D2fs,0.35857,41.300602,0.086485,41.572418,-0.27181532,41.491804,-0.19120174
SDSS4577,0.36193,41.385403,0.13291,41.595895,-0.2104919,41.517097,-0.13169402
SDSS15704,0.36397,41.634053,0.127982,41.610051,0.024002009,41.532355,0.10169783
SDSS13136,0.36441,41.757434,0.131873,41.613095,0.14433879,41.535637,0.22179693
SDSS16232,0.36554,41.511378,0.137024,41.620896,-0.10951803,41.544048,-0.032670321
04D1hd,0.367904,41.603385,0.086082,41.637143,-0.033758479,41.561572,0.041812581
SDSS14397,0.36941,41.776703,0.131466,41.647444,0.12925904,41.572686,0.20401686
SDSS18091,0.37013,41.457867,0.138604,41.652354,-0.19448767,41.577985,-0.12011853
05D4bm,0.370511,41.502519,0.086476,41.654949,-0.1524306,41.580786,-0.078267158
05D3jr,0.370531,41.401449,0.086626,41.655085,-0.25363645,41.580933,-0.1794838
04D2cf,0.370586,41.434925,0.095747,41.65546,-0.22053479,41.581337,-0.14641184
03D3ay,0.371443,41.572252,0.091326,41.661287,-0.089034279,41.587626,-0.015373958
05D4fo,0.371508,41.548853,0.086225,41.661728,-0.11287521,41.588103,-0.039250006
05D4cw,0.373513,41.478103,0.086768,41.67531,-0.19720656,41.602767,-0.12466357
SDSS15756,0.37835,42.112175,0.135103,41.707798,0.4043765,41.637865,0.47430962
SDSS7779,0.37986,41.476242,0.118539,41.717862,-0.24161976,41.648743,-0.17250109
SDSS11206,0.38026,41.674685,0.138121,41.720521,-0.045836168,41.651618,0.023066784
SDSS15456,0.38047,41.140725,0.12548,41.721916,-0.58119153,41.653127,-0.51240186
SDSS18721,0.39135,41.584881,0.148848,41.793242,-0.20836137,41.730316,-0.14543565
05D4ff,0.400485,41.549539,0.087548,41.85172,-0.30218148,41.793712,-0.24417323
SDSS19757,0.40128,41.390726,0.134806,41.85675,-0.46602414,41.79917,-0.40844354
06D3ed,0.404549,41.81249,0.086483,41.877338,-0.064847869,41.821516,-0.009025478
05D4dt,0.405478,41.859724,0.086962,41.883161,-0.023436749,41.827838,0.031886142
06D4cq,0.40947,41.784188,0.086547,41.90804,-0.12385216,41.854863,-0.070674938
04D2fp,0.416632,41.805162,0.087194,41.952117,-0.14695412,41.902786,-0.097623353
05D2dw,0.418633,41.721512,0.087692,41.964305,-0.24279252,41.916048,-0.19453577
05D3cf,0.419569,41.926438,0.087595,41.969988,-0.043549902,41.922233,0.0042046068
04D4gg,0.422452,41.692885,0.08807,41.987418,-0.2945324,41.94121,-0.24832444
05D2cb,0.428646,42.081888,0.089103,42.024493,0.057395299,41.981605,0.10028286
04D1rh,0.434861,41.900171,0.087188,42.061196,-0.1610248,42.021637,-0.12146561
06D4co,0.435446,41.663732,0.086944,42.064625,-0.40089304,42.025379,-0.36164693
06D3df,0.442548,41.957619,0.08709,42.105921,-0.14830224,42.070474,-0.11285492
06D2gb,0.443668,41.858169,0.091594,42.112377,-0.25420792,42.077528,-0.21935931
03D3aw,0.449562,42.09792,0.091912,42.146103,-0.048182772,42.114403,-0.016482629
04D3gt,0.451556,41.668287,0.087828,42.157419,-0.4891321,42.126784,-0.45849643
04D2gb,0.451681,41.642176,0.088233,42.158127,-0.51595128,42.127558,-0.48538231
03D3cd,0.461274,42.021038,0.095948,42.211912,-0.19087339,42.186458,-0.16541975
05D3lc,0.461564,42.062843,0.087413,42.213521,-0.15067898,42.188222,-0.12537983
03D4au,0.466414,42.51309,0.09035,42.240302,0.27278876,42.217585,0.2955054
04D4jr,0.468406,42.095314,0.087451,42.251226,-0.15591181,42.229569,-0.13425514
04D4ju,0.470398,42.396229,0.088446,42.262106,0.13412316,42.241509,0.15472024
05D3mx,0.470573,42.080709,0.088704,42.26306,-0.18235106,42.242556,-0.16184703
04D3df,0.470586,41.962434,0.087988,42.263131,-0.30069696,42.242634,-0.28019984
05D2bv,0.475707,42.086819,0.087947,42.290895,-0.20407563,42.27312,-0.18630043
05D3dd,0.480568,42.060041,0.088055,42.316992,-0.25695186,42.301798,-0.24175773
05D2ac,0.480704,42.047102,0.087736,42.317719,-0.2706166,42.302597,-0.25549461
05D1ix,0.4888,42.207458,0.08839,42.360629,-0.15317082,42.3498,-0.14234169
03D1ax,0.494795,42.21649,0.08811,42.391977,-0.17548661,42.384321,-0.16783142
05D4af,0.497379,42.25339,0.088758,42.405378,-0.15198875,42.39909,-0.14570035
06D2bk,0.500728,42.376417,0.089131,42.422651,-0.046234394,42.418133,-0.041716262
03D1au,0.503084,42.269525,0.088031,42.434738,-0.16521297,42.431464,-0.16193936
05D4av,0.507371,42.213205,0.089015,42.456594,-0.24338991,42.455584,-0.24237919
05D2dy,0.511746,42.495409,0.088554,42.478722,0.016687357,42.480018,0.015391076
04D1pg,0.513793,42.442246,0.090087,42.489014,-0.046767878,42.491389,-0.049142747
04D4in,0.514353,42.363951,0.088897,42.491823,-0.12787263,42.494493,-0.13054248
04D2mj,0.514746,42.560964,0.090306,42.493793,0.067171747,42.49667,0.064294898
05D3ci,0.515587,42.452603,0.106833,42.498003,-0.045399643,42.501322,-0.048719372
06D3el,0.519611,42.471136,0.088502,42.518058,-0.046921886,42.523495,-0.052359476
04D2gc,0.522762,42.482671,0.089115,42.53366,-0.050989874,42.540755,-0.058084407
06D2ca,0.532765,42.392305,0.08987,42.582612,-0.19030681,42.594958,-0.20265286
06D2cc,0.533766,42.173706,0.09473,42.587463,-0.413757,42.600333,-0.42662783
05D4ek,0.534335,42.165507,0.090128,42.590216,-0.42470916,42.603385,-0.43787822
05D4be,0.535327,42.500563,0.08873,42.59501,-0.09444721,42.608699,-0.10813616
05D2eb,0.535771,42.338122,0.091256,42.597153,-0.25903133,42.611075,-0.27295292
04D4bq,0.548325,42.164539,0.09145,42.657063,-0.49252446,42.677552,-0.51301272
06D4bo,0.550315,42.509848,0.089299,42.666441,-0.15659291,42.687968,-0.17812013
04D3hn,0.552605,42.229237,0.089654,42.677193,-0.44795601,42.699915,-0.47067807
06D2ck,0.553797,42.561602,0.091857,42.682773,-0.12117132,42.706117,-0.14451504
05D1ee,0.557743,42.486901,0.090291,42.701165,-0.21426414,42.726565,-0.23966436
05D1kl,0.558743,42.87907,0.092898,42.705806,0.17326387,42.731727,0.14734284
04D1hx,0.558746,42.443857,0.089573,42.70582,-0.26196255,42.731742,-0.28788515
05D1cc,0.562751,42.563852,0.090329,42.72433,-0.16047829,42.752337,-0.18848527
05D1dn,0.564741,42.574373,0.089709,42.733481,-0.15910789,42.762523,-0.1881497
05D2dt,0.575823,42.622597,0.091807,42.783891,-0.16129428,42.818685,-0.19608823
06D3et,0.576612,42.548631,0.090075,42.787445,-0.2388142,42.822648,-0.27401698
03D4gf,0.578292,42.558,0.090072,42.794997,-0.23699769,42.83107,-0.27307067
05D1dx,0.578745,42.561135,0.089343,42.79703,-0.23589465,42.833338,-0.2722022
05D3jq,0.5796,42.549007,0.08931,42.800863,-0.25185558,42.837613,-0.28860578
05D3gp,0.580604,42.693325,0.09835,42.805356,-0.11203133,42.842626,-0.14930121
03D1aw,0.580724,42.83908,0.090132,42.805893,0.033187372,42.843225,-0.0041445913
04D1jg,0.582932,42.685053,0.09012,42.815748,-0.13069459,42.854222,-0.16916879
05D4ej,0.58329,42.873994,0.090793,42.817343,0.056651207,42.856002,0.017991863
04D1kj,0.583743,42.611188,0.089495,42.819359,-0.20817123,42.858252,-0.2470648
04D1sa,0.583743,42.757778,0.091595,42.819359,-0.061580936,42.858252,-0.10047451
05D1hm,0.585743,42.833794,0.092677,42.828243,0.0055502977,42.868171,-0.034377009
05D4bf,0.587285,42.693483,0.091452,42.835074,-0.1415908,42.875797,-0.18231472
04D1oh,0.588721,42.650725,0.091211,42.841419,-0.19069422,42.882884,-0.23215963
03D4gg,0.59028,42.586162,0.092935,42.848291,-0.2621295,42.890562,-0.3043996
04D2mh,0.591835,42.589256,0.090444,42.855129,-0.26587302,42.898202,-0.30894531
05D3lr,0.600603,42.592308,0.094433,42.893368,-0.30105994,42.940957,-0.34864855
05D4ef,0.603272,42.864607,0.092267,42.904903,-0.040296529,42.953864,-0.089257509
03D4dy,0.608261,42.760878,0.090819,42.926336,-0.16545749,42.977859,-0.21698071
05D2he,0.60986,42.798854,0.091831,42.93317,-0.13431612,42.985513,-0.18665967
04D3do,0.610643,42.861051,0.090588,42.93651,-0.075459188,42.989255,-0.1282043
03D1dt,0.610712,42.465879,0.092877,42.936804,-0.47092528,42.989585,-0.52370576
04D4an,0.611252,42.951574,0.095195,42.939105,0.012469078,42.992162,-0.040588303
05D1ck,0.615698,42.769514,0.092238,42.957977,-0.18846248,43.013312,-0.24379765
04D3co,0.620632,42.825478,0.093091,42.978769,-0.1532909,43.036628,-0.21115008
04D2an,0.621874,42.72454,0.092366,42.983978,-0.25943859,43.042472,-0.3179325
03D4dh,0.625233,42.729026,0.091453,42.998017,-0.2689907,43.058226,-0.32919989
04D4fx,0.627239,42.802545,0.092195,43.006367,-0.20382112,43.067599,-0.26505382
05D1cb,0.630699,42.711701,0.091576,43.020709,-0.30900779,43.083705,-0.37200424
05D2ci,0.631882,42.281286,0.097524,43.025595,-0.74430938,43.089194,-0.8079084
03D4at,0.632234,42.975281,0.093125,43.027048,-0.051766666,43.090826,-0.11554492
04D1pu,0.637701,42.503968,0.100758,43.049506,-0.54553732,43.116065,-0.61209686
05D4ag,0.638234,42.708074,0.097915,43.051685,-0.34361096,43.118516,-0.41044139
05D2ec,0.641893,43.018975,0.093291,43.066602,-0.047626841,43.135291,-0.11631553
05D3ax,0.643642,42.943933,0.098759,43.073704,-0.129771,43.14328,-0.19934713
