Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_QRSF,residual_QRSF
SDSS16099,0.1958,39.968351,0.113084,39.944581,0.023769196,39.878919,0.089431917
SDSS15674,0.19654,40.006128,0.117701,39.953721,0.052406859,39.888047,0.11808088
SDSS18768,0.19671,40.079696,0.118689,39.955817,0.12387911,39.89014,0.18955572
SDSS15129,0.19699,39.844063,0.114008,39.959264,-0.11520085,39.893583,-0.049519989
SDSS13070,0.19709,39.980877,0.116183,39.960494,0.020382926,39.894812,0.086065307
SDSS15901,0.19794,39.955027,0.114551,39.970927,-0.015899851,39.905232,0.04979538
SDSS15222,0.19801,39.775762,0.115064,39.971784,-0.19602216,39.906088,-0.13032588
SDSS19658,0.19863,40.022234,0.116081,39.979365,0.042868484,39.91366,0.10857408
SDSS17811,0.19867,39.987938,0.114249,39.979854,0.0080839726,39.914148,0.07379017
SDSS16737,0.1988,39.742162,0.124264,39.98144,-0.23927803,39.915732,-0.17356989
SDSS13305,0.19959,40.002195,0.115206,39.991061,0.011134073,39.925341,0.076854002
SDSS6780,0.20061,39.850487,0.120729,40.003431,-0.15294466,39.937696,-0.087209619
SDSS15872,0.20203,39.91546,0.117009,40.020556,-0.1050953,39.9548,-0.039339434
SDSS7243,0.20231,39.997872,0.117808,40.023919,-0.026047479,39.958159,0.039712469
SDSS16032,0.20318,40.030084,0.114994,40.034343,-0.0042593591,39.96857,0.061513206
SDSS14212,0.20399,40.015354,0.114245,40.044011,-0.028657222,39.978227,0.037127011
SDSS18965,0.20466,40.025888,0.115117,40.051981,-0.026092696,39.986187,0.03970113
SDSS17801,0.20515,40.189933,0.131465,40.057795,0.132138,39.991994,0.19793881
SDSS20581,0.20554,39.977925,0.114345,40.062413,-0.084488068,39.996606,-0.018681722
SDSS19913,0.20557,40.064992,0.114899,40.062768,0.002224317,39.996961,0.068031088
SDSS13152,0.2056,39.725076,0.113718,40.063122,-0.33804629,39.997315,-0.27223909
SDSS15201,0.20704,40.382853,0.117479,40.080099,0.30275322,40.014272,0.36858069
SDSS13641,0.20852,40.053077,0.114386,40.097435,-0.044358154,40.031587,0.021489917
SDSS15467,0.2091,39.965702,0.115699,40.104198,-0.13849564,40.038342,-0.07263957
SDSS13425,0.20953,39.97229,0.131221,40.1092,-0.13691041,40.043338,-0.071048431
SDSS16473,0.2096,40.098031,0.115465,40.110014,-0.011982592,40.044151,0.053880346
04D1dc,0.210032,39.940759,0.085765,40.115029,-0.17426959,40.04916,-0.10840074
SDSS19425,0.21025,40.06196,0.128931,40.117556,-0.055595964,40.051684,0.010275855
SDSS15259,0.21054,39.946447,0.11424,40.120913,-0.17446606,40.055038,-0.1085903
SDSS17875,0.21075,40.325716,0.116152,40.123342,0.20237391,40.057464,0.26825252
SDSS14157,0.21082,39.870705,0.11447,40.124151,-0.25344604,40.058272,-0.18756648
SDSS7847,0.21134,39.893376,0.115658,40.130154,-0.23677818,40.064268,-0.17089158
SDSS6933,0.21163,39.953113,0.114069,40.133496,-0.18038378,40.067606,-0.11449327
SDSS2330,0.21179,40.41951,0.124547,40.135338,0.28417168,40.069446,0.35006435
SDSS18466,0.21226,40.021027,0.115112,40.140742,-0.11971478,40.074843,-0.053815805
SDSS14331,0.2126,40.27207,0.116607,40.144644,0.12742575,40.07874,0.19332927
SDSS8495,0.21295,40.048138,0.121443,40.148655,-0.100517,40.082747,-0.034608816
SDSS18927,0.21323,39.856819,0.117876,40.151859,-0.29504036,40.085947,-0.22912845
SDSS20364,0.21382,40.133128,0.11761,40.158598,-0.025470352,40.092678,0.040449367
SDSS7473,0.21457,40.213491,0.114262,40.16714,0.046350773,40.10121,0.11228037
SDSS15203,0.21468,40.01396,0.114437,40.168391,-0.15443057,40.10246,-0.088499538
SDSS14019,0.21513,40.506169,0.120494,40.1735,0.33266873,40.107563,0.39860565
SDSS17435,0.21674,40.224268,0.115124,40.191701,0.032566855,40.125743,0.09852465
SDSS9467,0.21698,40.362519,0.124622,40.194403,0.16811526,40.128442,0.23407614
SDSS19008,0.21757,40.022694,0.11934,40.201035,-0.17834158,40.135067,-0.11237314
SDSS5533,0.21829,40.130614,0.114544,40.209106,-0.07849244,40.143128,-0.012514836
SDSS7512,0.21835,40.22788,0.116348,40.209777,0.018102124,40.143799,0.084080488
SDSS18940,0.21861,40.034787,0.114762,40.212685,-0.17789859,40.146703,-0.11191693
SDSS20144,0.21865,40.151814,0.11463,40.213132,-0.061318441,40.14715,0.0046637229
05D3kx,0.219462,40.124424,0.085341,40.222191,-0.097766653,40.156199,-0.031774257
SDSS19230,0.21955,39.855575,0.119543,40.223171,-0.36759601,40.157177,-0.30160251
SDSS13727,0.21971,40.207089,0.115514,40.224952,-0.017862415,40.158956,0.048133091
SDSS15433,0.21976,40.191425,0.114935,40.225508,-0.034082861,40.159512,0.031913271
SDSS16793,0.22058,40.047012,0.138465,40.234613,-0.18760124,40.168607,-0.12159488
SDSS15354,0.22068,39.987392,0.119891,40.235722,-0.24832944,40.169714,-0.18232184
SDSS15229,0.22256,40.271888,0.11527,40.256472,0.015415998,40.190441,0.081446727
SDSS14846,0.22328,40.220412,0.115872,40.264376,-0.043964431,40.198337,0.022075047
SDSS13025,0.22351,40.301727,0.1168,40.266896,0.034830885,40.200854,0.10087315
SDSS19992,0.22452,40.485442,0.122907,40.277934,0.20750794,40.21188,0.27356235
SDSS19341,0.22667,40.166936,0.118938,40.301279,-0.13434351,40.235199,-0.068263643
SDSS13578,0.22668,40.208463,0.115846,40.301387,-0.092923972,40.235307,-0.026843988
SDSS21033,0.22786,40.210809,0.11565,40.314113,-0.10330401,40.248019,-0.037210285
SDSS3452,0.22893,40.265744,0.115979,40.3256,-0.059856259,40.259494,0.0062497943
SDSS13072,0.22916,40.240237,0.122097,40.328063,-0.087826094,40.261954,-0.021717409
SDSS12881,0.2316,40.149821,0.118789,40.35405,-0.20422923,40.287914,-0.138093
SDSS12971,0.2338,40.293871,0.115605,40.377266,-0.083395159,40.311106,-0.017234682
SDSS17223,0.23381,40.273987,0.118911,40.377371,-0.10338406,40.31121,-0.037223474
SDSS16350,0.23472,40.269667,0.116813,40.386915,-0.11724802,40.320745,-0.05107757
SDSS13511,0.23646,40.587645,0.117789,40.405069,0.18257514,40.33888,0.24876419
SDSS17884,0.23782,40.387909,0.116252,40.419174,-0.031264444,40.35297,0.0349389
SDSS15868,0.24102,40.539081,0.116005,40.45207,0.08701128,40.385834,0.15324742
SDSS13506,0.24179,40.39325,0.122422,40.459925,-0.066675684,40.393682,-0.00043182908
SDSS19023,0.24185,40.444511,0.114848,40.460537,-0.016026106,40.394292,0.050218347
SDSS20111,0.24348,40.430191,0.118064,40.477087,-0.046895406,40.410826,0.019365146
SDSS20088,0.24352,40.453641,0.113403,40.477492,-0.02385043,40.411231,0.042410513
SDSS3377,0.24448,40.242662,0.115275,40.48719,-0.2445283,40.42092,-0.17825802
SDSS19990,0.24495,40.511808,0.119541,40.491925,0.019882481,40.425651,0.086157291
SDSS18486,0.2454,40.297824,0.114389,40.496451,-0.19862758,40.430172,-0.13234845
SDSS17464,0.24555,39.990067,0.116206,40.497958,-0.50789168,40.431678,-0.44161112
SDSS20039,0.24558,40.343133,0.118174,40.49826,-0.15512617,40.431979,-0.088845324
SDSS12977,0.24562,40.361734,0.115338,40.498661,-0.13692776,40.43238,-0.070646535
SDSS15466,0.24568,40.140192,0.120181,40.499264,-0.35907218,40.432982,-0.29279038
SDSS13835,0.24625,40.456468,0.114566,40.50498,-0.048512065,40.438693,0.017775148
SDSS16352,0.24647,40.374093,0.115433,40.507183,-0.1330894,40.440893,-0.066800112
05D3mq,0.246492,40.460694,0.086206,40.507403,-0.04670895,40.441113,0.01958055
SDSS15301,0.2466,40.097657,0.114128,40.508484,-0.41082608,40.442193,-0.34453556
SDSS15219,0.24695,40.564021,0.114812,40.511983,0.052038226,40.445689,0.11833204
SDSS15161,0.2485,40.380443,0.117491,40.527425,-0.14698219,40.461117,-0.080673966
SDSS3451,0.24851,40.265104,0.116195,40.527524,-0.26242056,40.461216,-0.19611224
SDSS16213,0.24857,40.517738,0.115731,40.52812,-0.010381941,40.461811,0.055926927
SDSS17552,0.24862,40.526949,0.11712,40.528617,-0.0016679256,40.462307,0.064641402
SDSS15504,0.24947,40.594727,0.131353,40.537044,0.057683382,40.470727,0.12400049
SDSS3199,0.24961,40.809913,0.118164,40.538429,0.27148386,40.472111,0.33780223
SDSS16106,0.24973,40.447835,0.120462,40.539616,-0.091781504,40.473297,-0.025462038
SDSS13689,0.25012,40.639639,0.116581,40.54347,0.096168675,40.477147,0.16249167
SDSS5717,0.25037,40.680298,0.115791,40.545938,0.13436001,40.479613,0.20068526
06D3gn,0.250498,40.482986,0.086012,40.5472,-0.064214594,40.480874,0.0021118029
SDSS13655,0.25104,40.541741,0.119872,40.55254,-0.010798956,40.486209,0.055532293
SDSS5736,0.25174,40.452095,0.115824,40.55942,-0.10732474,40.493083,-0.040987273
SDSS15440,0.25205,40.344868,0.11822,40.562462,-0.21759359,40.496121,-0.15125339
SDSS9032,0.25249,40.47259,0.126796,40.566773,-0.094182694,40.500428,-0.027838629
SDSS14481,0.25351,40.821218,0.123692,40.57674,0.24447898,40.510387,0.31083191
SDSS18325,0.25356,40.55491,0.120869,40.577227,-0.022317042,40.510874,0.044036325
SDSS9457,0.25539,40.496854,0.130119,40.595014,-0.098159903,40.528645,-0.031790926
SDSS1112,0.25611,40.583198,0.12482,40.60198,-0.018781838,40.535605,0.047593177
SDSS17340,0.25617,40.378298,0.119755,40.60256,-0.22426173,40.536184,-0.15788622
SDSS12972,0.25655,40.62415,0.12587,40.606228,0.017922201,40.539849,0.084300877
SDSS19207,0.25721,40.552203,0.121726,40.612588,-0.060384668,40.546204,0.005999458
SDSS6108,0.258,40.529043,0.117106,40.620181,-0.091137593,40.55379,-0.024747009
SDSS8046,0.25833,40.578072,0.119891,40.623346,-0.045273832,40.556953,0.02111943
SDSS2017,0.26014,40.875812,0.122802,40.640641,0.23517121,40.574234,0.30157894
SDSS1253,0.26059,40.501317,0.120435,40.644924,-0.14360748,40.578513,-0.077196212
SDSS14298,0.2607,40.745154,0.117389,40.64597,0.099184447,40.579558,0.16559657
05D1hk,0.261984,40.466483,0.08739,40.658148,-0.19166484,40.591726,-0.12524276
04D3ez,0.263487,40.479682,0.08555,40.672334,-0.19265257,40.605901,-0.12621907
SDSS2422,0.26349,40.870308,0.115945,40.672363,0.19794524,40.605929,0.26437876
SDSS20345,0.26357,40.422532,0.11624,40.673116,-0.25058314,40.606681,-0.18414902
SDSS2943,0.26405,40.585497,0.117962,40.677629,-0.092132483,40.611191,-0.025694774
SDSS13099,0.26451,40.702204,0.119638,40.681947,0.02025689,40.615506,0.086698013
SDSS6315,0.26576,40.564483,0.114629,40.693647,-0.12916426,40.627197,-0.062713977
SDSS18463,0.26665,40.640702,0.120817,40.701947,-0.061245175,40.63549,0.0052115183
SDSS19002,0.2671,40.604091,0.116111,40.706134,-0.10204327,40.639674,-0.035583371
SDSS19702,0.26821,40.71525,0.121714,40.716434,-0.001183737,40.649966,0.065283983
06D3fp,0.268489,40.601963,0.08555,40.719016,-0.11705295,40.652547,-0.050583283
SDSS18945,0.26856,40.816638,0.118128,40.719673,0.09696501,40.653203,0.16343517
03D4cj,0.268624,40.51915,0.086242,40.720265,-0.20111549,40.653795,-0.13464489
SDSS6192,0.27044,40.645286,0.118685,40.737008,-0.091722656,40.670525,-0.025239647
SDSS15287,0.27258,40.638106,0.11421,40.756606,-0.11850035,40.690109,-0.052003198
SDSS15356,0.27447,40.540653,0.118156,40.773798,-0.23314493,40.707289,-0.1666357
SDSS4046,0.27544,40.676202,0.119548,40.782579,-0.1063765,40.716063,-0.039861232
SDSS16072,0.27549,40.672605,0.127184,40.783031,-0.11042611,40.716515,-0.043910535
SDSS12869,0.27653,40.572846,0.126014,40.792412,-0.21956664,40.72589,-0.15304471
SDSS4000,0.27745,40.839397,0.128283,40.800685,0.038712936,40.734157,0.10524038
SDSS17791,0.27749,41.403843,0.136665,40.801044,0.60279962,40.734516,0.6693273
SDSS18485,0.27822,40.787053,0.117336,40.807589,-0.020536035,40.741057,0.04599596
SDSS5957,0.27852,40.849748,0.118155,40.810274,0.039474069,40.74374,0.10600782
SDSS6196,0.27916,40.440035,0.11948,40.815993,-0.37595806,40.749456,-0.3094206
SDSS14261,0.27952,40.591051,0.121901,40.819205,-0.2281541,40.752666,-0.16161458
SDSS17809,0.28051,40.649922,0.122739,40.828018,-0.17809596,40.761473,-0.11155082
SDSS15584,0.28111,40.673262,0.11753,40.833346,-0.16008376,40.766797,-0.093535288
SDSS20227,0.28243,40.843344,0.11747,40.84503,-0.0016855408,40.778474,0.064870155
06D3dt,0.28251,40.937694,0.085709,40.845736,0.091957423,40.77918,0.15851355
SDSS20040,0.28351,40.737908,0.118366,40.854552,-0.11664443,40.78799,-0.050082975
03D4ag,0.28361,40.703312,0.086683,40.855432,-0.15211987,40.78887,-0.085557883
SDSS19128,0.28543,41.0361,0.119195,40.871399,0.16470197,40.804827,0.23127336
SDSS2165,0.28662,41.098935,0.11978,40.881788,0.21714725,40.81521,0.28372459
SDSS13757,0.28742,40.98442,0.118845,40.88875,0.095670607,40.822169,0.16225186
SDSS16402,0.28845,40.365663,0.116661,40.897687,-0.53202467,40.831101,-0.46543848
SDSS2789,0.28872,40.849092,0.124095,40.900025,-0.050933185,40.833438,0.015654271
SDSS21006,0.29021,40.763225,0.116557,40.912892,-0.14966658,40.846297,-0.083072233
SDSS19596,0.29135,40.819653,0.12122,40.922695,-0.10304165,40.856095,-0.036442203
03D3ba,0.291718,40.758243,0.093479,40.925852,-0.1676088,40.859251,-0.10100774
SDSS19818,0.29192,40.740149,0.124168,40.927583,-0.18743439,40.860981,-0.12083244
SDSS6249,0.29287,40.817174,0.119196,40.935711,-0.11853771,40.869105,-0.051931679
SDSS19027,0.2935,40.492773,0.120303,40.941088,-0.44831496,40.874479,-0.38170628
SDSS19604,0.29448,41.079777,0.140875,40.949431,0.13034625,40.882818,0.19695898
SDSS19794,0.29542,40.808155,0.134209,40.957409,-0.14925402,40.890793,-0.082637518
SDSS13610,0.29678,40.739246,0.117785,40.968911,-0.2296654,40.902289,-0.16304359
SDSS15057,0.29762,40.728258,0.131068,40.975991,-0.24773306,40.909366,-0.18110809
SDSS6137,0.29888,41.091218,0.124118,40.986577,0.10464121,40.919947,0.17127079
SDSS14735,0.30001,40.642617,0.119386,40.996036,-0.35341848,40.929402,-0.2867849
SDSS5391,0.30021,40.885371,0.128841,40.997706,-0.11233535,40.931072,-0.045701083
SDSS20245,0.30041,40.492716,0.125866,40.999376,-0.50665952,40.932741,-0.44002456
06D4dh,0.30159,41.067761,0.086081,41.009207,0.0585548,40.942568,0.12519372
SDSS7143,0.3024,41.002212,0.118973,41.015934,-0.013722113,40.949293,0.052919445
SDSS12883,0.30569,40.541317,0.1459,41.043091,-0.50177402,40.976439,-0.43512249
SDSS15213,0.30632,41.040319,0.127264,41.04826,-0.0079417247,40.981607,0.058711586
SDSS19632,0.30702,41.04173,0.126631,41.053993,-0.012263097,40.987338,0.054392138
SDSS6699,0.30915,41.183872,0.122358,41.071363,0.11250862,41.004702,0.17916939
SDSS5844,0.30929,41.122357,0.120483,41.072501,0.049856519,41.00584,0.11651763
SDSS16211,0.30933,40.890216,0.137464,41.072826,-0.18260991,41.006164,-0.1159487
SDSS21042,0.31065,40.901058,0.124489,41.083529,-0.1824711,41.016865,-0.11580673
SDSS15383,0.31088,41.04566,0.12279,41.08539,-0.039729942,41.018725,0.026934958
SDSS6649,0.31288,41.020099,0.118305,41.101518,-0.081418529,41.034848,-0.014749252
SDSS20142,0.31468,40.743123,0.118861,41.115952,-0.37282881,41.049279,-0.30615596
SDSS15776,0.31646,41.028737,0.121555,41.130151,-0.10141394,41.063475,-0.034737893
SDSS18617,0.32038,41.090022,0.12816,41.161164,-0.071142136,41.094483,-0.0044602411
SDSS7475,0.32045,41.20966,0.117246,41.161715,0.047944904,41.095033,0.11462689
05D2ab,0.324532,41.145546,0.086121,41.193636,-0.048089797,41.126949,0.018596515
SDSS6924,0.3264,41.049397,0.11903,41.20812,-0.15872379,41.141433,-0.092036085
SDSS14456,0.32837,40.95845,0.124052,41.223314,-0.26486387,41.156625,-0.19817509
SDSS13830,0.32837,40.91823,0.134054,41.223314,-0.30508347,41.156625,-0.23839469
SDSS13934,0.32838,41.451418,0.136536,41.223391,0.22802678,41.156702,0.29471556
SDSS4241,0.33051,41.221878,0.12568,41.239724,-0.017845683,41.173034,0.048843799
03D1fc,0.330932,41.057624,0.086437,41.242948,-0.18532446,41.176259,-0.1186349
SDSS4679,0.33103,40.994302,0.136212,41.243697,-0.24939433,41.177007,-0.18270475
SDSS20106,0.33136,41.312067,0.135299,41.246215,0.06585242,41.179525,0.13254205
SDSS16093,0.33436,41.254482,0.132618,41.269002,-0.014520656,41.202313,0.052168885
04D3kr,0.337534,41.247685,0.086047,41.292908,-0.045223143,41.226219,0.021465287
SDSS2533,0.3388,41.30944,0.129777,41.302385,0.0070549741,41.235698,0.073742669
04D3nh,0.34052,41.285303,0.0859,41.31521,-0.029906189,41.248523,0.036780241
03D1bp,0.345928,41.411108,0.087263,41.355147,0.05596081,41.288467,0.12264128
05D2ie,0.349557,41.497971,0.086821,41.381627,0.11634455,41.314952,0.18301933
04D2mc,0.34956,41.044308,0.089792,41.381649,-0.33734033,41.314974,-0.27066555
05D2hc,0.35156,41.523688,0.086351,41.396134,0.12755448,41.329463,0.19422555
SDSS19067,0.35346,41.102633,0.125157,41.409825,-0.3071923,41.343158,-0.24052513
05D2mp,0.355261,41.574652,0.088265,41.42274,0.15191144,41.356077,0.21857458
03D3bl,0.35582,41.349554,0.087008,41.426737,-0.077182598,41.360075,-0.010520776
04D3fk,0.358336,41.265612,0.086303,41.444653,-0.17904105,41.377998,-0.11238555
04D2fs,0.35857,41.300602,0.086485,41.446314,-0.14571155,41.379659,-0.079056676
SDSS4577,0.36193,41.385403,0.13291,41.470047,-0.084643499,41.403401,-0.017998144
SDSS15704,0.36397,41.634053,0.127982,41.484358,0.14969567,41.417718,0.21633469
SDSS13136,0.36441,41.757434,0.131873,41.487434,0.26999911,41.420797,0.33663671
SDSS16232,0.36554,41.511378,0.137024,41.495321,0.016056678,41.428687,0.082690544
04D1hd,0.367904,41.603385,0.086082,41.511747,0.091637381,41.445122,0.15826302
SDSS14397,0.36941,41.776703,0.131466,41.522161,0.25454111,41.455541,0.32116122
SDSS18091,0.37013,41.457867,0.138604,41.527127,-0.069259956,41.460509,-0.0026425694
05D4bm,0.370511,41.502519,0.086476,41.52975,-0.027231635,41.463134,0.039384289
05D3jr,0.370531,41.401449,0.086626,41.529888,-0.128439,41.463272,-0.061823149
04D2cf,0.370586,41.434925,0.095747,41.530266,-0.095341481,41.463651,-0.028725846
03D3ay,0.371443,41.572252,0.091326,41.536158,0.036094385,41.469546,0.10270667
05D4fo,0.371508,41.548853,0.086225,41.536604,0.012248549,41.469992,0.078860579
05D4cw,0.373513,41.478103,0.086768,41.550337,-0.072233873,41.483733,-0.0056299711
SDSS15756,0.37835,42.112175,0.135103,41.583189,0.52898561,41.516607,0.59556827
SDSS7779,0.37986,41.476242,0.118539,41.593366,-0.11712389,41.52679,-0.050548322
SDSS11206,0.38026,41.674685,0.138121,41.596055,0.078629723,41.529482,0.14520338
SDSS15456,0.38047,41.140725,0.12548,41.597466,-0.45674138,41.530894,-0.39016874
SDSS18721,0.39135,41.584881,0.148848,41.669604,-0.084723186,41.60309,-0.018208868
05D4ff,0.400485,41.549539,0.087548,41.728759,-0.17922009,41.662302,-0.1127635
SDSS19757,0.40128,41.390726,0.134806,41.733848,-0.34312143,41.667397,-0.27667023
06D3ed,0.404549,41.81249,0.086483,41.754677,0.05781388,41.688248,0.12424225
05D4dt,0.405478,41.859724,0.086962,41.760567,0.09915663,41.694146,0.16557834
06D4cq,0.40947,41.784188,0.086547,41.78574,-0.0015520356,41.719348,0.064840102
04D2fp,0.416632,41.805162,0.087194,41.83034,-0.025177938,41.764005,0.041157448
05D2dw,0.418633,41.721512,0.087692,41.842675,-0.12116223,41.776356,-0.054843546
05D3cf,0.419569,41.926438,0.087595,41.848426,0.078012225,41.782115,0.14432297
04D4gg,0.422452,41.692885,0.08807,41.866065,-0.17317993,41.799779,-0.10689413
05D2cb,0.428646,42.081888,0.089103,41.903589,0.17829887,41.83736,0.24452852
04D1rh,0.434861,41.900171,0.087188,41.94074,-0.040569531,41.874571,0.025600306
06D4co,0.435446,41.663732,0.086944,41.944212,-0.28047985,41.878048,-0.21431582
06D3df,0.442548,41.957619,0.08709,41.986017,-0.028398501,41.919926,0.037692626
06D2gb,0.443668,41.858169,0.091594,41.992553,-0.13438427,41.926474,-0.06830505
03D3aw,0.449562,42.09792,0.091912,42.0267,0.071220553,41.960685,0.13723534
04D3gt,0.451556,41.668287,0.087828,42.038158,-0.36987055,41.972165,-0.30387824
04D2gb,0.451681,41.642176,0.088233,42.038874,-0.39669861,41.972884,-0.33070772
03D3cd,0.461274,42.021038,0.095948,42.093338,-0.072299612,42.02746,-0.0064217475
05D3lc,0.461564,42.062843,0.087413,42.094968,-0.032125646,42.029094,0.03374868
03D4au,0.466414,42.51309,0.09035,42.12209,0.39100088,42.056275,0.45681498
04D4jr,0.468406,42.095314,0.087451,42.133153,-0.037839459,42.067364,0.027949333
04D4ju,0.470398,42.396229,0.088446,42.144173,0.25205597,42.07841,0.31781912
05D3mx,0.470573,42.080709,0.088704,42.145139,-0.064430503,42.079378,0.00133038
04D3df,0.470586,41.962434,0.087988,42.145211,-0.18277731,42.07945,-0.1170166
05D2bv,0.475707,42.086819,0.087947,42.173333,-0.086513677,42.10764,-0.020820465
05D3dd,0.480568,42.060041,0.088055,42.199769,-0.13972809,42.134142,-0.074100949
05D2ac,0.480704,42.047102,0.087736,42.200505,-0.15340227,42.134879,-0.087777
05D1ix,0.4888,42.207458,0.08839,42.243975,-0.036516773,42.178464,0.028994111
03D1ax,0.494795,42.21649,0.08811,42.275735,-0.059245097,42.210312,0.006177704
05D4af,0.497379,42.25339,0.088758,42.289314,-0.035924441,42.22393,0.029459513
06D2bk,0.500728,42.376417,0.089131,42.306816,0.069600796,42.241483,0.13493362
03D1au,0.503084,42.269525,0.088031,42.319063,-0.049538582,42.253767,0.015757755
05D4av,0.507371,42.213205,0.089015,42.341212,-0.12800734,42.275983,-0.062778516
05D2dy,0.511746,42.495409,0.088554,42.363636,0.13177317,42.298478,0.19693164
04D1pg,0.513793,42.442246,0.090087,42.374067,0.068179449,42.308942,0.13330451
04D4in,0.514353,42.363951,0.088897,42.376914,-0.012963145,42.311798,0.052152716
04D2mj,0.514746,42.560964,0.090306,42.37891,0.18205468,42.3138,0.24716407
05D3ci,0.515587,42.452603,0.106833,42.383177,0.069426505,42.318081,0.13452201
06D3el,0.519611,42.471136,0.088502,42.403503,0.067633105,42.338475,0.13266145
04D2gc,0.522762,42.482671,0.089115,42.419317,0.063353413,42.354342,0.12832831
06D2ca,0.532765,42.392305,0.08987,42.468937,-0.076631953,42.404136,-0.011831584
06D2cc,0.533766,42.173706,0.09473,42.473854,-0.30014872,42.409072,-0.23536622
05D4ek,0.534335,42.165507,0.090128,42.476646,-0.31113871,42.411873,-0.2463664
05D4be,0.535327,42.500563,0.08873,42.481506,0.019057339,42.416751,0.083811828
05D2eb,0.535771,42.338122,0.091256,42.483678,-0.14555626,42.418932,-0.080809769
04D4bq,0.548325,42.164539,0.09145,42.544417,-0.37987837,42.479903,-0.31536392
06D4bo,0.550315,42.509848,0.089299,42.553926,-0.044077442,42.489449,0.020399194
04D3hn,0.552605,42.229237,0.089654,42.564828,-0.33559056,42.500395,-0.27115778
06D2ck,0.553797,42.561602,0.091857,42.570486,-0.008883854,42.506076,0.055525959
05D1ee,0.557743,42.486901,0.090291,42.589135,-0.10223426,42.524802,-0.037901192
05D1kl,0.558743,42.87907,0.092898,42.593841,0.28522861,42.529528,0.34954205
04D1hx,0.558746,42.443857,0.089573,42.593855,-0.14999801,42.529542,-0.085684623
05D1cc,0.562751,42.563852,0.090329,42.612626,-0.048774095,42.548392,0.01546003
05D1dn,0.564741,42.574373,0.089709,42.621906,-0.047532725,42.557712,0.016661608
05D2dt,0.575823,42.622597,0.091807,42.673031,-0.050433697,42.609063,0.01353417
06D3et,0.576612,42.548631,0.090075,42.676635,-0.12800424,42.612684,-0.064052805
03D4gf,0.578292,42.558,0.090072,42.684295,-0.12629539,42.620379,-0.062379095
05D1dx,0.578745,42.561135,0.089343,42.686357,-0.12522135,42.62245,-0.061314559
05D3jq,0.5796,42.549007,0.08931,42.690244,-0.141237,42.626355,-0.077348182
05D3gp,0.580604,42.693325,0.09835,42.694802,-0.0014769591,42.630934,0.062390689
03D1aw,0.580724,42.83908,0.090132,42.695346,0.14373408,42.631481,0.20759919
04D1jg,0.582932,42.685053,0.09012,42.705342,-0.020288863,42.641524,0.043529447
05D4ej,0.58329,42.873994,0.090793,42.70696,0.1670341,42.643149,0.23084479
04D1kj,0.583743,42.611188,0.089495,42.709005,-0.097817218,42.645204,-0.03401618
04D1sa,0.583743,42.757778,0.091595,42.709005,0.048773075,42.645204,0.11257411
05D1hm,0.585743,42.833794,0.092677,42.718017,0.11577693,42.654258,0.17953519
05D4bf,0.587285,42.693483,0.091452,42.724945,-0.031462236,42.66122,0.032262873
04D1oh,0.588721,42.650725,0.091211,42.731382,-0.080656859,42.667688,-0.016962761
03D4gg,0.59028,42.586162,0.092935,42.738353,-0.15219102,42.674693,-0.088530745
04D2mh,0.591835,42.589256,0.090444,42.745289,-0.15603304,42.681663,-0.092406649
05D3lr,0.600603,42.592308,0.094433,42.784081,-0.19177293,42.720649,-0.12834046
05D4ef,0.603272,42.864607,0.092267,42.795784,0.068822992,42.732411,0.13219547
03D4dy,0.608261,42.760878,0.090819,42.817528,-0.056650024,42.754269,0.0066091438
05D2he,0.60986,42.798854,0.091831,42.824462,-0.025608373,42.761239,0.03761416
04D3do,0.610643,42.861051,0.090588,42.827851,0.033199769,42.764646,0.096404305
03D1dt,0.610712,42.465879,0.092877,42.828149,-0.36227062,42.764947,-0.29906767
04D4an,0.611252,42.951574,0.095195,42.830484,0.12109011,42.767294,0.18428062
05D1ck,0.615698,42.769514,0.092238,42.849632,-0.080117673,42.786545,-0.01703022
04D3co,0.620632,42.825478,0.093091,42.87073,-0.045251401,42.807758,0.0177203
04D2an,0.621874,42.72454,0.092366,42.876015,-0.15147574,42.813073,-0.088533406
03D4dh,0.625233,42.729026,0.091453,42.890261,-0.16123472,42.827398,-0.098372253
04D4fx,0.627239,42.802545,0.092195,42.898734,-0.0961884,42.835919,-0.033373951
05D1cb,0.630699,42.711701,0.091576,42.913288,-0.20158715,42.850557,-0.13885607
05D2ci,0.631882,42.281286,0.097524,42.918247,-0.63696111,42.855545,-0.57425869
03D4at,0.632234,42.975281,0.093125,42.919721,0.055560085,42.857027,0.11825396
04D1pu,0.637701,42.503968,0.100758,42.942512,-0.43854392,42.879952,-0.37598365
05D4ag,0.638234,42.708074,0.097915,42.944724,-0.23664998,42.882177,-0.17410283
05D2ec,0.641893,43.018975,0.093291,42.959863,0.059112027,42.897407,0.12156871
05D3ax,0.643642,42.943933,0.098759,42.967071,-0.02313805,42.904658,0.039275119
04D3cy,0.643646,42.892942,0.094148,42.967087,-0.074145044,42.904674,-0.011731975
05D3lb,0.647639,42.890834,0.09193,42.983473,-0.09263836,42.92116,-0.030325271
05D3kt,0.64864,42.786103,0.092708,42.987565,-0.20146202,42.925277,-0.13917413
04D1sk,0.662058,42.92459,0.093186,43.041855,-0.117265,42.97991,-0.055320185
